# Parish - Big White - PICO - ITRDB CANA151
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4090
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4090.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana151-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana151-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana151.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana151.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Parish - Big White - PICO - ITRDB CANA151
#--------------------
# Investigators
#   Investigators: Parish, R.; Small, B.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Big White
#   Location: British Columbia
#   Northernmost_Latitude: 49.87
#   Southernmost_Latitude: 49.87
#   Easternmost_Longitude: -118.85
#   Westernmost_Longitude: -118.85
#   Elevation_m: 1700
#--------------------
# Data_Collection
#   Collection_Name: CANA151
#   First_Year: 1669
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus contorta Douglas ex Loudon
#   Common_Name: lodgepole pine
#   Tree_Species_Code: PICO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 2p095a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2p095a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2p095b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2p095b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2p517a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2p517a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 2p517x_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 2p517x; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3p550a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3p550a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3p550b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3p550b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3d568a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3d568a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3d568b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3d568b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3p612a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3p612a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3p612b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3p612b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3p847a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3p847a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 3p847b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 3p847b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p038a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p038a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p038b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p038b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p146a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p146a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p146b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p146b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p151a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p151a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p151b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p151b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p246a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p246a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p411a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p411a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p411b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p411b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p503b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p503b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p503c_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p503c; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4d511a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4d511a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p511z_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p511z; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p517a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p517a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4p517b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4p517b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4pl701_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4pl701; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 4pl769_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 4pl769; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	2p095a_raw	2p095b_raw	2p517a_raw	2p517x_raw	3p550a_raw	3p550b_raw	3d568a_raw	3d568b_raw	3p612a_raw	3p612b_raw	3p847a_raw	3p847b_raw	4p038a_raw	4p038b_raw	4p146a_raw	4p146b_raw	4p151a_raw	4p151b_raw	4p246a_raw	4p411a_raw	4p411b_raw	4p503b_raw	4p503c_raw	4d511a_raw	4p511z_raw	4p517a_raw	4p517b_raw	4pl701_raw	4pl769_raw
1669	NA	NA	NA	NA	1.7	1.66	NA	NA	0.85	1.03	NA	NA	NA	NA	1.58	1.51	1.39	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.61	NA
1670	2.01	2.06	NA	NA	1.97	1.83	NA	NA	0.75	1.03	NA	NA	NA	NA	0.86	0.62	1.61	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	NA
1671	1.29	1.25	NA	NA	3.05	3.09	1.36	1.36	2.01	1.49	NA	NA	NA	NA	1.7	1.52	2	1.98	NA	NA	NA	NA	NA	0.94	0.99	NA	NA	2.56	NA
1672	2.04	1.43	NA	NA	4.54	4.64	1.32	1.43	2.81	3.11	NA	NA	NA	NA	1.99	1.13	1.71	1.33	NA	NA	NA	NA	NA	0.82	0.59	1.17	1.12	1.75	NA
1673	2.29	2	NA	NA	4.34	3.85	2.17	2.38	3.28	6.17	NA	NA	NA	NA	1.98	2.45	2.64	1.92	NA	NA	NA	NA	NA	1.44	1.47	1.65	1.82	1.97	NA
1674	2.23	1.81	NA	NA	4.05	3.72	2.28	2.43	5.41	3.15	NA	NA	NA	NA	2.15	2.29	2.17	2	NA	NA	NA	NA	NA	1.68	1.59	1.81	2.26	2	NA
1675	2.96	1.84	NA	NA	4.09	3.73	2.85	2.44	3.4	3.44	NA	NA	NA	NA	2.22	2.62	2.34	2.05	NA	NA	NA	NA	NA	2.4	2.08	2.68	2.69	2.04	NA
1676	2.9	1.92	NA	NA	2.67	2.54	1.87	2.32	1.73	1.9	NA	NA	NA	NA	1.91	1.71	2.06	1.79	NA	NA	NA	NA	NA	2.36	2.14	2.95	3.92	1.8	NA
1677	3.12	2.74	NA	NA	2.67	2.48	2.67	3.66	2.08	1.64	NA	NA	0.43	0.43	2.12	2.55	1.39	2.18	NA	NA	NA	1.75	1.88	2.72	2.54	4.25	5.16	2.39	NA
1678	2.89	2.5	NA	NA	4.42	5.78	2.68	3.32	1.53	1.46	NA	NA	0.48	0.48	1.92	2.2	1.96	1.61	NA	NA	NA	1.78	2.01	2.67	2.63	3.38	4.09	3.2	NA
1679	3.67	3.2	NA	NA	6.5	7.51	3.6	3.93	2.57	1.53	NA	NA	0.77	0.8	2.67	2.94	2.51	2.21	NA	NA	NA	2.45	3.67	2.84	2.84	3.68	4.22	4.26	NA
1680	3.34	2.9	NA	NA	4.44	4.37	3.42	2.79	2.67	1.51	NA	NA	0.67	0.91	2.24	2.56	1.8	1.83	NA	1.72	NA	3.83	2.62	2.48	2.51	3.37	3.3	1.74	NA
1681	3.15	2.41	NA	NA	4.24	4.26	1.95	1.82	3.42	1.56	NA	NA	0.64	1.03	2.91	2.4	2.01	5.1	NA	2.14	2.44	4.04	2.65	3.32	2.84	3.86	3.79	2.53	NA
1682	4.05	3.51	NA	NA	2.18	2.23	2.74	1.06	3.67	1.55	NA	NA	1.08	0.68	2.78	2.74	2.39	4.56	NA	2.03	2.37	3.02	2.37	4.13	3.8	3.93	3.1	3.91	NA
1683	2.91	2.8	NA	NA	1.67	1.98	2.24	1.32	2.46	1.14	NA	NA	1.55	1.33	2.65	2.71	1.37	2.85	NA	1.88	1.74	2.3	1.67	3.2	3.79	3.01	2.12	4.09	NA
1684	3.8	3.79	NA	NA	3.24	3.08	2.57	1.66	2.92	1.94	NA	NA	1.49	1.17	2.49	2.42	1.97	4.2	NA	2.54	2.07	2.36	2.08	3.17	3.32	3.04	3.2	3.82	NA
1685	2.22	2.6	NA	NA	3.24	3.17	2.29	1.55	3.14	1.68	NA	NA	2.1	1.17	2.69	1.98	2.28	3.55	NA	3.33	2.19	2.33	2.62	3.93	3.51	3.93	3.46	2.51	NA
1686	1.97	1.32	NA	NA	3.06	3.46	3.06	1.84	4.17	2.06	NA	NA	2.54	2.38	2.42	2.49	2.98	3.59	NA	2.23	2.61	3.05	2.07	4.4	3.56	3.9	4.01	2.71	NA
1687	4.11	3.43	NA	NA	3.38	3.87	1.97	1.45	4.79	2.44	NA	NA	1.85	2.06	2.59	2.66	4.07	4	3.75	1.92	2.05	4.11	2.89	4.67	4.12	3.88	4.54	3.32	NA
1688	3.79	3.61	NA	NA	2.86	3.16	3.83	2.11	3.1	1.54	NA	NA	1.91	1.33	2.12	1.81	2.63	3.29	3.24	1.44	1.1	2.54	2.83	3.69	3.65	3.05	3.29	4.25	NA
1689	3.85	4.55	NA	NA	3.43	3.67	3.66	2.33	2.97	2.32	NA	NA	2.24	1.57	2.1	2.02	3	3.09	2.67	0.93	1.55	2.27	2.37	3.76	3.99	3.05	3.05	4.94	NA
1690	3.83	3.55	NA	NA	4.64	3.84	3.47	1.82	3.2	3.16	1.57	NA	2.48	1.44	2.12	1.54	2.93	2.87	2.74	0.67	1.49	1.7	2.29	3.54	3.57	2.63	3.54	4.71	NA
1691	5.18	4.76	NA	NA	5.45	4.6	4.92	2.45	4.05	3.6	1.7	1.88	2.36	1.39	2.18	1.76	3.17	4.13	2.57	1.19	1.94	2.57	2.89	4.04	3.85	3.07	3.5	4.95	NA
1692	4.83	4.26	NA	NA	4.05	4.71	4.6	3.17	3.73	3.42	2	1.63	2.78	1.85	2.35	2.02	2.75	3.95	2.87	1.2	1.77	2.07	2.36	4.13	4.05	3.01	3.23	5.75	NA
1693	5.14	4.69	NA	NA	5.72	4.86	5.04	4.42	4.92	3.35	2.12	2.1	3.38	2.05	2.83	2.3	3.06	3.74	2.69	1.75	2.15	2.8	3.12	4.35	3.78	2.8	3.01	4.71	NA
1694	3.95	3.69	NA	NA	3.84	3.11	3.41	3.79	3.51	3.46	2.57	2.92	2.53	1.85	1.92	1.77	1.73	2.06	1.98	1.04	1.38	2.41	2.35	2.63	2.7	2.67	2.79	4.7	NA
1695	3.48	2.89	NA	NA	2.84	2.01	2.84	3.22	3.29	3.16	1.84	2.77	2.72	1.95	1.65	1.29	1.91	2.66	2.38	1	1.38	2.74	2.38	2.72	3.11	2.89	2.96	4.03	NA
1696	3.16	2.72	1.1	1.8	3.51	2.79	2.18	2.76	2.35	1.9	1.78	2.67	1.15	1.08	1.55	1.02	1.08	1.12	1.94	0.93	1.12	1.64	1.93	2	1.83	2.24	1.61	4.28	NA
1697	3.43	3.45	1.42	0.92	3.94	3.48	3.11	3.02	2.27	2.12	2.16	2.51	1.78	1.28	1.8	1.24	1.89	1.84	2.16	1.18	1.48	1.72	2.52	2.95	1.99	2.44	2.08	3.53	NA
1698	2.99	3.34	1.64	1.18	4.09	3.71	3.73	3.67	2.5	1.89	2.15	2.14	2.07	1.4	1.4	1.44	1.6	1.76	1.95	1.21	1.39	1.84	1.68	2.87	2.36	2.45	2.1	3.59	NA
1699	3.38	3.41	1.33	1.21	3.15	2.88	3.45	2.28	2.59	2.7	0.62	0.75	1.51	1.2	1.63	1.48	1.58	1.61	2.04	1.1	1.32	1.8	2.01	2.31	1.99	2.29	2.08	3.41	NA
1700	5.04	4.42	1.24	3.74	5.32	5.02	4.54	3.38	3.57	3.68	0.81	1.01	1.72	1.91	2.31	1.73	2.35	2.16	2.51	1.39	1.43	2.51	2.99	3.52	3.41	3.05	2.68	4.28	NA
1701	4.16	3.97	1.7	3.8	4.68	4.16	4.52	3.48	3.75	3.26	1.39	1.68	1.85	1.46	2.37	2.26	2.32	2.35	2.93	1.64	1.84	2.7	2.45	3.57	3.25	2.53	2.7	4.16	NA
1702	4.35	3.64	2.26	3.02	3.44	3.33	4.65	3.86	3.57	2.24	1.62	1.91	2.17	1.28	2.46	2.24	2.97	2.37	3.24	1.77	1.82	2.74	2.15	3.17	3.1	2.43	2.45	3.83	NA
1703	4.1	4.03	2.04	2.25	3.77	3.31	5	4.3	3.51	2.35	1.5	1.61	2.22	1.59	2.64	2.31	3.17	2.54	3.13	1.75	1.54	2.61	2.64	3.53	3.41	3.11	2.55	3.6	2.95
1704	4.36	3.85	2.39	3.35	3.71	3.11	4.42	3.45	3.32	2.76	2.06	2.21	2.15	1.62	2.56	2.18	2.41	2.56	1.88	1.38	1.65	2.74	2.47	3.22	3.01	2.34	2.51	3.76	2.3
1705	3.92	2.91	2.26	3.26	2.98	2.46	2.87	2.54	3.26	2.8	2.08	3	2.46	1.67	1.73	1.6	2.31	1.91	3.1	1.11	1.43	2.72	2.1	3.17	3.36	2.59	1.92	3.3	1.36
1706	3.53	2.91	1.96	3.2	2.87	2.69	2.73	2.65	2.41	2.81	2.64	2.88	2.07	1.26	1.67	1.33	2.01	1.94	2.88	1.06	1.39	1.86	2.13	3.17	3.25	2.49	1.83	3.45	1.7
