# Wilson - Promontory - PCEN - ITRDB CANA240
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5526
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5526.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana240-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana240-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana240.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana240.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2007-08-03
#--------------------
# File_Last_Modified_Date
#   Date: 2007-08-03
#--------------------
# Title
#   Study_Name: Wilson - Promontory - PCEN - ITRDB CANA240
#--------------------
# Investigators
#   Investigators: Wilson, R.J.S.(https://orcid.org/0000-0003-4486-8904); Luckman, B.H.(https://orcid.org/0000-0003-0365-6059)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Promontory
#   Location: British Columbia
#   Northernmost_Latitude: 50.2
#   Southernmost_Latitude: 50.2
#   Easternmost_Longitude: -120.97
#   Westernmost_Longitude: -120.97
#   Elevation_m: 1680
#--------------------
# Data_Collection
#   Collection_Name: CANA240
#   First_Year: 1816
#   Last_Year: 1997
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea engelmannii Parry ex Engelm.
#   Common_Name: Engelmann spruce
#   Tree_Species_Code: PCEN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## T9801NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9801NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9801NE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9801NE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9801S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9801S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9802E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9802E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9802W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9802W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9803SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9803SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9803N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9803N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9804SE_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9804SE; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9806N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9806N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9806E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9806E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9807N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9807N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9807S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9807S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9807E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9807E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9808N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9808N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9808E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9808E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9808W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9808W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9809N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9809N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9809E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9809E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9811N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9811N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9811W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9811W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9812N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9812N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9812S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9812S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9813N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9813N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9813W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9813W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9814N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9814N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T9814E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T9814E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	T9801NW_raw	T9801NE_raw	T9801S_raw	T9802E_raw	T9802W_raw	T9803SE_raw	T9803N_raw	T9804SE_raw	T9806N_raw	T9806E_raw	T9807N_raw	T9807S_raw	T9807E_raw	T9808N_raw	T9808E_raw	T9808W_raw	T9809N_raw	T9809E_raw	T9811N_raw	T9811W_raw	T9812N_raw	T9812S_raw	T9813N_raw	T9813W_raw	T9814N_raw	T9814E_raw
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.715	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.468	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.617	NA	NA	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.971	NA	NA	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	1.003	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.77	NA	NA	NA	NA	NA	NA	NA	NA	NA
1821	NA	NA	2.127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.927	NA	NA	NA	NA	NA	NA	NA	NA	NA
1822	NA	NA	2.171	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.685	NA	NA	NA	NA	NA	NA	NA	NA	NA
1823	NA	NA	2.077	NA	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.932	NA	NA	NA	NA	NA	NA	NA	NA	NA
1824	NA	NA	1.965	NA	NA	0.742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	1.574	NA	NA	0.806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.265	NA	NA	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	1.915	NA	NA	0.607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.214	NA	NA	NA	NA	NA	NA	NA	NA	NA
1827	NA	2.276	2.174	NA	NA	0.901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.502	NA	NA	NA	NA	NA	NA	NA	NA	NA
1828	NA	1.723	1.772	NA	NA	0.911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.802	3.145	NA	NA	NA	NA	NA	NA	NA	NA
1829	NA	1.729	1.571	NA	NA	1.059	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.316	1.787	NA	NA	NA	NA	NA	NA	NA	NA
1830	NA	1.822	1.84	NA	NA	1.174	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.496	2.296	NA	NA	NA	NA	NA	NA	NA	NA
1831	NA	1.943	1.885	1.929	NA	0.811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.747	2.865	NA	NA	NA	NA	NA	NA	NA	NA
1832	NA	1.671	1.625	1.955	1.896	1.107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.361	2.364	NA	NA	NA	NA	NA	NA	NA	NA
1833	NA	1.96	1.92	2.303	2.177	1.515	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.414	2.35	NA	NA	NA	NA	NA	NA	NA	NA
1834	NA	1.808	2.034	2.425	2.169	1.614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.504	2.634	NA	NA	NA	NA	NA	NA	NA	NA
1835	NA	1.733	1.733	2.071	2.003	1.39	1.406	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.889	2.079	NA	NA	NA	NA	NA	NA	NA	NA
1836	1.47	1.434	1.672	2.079	1.894	1.579	1.401	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.351	2.344	NA	NA	NA	NA	NA	NA	NA	NA
1837	1.598	1.524	1.635	1.942	1.668	1.571	1.437	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.983	2.444	NA	NA	NA	NA	NA	NA	NA	NA
1838	1.167	1.186	1.118	1.722	1.644	1.413	1.334	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.924	2.044	NA	NA	NA	NA	NA	NA	NA	NA
1839	1.703	1.459	1.506	1.894	2.015	1.875	1.733	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.463	2.892	NA	NA	NA	NA	NA	NA	NA	NA
1840	2.066	1.654	1.184	1.819	1.856	1.801	1.769	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.01	2.332	NA	NA	NA	NA	NA	NA	NA	NA
1841	2.304	1.917	1.816	1.756	1.87	1.807	1.493	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.136	2.385	NA	NA	NA	NA	NA	NA	NA	NA
1842	2.292	1.875	1.922	1.607	1.759	1.608	1.142	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.416	1.524	NA	NA	NA	NA	NA	NA	NA	NA
1843	2.513	1.769	1.944	1.54	1.691	1.848	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.542	1.959	NA	NA	NA	NA	NA	NA	NA	NA
1844	1.845	1.482	1.468	1.657	1.857	1.655	1.362	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.054	2.263	NA	NA	NA	NA	NA	NA	NA	NA
1845	1.713	1.399	1.494	1.528	1.377	1.621	1.473	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.012	2.208	NA	NA	NA	NA	NA	NA	NA	NA
1846	1.786	1.326	1.735	1.27	1.423	1.637	1.601	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.729	1.938	NA	NA	NA	NA	NA	NA	NA	NA
1847	1.746	1.046	1.842	1.215	1.471	1.629	1.472	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.542	1.889	NA	NA	NA	NA	NA	NA	NA	NA
1848	3.008	2.459	2.045	1.255	1.368	1.624	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.833	1.693	NA	NA	NA	NA	NA	NA	NA	NA
1849	2.183	2.118	2.104	1.201	1.323	1.35	1.218	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56	1.423	NA	NA	NA	NA	NA	NA	NA	NA
1850	2.486	2.041	2.036	1.092	1.396	1.451	1.128	NA	1.429	NA	NA	NA	NA	NA	NA	NA	2.007	1.959	NA	NA	NA	NA	NA	NA	NA	NA
1851	2.766	2.138	2.262	1.319	1.631	1.646	1.284	NA	1.633	NA	NA	NA	NA	NA	NA	NA	2.533	2.232	NA	NA	NA	NA	NA	NA	NA	NA
1852	2.583	1.911	2.108	1.369	1.743	1.784	1.621	NA	1.248	NA	NA	NA	NA	NA	NA	NA	2.348	1.752	NA	NA	NA	NA	NA	NA	NA	NA
1853	2.903	2.54	2.201	1.284	1.424	1.685	1.347	NA	0.985	NA	NA	NA	NA	NA	NA	NA	1.708	1.687	NA	NA	NA	NA	NA	NA	NA	NA
1854	2.177	1.894	1.703	1.231	1.229	1.776	1.159	NA	0.605	NA	NA	NA	NA	NA	NA	NA	1.886	1.804	NA	NA	NA	NA	NA	NA	NA	NA
1855	2.13	1.92	1.703	1.524	1.529	1.748	1.646	NA	0.908	NA	NA	NA	3.178	NA	NA	NA	2.284	2.633	NA	NA	NA	NA	NA	NA	NA	NA
1856	1.641	1.615	1.505	1.415	1.375	1.21	1.256	NA	0.889	NA	NA	NA	2.514	NA	NA	NA	1.787	2.28	NA	NA	NA	NA	NA	NA	NA	NA
1857	1.868	1.937	1.879	1.27	1.239	0.998	1.312	NA	1.719	NA	NA	NA	2.318	NA	NA	NA	2.005	2.32	NA	NA	NA	NA	NA	NA	NA	NA
1858	1.875	1.811	1.659	1.061	1.159	1.406	1.274	NA	1.586	NA	NA	NA	1.843	NA	NA	NA	1.712	1.962	NA	NA	NA	NA	NA	NA	NA	NA
1859	2.586	2.305	1.999	1.218	1.078	1.298	1.283	NA	1.293	NA	NA	NA	1.847	NA	NA	NA	1.777	2.109	NA	NA	NA	NA	NA	NA	NA	NA
1860	2.301	2.071	1.764	1.511	1.348	1.38	1.46	NA	0.1	NA	2.615	NA	2.282	NA	NA	NA	1.642	1.545	NA	NA	NA	NA	NA	NA	NA	NA
1861	2.819	2.333	2.201	1.472	1.372	1.451	1.267	NA	0.114	NA	2.088	NA	2.631	NA	NA	NA	1.596	1.54	NA	NA	NA	NA	NA	NA	NA	NA
1862	2.416	2.438	2.136	1.749	1.543	1.717	1.598	NA	0.114	NA	2.271	NA	2.162	NA	NA	NA	1.647	2.188	NA	NA	NA	NA	NA	NA	NA	NA
