# Stefanuk - Algonquin Highlands AL03 - ACSH - ITRDB CANA617
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/32594
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-32594.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana617-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana617-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana617.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana617.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-02-05
#--------------------
# File_Last_Modified_Date
#   Date: 2021-02-05
#--------------------
# Title
#   Study_Name: Stefanuk - Algonquin Highlands AL03 - ACSH - ITRDB CANA617
#--------------------
# Investigators
#   Investigators: Stefanuk, M.A.; Danby, R.
#--------------------
# Description_Notes_and_Keywords
#   Description: Sample plots were circular with a radius of 75m, located within sugar maple dominated stands in protected areas within each region including Algonquin Provincial Park, Frontenac Provincial Park, Charleston Lake Provincial Park and the Queen's University Biological Station. NOAA Template Raw Measurements file added 2021-02-22.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Canadian Foundation for Innovation
#   Grant: 22534
#--------------------
# Site_Information
#   Site_Name: Algonquin Highlands AL03
#   Location: Canada
#   Northernmost_Latitude: 45.481819
#   Southernmost_Latitude: 45.481819
#   Easternmost_Longitude: -78.731524
#   Westernmost_Longitude: -78.731524
#   Elevation_m: 530
#--------------------
# Data_Collection
#   Collection_Name: CANA617
#   First_Year: 1845
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Acer saccharum Marsh.
#   Common_Name: sugar maple
#   Tree_Species_Code: ACSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 026AL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 026AL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 026AL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 026AL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 027AL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 027AL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 028AL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 028AL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 028AL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 028AL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 030AL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 030AL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 030AL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 030AL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 031AL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 031AL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 031AL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 031AL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 032AL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 032AL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 032AL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 032AL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 029AL03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 029AL03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 029AL03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 029AL03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	026AL03A_raw	026AL03B_raw	027AL03A_raw	028AL03A_raw	028AL03B_raw	030AL03A_raw	030AL03B_raw	031AL03A_raw	031AL03B_raw	032AL03A_raw	032AL03B_raw	029AL03A_raw	029AL03B_raw
1910	0.389	0.357	1.67	NA	0.686	0.7	0.624	0.158	NA	NA	0.2	2.529	1.354
1911	0.347	0.285	0.547	NA	0.841	0.663	0.67	0.184	NA	NA	0.167	1.549	0.947
1912	0.416	0.399	0.183	NA	1.216	0.716	0.936	0.249	NA	NA	0.177	0.923	0.832
1913	0.198	0.353	0.399	NA	1.02	0.602	0.664	0.051	NA	NA	0.061	1.521	1.314
1914	0.195	0.197	0.63	NA	1.434	0.62	0.739	0.137	NA	0.724	0.119	1.705	2.162
1915	0.392	0.625	0.826	NA	1.877	0.672	0.951	0.507	NA	1.46	1.258	2.532	2.805
1916	0.933	0.638	0.734	NA	1.565	0.563	0.757	0.531	NA	1.013	0.794	2.229	2.16
1917	0.915	0.159	0.509	NA	1.063	0.511	0.703	0.121	NA	0.659	0.662	1.277	1.908
1918	0.346	0.195	0.12	NA	1.454	0.805	0.922	0.22	NA	0.631	1.33	1.277	2.612
1919	0.276	0.17	0.929	NA	0.892	0.417	0.663	1.315	NA	0.507	0.602	1.186	1.47
1920	0.716	0.356	0.959	NA	2.971	0.912	1.589	1.194	NA	0.517	1.639	2.225	3.191
1921	0.951	0.646	0.908	2.027	1.471	0.705	0.909	0.638	NA	1.616	0.878	1.564	1.876
1922	0.943	0.748	1.009	3.506	2.422	1.12	2.136	2.067	NA	0.933	0.583	2.19	2.772
1923	1.143	0.737	0.757	2.529	1.879	0.805	1.074	1.365	NA	1.396	1.023	1.458	2.324
1924	1.445	0.986	0.903	2.922	2.045	1.14	1.212	0.71	0.484	1.509	1.161	2.924	3.308
1925	0.898	0.63	0.388	1.907	2.01	0.966	0.793	0.493	0.373	1.332	1.187	3.338	3.454
1926	1.1	0.37	0.514	1.461	1.284	0.917	0.84	0.913	0.363	0.667	1.138	3.944	3.349
1927	0.926	0.288	0.535	1.484	1.4	0.973	0.97	1.956	1.402	0.719	1.217	3.232	0.983
1928	1.542	0.582	1.023	2.615	2.082	1.067	0.958	2.14	1.858	0.468	0.883	4.324	3.074
1929	2.438	0.617	1.713	2.72	1.853	0.789	0.902	1.969	1.432	0.609	0.839	5.008	3.934
1930	3.072	0.82	1.464	3.491	2.338	0.988	0.898	2.675	2.114	0.834	1.472	4.639	4.633
1931	2.493	1.035	2.222	0	1.852	1.008	1.009	2.247	2.559	1.338	2.104	3.902	3.963
1932	2.246	1.764	2.512	2.382	2.446	1.522	1.76	2.522	2.469	1.306	1.499	2.813	3.757
1933	1.473	1.559	3.833	2.143	2.405	1.222	1.63	1.659	2.054	1.257	1.91	3.394	3.901
1934	2.47	1.276	2.613	1.451	2.008	0.943	1.535	1.968	2.179	0.788	0.81	3.276	3.931
1935	4.147	1.404	2.82	1.615	2.335	1.922	2.369	2.195	2.488	1.051	0.931	3.808	4.311
1936	1.447	1.269	1.848	0.945	1.299	0.923	1.31	1.253	1.539	2.587	1.861	2.042	2.343
1937	1.432	0.84	1.922	1.656	3.028	1.532	1.956	2.495	2.781	1.661	1.456	1.974	2.465
1938	1.135	1.335	2.988	3.476	3.565	2.094	2.628	2.657	3.144	2.174	2.673	3.844	4.513
1939	1.875	1.132	4.186	4.582	2.641	2.421	2.468	2.831	2.651	3.344	3.216	3.903	5.114
1940	2.062	0.598	1.252	4.245	2.566	2.312	2.095	2.223	2.202	4.03	3.515	1.181	1.467
1941	1.918	0.851	2.249	3.681	2.221	2.408	2.443	2.722	2.536	2.53	1.482	2.033	2.553
1942	0.689	0.692	0.684	1.527	1.046	1.939	2.46	1.057	0.975	3.035	1.849	0.42	0.337
1943	0.681	0.448	1.18	2.213	1.541	1.745	1.254	0.504	0.742	0.402	0.469	0.904	0.602
1944	1.256	0.637	1.625	2.989	1.885	2.578	3.836	3.369	2.871	1.673	0.515	1.189	0.479
1945	2.102	0.715	1.244	3.848	2.096	2.683	3.905	3.999	2.795	1.267	1.596	0.662	0.552
1946	2.248	1.006	1.854	2.394	1.94	1.974	2.854	3.107	3.213	1.542	1.429	1.838	1.505
1947	2.785	1.337	2.707	4.265	4.467	2.914	4.096	3.971	3.928	1.758	1.187	2.191	2.168
1948	1.595	1.441	1.192	2.895	2.972	2.287	3.406	3.13	3.106	1.434	1.316	1.995	1.784
1949	1.879	1.183	2.135	3.203	3.137	2.394	4.416	3.476	3.764	1.884	0.846	0	0
1950	1.488	0.821	2.279	4.486	3.206	1.774	3.508	3.087	3.164	1.629	0.66	2.351	2.864
1951	2.183	1.087	3.064	4.604	3.608	3.492	5.158	3.846	3.465	2.333	0.983	0.952	2.157
1952	2.553	0.972	3.138	5.119	3.614	3.685	5.076	4.254	4.418	1.923	1.525	2.25	3.123
1953	1.441	0.571	0	2.877	2.769	2.579	3.044	2.913	3.822	1.263	1.681	2.346	3.319
1954	0.773	0.752	0	1.881	1.629	0.83	1.113	0.665	1.26	0.165	0.898	0.702	1.061
1955	1.464	0.901	0	3.141	2.418	1.887	2.224	3.061	3.316	1.141	1.13	1.115	1.601
1956	0.892	0.492	0	2.325	2.709	2.794	2.552	1.901	2.459	1.02	1.135	0.645	0.819
1957	1.055	0.547	0	2.901	2.415	3.124	3.759	1.826	2.468	1.286	0.684	0.995	1.848
1958	1.775	1.408	0	3.518	1.96	2.577	3.39	2.585	2.845	2.343	1.098	2.059	2.399
1959	2.697	1.717	0	6.136	3.728	2.856	4.85	3.741	4.171	3.743	2.385	3.451	4.447
1960	3.216	2.037	3.443	3.848	3.516	2.755	4.782	3.686	3.59	2.556	1.817	1.95	2.806
1961	3.265	2.48	4.546	2.457	3.284	2.829	5.165	2.83	2.809	2.449	1.705	2.359	3.358
1962	2.594	2.467	4.247	0.45	4.314	3.92	4.862	3.109	3.328	5.573	2.827	2.374	3.726
1963	2.793	4.078	4.326	2.251	6.268	5.594	5.619	4.188	4.857	6.246	3.959	3.229	5.398
1964	1.487	2.332	3.256	3.022	3.598	3.85	4.806	2.507	2.25	4.788	4.282	2.135	2.827
1965	1.468	2.438	1.801	2.403	4.177	3.54	4.653	1.783	2.285	3.572	4.2	1.179	0.712
1966	1.69	1.91	1.588	2.731	3.447	3.332	4.001	2.35	2.608	3.155	3.704	1.435	2.272
1967	1.42	1.301	0.966	3.208	3.754	3.526	4.296	2.289	2.335	3.084	3.604	1.995	1.914
1968	1.66	1.942	1.311	2.958	3.327	2.705	4.299	1.823	3.122	3.6	3.363	2.983	2.353
1969	2.12	1.482	1.84	4.662	3.666	3.443	4.863	2.883	3.139	3.706	3.946	3.299	2.91
1970	2.608	2.362	1.196	5.14	4.052	3.784	5.419	4.179	4.895	3.542	4.516	2.796	3.67
1971	2.812	2.296	1.671	5.138	4.086	2.657	4.002	3.434	4.776	4.326	4.074	2.36	3.398
1972	3.302	2.311	2.094	4.645	6.121	3.2	5.322	4.162	4.415	4.165	4.794	2.696	4.564
1973	3.182	1.873	1.789	5.544	6.228	3.023	6.007	4.692	4.727	4.865	6.029	2.842	5.119
1974	1.722	1.535	1.103	4.251	5.157	1.885	3.796	2.495	2.349	2.707	3.327	1.761	3.769
1975	1.636	1.402	1.203	4.52	5.078	1.467	2.558	2.626	1.83	2.894	2.583	1.373	2.405
1976	1.37	1.041	1.012	3.444	3.232	1.398	2.24	2.634	2.839	2.379	1.82	1.269	2.632
1977	1.307	1.016	1.733	4.537	4.052	1.618	2.284	2.7	3.662	3.39	3.105	1.928	3.356
1978	1.241	1.186	1.927	7.048	5.968	2.202	3.051	1.745	2.827	3.339	3.576	2.25	2.513
1979	1.678	1.914	2.343	6.497	5.228	2.406	3.426	2.072	3.664	4.014	3.667	2.874	3.595
1980	1.333	3.032	2.274	6.477	5.978	2.119	4.236	2.108	2.919	3.657	3.17	1.522	2.683
1981	1.085	2.978	2.331	5.697	5.552	2.07	3.562	2.466	3.759	3.709	2.953	2.107	3.698
1982	1.833	3.42	1.422	5.177	5.041	2.255	3.342	2.266	3.13	3.836	3.761	2.661	2.852
1983	1.412	2.669	2.431	5.569	3.771	1.522	2.317	1.369	2.04	3.274	2.603	1.798	2.473
1984	0.983	1.498	1.277	2.347	3.515	1.504	3.207	0.898	1.335	2.245	2.151	1.488	2.211
1985	0.596	0.966	1.79	2.892	3.03	1.542	3.073	0.842	1.183	2.783	2.247	1.979	4.203
1986	1.243	2.288	2.524	4.781	3.831	2.082	4.283	1.571	1.703	3.859	2.319	1.847	5.24
1987	1.611	2.226	2.029	3.397	3.378	1.586	3.945	1.526	2.81	3.042	2.044	1.868	3.66
1988	0.494	0.617	0.899	1.782	1.949	0.616	1.425	0.923	0.951	1.719	0.874	0.601	1.601
1989	0.323	0.285	1.216	2.711	2.566	0.715	2.308	1.389	0.78	2.516	1.121	0.512	1.816
1990	0.259	0.355	3.019	2.514	3.138	1.489	3.341	2.231	1.23	3.342	1.555	1.089	2.464
1991	0.525	0.58	2.643	1.822	2.496	0.879	1.935	1.709	0.461	3.586	1.521	1.131	1.432
1992	0.737	0.804	1.468	1.832	1.781	0.711	1.931	0.842	0.427	2.436	1.665	0.57	0.849
1993	1.165	1.582	1.904	2.985	2.801	1.088	2.794	1.887	0.978	3.765	2.925	1.024	1.985
1994	1.775	1.692	1.823	1.974	3.021	1.412	3.271	1.747	0.827	2.565	2.584	0.581	2.648
1995	3.052	2.448	3.161	2.663	3.434	1.852	3.936	2.76	1.981	2.568	4.068	1.052	3.928
1996	1.659	1.405	1.515	1.904	2.343	1.145	2.395	1.974	2.126	1.766	2.632	0.675	1.561
1997	1.337	1.049	1.722	1.916	2.246	0.949	1.684	1.61	1.76	1.558	2.685	0.823	1.042
