# Pacholek - Boreas SSA G4I3M Site 3 - ABBA - ITRDB CANA146
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4080
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4080.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana146x-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana146x-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana146x.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana146x.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2009-07-13
#--------------------
# File_Last_Modified_Date
#   Date: 2009-07-13
#--------------------
# Title
#   Study_Name: Pacholek - Boreas SSA G4I3M Site 3 - ABBA - ITRDB CANA146
#--------------------
# Investigators
#   Investigators: Pacholek, P.; Lawrence, D.M.; Campbell, I.D.; Varem-Sanders, T.M.L.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Boreas SSA  G4I3M  Site 3
#   Location: Saskatchewan
#   Northernmost_Latitude: 55.12
#   Southernmost_Latitude: 55.12
#   Easternmost_Longitude: -105.15
#   Westernmost_Longitude: -105.15
#   Elevation_m: 575
#--------------------
# Data_Collection
#   Collection_Name: CANA146
#   First_Year: 1903
#   Last_Year: 1994
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  maximum density
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies balsamea (L.) Mill.
#   Common_Name: balsam fir
#   Tree_Species_Code: ABBA
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## G4I001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I003_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I003; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I006_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I006; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I013_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I013; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I014_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I014; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I015_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I015; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I016_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I016; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I017_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I017; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I018_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I018; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I019_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I019; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I023_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I023; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## G4I024_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: G4I024; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	G4I001_raw	G4I002_raw	G4I003_raw	G4I004_raw	G4I005_raw	G4I006_raw	G4I007_raw	G4I008_raw	G4I009_raw	G4I010_raw	G4I012_raw	G4I013_raw	G4I014_raw	G4I015_raw	G4I016_raw	G4I017_raw	G4I018_raw	G4I019_raw	G4I020_raw	G4I021_raw	G4I022_raw	G4I023_raw	G4I024_raw
1903	NA	NA	NA	NA	NA	36.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	NA	NA	NA	38.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	NA	NA	NA	NA	41.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	NA	51.16	NA	NA	NA	37.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	NA	49.27	NA	NA	NA	38.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	NA	52.97	NA	NA	NA	43.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	43.71	51.87	NA	NA	NA	47.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	45.12	50.72	NA	NA	NA	48.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	45.69	49.71	NA	NA	NA	47.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	45.59	45.08	NA	NA	NA	43.75	NA	43.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	43.65	45.68	NA	NA	NA	46.7	NA	46.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	44.99	44.25	NA	NA	NA	47.99	NA	45.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1915	45.09	47.76	NA	NA	NA	54.4	NA	48.12	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1916	43.56	41.3	NA	NA	NA	45.7	NA	46.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	48.03	49.81	NA	NA	NA	54.55	NA	49.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1918	46.94	42.49	NA	NA	NA	45.77	NA	48.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1919	48.37	47.09	NA	NA	NA	48.14	NA	48.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1920	51.92	51.94	NA	NA	53.9	50.93	NA	46.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1921	50.07	47.56	NA	NA	53.12	50.36	NA	45.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1922	54.18	53.51	NA	NA	57.47	55.94	NA	45.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1923	49.35	48.03	NA	NA	50.72	44.75	NA	41.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1924	49.45	49.24	NA	NA	51.38	45.01	NA	42.47	NA	46.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	52.74	52.37	NA	37.72	55.03	52.1	NA	42.41	NA	44.69	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1926	51.57	49.21	NA	37.75	52.84	50.84	NA	48.04	NA	45.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.06	NA	NA	NA
1927	50.29	50.24	NA	39.34	55.15	50.65	NA	47.29	NA	44.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.9	NA	NA	NA
1928	50.46	50.39	44.87	39.59	57.91	50.57	NA	46.05	NA	44.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.83	NA	NA	NA
1929	51.16	52.21	44.53	37.95	53.21	52.63	NA	50.19	NA	45.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.82	NA	NA	NA
1930	50.32	50.46	44.91	40.08	55.46	56.11	NA	47.45	NA	45.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	45.13	NA	NA	NA
1931	49.92	51.84	44.81	38.46	53.9	57.1	NA	49.79	NA	43.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.19	NA	NA	NA
1932	53.2	53.72	48.74	41.53	58.11	58.09	NA	51.83	47.83	48.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.59	NA	39.31	NA
1933	51.19	50.65	52.3	44.74	55.81	54.5	NA	51.73	49.4	47.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	47.44	NA	37.47	NA
1934	49.74	51.24	48.52	39.7	55.75	48.59	NA	55.55	48.06	45.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.55	NA	39.19	NA
1935	51.24	50.29	45.08	44.89	55.45	48.92	NA	48.67	43.71	45.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.7	NA	38.38	NA
1936	55.45	52.86	36.8	49.49	52.08	49.28	NA	46.7	47.53	45.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.17	NA	39.4	NA
1937	56.49	53.59	48.1	49.48	55.45	53.25	NA	49.65	46.8	48.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.52	NA	39.81	NA
1938	54.91	50.14	48.63	48.21	50.03	48.46	NA	43.82	52.35	52.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.35	NA	40.4	NA
1939	57.01	52.25	45.6	51.13	58.1	56.41	NA	56.18	51.73	53.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.14	NA	42.88	NA
1940	54.7	52.06	44.9	52.84	50.29	50.55	NA	50.93	49.66	52.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	55.87	43.21	37.36	NA
1941	52.32	51.09	44.93	53.9	51.38	50.65	NA	45.71	49.25	48.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.49	42.42	44.2	NA
1942	53.75	48.93	46.84	55.71	51.24	54.32	NA	51.41	52.7	54.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.77	45.69	52.14	NA
1943	51.16	43.23	45.69	53.4	47.3	50.42	NA	43.67	52.82	45.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.79	40.85	47.77	NA
1944	52.48	53.2	52.66	52.03	48.41	55.41	NA	39.12	56.7	44.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.18	46.89	49.89	51.92
1945	50.8	54.47	51.31	55.32	52.94	56.27	NA	34.3	57.09	43.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	56.78	43.08	47.77	46.97
1946	54.15	58.69	55.89	60.4	56.56	57.43	NA	57.76	61.52	50.04	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.3	51.78	49.65	48.97
1947	50.28	54.1	47.76	55.92	53.01	54.83	NA	58.52	56.97	45.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	57.35	45.41	47.18	48.66
1948	49.99	51.99	43.11	52.74	50.51	52.49	NA	47.6	60.83	43.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	61.98	40.45	43.72	53.06
1949	55.03	59.86	44.34	58.56	57.1	55.74	NA	47	60.19	49.25	NA	NA	NA	NA	NA	NA	NA	NA	45.69	60.64	49.11	51.88	52.22
1950	49.6	55.47	45.43	56.65	52.26	53.93	NA	45.99	57.9	44.85	NA	NA	NA	NA	NA	NA	NA	NA	45.41	54.67	46.39	47.99	50.1
