# Luckman - Upper Mina - PSME - ITRDB CANA429
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/16586
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-16586.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana429-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana429-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana429.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana429.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2014-05-06
#--------------------
# File_Last_Modified_Date
#   Date: 2014-05-06
#--------------------
# Title
#   Study_Name: Luckman - Upper Mina - PSME - ITRDB CANA429
#--------------------
# Investigators
#   Investigators: Luckman, B.H.(https://orcid.org/0000-0003-0365-6059); Kenigsberg, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Cores are stored at:
# # # University of Western Ontario
# # # 
# # # References:
# # # Kenigsberg, M.R., O?Reilly, B., Luckman, B.H. and Moser, K.A. 2009 
# # # Lake Sediment and Tree-Ring Sampling in the Canadian Rockies, 2007-8.  
# # # Report submitted to Parks Canada, Jasper, June 2009, 23pages. NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Upper Mina
#   Location: Alberta
#   Northernmost_Latitude: 52.8833
#   Southernmost_Latitude: 52.8833
#   Easternmost_Longitude: -118.1167
#   Westernmost_Longitude: -118.1167
#   Elevation_m: 1220
#--------------------
# Data_Collection
#   Collection_Name: CANA429
#   First_Year: 1693
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## A7M01N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M01N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M01W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M01W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M02N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M02N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M03E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M03E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M03N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M03N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7m04N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7m04N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M04W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M04W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M05N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M05N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M05W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M05W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M10N1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M10N1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M10E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M10E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M10W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M10W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M11W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M11W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M11E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M11E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M12N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M12N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M12W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M12W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M13W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M13W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M14E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M14E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M14W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M14W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M15E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M15E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M26S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M26S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M28E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M28E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M28W_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M28W; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## A7M29E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: A7M29E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	A7M01N_raw	A7M01W_raw	A7M02N_raw	A7M03E_raw	A7M03N_raw	A7m04N_raw	A7M04W_raw	A7M05N_raw	A7M05W_raw	A7M10N1_raw	A7M10E_raw	A7M10W_raw	A7M11W_raw	A7M11E_raw	A7M12N_raw	A7M12W_raw	A7M13W_raw	A7M14E_raw	A7M14W1_raw	A7M15E_raw	A7M26S_raw	A7M28E_raw	A7M28W_raw	A7M29E_raw
1744	NA	NA	NA	NA	0.406	1.22	1.052	0.899	1.15	0.854	0.931	NA	NA	NA	NA	NA	NA	0.722	0.733	0.995	0.762	NA	0.837	NA
1745	NA	NA	NA	NA	0.42	1.12	0.713	1.01	1.385	0.939	1.112	NA	NA	NA	NA	NA	NA	1.141	1.496	1.515	1.148	NA	1.469	NA
1746	NA	NA	NA	NA	0.172	1.251	0.486	0.681	1.157	1.074	0.894	NA	NA	NA	NA	NA	NA	0.817	1.086	1.127	0.809	NA	1.195	NA
1747	NA	NA	NA	NA	0.544	0.916	0.315	0.744	1.18	1.418	1.228	NA	NA	NA	NA	NA	NA	0.924	1.657	0.925	0.902	NA	1.192	NA
1748	NA	NA	NA	NA	0.566	0.977	0.394	1.448	1.676	1.871	1.163	NA	NA	NA	NA	NA	NA	1.133	1.993	1.34	1.026	NA	1.867	NA
1749	NA	NA	NA	NA	0.384	0.714	0.295	0.835	0.969	1.54	1.291	NA	NA	NA	NA	NA	NA	0.731	1.085	1.018	0.663	NA	1.234	NA
1750	NA	NA	NA	NA	0.419	0.593	0.301	0.66	0.804	1.505	1.211	NA	NA	NA	NA	NA	NA	0.553	0.964	0.931	0.508	NA	1.102	NA
1751	NA	NA	NA	NA	0.572	1.098	0.401	0.862	1.163	1.509	1.442	NA	NA	NA	NA	NA	NA	0.865	1.24	0.885	0.827	NA	0.97	NA
1752	NA	NA	NA	NA	1.425	1.91	0.862	1.544	1.375	2.046	2.048	NA	NA	NA	NA	NA	NA	1.405	2.029	2.047	1.459	NA	1.776	NA
1753	NA	NA	NA	NA	1.108	1.705	0.781	1.357	1.273	1.713	2.016	NA	NA	NA	NA	NA	NA	1.165	1.513	1.643	1.287	NA	1.442	NA
1754	NA	NA	NA	NA	0.813	1.453	0.705	1.073	1.073	1.521	1.521	NA	NA	NA	NA	NA	NA	0.931	1.188	1.376	1.129	NA	1.153	NA
1755	NA	NA	NA	NA	1.05	1.692	0.931	1.341	1.174	1.965	1.674	NA	NA	NA	NA	NA	1.283	0.96	1.121	1.182	1.348	NA	1.282	NA
1756	NA	NA	NA	NA	0.663	1.114	0.646	0.862	0.773	1.463	1.08	NA	NA	NA	NA	NA	0.957	0.74	0.797	0.782	0.804	NA	0.789	NA
1757	NA	NA	NA	NA	0.319	0.564	0.133	0.482	0.366	0.643	0.575	NA	NA	NA	NA	NA	0.442	0.377	0.299	0.414	0.298	NA	0.296	NA
1758	NA	NA	NA	NA	0.74	1.526	0.78	1.086	0.936	1.216	0.971	NA	NA	NA	NA	NA	1.069	0.723	0.788	0.814	0.988	NA	0.854	NA
1759	NA	NA	NA	NA	0.357	0.804	0.316	0.535	0.776	0.922	0.964	NA	NA	NA	NA	NA	0.501	0.455	0.512	0.475	0.597	NA	0.376	NA
1760	NA	NA	NA	NA	0.676	0.594	0.189	0.451	0.379	0.988	0.811	NA	NA	NA	NA	NA	0.588	0.298	0.455	0.517	0.274	NA	0.333	NA
1761	NA	NA	NA	NA	1.031	0.945	0.499	0.951	0.316	1.344	1.174	NA	NA	NA	NA	NA	1.336	0.553	0.576	0.55	0.764	NA	0.723	NA
1762	NA	NA	NA	NA	1.699	1.619	0.964	1.682	0.613	2.054	2.465	NA	NA	NA	NA	NA	1.601	0.972	0.66	0.659	1.233	NA	1.462	NA
1763	NA	NA	NA	NA	1.727	1.684	1.171	2.296	0.56	2.415	2.322	NA	NA	NA	NA	NA	1.254	0.741	0.393	1.024	0.863	NA	1.499	NA
1764	NA	NA	NA	NA	1.886	1.723	1.103	2.678	0.519	2.282	2.777	NA	NA	NA	NA	NA	0.98	0.657	0.27	0.901	0.72	NA	1.401	NA
1765	NA	NA	NA	NA	1.586	1.396	1.137	2.292	0.48	2.259	3.154	NA	NA	NA	NA	NA	1.005	0.5	0.224	0.76	0.426	NA	0.702	NA
1766	NA	NA	NA	NA	1.574	1.571	1.094	2.345	0.797	2.3	3.537	NA	NA	NA	NA	NA	1.048	0.633	0.321	1.193	0.512	NA	0.92	NA
1767	NA	NA	NA	NA	1.538	1.544	1.436	2.246	1.26	2.388	3.306	NA	NA	NA	NA	NA	1.327	0.674	0.365	1.145	0.618	NA	0.865	NA
1768	NA	NA	NA	NA	2.555	1.8	1.18	2.115	1.239	2.836	3.44	NA	NA	NA	NA	NA	1.442	0.583	0.419	1.026	0.614	NA	0.987	NA
1769	NA	NA	NA	NA	1.835	1.499	1.19	1.825	1.242	2.057	3.491	NA	NA	NA	NA	NA	1.657	0.641	0.434	0.724	0.701	NA	0.763	NA
1770	NA	NA	NA	NA	2.013	1.238	0.915	1.658	1.094	1.845	3.543	NA	NA	NA	NA	NA	1.285	0.695	0.451	0.938	0.633	NA	0.933	NA
1771	NA	NA	NA	NA	1.099	0.978	0.661	1.247	0.855	1.722	2.793	NA	NA	NA	NA	NA	1.113	0.543	0.417	0.797	0.657	NA	0.476	NA
1772	NA	NA	NA	NA	1.213	0.85	0.511	0.941	0.808	1.587	2.302	1.829	NA	NA	NA	NA	1.131	0.196	0.157	0.244	0.275	NA	0.361	NA
1773	NA	NA	NA	NA	0.975	1.164	0.631	0.917	0.859	2.056	2.111	1.42	NA	NA	NA	NA	0.962	0.408	0.296	0.442	0.352	NA	0.387	NA
1774	NA	NA	NA	NA	1.231	1.118	0.822	0.841	0.96	1.793	1.692	1.516	NA	NA	NA	NA	0.917	0.41	0.44	0.602	0.491	NA	0.41	NA
1775	NA	NA	NA	NA	1.64	2.036	1.135	1.598	1.794	1.716	2.221	2.407	NA	NA	NA	NA	1.232	0.528	0.41	0.834	0.877	NA	0.518	NA
1776	NA	NA	NA	NA	1	1.077	0.881	1.219	1.598	2.048	1.904	2.13	NA	NA	NA	NA	1.32	0.356	0.298	0.533	0.494	NA	0.462	NA
1777	NA	NA	NA	NA	0.914	1.141	0.852	0.932	1.217	1.721	1.753	1.88	NA	NA	NA	NA	1.299	0.509	0.397	0.872	0.48	0.565	0.462	NA
1778	NA	NA	NA	NA	1.908	1.736	1.401	1.613	2.266	0.794	2.228	3.097	NA	NA	NA	NA	2.04	0.964	0.724	1.481	0.961	0.921	0.644	NA
1779	NA	NA	NA	NA	1.747	1.316	0.938	1.264	1.583	0.848	1.944	2.337	NA	NA	NA	NA	1.659	0.53	0.447	0.802	0.589	0.921	0.592	NA
1780	NA	NA	NA	NA	1.526	1.195	1.039	0.958	1.244	0.851	1.702	2.049	NA	NA	NA	NA	1.152	0.529	0.426	0.564	0.56	0.868	0.529	NA
1781	NA	NA	NA	NA	1.703	1.254	1.236	1.109	1.523	0.838	1.701	1.969	NA	NA	NA	NA	1.679	0.671	0.533	0.724	0.776	0.994	0.651	NA
1782	NA	NA	NA	NA	1.891	1.227	1.047	0.984	1.285	1.296	1.899	2.025	NA	NA	NA	NA	2.129	0.563	0.539	0.983	0.58	0.772	0.432	NA
1783	NA	NA	NA	NA	2.459	1.398	1.214	0.947	1.402	1.745	2.342	2.242	NA	NA	NA	NA	1.549	0.646	0.491	1.007	0.483	0.78	0.732	NA
1784	NA	NA	NA	NA	2.607	1.36	1.044	1.281	1.496	1.784	2.018	2.098	NA	NA	NA	NA	2.045	0.756	0.605	1.141	0.78	1.25	1.016	NA
1785	NA	NA	NA	1.939	1.671	1.076	0.894	0.861	1.148	1.903	1.807	1.905	NA	NA	NA	NA	1.02	0.603	0.642	0.99	0.673	0.969	0.609	NA
1786	NA	NA	NA	3.528	2.287	1.381	1.159	0.99	1.451	2.32	2.578	2.891	NA	NA	NA	NA	1.57	0.927	0.971	1.646	0.96	1.497	1.076	NA
1787	NA	NA	NA	3.606	2.284	1.816	1.387	1.141	1.384	2.208	2.039	2.46	NA	NA	NA	NA	2.066	1.075	0.971	1.347	0.998	1.974	1.203	NA
1788	NA	NA	NA	2.068	1.452	1.386	1.223	1.154	1.233	1.932	1.823	2.253	NA	NA	NA	NA	1.675	0.926	0.885	1.195	1.005	1.275	1.294	NA
1789	NA	NA	NA	1.703	1.745	1.602	1.475	1.7	1.524	2.292	2.206	2.41	NA	NA	NA	NA	2.323	1.135	0.945	1.279	0.967	1.972	1.676	NA
1790	NA	NA	NA	0.589	0.731	0.694	0.583	0.808	0.7	1.114	1.089	1.289	NA	NA	NA	NA	0.777	0.478	0.372	0.619	0.778	0.602	0.666	NA
1791	NA	NA	NA	0.65	0.828	1.248	0.908	0.797	0.749	1.144	1.473	1.498	NA	NA	NA	NA	0.888	0.604	0.542	0.73	0.682	0.478	0.507	NA
1792	NA	NA	NA	0.61	0.524	0.544	0.559	0.676	0.553	1.49	1.133	1.054	NA	NA	NA	NA	0.666	0.517	0.327	0.645	0.466	0.309	0.234	NA
1793	NA	NA	NA	0.287	0.293	0.304	0.284	0.337	0.374	0.726	0.886	0.659	NA	NA	NA	NA	0.363	0.255	0.174	0.367	0.267	0.204	0.178	NA
1794	NA	NA	NA	0.52	0.486	0.787	0.597	0.701	0.753	1.068	1.137	1.022	NA	NA	NA	NA	0.614	0.34	0.261	0.558	0.411	0.472	0.327	NA
1795	NA	NA	NA	1.167	0.861	1.013	0.819	0.861	0.838	1.271	1.368	1.155	NA	NA	NA	NA	0.984	0.587	0.449	0.867	0.806	0.59	0.505	NA
1796	NA	NA	NA	0.662	0.651	0.813	0.64	0.676	0.632	1.033	1.05	0.93	NA	NA	0.762	NA	0.618	0.594	0.376	0.686	0.575	0.415	0.363	NA
1797	NA	NA	NA	1.048	0.853	0.983	0.796	0.633	0.763	1.108	1.084	1.13	NA	NA	0.942	NA	1.002	0.59	0.407	0.759	0.779	0.435	0.482	NA
1798	NA	NA	NA	0.711	0.621	0.605	0.595	0.459	0.836	0.811	0.799	0.846	NA	NA	1.489	NA	0.869	0.386	0.323	0.522	0.591	0.567	0.337	NA
1799	NA	NA	NA	1.132	0.907	1.017	0.854	0.681	1.06	1.012	0.819	1.339	NA	NA	1.246	NA	1.128	0.66	0.549	0.702	0.69	0.604	0.421	NA
1800	NA	NA	NA	0.44	0.537	0.431	0.261	0.274	0.533	0.69	0.619	0.861	NA	NA	0.283	NA	0.41	0.223	0.198	0.305	0.239	0.249	0.166	NA
1801	NA	NA	NA	1.696	1.509	1.393	1.007	0.817	1.523	1.312	0.967	1.529	NA	NA	0.782	NA	1.063	0.727	0.569	0.992	0.904	0.948	0.661	NA
1802	NA	NA	NA	1.567	1.294	0.855	0.691	0.71	0.966	0.981	0.911	1.321	NA	NA	0.924	NA	0.92	0.393	0.357	0.541	0.596	0.61	0.463	NA
1803	NA	NA	NA	1.128	0.876	0.87	0.585	0.631	1.049	0.772	0.682	0.851	NA	NA	0.671	NA	0.856	0.488	0.44	0.576	0.586	0.68	0.438	NA
1804	NA	NA	NA	1.441	1.059	1.167	0.94	0.929	1.391	1.016	0.871	1.122	NA	NA	1.292	NA	0.991	0.587	0.479	0.756	0.803	0.955	0.59	NA
1805	3.237	3.653	NA	1.285	1.021	0.994	1.135	0.925	1.321	1.138	1.052	1.179	NA	NA	2.661	NA	1.091	0.663	0.591	0.832	0.899	1.053	0.577	NA
1806	2.393	3.477	NA	1.632	1.25	0.872	0.985	1.004	1.413	1.212	1.125	1.261	NA	NA	2.32	NA	1.3	0.831	0.625	1.078	1.146	1.188	0.898	NA
1807	2.467	3.047	NA	2.06	1.263	1.206	1.011	0.995	1.643	1.26	1.277	1.33	NA	NA	0.889	NA	1.111	0.85	0.718	0.822	1.113	1.527	0.986	NA
1808	2.465	2.415	NA	1.393	0.709	0.741	0.804	0.79	1.306	0.785	0.892	1.017	NA	NA	1.152	NA	0.918	0.595	0.558	0.828	0.872	1.125	0.757	NA
1809	2.306	3.084	NA	0.922	0.552	0.849	0.698	0.728	1.19	0.707	2.192	1.063	NA	NA	1.213	NA	0.803	0.56	0.399	0.408	0.64	0.876	0.614	NA
1810	2.121	2.422	NA	1.349	0.785	1.129	0.916	0.926	1.084	1.031	1.148	0.97	NA	NA	2.043	NA	1.143	0.726	0.615	0.723	0.72	1.12	0.608	NA
1811	2.193	2.372	NA	1.212	0.807	0.784	0.627	0.956	1.014	1.082	1.087	1.168	NA	NA	2	NA	0.903	0.82	0.657	1.211	0.864	0.784	0.643	NA
1812	2.555	1.477	NA	1.046	0.703	1.159	0.916	1.029	0.822	1.229	0.878	1.195	NA	NA	1.295	NA	1.176	0.926	0.65	1.049	0.81	0.9	0.673	NA
1813	1.759	1.914	NA	1.016	0.688	0.839	0.701	1.106	0.899	0.858	0.692	1.084	NA	NA	1.159	NA	0.869	0.704	0.532	0.797	0.718	0.736	0.578	NA
1814	1.544	1.544	NA	0.715	0.57	0.461	0.444	0.785	0.659	0.685	0.648	0.739	NA	NA	1.257	NA	0.604	0.362	0.253	0.391	0.6	0.511	0.388	NA
1815	1.198	1.567	NA	0.641	0.434	0.406	0.371	0.727	0.696	0.637	0.801	0.711	NA	NA	1.526	NA	0.529	0.493	0.337	0.368	0.5	0.375	0.29	NA
1816	1.238	1.254	NA	0.921	0.717	0.811	0.873	1.007	0.971	0.783	0.577	0.861	NA	NA	1.999	NA	0.725	0.733	0.657	0.576	0.863	0.672	0.547	NA
1817	0.989	2.39	NA	0.549	0.446	0.448	0.447	0.624	0.687	0.522	0.961	0.606	NA	NA	1.412	NA	0.553	0.653	0.428	0.422	0.554	0.311	0.275	NA
1818	1.976	2.065	NA	1.036	0.89	1.229	1.032	1.147	1.307	0.946	0.69	1.201	NA	NA	2.055	NA	1.263	1.002	1.02	0.93	1.124	0.935	0.701	NA
1819	2.107	1.583	NA	1.315	1.085	1.237	1.091	1.298	1.284	1.111	0.451	1.731	2.644	NA	1.979	NA	1.203	1.141	0.997	1.286	1.175	1.291	0.974	NA
1820	1.891	1.612	NA	0.776	0.629	0.66	0.715	0.887	0.909	0.722	0.588	0.901	1.829	NA	1.692	NA	0.895	0.893	0.681	0.872	0.765	0.727	0.563	NA
1821	1.721	2.323	NA	0.85	0.767	0.986	0.809	0.995	1.031	0.847	0.862	1.221	1.788	NA	1.39	NA	0.793	0.954	0.772	0.769	1.037	0.903	0.634	NA
1822	2.013	1.498	NA	1.227	1.153	1.482	1.171	1.377	1.393	1.011	1.235	1.597	2.138	NA	1.459	NA	1.302	1.423	1.109	1.164	1.247	1.099	1.119	NA
1823	1.471	0.904	NA	0.676	0.697	0.759	0.726	0.928	0.869	0.779	0.707	0.873	2.003	NA	1.089	NA	0.632	0.798	0.637	0.788	0.709	0.783	0.673	NA
1824	1.272	0.983	NA	0.529	0.448	0.697	0.716	1.001	0.932	0.669	0.678	0.819	1.432	NA	0.836	NA	0.679	0.673	0.503	0.412	0.944	0.658	0.491	NA
1825	1.442	1.157	NA	0.488	0.444	0.685	0.581	0.997	0.861	0.7	0.733	0.84	1.108	NA	0.956	NA	0.677	0.705	0.523	0.514	0.884	0.536	0.397	NA
1826	1.599	0.895	NA	0.536	0.611	0.743	0.585	0.86	0.976	0.854	0.897	1.052	1.638	NA	1.388	NA	0.694	0.81	0.728	0.601	0.993	0.438	0.359	NA
1827	1.381	0.62	NA	0.592	0.522	0.746	0.585	0.831	0.912	0.714	0.882	1.101	1.927	NA	1.339	NA	0.669	0.811	0.558	0.67	0.824	0.375	0.252	NA
1828	1.067	0.717	NA	0.484	0.363	0.569	0.474	0.622	0.769	0.678	0.867	0.795	1.136	NA	0.734	NA	0.628	0.713	0.544	0.499	0.648	0.379	0.362	NA
1829	1.368	0.463	NA	0.611	0.575	0.882	0.828	0.901	1.634	1.088	1.146	1.482	1.157	NA	0.721	NA	0.762	1.135	0.91	0.762	1.062	0.529	0.435	NA
1830	1.481	0.679	NA	0.706	0.734	0.969	0.829	1.119	1.687	1.047	1.149	1.489	0.786	NA	0.683	NA	0.899	1.223	0.925	1.012	1.022	0.74	0.49	NA
1831	1.077	0.61	NA	0.412	0.398	0.57	0.456	0.611	0.921	0.778	0.806	1.079	0.647	NA	0.39	NA	0.63	0.834	0.555	0.681	0.631	0.42	0.301	NA
1832	0.95	0.489	NA	0.536	0.374	0.671	0.605	0.727	0.882	0.699	0.889	0.95	0.735	NA	0.472	NA	0.55	0.659	0.477	0.447	0.681	0.538	0.397	NA
1833	0.724	0.448	NA	0.235	0.262	0.404	0.383	0.543	0.573	0.544	0.579	0.66	0.406	NA	0.529	NA	0.378	0.307	0.23	0.226	0.341	0.272	0.17	NA
1834	0.87	0.573	0.517	0.56	0.479	0.737	0.821	0.916	0.941	0.96	0.911	1.148	0.627	NA	0.616	NA	0.666	0.827	0.561	0.468	0.644	0.435	0.34	NA
1835	0.913	0.619	0.949	0.597	0.407	0.704	0.897	0.891	1.051	0.892	0.984	0.943	0.709	NA	1.098	NA	0.821	0.87	0.722	0.591	0.851	0.534	0.361	1.011
1836	0.671	0.477	1.071	0.645	0.583	0.601	0.783	1.026	1.112	0.942	1.001	0.987	0.763	NA	0.984	NA	0.711	0.983	0.72	0.641	0.826	0.482	0.206	0.976
1837	0.458	0.317	0.658	0.132	0.151	0.165	0.191	0.412	0.317	0.49	0.46	0.589	0.577	0.896	0.877	NA	0.389	0.332	0.159	0.153	0.296	0.213	0.102	0.183
1838	0.64	0.455	0.844	0.424	0.36	0.433	0.489	0.707	0.788	0.899	0.836	0.88	0.788	1.093	1	NA	0.676	0.677	0.428	0.571	0.502	0.55	0.374	0.309
1839	0.628	0.487	0.765	0.384	0.283	0.526	0.634	0.632	0.604	0.832	0.86	0.752	0.824	1.176	1.263	NA	0.695	0.795	0.667	0.519	0.601	0.425	0.282	0.205
1840	0.531	0.376	0.493	0.35	0.307	0.393	0.541	0.716	0.696	0.712	0.86	0.752	0.852	0.973	1.403	NA	0.497	0.435	0.696	0.603	0.61	0.297	0.249	0.263
1841	0.623	0.472	0.681	0.377	0.25	0.485	0.541	0.552	0.603	0.726	0.828	0.714	0.805	1.27	1.184	NA	0.494	0.387	0.337	0.495	0.464	0.292	0.281	0.354
1842	0.468	0.356	0.5	0.338	0.228	0.444	0.509	0.492	0.48	0.757	0.907	0.912	0.656	1.004	0.908	NA	0.485	0.303	0.296	0.518	0.529	0.319	0.289	0.428
1843	0.44	0.371	0.667	0.314	0.178	0.35	0.46	0.504	0.423	0.635	0.676	0.699	0.82	1.249	1.102	NA	0.573	0.332	0.336	0.424	0.54	0.335	0.29	0.449
1844	0.477	0.478	1.088	0.34	0.226	0.437	0.459	0.468	0.566	0.791	1.019	1.125	0.828	1.217	0.876	NA	0.499	0.399	0.456	0.473	0.634	0.316	0.275	0.486
1845	0.604	0.621	1.283	0.46	0.273	0.479	0.64	0.621	0.683	0.937	1.18	1.194	1.19	1.5	1.549	NA	0.677	0.62	0.493	0.733	0.728	0.424	0.327	0.846
1846	0.961	0.637	0.569	0.399	0.4	0.488	0.594	0.607	0.855	0.963	1.2	1.345	1.562	1.728	1.699	NA	0.668	0.506	0.661	0.728	0.743	0.56	0.421	1.009
1847	0.892	0.379	0.386	0.178	0.15	0.181	0.291	0.422	0.442	0.596	0.588	0.775	1.092	1.245	0.908	0.663	0.449	0.248	0.28	0.434	0.446	0.283	0.236	0.58
1848	1.095	0.539	0.41	0.681	0.554	0.517	0.665	1.005	0.88	1.032	1.081	1.18	0.945	1.275	0.793	0.385	0.732	0.642	0.629	0.487	1.095	0.729	0.636	0.771
1849	1.352	0.752	0.573	0.407	0.51	0.558	0.612	1.076	0.784	0.962	1.098	1.188	0.963	1.375	0.79	0.583	0.853	0.601	0.472	0.663	0.904	0.563	0.574	0.92
