# St. George - Moose Lake - PIST - ITRDB CANA258
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6163
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6163.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana258-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana258-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana258.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana258.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-04
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-04
#--------------------
# Title
#   Study_Name: St. George - Moose Lake - PIST - ITRDB CANA258
#--------------------
# Investigators
#   Investigators: St. George, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Moose Lake
#   Location: Manitoba
#   Northernmost_Latitude: 49.2
#   Southernmost_Latitude: 49.2
#   Easternmost_Longitude: -95.35
#   Westernmost_Longitude: -95.35
#   Elevation_m: 362
#--------------------
# Data_Collection
#   Collection_Name: CANA258
#   First_Year: 1899
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus strobus L.
#   Common_Name: eastern white pine
#   Tree_Species_Code: PIST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## x0514a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0514a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0514b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0514b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0515a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0515a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0515b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0515b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0517a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0517a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0517b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0517b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0518a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0518a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0518b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0518b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0519a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0519a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0520a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0520a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0520b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0520b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0521a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0521a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0521b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0521b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0522a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0522a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0522b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0522b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0523a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0523a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0523b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0523b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0524a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0524a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0524b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0524b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0525a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0525a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## x0525b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: x0525b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	x0514a_raw	x0514b_raw	x0515a_raw	x0515b_raw	x0517a_raw	x0517b_raw	x0518a_raw	x0518b_raw	x0519a_raw	x0520a_raw	x0520b_raw	x0521a_raw	x0521b_raw	x0522a_raw	x0522b_raw	x0523a_raw	x0523b_raw	x0524a_raw	x0524b_raw	x0525a_raw	x0525b_raw
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.698	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.522	2.075	NA	NA	NA	NA	NA	NA	2.57	NA
1901	NA	NA	NA	NA	NA	NA	NA	3.707	NA	NA	NA	1.476	1.906	NA	NA	NA	NA	NA	NA	3.281	NA
1902	3.406	NA	NA	NA	NA	NA	NA	2.553	NA	NA	NA	1.383	1.75	NA	NA	NA	NA	1.743	NA	1.73	NA
1903	4.231	NA	NA	NA	2.61	NA	NA	1.825	NA	NA	NA	2.378	2.388	NA	NA	NA	NA	2.761	NA	2.099	NA
1904	5.16	NA	NA	NA	2.841	3.413	4.068	2.288	NA	NA	2.298	1.926	2.106	NA	NA	NA	NA	3.126	NA	3.296	NA
1905	5.935	NA	NA	NA	3.322	2.753	4.142	2.61	NA	NA	3.211	1.178	1.204	NA	NA	NA	NA	3.167	NA	4.238	NA
1906	6.216	NA	2.367	NA	3.138	3.742	4.445	2.882	NA	NA	3.787	1.737	1.583	NA	NA	NA	1.664	3.93	3.455	4.731	NA
1907	5.392	NA	1.209	NA	2.402	3.071	3.54	2.534	NA	NA	3.025	1.591	1.761	NA	2.315	NA	1.548	2.495	4.549	3.298	3.649
1908	5.159	4.778	1.786	2.91	3.284	3.951	3.67	2.653	NA	3.861	3.083	2.375	2.142	NA	2.483	NA	2.276	3.36	4.234	3.121	3.197
1909	4.644	4.591	2.184	1.336	2.799	3.093	3.373	2.554	NA	3.186	2.76	2.244	2.725	NA	2.021	NA	1.529	2.73	4.027	3.203	2.972
1910	2.787	1.393	0.644	0.744	2.403	2.712	2.008	1.253	NA	1.866	1.615	1.744	1.43	NA	0.903	NA	1.087	1.686	2.114	1.867	1.786
1911	3.562	2.514	1.224	1.441	2.794	2.737	3.453	3.236	NA	3.024	3.064	2.439	2.598	NA	2.183	NA	0.983	2.241	4.764	2.792	2.806
1912	3.862	2.576	0.872	2.212	2.78	3.012	2.959	2.663	NA	3.784	3.645	1.311	1.332	NA	1.693	NA	1.419	2.897	2.139	3.451	2.435
1913	3.728	3.426	2.01	2.966	3.098	3.305	3.645	2.603	NA	4.18	4.009	2.021	1.783	NA	1.801	NA	1.661	2.853	2.139	3.335	2.472
1914	3.414	2.964	2.543	3.149	3.825	3.484	4.029	3.396	NA	4.535	4.278	1.857	2.181	NA	2.671	NA	1.966	3.804	1.961	3.994	3.347
1915	3.331	3.339	2.597	2.844	3.207	3.273	3.049	2.287	NA	3.148	2.87	0.934	1.401	NA	2.721	NA	1.619	2.935	1.536	3.014	2.808
1916	4.57	3.094	2.499	3.097	3.991	3.555	3.476	2.723	NA	3.666	3.411	1.718	1.571	NA	1.946	NA	1.593	2.507	1.621	3.04	2.544
1917	3.994	2.318	2.015	1.674	3.416	3.091	2.448	1.663	NA	3.254	3.074	1.801	1.968	NA	1.611	NA	1.403	1.713	1.381	2.536	1.941
1918	3.993	2.708	2.975	2.266	2.667	2.333	2.3	2.302	NA	2.935	2.921	1.28	1.231	NA	1.445	NA	1.775	1.471	1.529	2.994	2.466
1919	4.031	2.604	1.961	1.898	3.139	1.946	1.897	1.779	NA	1.914	2.074	1.206	0.892	NA	2.033	NA	1.483	1.475	1.11	1.862	1.948
1920	2.224	1.577	1.668	1.629	2.954	1.866	1.188	1.241	NA	1.395	1.272	0.959	0.949	NA	1.51	1.037	0.696	1.074	0.925	1.639	1.684
1921	3.805	3.775	3.724	2.505	5.483	3.347	2.919	3.692	NA	3.027	2.784	2.264	2.428	3.907	3.054	2.649	1.143	2.399	2.994	2.778	3.306
1922	3.939	3.956	4.424	2.868	6.588	5.47	4.5	3.869	NA	4.585	4.419	2.511	2.905	4.938	2.372	3.517	1.527	3.19	2.729	4.239	3.634
1923	4.312	3.314	2.656	2.397	5.53	4.141	3.221	3.424	NA	3.388	2.825	2.359	2.312	4.257	2.35	3.004	1.84	2.641	1.784	3.465	3.071
1924	4.292	3.689	3.816	1.953	5.346	3.853	3.094	4.045	NA	4.37	3.765	4.484	2.783	4.175	3.047	3.695	2.366	2.829	1.827	3.823	3.12
1925	3.471	4.496	3.176	1.945	5.031	3.114	3.016	3.643	NA	3.308	3.106	3.61	2.429	4.13	2.76	2.652	1.654	3.308	2.134	3.606	2.776
1926	2.752	3.533	2.313	1.694	4.689	2.622	2.635	3.363	NA	2.514	3.231	2.746	2.141	4.193	2.38	2.616	1.508	2.219	1.832	3.319	2.435
1927	2.199	2.557	1.17	1.39	2.806	3.299	2.251	2.951	NA	1.98	3.054	1.765	1.265	3.161	2.297	2.135	1.402	1.872	1.352	2.861	1.8
1928	2.783	2.948	2.408	2.078	3.957	4.071	2.78	3.194	NA	2.587	3.025	2.035	1.178	4.069	3.028	2.87	1.692	2.607	1.384	3.916	2.524
1929	1.799	1.54	1.407	1.386	2.205	2.12	1.607	1.966	NA	1.709	1.8	2.4	1.753	2.215	1.921	1.145	0.961	0.815	0.794	2.063	2.009
1930	3.119	2.886	1.724	1.858	3.276	2.534	1.869	2.119	NA	1.254	1.686	2.962	3.569	2.141	1.505	1.092	0.681	0.905	0.817	2.497	2.168
1931	2.499	1.949	1.876	1.184	3.205	2.726	1.786	1.716	NA	1.086	1.577	1.92	2.393	2.512	1.878	0.695	0.396	0.809	0.82	2.057	2.133
1932	3.603	2.253	3.695	2.04	3.82	3.646	2.071	2.659	NA	2.734	3.133	2.901	2.965	3.848	3.863	1.469	1.286	1.184	1.557	2.284	3.914
1933	1.964	1.639	2.102	0.821	2.551	1.999	1.727	1.314	NA	2.027	2.133	2.412	1.582	2.838	2.197	1.24	1.215	1.021	1.022	1.654	2.423
1934	2.117	1.982	1.91	0.899	3.083	2.006	1.885	1.686	NA	2.361	2.143	2.374	1.555	3.192	2.112	1.718	1.461	1.027	1.154	1.51	2.318
1935	2.908	2.026	2.886	1.208	4.441	3.148	2.448	2.823	NA	3.705	3.39	3.913	2.328	4.879	3.471	2.964	2.418	1.911	1.099	2.406	3.136
1936	1.203	1.119	1.755	0.818	2.258	1.61	1.491	1.68	NA	1.947	2.052	2.597	2.548	2.754	2.19	1.921	1.532	0.927	0.801	1.487	1.547
1937	2.324	2.013	2.297	1.589	4.886	2.982	2.908	2.558	NA	2.492	2.549	4.534	4.242	4.655	2.57	3.157	1.85	1.092	1.177	2.253	1.883
1938	1.342	1.445	1.651	1.819	3.696	2.318	2.809	1.992	NA	2.874	2.499	3.09	3.346	4.248	2.634	3.171	1.987	1.061	1.289	2.729	1.509
1939	1.12	1.387	1.397	1.333	3.519	2.058	1.833	1.621	NA	1.814	2.045	2.854	1.948	1.924	1.558	2.371	1.725	0.95	0.756	1.607	1.141
1940	1.491	1.693	1.554	1.656	3.987	2.614	2.438	2.45	NA	2.63	3.078	3.411	2.747	2.317	2.43	3.466	2.095	1.138	1.039	2.345	1.588
1941	2.425	3.039	2.662	1.683	5.118	3.144	3.435	3.224	NA	3.301	4.715	4.68	3.554	4.058	3.659	4.639	2.794	1.891	2.209	3.07	1.95
