# Larsen - Wood Buffalo National Park Site RL - PCGL - ITRDB CANA130
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3864
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3864.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana130-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana130-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana130.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana130.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-09-24
#--------------------
# File_Last_Modified_Date
#   Date: 2002-09-24
#--------------------
# Title
#   Study_Name: Larsen - Wood Buffalo National Park Site RL - PCGL - ITRDB CANA130
#--------------------
# Investigators
#   Investigators: Larsen, C.; Szeicz, J.M.; Hutton, M.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Wood Buffalo National Park Site RL
#   Location: Alberta
#   Northernmost_Latitude: 59.8
#   Southernmost_Latitude: 59.8
#   Easternmost_Longitude: -112.17
#   Westernmost_Longitude: -112.17
#   Elevation_m: 240
#--------------------
# Data_Collection
#   Collection_Name: CANA130
#   First_Year: 1846
#   Last_Year: 1989
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RL  12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  52_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  52; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  32_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  32; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  62_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  62; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  42_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  42; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  71_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  71; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  31_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  31; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  61_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  61; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  41_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  41; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  51_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  51; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  81_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  81; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  91_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  91; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL  92_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL  92; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 401_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 401; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 402_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 402; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 403_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 403; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 404_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 404; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 405_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 405; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 406_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 406; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 407_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 407; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RL 408_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RL 408; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RL  12_raw	RL  52_raw	RL  32_raw	RL  62_raw	RL  42_raw	RL  71_raw	RL  11_raw	RL  31_raw	RL  61_raw	RL  41_raw	RL  51_raw	RL  21_raw	RL 141_raw	RL 121_raw	RL 122_raw	RL 132_raw	RL  81_raw	RL  91_raw	RL  92_raw	RL 101_raw	RL 111_raw	RL 112_raw	RL 401_raw	RL 402_raw	RL 403_raw	RL 404_raw	RL 405_raw	RL 406_raw	RL 407_raw	RL 408_raw
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	34.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	31.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	29.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	24.74	NA	NA	NA	NA	NA	NA	1.7	NA	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.59	NA	NA	NA	NA	NA	NA	0.92	NA	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.13	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.45	NA	NA	NA	NA	NA	NA	0.88	NA	NA	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.16	NA	NA	NA	NA	NA	NA	1.21	NA	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	21.84	NA	NA	NA	NA	NA	NA	1.16	NA	NA	NA	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	26.24	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.97	NA	NA	NA	NA	NA	NA	1.96	NA	NA	NA	NA	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	20.73	NA	NA	NA	NA	NA	NA	2	NA	NA	NA	NA	4.1	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.28	NA	NA	NA	NA	NA	NA	2.7	NA	NA	NA	NA	4.47	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	19.49	NA	NA	NA	NA	NA	NA	2.98	NA	NA	NA	NA	4.8	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	22.06	NA	NA	NA	NA	NA	NA	2.43	NA	NA	NA	NA	3.31	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	25.63	NA	NA	NA	NA	NA	NA	4.08	NA	NA	NA	NA	2.71	NA	NA
1831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	18.5	NA	NA	NA	NA	NA	NA	2.97	NA	NA	NA	NA	2.48	NA	NA
1832	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.79	NA	NA	NA	NA	NA	NA	3.76	NA	NA	NA	NA	3.1	NA	NA
1833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.79	NA	NA	NA	NA	NA	NA	2.61	NA	NA	NA	NA	2.23	NA	NA
1834	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	16.65	NA	NA	NA	NA	NA	NA	3.77	NA	NA	NA	NA	2.35	NA	NA
1835	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.66	NA	NA	NA	NA	NA	NA	2.44	NA	NA	NA	NA	1.9	NA	NA
1836	NA	NA	NA	NA	NA	NA	5	NA	NA	NA	NA	NA	NA	NA	NA	15.06	NA	NA	NA	NA	NA	NA	2.63	NA	NA	NA	NA	3.11	NA	NA
1837	NA	NA	NA	NA	NA	NA	3.87	NA	NA	NA	NA	NA	NA	NA	NA	15.2	NA	NA	NA	NA	NA	NA	2.5	NA	NA	NA	NA	1.82	NA	NA
1838	NA	NA	NA	NA	NA	NA	5.7	NA	NA	NA	NA	NA	NA	NA	NA	18.04	NA	NA	NA	NA	NA	NA	2.32	NA	NA	NA	NA	1.9	NA	NA
1839	NA	NA	NA	NA	NA	NA	8.15	NA	NA	NA	NA	NA	NA	NA	NA	16.43	NA	NA	NA	NA	NA	NA	2.19	NA	NA	NA	NA	1.68	NA	NA
1840	NA	NA	NA	NA	NA	NA	6.7	NA	NA	NA	NA	NA	NA	NA	NA	16.77	NA	NA	NA	NA	NA	NA	2.01	NA	NA	NA	NA	2.37	NA	NA
1841	NA	NA	NA	NA	NA	NA	6.61	NA	NA	NA	NA	NA	NA	NA	NA	19.11	NA	NA	NA	NA	NA	NA	1.68	NA	NA	NA	NA	1.99	NA	NA
1842	NA	NA	NA	NA	NA	NA	5.62	NA	NA	NA	NA	NA	NA	NA	NA	23.63	NA	NA	NA	NA	NA	NA	1.37	NA	NA	NA	NA	1.8	NA	NA
1843	NA	NA	NA	NA	NA	NA	6.09	NA	NA	NA	NA	NA	NA	NA	NA	21.61	NA	NA	NA	NA	NA	NA	1.73	NA	NA	NA	NA	2.41	NA	NA
1844	NA	NA	NA	NA	NA	NA	8.25	NA	NA	NA	NA	NA	NA	NA	NA	22.58	NA	NA	NA	NA	NA	NA	3.68	NA	NA	NA	NA	2.43	NA	NA
1845	NA	NA	NA	NA	NA	NA	7.76	NA	NA	NA	NA	NA	NA	NA	NA	20.25	NA	NA	NA	NA	NA	NA	4.11	NA	NA	NA	4.72	2.41	NA	NA
1846	NA	NA	NA	NA	NA	NA	7.72	NA	NA	NA	NA	NA	NA	NA	NA	22.51	NA	NA	NA	NA	NA	NA	5.19	NA	NA	NA	4.87	2.6	NA	NA
1847	NA	NA	NA	NA	NA	NA	6.57	NA	NA	NA	NA	NA	NA	NA	NA	22.41	NA	NA	NA	NA	NA	NA	4.18	NA	NA	NA	2.97	2.91	NA	1.59
1848	NA	NA	NA	NA	NA	NA	7.63	NA	NA	NA	NA	NA	NA	NA	NA	20.24	NA	NA	NA	NA	NA	NA	3.56	NA	NA	NA	2.87	1.86	NA	1.9
1849	NA	NA	NA	NA	NA	NA	7.14	NA	NA	NA	NA	NA	NA	NA	NA	15.6	NA	NA	NA	NA	NA	NA	2.64	NA	NA	NA	1.72	2.51	NA	1.59
1850	NA	NA	NA	NA	NA	NA	6.99	NA	NA	NA	NA	NA	NA	NA	NA	16.41	NA	NA	NA	NA	NA	NA	2.08	NA	NA	NA	2.22	1.65	NA	1.87
1851	NA	NA	NA	NA	NA	NA	8.65	NA	NA	NA	NA	NA	NA	NA	NA	17.41	NA	NA	NA	NA	NA	NA	2.33	NA	NA	NA	1.85	2.06	NA	2.15
1852	NA	NA	NA	NA	NA	NA	11.02	NA	NA	NA	NA	NA	NA	NA	NA	14.23	NA	NA	NA	NA	NA	NA	2.35	NA	NA	NA	1.6	1.58	NA	2.08
1853	NA	NA	NA	NA	NA	NA	8.44	NA	NA	NA	NA	NA	NA	NA	NA	13.91	NA	NA	NA	NA	NA	NA	2.52	NA	NA	NA	1.32	2.31	NA	1.91
1854	NA	NA	NA	NA	NA	NA	9.05	NA	NA	NA	NA	NA	NA	NA	NA	12.39	NA	NA	NA	NA	NA	NA	2.74	NA	NA	NA	1.39	0.96	NA	1.41
1855	NA	NA	NA	NA	NA	NA	12.07	NA	NA	NA	NA	NA	NA	NA	NA	21.65	NA	NA	NA	NA	NA	NA	2.32	NA	NA	NA	1.53	1.47	NA	0.86
1856	NA	NA	NA	NA	NA	NA	11.43	NA	NA	NA	NA	NA	NA	NA	NA	14.45	NA	NA	NA	NA	NA	NA	2.44	NA	NA	NA	1.78	1.56	NA	0.89
1857	NA	NA	NA	NA	NA	NA	11.69	NA	NA	NA	NA	NA	NA	NA	NA	12.52	NA	NA	NA	NA	NA	NA	2.5	NA	NA	NA	1.47	1.1	NA	0.89
1858	NA	NA	NA	NA	NA	NA	9.31	NA	NA	NA	NA	NA	NA	NA	NA	12.54	NA	NA	NA	NA	NA	NA	1.61	NA	NA	0.62	1.6	1.59	NA	1.9
1859	NA	NA	NA	NA	NA	NA	11	NA	NA	NA	NA	NA	NA	NA	NA	16.39	NA	NA	NA	NA	NA	NA	1.96	NA	NA	0.6	1.09	1.39	NA	1.48
