# Wilson - Canyon Lake - PCGL - ITRDB CANA593
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/28851
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-28851.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana593-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana593-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana593.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana593.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-01-12
#--------------------
# File_Last_Modified_Date
#   Date: 2020-01-12
#--------------------
# Title
#   Study_Name: Wilson - Canyon Lake - PCGL - ITRDB CANA593
#--------------------
# Investigators
#   Investigators: Wilson, R.J.S.(https://orcid.org/0000-0003-4486-8904); Luckman, B.H.(https://orcid.org/0000-0003-0365-6059)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: R. Wilson, K. Anchukaitis, L. Andreu-Hayles, E. Cook, R. D'Arrigo, N. Davi, L. Haberbauer, P. Krusic, B. Luckman, D. Morimoto, R. Oelkers, G. Wiles, C. Wood
#   Journal_Name: The Holocene
#   Published_Title: Improved dendroclimatic calibration using blue intensity in the southern Yukon
#   Published_Date_or_Year: 2019
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1177/0959683619862037
#   Full_Citation: None
#   Abstract: In north-western North America, the so-called divergence problem (DP) is expressed in tree ring width (RW) as an unstable temperature signal in recent decades. Maximum latewood density (MXD), from the same region, shows minimal evidence of DP. While MXD is a superior proxy for summer temperatures, there are very few long MXD records from North America. Latewood blue intensity (LWB) measures similar wood properties as MXD, expresses a similar climate response, is much cheaper to generate and thereby could provide the means to profoundly expand the extant network of temperature sensitive tree-ring (TR) chronologies in North America. In this study, LWB is measured from 17 white spruce sites (Picea glauca) in south-western Yukon to test whether LWB is immune to the temporal calibration instabilities observed in RW. A number of detrending methodologies are examined. The strongest calibration results for both RW and LWB are consistently returned using age-dependent spline (ADS) detrending within the signal-free (SF) framework. RW data calibrate best with June-July maximum temperatures (Tmax), explaining up to 28% variance, but all models fail validation and residual analysis. In comparison, LWB calibrates strongly (explaining 43-51% of May-August Tmax) and validates well. The reconstruction extends to 1337 CE, but uncertainties increase substantially before the early 17th century because of low replication. RW-, MXD- and LWB-based summer temperature reconstructions from the Gulf of Alaska, the Wrangell Mountains and Northern Alaska display good agreement at multi-decadal and higher frequencies, but the Yukon LWB reconstruction appears potentially limited in its expression of centennial-scale variation. While LWB improves dendroclimatic calibration, future work must focus on suitably preserved sub-fossil material to increase replication prior to 1650 CE.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: AGS 1159430, AGS 1502186, AGS 1502150, PLR 15-04134, PIRE 1743738, AGS-15-167, PLR16-03473
#--------------------
# Site_Information
#   Site_Name: Canyon Lake
#   Location: Yukon Territory
#   Northernmost_Latitude: 61.1167
#   Southernmost_Latitude: 61.1167
#   Easternmost_Longitude: -136.9833
#   Westernmost_Longitude: -136.9833
#   Elevation_m: 900
#--------------------
# Data_Collection
#   Collection_Name: CANA593
#   First_Year: 1692
#   Last_Year: 1998
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## YNG904N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG904N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG911E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG911E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG911N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG911N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG915N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG915N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG915S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG915S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG916S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG916S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG918N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG918N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG929N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG929N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG9318_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG9318; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG932N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG932N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG933S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG933S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG934S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG934S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG935N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG935N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG935S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG935S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG936N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG936N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG936S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG936S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG938N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG938N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG939N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG939N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG941N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG941N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG941S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG941S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG947N_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG947N; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## YNG947S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: YNG947S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	YNG904N_raw	YNG911E_raw	YNG911N_raw	YNG915N_raw	YNG915S_raw	YNG916S_raw	YNG918N_raw	YNG929N_raw	YNG9318_raw	YNG932N_raw	YNG933S_raw	YNG934S_raw	YNG935N_raw	YNG935S_raw	YNG936N_raw	YNG936S_raw	YNG938N_raw	YNG939N_raw	YNG941N_raw	YNG941S_raw	YNG947N_raw	YNG947S_raw
1692	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.095	NA	NA	NA	0.474	NA
1693	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.804	NA	NA	NA	NA	NA	NA	1.153	NA	NA	NA	0.545	0.535
1694	NA	0.177	NA	NA	NA	NA	NA	NA	NA	0.691	NA	NA	NA	NA	NA	NA	0.928	NA	NA	NA	0.554	0.663
1695	NA	0.161	NA	NA	NA	NA	NA	NA	NA	0.551	NA	NA	NA	NA	NA	NA	0.691	NA	NA	NA	0.563	0.538
1696	NA	0.12	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA	NA	NA	NA	NA	0.899	NA	NA	NA	0.223	0.32
1697	NA	0.166	NA	NA	NA	NA	NA	NA	NA	0.48	NA	NA	NA	NA	NA	NA	0.936	NA	NA	NA	0.279	0.232
1698	NA	0.137	NA	NA	NA	NA	NA	NA	NA	0.426	NA	NA	NA	NA	NA	NA	0.641	NA	NA	NA	0.231	0.184
1699	NA	0.11	NA	NA	NA	NA	NA	NA	NA	0.422	NA	NA	NA	NA	NA	NA	0.713	NA	NA	NA	0.295	0.182
1700	NA	0.079	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	0.623	NA	NA	NA	0.31	0.252
1701	NA	0.158	NA	NA	NA	NA	NA	NA	NA	0.462	NA	NA	NA	NA	NA	NA	0.745	NA	NA	NA	0.216	0.217
1702	NA	0.226	NA	NA	NA	NA	NA	NA	NA	0.491	NA	NA	NA	NA	NA	NA	0.606	NA	NA	NA	0.215	0.232
1703	NA	0.347	NA	NA	NA	NA	NA	NA	NA	0.516	NA	NA	NA	NA	NA	NA	0.875	NA	NA	NA	0.346	0.327
1704	NA	0.405	NA	NA	NA	NA	NA	NA	NA	0.394	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	0.424	0.307
1705	NA	0.354	NA	NA	NA	NA	NA	NA	NA	0.462	NA	NA	NA	NA	NA	NA	0.634	NA	NA	NA	0.319	0.303
1706	NA	0.309	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	NA	0.72	NA	NA	NA	0.209	0.166
1707	NA	0.214	NA	NA	NA	NA	NA	NA	NA	0.482	NA	NA	NA	NA	NA	NA	0.711	NA	NA	NA	0.392	0.239
1708	NA	0.312	NA	NA	NA	NA	NA	NA	NA	0.498	NA	NA	NA	NA	NA	NA	0.754	NA	NA	NA	0.462	0.278
1709	NA	0.263	NA	NA	NA	NA	NA	NA	NA	0.589	NA	NA	NA	NA	NA	NA	0.835	NA	NA	NA	0.475	0.422
1710	NA	0.256	NA	0.406	NA	NA	NA	NA	NA	0.574	NA	NA	NA	NA	NA	NA	0.596	NA	NA	NA	0.323	0.35
1711	NA	0.258	NA	0.223	NA	NA	NA	NA	NA	0.521	NA	NA	NA	NA	NA	NA	0.59	NA	NA	NA	0.378	0.35
1712	NA	0.276	NA	0.302	NA	NA	NA	NA	NA	0.958	NA	NA	NA	NA	NA	NA	0.942	NA	NA	NA	0.369	0.509
1713	NA	0.186	NA	0.455	NA	NA	NA	NA	NA	0.895	NA	NA	NA	NA	NA	NA	0.914	NA	NA	NA	0.451	0.517
1714	NA	0.112	NA	0.327	NA	NA	NA	NA	NA	0.742	NA	NA	NA	NA	NA	NA	0.753	NA	NA	NA	0.305	0.39
1715	NA	0.242	NA	0.49	NA	NA	NA	NA	NA	1.036	NA	NA	NA	NA	NA	NA	0.891	NA	NA	NA	0.539	0.676
1716	NA	0.208	NA	0.513	NA	NA	NA	NA	NA	1.126	NA	NA	NA	NA	NA	NA	1.176	NA	NA	NA	0.541	0.684
1717	NA	0.135	NA	0.299	NA	NA	NA	NA	NA	0.778	NA	NA	NA	NA	NA	NA	0.818	NA	NA	NA	0.458	0.357
1718	NA	0.154	NA	0.316	NA	NA	NA	NA	NA	0.774	NA	NA	NA	NA	NA	NA	0.786	NA	NA	NA	0.451	0.42
1719	NA	0.106	0.257	0.249	NA	NA	NA	NA	NA	0.839	NA	NA	NA	NA	NA	NA	0.881	NA	NA	NA	0.371	0.477
1720	NA	0.146	0.336	0.445	NA	NA	NA	NA	NA	1.041	NA	NA	NA	NA	NA	NA	1.014	NA	NA	NA	0.4	0.539
1721	NA	0.146	0.256	0.378	NA	NA	NA	NA	NA	0.956	NA	NA	NA	NA	NA	NA	0.905	NA	NA	NA	0.289	0.36
1722	NA	0.231	0.466	0.512	NA	NA	NA	NA	NA	1.087	NA	NA	NA	NA	NA	NA	1.102	NA	NA	NA	0.319	0.448
1723	NA	0.199	0.31	0.401	NA	NA	NA	NA	NA	0.888	NA	NA	NA	NA	NA	NA	0.811	NA	NA	NA	0.376	0.352
1724	NA	0.186	0.32	0.252	NA	NA	NA	NA	NA	0.786	NA	NA	NA	NA	NA	NA	0.733	NA	NA	NA	0.335	0.296
1725	NA	0.224	0.332	0.284	NA	NA	NA	NA	NA	0.731	NA	NA	NA	NA	NA	NA	0.699	NA	NA	NA	0.48	0.338
1726	NA	0.219	0.334	0.261	NA	NA	NA	NA	NA	0.786	NA	NA	NA	NA	NA	NA	0.716	NA	NA	NA	0.503	0.383
1727	NA	0.237	0.3	0.36	NA	NA	NA	NA	NA	1.121	NA	NA	NA	NA	NA	NA	1.134	NA	NA	NA	0.576	0.487
1728	NA	0.191	0.26	0.251	NA	NA	NA	NA	NA	1.187	NA	NA	NA	NA	NA	NA	1.221	NA	NA	NA	0.511	0.351
1729	NA	0.197	0.344	0.449	NA	NA	NA	NA	NA	1.105	NA	NA	NA	NA	NA	NA	1.118	NA	0.798	NA	0.632	0.446
1730	NA	0.191	0.409	0.513	NA	NA	NA	NA	NA	1.124	NA	NA	NA	NA	NA	NA	1.02	NA	0.81	NA	0.536	0.543
1731	NA	0.23	0.351	0.416	NA	NA	NA	NA	NA	0.909	NA	NA	NA	NA	NA	NA	0.883	NA	0.483	NA	0.495	0.39
1732	NA	0.287	0.357	0.558	NA	NA	NA	NA	NA	1.038	NA	NA	NA	NA	NA	NA	1.126	NA	0.763	NA	0.536	0.493
1733	NA	0.327	0.438	0.387	NA	NA	NA	NA	NA	0.893	NA	NA	NA	NA	NA	NA	0.875	NA	0.589	NA	0.351	0.462
1734	NA	0.304	0.421	0.459	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA	NA	0.833	NA	0.692	NA	0.656	0.603
1735	NA	0.275	0.298	0.369	NA	NA	NA	0.437	NA	0.917	NA	NA	NA	NA	NA	NA	0.823	NA	0.873	NA	0.546	0.715
1736	NA	0.185	0.22	0.266	NA	NA	NA	0.429	NA	0.763	NA	NA	NA	NA	NA	NA	0.73	NA	0.619	0.757	0.566	0.603
1737	NA	0.23	0.297	0.259	NA	NA	NA	0.504	NA	0.851	NA	NA	NA	NA	NA	NA	0.779	NA	0.802	1.276	0.63	1.24
1738	NA	0.225	0.276	0.242	NA	NA	NA	0.427	NA	0.759	NA	NA	NA	NA	NA	NA	0.794	NA	0.881	1.263	0.495	0.723
1739	NA	0.255	0.287	0.323	NA	NA	NA	0.477	NA	0.948	NA	NA	NA	NA	NA	NA	1.027	NA	0.819	1.055	0.454	0.842
1740	NA	0.17	0.163	0.284	NA	NA	NA	0.412	NA	0.881	NA	NA	NA	NA	NA	NA	0.988	NA	0.636	0.889	0.35	0.547
1741	NA	0.205	0.225	0.323	NA	NA	NA	0.477	NA	0.865	NA	NA	NA	NA	NA	NA	0.986	NA	0.747	0.961	0.366	0.588
1742	NA	0.214	0.236	0.331	NA	NA	NA	0.533	NA	0.947	NA	NA	NA	NA	NA	NA	0.979	NA	0.755	0.944	0.367	0.611
1743	NA	0.241	0.31	0.365	NA	NA	NA	0.587	NA	0.89	NA	0.662	NA	NA	NA	NA	0.931	NA	0.644	0.82	0.397	0.595
1744	NA	0.203	0.22	0.43	NA	NA	NA	0.43	NA	0.818	NA	0.253	NA	NA	NA	NA	0.875	NA	0.437	0.45	0.2	0.461
1745	NA	0.241	0.259	0.479	NA	NA	NA	0.442	NA	0.931	NA	0.522	NA	NA	NA	NA	0.899	NA	0.636	0.458	0.223	0.476
1746	NA	0.184	0.208	0.547	NA	NA	NA	0.483	NA	0.785	NA	0.536	NA	NA	NA	NA	0.874	NA	0.442	0.514	0.303	0.484
1747	NA	0.185	0.186	0.614	NA	0.692	NA	0.492	NA	0.863	NA	0.557	NA	NA	NA	NA	0.81	NA	0.286	0.36	0.247	0.524
1748	NA	0.186	0.223	0.543	NA	0.708	NA	0.412	NA	0.826	NA	0.629	NA	NA	NA	NA	0.811	NA	0.373	0.691	0.239	0.524
1749	NA	0.253	0.214	0.529	NA	0.842	NA	0.455	NA	0.819	NA	0.506	NA	NA	NA	NA	0.891	NA	0.397	0.802	0.272	0.587
1750	NA	0.307	0.239	0.607	NA	0.809	NA	0.532	NA	0.915	NA	0.553	NA	NA	NA	NA	0.945	NA	0.587	0.882	0.327	0.621
1751	NA	0.211	0.181	0.661	NA	0.611	NA	0.576	NA	0.842	NA	0.447	NA	NA	NA	NA	0.862	NA	0.413	0.56	0.32	0.576
