# Kaiser - Cassiar Hwy 28km South of Eddontenaion - ABAM - ITRDB CANA5
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3648
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3648.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana5-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana5-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana5.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana5.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 1997-01-06
#--------------------
# File_Last_Modified_Date
#   Date: 1997-01-06
#--------------------
# Title
#   Study_Name: Kaiser - Cassiar Hwy 28km South of Eddontenaion - ABAM - ITRDB CANA5
#--------------------
# Investigators
#   Investigators: Kaiser, K.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cassiar Hwy  28km South of Eddontenaion
#   Location: British Columbia
#   Northernmost_Latitude: 57.7
#   Southernmost_Latitude: 57.7
#   Easternmost_Longitude: -130.0
#   Westernmost_Longitude: -130.0
#   Elevation_m: 840
#--------------------
# Data_Collection
#   Collection_Name: CANA5
#   First_Year: 1711
#   Last_Year: 1986
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies amabilis Douglas ex J. Forbes
#   Common_Name: Pacific silver fir
#   Tree_Species_Code: ABAM
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## EDON0010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0030_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0030; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0040_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0040; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0050_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0050; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0060_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0060; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0070_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0070; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0080_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0080; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0090_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0090; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0100_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0100; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0110_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0110; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0140_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0140; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0150_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0150; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDON0160_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDON0160; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## EDONCH00_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: EDONCH00; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	EDON0010_raw	EDON0020_raw	EDON0030_raw	EDON0040_raw	EDON0050_raw	EDON0060_raw	EDON0070_raw	EDON0080_raw	EDON0090_raw	EDON0100_raw	EDON0110_raw	EDON0120_raw	EDON0130_raw	EDON0140_raw	EDON0150_raw	EDON0160_raw	EDONCH00_raw
1711	NA	NA	NA	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA	0.16
1712	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	NA	NA	NA	0.33
1713	NA	NA	NA	NA	NA	NA	NA	0.17	0.55	NA	NA	NA	NA	NA	NA	NA	0.36
1714	NA	NA	NA	NA	NA	NA	NA	0.2	0.52	NA	NA	NA	NA	NA	NA	NA	0.36
1715	NA	NA	NA	NA	NA	NA	NA	0.26	0.49	NA	NA	NA	NA	NA	NA	NA	0.38
1716	NA	NA	NA	NA	NA	NA	NA	0.28	0.53	NA	NA	NA	NA	NA	NA	NA	0.41
1717	NA	NA	NA	NA	NA	NA	NA	0.24	0.42	NA	NA	NA	NA	NA	NA	NA	0.33
1718	NA	NA	NA	NA	NA	NA	NA	0.31	0.47	NA	NA	NA	NA	NA	NA	NA	0.39
1719	NA	NA	NA	NA	NA	NA	NA	0.49	0.35	NA	NA	NA	NA	NA	NA	NA	0.42
1720	NA	NA	NA	NA	NA	NA	NA	0.39	0.41	NA	NA	NA	NA	NA	NA	NA	0.4
1721	NA	NA	NA	NA	NA	NA	NA	0.33	0.41	NA	NA	NA	NA	NA	NA	NA	0.37
1722	NA	NA	NA	NA	NA	NA	NA	0.46	0.49	NA	NA	NA	NA	NA	NA	NA	0.48
1723	NA	NA	NA	NA	NA	NA	NA	0.42	0.44	NA	NA	NA	NA	NA	NA	NA	0.43
1724	NA	NA	NA	NA	NA	NA	NA	0.36	0.42	NA	NA	NA	NA	NA	NA	NA	0.39
1725	NA	NA	NA	NA	NA	NA	NA	0.33	0.47	NA	NA	NA	NA	NA	NA	NA	0.4
1726	NA	NA	NA	NA	NA	NA	NA	0.3	0.21	NA	NA	NA	NA	NA	NA	NA	0.26
1727	NA	NA	NA	NA	NA	NA	NA	0.27	0.31	NA	NA	NA	NA	NA	NA	NA	0.29
1728	NA	NA	NA	NA	NA	NA	NA	0.31	0.23	NA	NA	NA	NA	NA	NA	NA	0.27
1729	NA	NA	NA	NA	NA	NA	NA	0.44	0.23	NA	NA	NA	NA	NA	NA	NA	0.34
1730	NA	NA	NA	NA	NA	NA	NA	0.44	0.25	NA	NA	NA	NA	NA	NA	NA	0.35
1731	NA	NA	NA	NA	NA	NA	NA	0.34	0.23	NA	NA	NA	NA	NA	NA	NA	0.29
1732	NA	NA	NA	NA	NA	NA	NA	0.31	0.21	NA	NA	NA	NA	NA	NA	NA	0.26
1733	NA	NA	NA	NA	NA	NA	NA	0.43	0.24	NA	NA	NA	NA	NA	NA	NA	0.34
1734	NA	NA	NA	NA	NA	NA	NA	0.27	0.24	NA	NA	NA	NA	NA	NA	NA	0.26
1735	NA	NA	NA	NA	NA	NA	NA	0.32	0.23	NA	NA	NA	NA	NA	NA	NA	0.28
1736	NA	NA	NA	NA	NA	NA	NA	0.27	0.18	NA	NA	NA	NA	NA	NA	NA	0.23
1737	NA	NA	NA	NA	NA	NA	NA	0.26	0.17	NA	NA	NA	NA	NA	NA	NA	0.22
1738	NA	NA	NA	NA	NA	NA	NA	0.31	0.25	NA	NA	NA	NA	NA	NA	NA	0.28
1739	NA	NA	NA	NA	NA	NA	NA	0.32	0.18	NA	NA	NA	NA	NA	NA	NA	0.25
1740	NA	NA	NA	NA	NA	NA	NA	0.2	0.16	NA	NA	NA	NA	NA	NA	NA	0.19
1741	NA	NA	NA	NA	NA	NA	NA	0.32	0.19	NA	NA	NA	NA	NA	NA	NA	0.27
1742	NA	NA	NA	NA	NA	NA	NA	0.27	0.14	NA	NA	NA	NA	NA	NA	NA	0.3
1743	NA	NA	NA	NA	NA	NA	NA	0.25	0.14	NA	NA	NA	NA	NA	NA	0.22	0.33
1744	NA	NA	NA	NA	NA	NA	NA	0.2	0.15	NA	NA	NA	NA	NA	NA	0.21	0.34
1745	NA	NA	NA	NA	NA	NA	NA	0.18	0.13	NA	NA	NA	NA	NA	NA	0.32	0.39
1746	NA	NA	NA	NA	NA	NA	NA	0.21	0.21	NA	NA	NA	NA	NA	NA	0.36	0.41
1747	NA	NA	NA	NA	NA	NA	NA	0.23	0.15	NA	NA	NA	NA	NA	NA	0.43	0.4
1748	NA	NA	NA	NA	NA	NA	NA	0.25	0.17	NA	NA	NA	NA	NA	NA	0.44	0.45
1749	NA	NA	NA	NA	NA	NA	NA	0.26	0.17	NA	NA	NA	NA	NA	NA	0.43	0.45
1750	0.81	NA	NA	NA	NA	NA	NA	0.33	0.17	NA	NA	NA	NA	NA	NA	0.53	0.46
1751	0.76	NA	NA	NA	NA	NA	NA	0.29	0.15	NA	NA	NA	NA	NA	NA	0.6	0.45
1752	0.81	NA	NA	NA	NA	NA	NA	0.46	0.36	NA	NA	NA	NA	NA	NA	0.52	0.54
1753	0.94	NA	NA	NA	NA	NA	NA	0.37	0.31	NA	NA	NA	NA	NA	NA	0.62	0.56
1754	0.67	NA	NA	NA	NA	NA	NA	0.22	0.35	NA	NA	NA	NA	NA	NA	0.61	0.46
1755	0.76	NA	NA	NA	NA	NA	NA	0.21	0.25	NA	NA	NA	NA	NA	NA	0.65	0.47
1756	0.58	NA	NA	NA	NA	NA	NA	0.2	0.16	NA	NA	NA	NA	NA	NA	0.67	0.4
1757	0.54	NA	NA	NA	NA	NA	NA	0.2	0.16	NA	NA	NA	NA	NA	NA	0.56	0.37
1758	0.6	NA	NA	NA	NA	NA	NA	0.19	0.14	NA	NA	NA	NA	NA	NA	0.57	0.38
1759	0.55	NA	NA	NA	NA	NA	NA	0.16	0.1	NA	NA	NA	NA	NA	NA	0.53	0.34
1760	0.58	NA	NA	NA	NA	NA	NA	0.18	0.13	NA	NA	NA	NA	NA	NA	0.57	0.37
1761	0.62	NA	NA	NA	NA	NA	NA	0.18	0.15	NA	NA	NA	NA	NA	NA	0.51	0.37
1762	0.65	NA	NA	NA	NA	NA	NA	0.23	0.16	NA	NA	NA	NA	NA	NA	0.7	0.44
1763	0.6	NA	NA	NA	NA	NA	NA	0.26	0.19	NA	NA	NA	NA	NA	NA	0.66	0.43
1764	0.71	NA	NA	NA	NA	NA	NA	0.23	0.23	NA	NA	NA	NA	NA	NA	0.73	0.48
1765	0.59	0.19	NA	NA	NA	NA	NA	0.24	0.15	NA	NA	NA	NA	NA	NA	0.69	0.37
1766	0.69	0.27	NA	NA	NA	NA	NA	0.27	0.24	NA	NA	NA	NA	NA	NA	0.58	0.41
1767	0.5	0.49	NA	NA	NA	NA	NA	0.22	0.24	NA	NA	NA	NA	NA	NA	0.62	0.41
1768	0.51	0.43	NA	NA	NA	NA	NA	0.17	0.19	NA	NA	NA	NA	NA	NA	0.66	0.39
