# Schweingruber - Summit Lake Pass - PCGL - ITRDB CANA088
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4669
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4669.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana088-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana088-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana088.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana088.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-07-31
#--------------------
# File_Last_Modified_Date
#   Date: 2002-07-31
#--------------------
# Title
#   Study_Name: Schweingruber - Summit Lake Pass - PCGL - ITRDB CANA088
#--------------------
# Investigators
#   Investigators: Schweingruber, F.H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Summit Lake Pass
#   Location: British Columbia
#   Northernmost_Latitude: 58.67
#   Southernmost_Latitude: 58.67
#   Easternmost_Longitude: -124.67
#   Westernmost_Longitude: -124.67
#   Elevation_m: 1260
#--------------------
# Data_Collection
#   Collection_Name: CANA088
#   First_Year: 1770
#   Last_Year: 1983
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Picea glauca (Moench) Voss
#   Common_Name: white spruce
#   Tree_Species_Code: PCGL
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 721011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721021_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721021; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721032_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721032; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721041_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721041; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721042_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721042; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721051_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721051; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721052_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721052; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721061_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721061; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721062_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721062; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721071_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721071; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721072_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721072; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721081_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721081; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721082_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721082; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721101_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721101; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721102_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721102; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721112_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721112; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721161_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721161; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 721172_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 721172; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	721011_raw	721012_raw	721021_raw	721022_raw	721031_raw	721032_raw	721041_raw	721042_raw	721051_raw	721052_raw	721061_raw	721062_raw	721071_raw	721072_raw	721081_raw	721082_raw	721101_raw	721102_raw	721111_raw	721112_raw	721121_raw	721122_raw	721131_raw	721161_raw	721172_raw
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.29	NA	0.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	0.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	0.59	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA
1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA
1782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	0.44	0.5	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA
1783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.27	0.52	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.44	0.46	0.38	NA	NA	NA	NA	NA	NA	0.79	NA	0.43	NA
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.46	0.6	NA	NA	NA	NA	NA	0.8	0.64	NA	0.51	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.5	0.53	NA	NA	NA	NA	NA	0.83	0.56	NA	0.39	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.5	0.56	NA	NA	NA	NA	NA	0.8	0.57	NA	0.38	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.51	0.54	NA	NA	NA	NA	NA	0.79	0.5	NA	0.51	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.72	0.62	NA	NA	NA	NA	NA	0.75	0.54	NA	0.5	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.99	0.65	0.68	NA	NA	NA	NA	NA	0.82	0.51	NA	0.54	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	0.46	0.53	NA	NA	NA	NA	NA	0.53	0.36	NA	0.61	NA
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.6	0.38	NA	NA	NA	NA	NA	0.56	0.49	NA	0.52	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.49	0.38	NA	NA	NA	NA	NA	0.59	0.53	NA	0.46	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	0.49	0.42	NA	NA	NA	NA	NA	0.51	0.51	NA	0.51	NA
1795	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.6	0.45	NA	NA	NA	NA	NA	0.61	0.59	NA	0.47	NA
1796	NA	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.52	0.4	NA	NA	NA	NA	NA	0.51	0.47	NA	0.45	NA
1797	NA	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.48	0.61	0.37	NA	NA	NA	NA	NA	0.54	0.54	NA	0.48	NA
1798	NA	0.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.51	0.49	NA	NA	NA	NA	NA	0.64	0.63	NA	0.54	NA
1799	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.38	0.41	0.56	NA	NA	NA	NA	NA	0.48	0.46	NA	0.69	NA
1800	NA	1.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.54	0.64	1.03	NA	NA	NA	NA	0.58	0.55	NA	0.53	NA
1801	NA	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	0.63	0.78	0.94	NA	NA	NA	NA	0.71	0.62	NA	0.61	NA
1802	NA	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	0.69	0.76	1.16	NA	NA	NA	NA	0.64	0.63	NA	0.48	NA
1803	NA	1.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	0.61	0.62	1.31	NA	NA	NA	NA	0.66	0.53	NA	0.41	NA
1804	NA	1.29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	0.49	0.55	0.96	NA	NA	NA	NA	0.5	0.44	NA	0.4	NA
1805	NA	1.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.86	0.52	0.63	0.91	NA	NA	NA	NA	0.48	0.4	NA	0.37	NA
1806	NA	1.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.54	0.54	1.01	NA	NA	NA	NA	0.55	0.46	NA	0.32	0.49
1807	NA	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	0.41	0.43	0.86	NA	NA	NA	NA	0.42	0.4	NA	0.34	0.42
1808	NA	1.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.79	0.52	0.63	1.31	NA	NA	NA	NA	0.47	0.4	NA	0.37	0.55
1809	NA	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.74	0.57	0.77	1.48	NA	NA	NA	NA	0.52	0.44	NA	0.35	0.74
1810	NA	1.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	0.57	0.7	1.44	NA	NA	NA	NA	0.45	0.34	NA	0.51	0.68
1811	NA	1.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.51	0.5	0.66	1.21	NA	NA	NA	NA	0.38	0.28	NA	0.37	0.61
1812	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	0.5	0.48	1.2	NA	NA	NA	NA	0.35	0.35	NA	0.3	0.58
1813	NA	1.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.57	0.52	0.47	1.3	NA	NA	NA	NA	0.4	0.31	NA	0.39	0.47
1814	NA	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	0.48	0.57	1.18	NA	NA	NA	NA	0.46	0.37	NA	0.38	0.41
1815	NA	1.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	0.38	0.45	0.85	NA	NA	NA	NA	0.34	0.27	NA	0.47	0.4
