# Bonney - Winston Woods (Site 02) - ACSH - ITRDB CANA654
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36599
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36599.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: trends, Vegetation Reconstruction
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana654-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana654-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana654.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana654.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-06-17
#--------------------
# File_Last_Modified_Date
#   Date: 2022-06-17
#--------------------
# Title
#   Study_Name: Bonney - Winston Woods (Site 02) - ACSH - ITRDB CANA654
#--------------------
# Investigators
#   Investigators: Bonney, M.T.; He, H.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-09-08.
#--------------------
# Publication
#   Authors: Mitchell T. Bonney and Yuhong He
#   Journal_Name: International Journal of Applied Earth Observations and Geoinformation
#   Published_Title: Temporal connections between long-term Landsat time-series and tree-rings in an urban-rural temperate forest
#   Published_Date_or_Year: 2021
#   Volume: 103
#   Pages: 
#   Issue: 
#   Report_Number: 102523
#   DOI: https://doi.org/10.1016/j.jag.2021.102523
#   Full_Citation: None
#   Abstract: Time-series of satellite-derived vegetation proxies and tree-rings widths (TRW) are similar, providing temporal records of forest productivity change from different perspectives and processes. Previous research on this relationship has focused on temperature or moisture limited coniferous forests, using lower spatial resolution (e.g., 8000 m) satellites and normalized difference vegetation index (NDVI) to test relationships over 15-30 years. There is an opportunity to leverage recent advances in building Landsat (30 m) time-series to expand comparisons into new forest types (e.g., coniferous vs. deciduous), areas (e.g., fragmented forests) and over longer periods (e.g., nearly 50 years). However, a better understanding of factors that influence relationship strength is required. We compared tree-ring measurements, converted to a ring width index (RWI), and Landsat tasseled cap angle (TCA) derived canopy cover (CC) from 1972 to 2018 across 16 deciduous, mixed, and coniferous stands in southern Ontario, Canada. For all chronologies, overall relationship strength was assessed with correlation approaches (RWI-CC, both vs. climate), and shorter-term increase-decline trends were compared with segmented regression. There were significant forest type differences, with coniferous chronologies correlating stronger with CC than deciduous. Deciduous chronologies and CC had opposite connections with summer temperature, with climate warming increasing CC and coniferous RWI but not deciduous RWI from 1980 to 2010. More recent decline at most sites appears related to a major ice storm, but multiple factors may be coexisting. We tested the utility of tree-rings for validating nearly 50 years of Landsat-observed change in urban-rural temperate forests, identifying useful connections at coniferous sites. However, there are limitations to comparing long-term Landsat time-series (based on yearly summer data) with annual tree-ring growth.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council of Canada (NSERC)
#   Grant: RGPIN-386183
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Natural Sciences and Engineering Research Council (NSERC) Postgraduate Fellowship
#   Grant:
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Centre for Urban Environments
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Winston Woods (Site 02)
#   Location: Canada
#   Northernmost_Latitude: 43.51
#   Southernmost_Latitude: 43.51
#   Easternmost_Longitude: -79.677222
#   Westernmost_Longitude: -79.677222
#   Elevation_m: 155
#--------------------
# Data_Collection
#   Collection_Name: CANA654
#   First_Year: 1892
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Acer saccharum Marsh.
#   Common_Name: sugar maple
#   Tree_Species_Code: ACSH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## 0211a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0211a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0211b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0211b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0212a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0212a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0212b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0212b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0213a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0213a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0213b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0213b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0215a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0215a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0215b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0215b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0216a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0216a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0216b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0216b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0218a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0218a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0218b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0218b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0220a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0220a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0220b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0220b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0222a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0222a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0222b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0222b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0202a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0202a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## 0202b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: 0202b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	0211a_raw	0211b_raw	0212a_raw	0212b_raw	0213a_raw	0213b_raw	0215a_raw	0215b_raw	0216a_raw	0216b_raw	0218a_raw	0218b_raw	0220a_raw	0220b_raw	0222a_raw	0222b_raw	0202a_raw	0202b_raw
1892	1.472	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.159	NA
1893	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.018	NA
1894	0.748	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.384	NA
1895	0.416	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.506	NA
1896	0.395	NA	NA	2.497	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.798	NA
1897	0.328	NA	NA	1.819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.415	NA
1898	0.478	NA	NA	0.991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.065	NA
1899	0.627	NA	NA	0.464	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.843	NA
1900	1.559	NA	NA	0.717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.678	NA
1901	2.051	NA	NA	0.799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.758	NA
1902	2.479	NA	NA	0.976	NA	NA	NA	NA	NA	NA	NA	2.616	NA	4.419	NA	NA	2.605	2.255
1903	1.948	NA	NA	0.769	NA	NA	2.817	NA	NA	NA	NA	3.205	3.183	4.229	NA	NA	1.612	1.35
1904	1.545	NA	NA	0.866	NA	NA	2.748	NA	NA	NA	NA	2.165	4.251	5.716	NA	NA	1.542	1.299
1905	1.513	NA	NA	1.023	NA	NA	2.496	NA	NA	NA	NA	1.661	3.018	4.417	NA	NA	1.283	0.923
1906	1.461	1.895	NA	0.986	NA	NA	2.603	NA	NA	NA	NA	2.313	4.39	4.582	NA	NA	1.255	1.01
1907	0.772	1.123	NA	0.39	NA	NA	1.651	NA	NA	NA	NA	0.857	2.163	2.565	NA	NA	0.618	0.539
1908	1.101	1.862	NA	1.101	NA	NA	3.54	2.488	NA	NA	NA	2.608	3.953	4.239	NA	NA	1.291	0.884
1909	0.86	1.353	NA	0.91	NA	0.743	2.389	2.414	NA	NA	NA	2.255	2.949	2.821	NA	NA	1.169	0.756
1910	0.647	1.025	NA	0.523	NA	0.633	2.244	1.68	NA	NA	3.211	2.52	2.668	3.127	NA	NA	0.948	0.534
1911	0.624	0.845	NA	0.5	NA	0.488	1.578	2.99	NA	NA	2.073	2.059	2.211	2.246	NA	NA	0.692	0.502
1912	1.298	1.251	2.278	0.78	NA	0.559	1.997	2.037	NA	NA	2.777	2.497	2.901	2.878	NA	NA	1.076	0.836
1913	0.731	1.097	1.587	0.599	NA	0.327	1.533	1.693	NA	0.854	1.86	1.437	2.821	2.203	NA	NA	0.671	0.585
1914	0.656	0.879	0.932	0.591	0.846	0.47	1.955	1.236	NA	0.853	1.923	1.479	3.847	2.558	NA	NA	0.59	0.672
1915	0.806	1.304	0.541	0.749	0.61	0.39	2.555	1.257	NA	1.26	3.925	1.638	7.291	3.001	NA	NA	1.009	1.235
1916	0.872	0.941	0.455	0.456	0.812	0.262	1.417	0.96	NA	0.839	1.955	1.006	4.151	1.877	NA	NA	1.1	1.014
1917	0.698	1.142	0.424	0.533	0.567	0.486	1.456	0.847	NA	0.933	1.759	1.185	4.001	2.196	NA	NA	1.11	0.971
1918	0.576	0.669	0.361	0.526	0.31	0.311	1.23	0.882	NA	0.767	1.123	0.834	1.931	1.928	NA	NA	0.393	0.351
1919	0.37	0.418	0.318	0.342	0.266	0.324	0.953	0.529	NA	0.546	0.92	0.493	1.102	1.569	NA	NA	0.293	0.279
1920	0.553	0.555	0.551	0.56	0.258	0.262	1.242	0.872	NA	0.904	1.634	0.657	0.996	1.055	NA	NA	0.49	0.468
1921	0.497	0.572	0.18	0.191	0.378	0.232	1.074	0.797	NA	0.831	1.51	0.595	0.881	0.59	NA	NA	0.67	0.588
1922	0.286	0.21	0.201	0.133	0.496	0.404	0.629	0.397	NA	0.611	0.771	0.201	0.604	0.562	NA	NA	0.621	0.388
1923	0.582	0.566	0.254	0.613	0.592	0.76	0.894	0.834	NA	1.007	1.775	1.425	1.017	0.984	NA	NA	0.51	0.531
1924	0.762	0.717	0.7	0.795	0.408	0.741	0.684	1.199	NA	1.088	2.338	2.787	1.228	0.915	NA	NA	1.061	1.141
1925	0.233	0.365	0.19	0.37	0.185	0.203	0.329	0.099	NA	0.399	1.038	1.15	0.605	0.573	NA	NA	0.191	0.273
1926	0.297	0.308	0.297	0.208	0.385	0.347	0.66	0.215	NA	0.436	1.892	1.149	0.763	0.721	NA	NA	0.391	0.729
1927	0.423	0.322	0.223	0.138	0.248	0.317	0.763	0.17	NA	0.61	1.561	0.741	0.508	0.467	NA	NA	0.339	0.436
1928	0.614	0.476	0.371	0.351	0.298	0.373	1.027	0.452	NA	1.055	1.933	1.356	0.985	0.403	NA	0.604	0.575	0.534
1929	0.224	0.174	0.171	0.204	0.17	0.343	0.858	0.377	NA	0.634	1.146	0.398	0.393	0.277	NA	0.566	0.468	0.405
1930	0.286	0.242	0.277	0.383	0.258	0.362	0.849	0.296	NA	0.78	0.799	0.622	0.18	0.372	NA	0.393	0.34	0.794
1931	0.201	0.128	0.255	0.232	0.236	0.353	0.966	0.458	NA	0.954	0.71	0.58	0.212	0.234	0.687	0.259	0.17	0.534
1932	0.615	0.705	0.605	0.563	0.556	0.784	1.749	1.05	0.953	1.325	1.818	1.597	0.55	0.33	1.531	0.578	0.416	1.007
1933	0.582	0.38	0.435	0.308	0.329	0.537	1.346	0.702	0.73	0.729	1.332	0.968	0.762	0.403	0.998	0.82	0.498	0.806
1934	0.17	0.167	0.148	0.241	0.3	0.271	0.903	0.441	0.516	0.392	0.76	0.503	0.287	0.212	0.492	0.42	0.254	0.54
1935	0.19	0.124	0.424	0.254	0.336	0.318	1.354	0.61	0.683	0.572	1.058	1.116	0.508	0.338	0.927	0.482	0.468	0.837
1936	0.255	0.177	0.211	0.218	0.342	0.319	0.964	0.696	0.596	0.683	1.029	0.817	0.434	0.36	0.951	1.18	0.478	0.678
1937	0.169	0.128	0.191	0.145	0.225	0.198	1.503	0.514	0.729	0.797	1.114	0.925	0.276	0.18	0.71	0.543	0.567	0.734
1938	0.36	0.124	0.338	0.18	0.391	0.396	1.218	0.83	1.143	1.487	1.172	0.816	0.392	0.307	0.686	0.76	0.544	0.601
1939	0.34	0.119	0.234	0.232	0.288	0.241	1.068	0.81	1.459	1.266	1.279	1.014	0.677	0.677	0.68	0.489	0.715	0.567
1940	0.233	0.119	0.487	0.375	0.228	0.375	1.292	0.631	1.362	0.903	1.1	0.742	0.656	0.531	0.442	0.439	0.754	0.563
1941	0.529	0.144	0.382	0.342	0.274	0.562	1.249	0.686	0.78	0.729	1.225	0.666	0.498	0.349	0.56	0.523	0.48	0.408
1942	0.614	0.218	0.275	0.173	0.378	0.512	1.441	0.653	0.743	0.689	2.337	1.204	0.508	0.435	0.743	0.63	0.657	0.543
1943	0.846	0.336	0.275	0.143	0.342	0.683	1.346	0.89	1.239	0.895	1.855	0.822	0.719	0.594	0.984	0.765	1.046	0.697
1944	0.762	0.398	0.297	0.142	0.297	0.814	2.182	1.213	1.396	1.022	2.552	1.382	0.805	0.668	1.714	1.328	0.849	0.663
1945	0.551	0.532	0.308	0.195	0.342	0.532	1.601	0.734	1.271	0.852	2.025	1.215	0.677	0.455	1.657	1.484	0.637	0.505
1946	0.603	0.382	0.223	0.168	0.349	0.529	1.756	0.678	0.94	0.692	1.481	1.314	0.595	0.519	1.273	1.12	0.352	0.453
1947	0.984	0.789	0.257	0	0.507	0.606	2.025	0.938	1.055	0.872	1.792	1.722	0.706	0.54	1.621	1.509	0.688	0.697
1948	0.625	0.689	0.381	0.331	0.297	0.292	1.317	0.797	0.87	0.672	1.553	1.201	0.577	0.584	1.437	1.145	0.439	0.619
1949	0.434	0.405	0.243	0.248	0.335	0.14	0.616	0.496	0.442	0.437	0.781	0.656	0.33	0.233	0.522	0.423	0.218	0.321
1950	0.656	0.782	0.54	0.517	0.322	0.134	1.056	0.98	0.727	0.794	1.279	0.645	0.447	0.328	0.898	0.54	0.332	0.476
1951	0.615	0.744	0.837	0.754	0.436	0.47	1.01	1.552	0.634	0.955	2.197	1.906	0.967	0.424	1.309	0.911	0.596	1.182
