# Coulthard - Rough Creek - PIPO - ITRDB CANA642
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35016
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35016.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana642-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana642-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana642.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana642.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-11-29
#--------------------
# File_Last_Modified_Date
#   Date: 2021-11-29
#--------------------
# Title
#   Study_Name: Coulthard - Rough Creek - PIPO - ITRDB CANA642
#--------------------
# Investigators
#   Investigators: Coulthard, B.L.; Brice, B.L.(https://orcid.org/0000-0003-0023-5988); Homfeld, I.K.; Dye, L.A.(https://orcid.org/0000-0002-1311-9815); Anchukaitis, K.J.(https://orcid.org/0000-0002-8509-8080)
#--------------------
# Description_Notes_and_Keywords
#   Description: Fraser River Basin, British Columbia, Canada Tree-Ring Data NOAA Template Raw Measurements file added 2021-12-29.
#--------------------
# Publication
#   Authors: Becky L. Brice, Bethany Lynn Coulthard, Inga K. Homfeld, Laura Dye and Kevin J. Anchukaitis
#   Journal_Name: Environmental Research Letters
#   Published_Title: Paleohydrological context for recent floods and droughts in the Fraser River Basin, British Columbia, Canada
#   Published_Date_or_Year: 2021
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1088/1748-9326/ac3daf
#   Full_Citation: None
#   Abstract: The recent intensification of floods and droughts in the Fraser River Basin of British Columbia has had profound cultural, ecological, and economic impacts that are expected to be exacerbated further by anthropogenic climate change. In part due to short instrumental runoff records, the long-term stationarity of hydroclimatic extremes in this major North American watershed remains poorly understood, highlighting the need to use high-resolution paleoenvironmental proxies to inform on past streamflow. Here we use a network of tree-ring proxy records to develop 11 subbasin-scale, complementary flood- and drought-season reconstructions, the first of their kind. The reconstructions explicitly target management-relevant flood and drought seasons within each basin, and are examined in tandem to provide an expanded assessment of extreme events across the Fraser River Basin with immediate implications for water management. We find that past high flood-season flows have been of greater magnitude and occurred in more consecutive years than during the observational record alone. Early 20th century low flows in the drought season were especially severe in both duration and magnitude in some subbasins relative to recent dry periods. Our Fraser subbasin-scale reconstructions provide long-term benchmarks for the natural flood and drought variability prior to anthropogenic forcing. These reconstructions demonstrate that the instrumental streamflow records upon which current management is based likely underestimate the full natural magnitude, duration, and frequency of extreme seasonal flows in the Fraser River Basin, as well as the potential severity of future anthropogenically forced events.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: AGS-1803995
#--------------------
# Site_Information
#   Site_Name: Rough Creek
#   Location: British Columbia
#   Northernmost_Latitude: 50.527436
#   Southernmost_Latitude: 50.527436
#   Easternmost_Longitude: -121.736481
#   Westernmost_Longitude: -121.736481
#   Elevation_m: 459
#--------------------
# Data_Collection
#   Collection_Name: CANA642
#   First_Year: 1900
#   Last_Year: 2018
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus ponderosa Douglas ex C. Lawson
#   Common_Name: ponderosa pine
#   Tree_Species_Code: PIPO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## RCR01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR07C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR07C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## RCR15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: RCR15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	RCR01A_raw	RCR01B_raw	RCR03A_raw	RCR03B_raw	RCR02A_raw	RCR02B_raw	RCR04A_raw	RCR04B_raw	RCR05A_raw	RCR06A_raw	RCR06B_raw	RCR07A_raw	RCR07B_raw	RCR07C_raw	RCR08A_raw	RCR08B_raw	RCR09A_raw	RCR09B_raw	RCR10A_raw	RCR10B_raw	RCR14A_raw	RCR14B_raw	RCR15A_raw	RCR15B_raw
1900	2.238	5.146	0.645	0.804	0.645	0.484	0.615	0.633	0.552	0.717	0.951	0.766	0.47	0.368	3.749	5.864	0.567	0.826	1.029	0.747	1.171	1.382	0.446	0.489
1901	1.915	4.939	1.095	0.81	0.648	0.561	0.324	0.566	0.718	0.67	0.766	0.587	0.525	0.354	3.176	5.395	0.486	0.571	0.723	0.97	0.824	1.134	0.682	0.379
1902	0.915	2.325	0.28	0.256	0.14	0.203	0.226	0.296	0.266	0.456	0.708	0.48	0.185	0.155	1.657	2.635	0.28	0.25	0.547	0.499	0.905	0.71	0.371	0.273
1903	1.698	2.703	0.31	0.412	0.395	0.332	0.224	0.472	0.262	0.466	0.56	0.316	0.333	0.201	2.054	2.861	0.35	0.439	0.446	0.507	0.637	0.695	0.303	0.273
1904	1.486	3.349	0.772	0.668	0.499	0.45	0.495	0.753	0.558	0.547	0.818	0.541	0.355	0.396	3.162	4.293	0.619	0.598	0.854	0.647	0.744	1.104	0.761	0.413
1905	1.255	2.048	0.282	0.365	0.32	0.301	0.48	0.305	0.331	0.524	0.837	0.555	0.354	0.318	1.605	1.878	0.427	0.432	0.938	0.862	1.07	0.834	0.743	0.409
1906	1.392	3.203	0.384	0.4	0.249	0.235	0.37	0.438	0.278	0.541	0.962	0.559	0.333	0.295	1.718	2.311	0.373	0.382	0.607	0.467	0.839	1.153	0.264	0.242
1907	1.326	2.411	0.619	0.6	0.648	0.417	0.472	0.571	0.676	1.007	0.707	0.469	0.433	0.359	1.85	2.689	0.373	0.562	0.624	0.741	1.46	0.951	0.801	0.438
1908	1.795	1.769	0.679	0.852	0.666	0.595	0.673	0.902	0.532	0.642	1.126	0.571	0.436	0.414	1.956	2.984	0.545	0.615	0.902	1.016	1.568	1.19	0.965	0.428
1909	1.598	1.437	0.416	0.424	0.686	0.497	0.956	0.643	0.732	0.87	1.248	0.826	0.489	0.59	2.219	3.02	0.478	0.716	1.066	1.123	0.914	1.11	0.564	0.66
1910	0.998	1.362	0.412	0.561	0.949	0.669	0.584	0.582	0.527	0.803	1.136	0.613	0.43	0.446	2.471	2.928	0.438	0.71	0.836	0.965	1.305	1.077	0.865	0.369
1911	1.16	0.809	0.356	0.583	0.446	0.377	0.517	0.383	0.396	0.53	0.842	0.307	0.38	0.391	1.295	2.874	0.395	0.509	0.558	0.559	1.167	0.848	0.598	0.181
1912	0.882	0.707	0.393	0.533	0.333	0.289	0.402	0.237	0.367	0.289	0.68	0.497	0.511	0.435	1.51	2.186	0.434	0.482	0.401	0.613	0.509	0.575	0.263	0.297
1913	0.963	1.541	0.382	0.489	0.441	0.387	0.373	0.296	0.353	0.472	0.59	0.501	0.309	0.367	1.559	2.184	0.375	0.561	0.676	0.713	0.845	0.665	0.442	0.317
1914	0.777	2.02	0.648	0.512	0.869	0.728	0.495	0.505	0.519	0.612	1.04	0.616	0.458	0.514	2.477	3.053	0.586	0.917	0.867	0.961	1.186	0.722	0.749	0.354
1915	1.19	2.7	0.554	0.683	0.636	0.62	0.499	0.492	0.498	0.549	1.232	0.455	0.474	0.458	1.817	2.068	0.61	0.701	1.001	0.798	0.692	0.815	0.401	0.398
1916	1.071	2.358	0.681	0.813	0.983	0.837	0.585	0.557	0.449	0.994	1.301	0.64	0.471	0.611	2.219	1.986	0.622	0.821	0.856	1.06	0.907	1.076	0.762	0.486
1917	0.672	2.352	0.412	0.377	0.646	0.467	0.359	0.37	0.299	0.589	1.147	0.308	0.332	0.32	1.222	1.124	0.38	0.491	0.485	0.514	0.938	0.561	0.274	0.209
1918	0.799	1.726	0.361	0.327	0.516	0.463	0.288	0.38	0.292	0.591	1.122	0.395	0.333	0.261	0.637	2.391	0.434	0.414	0.511	0.532	0.722	0.837	0.478	0.28
1919	1.189	1.412	0.724	0.651	0.683	0.532	0.467	0.538	0.492	0.542	0.867	0.355	0.528	0.564	1.857	4.128	0.546	0.572	0.684	0.919	1.301	0.643	0.649	0.533
1920	0.476	0.598	0.353	0.438	0.523	0.414	0.245	0.284	0.355	0.508	1.04	0.355	0.409	0.38	0.976	2.143	0.379	0.427	0.52	0.793	1.009	0.611	0.346	0.355
1921	1.055	1.249	0.581	0.512	0.746	0.65	0.363	0.366	0.453	0.677	1.022	0.61	0.625	0.441	1.499	2.438	0.422	0.534	0.731	0.638	0.826	0.895	0.832	0.698
1922	0.786	1.409	0.316	0.386	0.465	0.42	0.274	0.309	0.279	0.585	0.685	0.414	0.476	0.339	1.585	2.384	0.376	0.683	0.61	0.64	0.808	0.362	0.566	0.471
1923	0.513	0.68	0.085	0.164	0.222	0.142	0.147	0.182	0.174	0.363	0.437	0.215	0.361	0.2	0.648	1.486	0.134	0.318	0.311	0.267	0.462	0.266	0.176	0.33
1924	0.917	0.987	0.285	0.47	0.628	0.401	0.288	0.43	0.445	0.56	0.806	0.521	0.417	0.384	0.854	1.957	0.294	0.488	0.555	0.441	0.559	0.661	0.524	0.331
1925	0.47	0.61	0.368	0.425	0.312	0.299	0.231	0.268	0.22	0.29	0.476	0.346	0.392	0.36	1.15	1.457	0.294	0.311	0.503	0.431	0.607	0.328	0.418	0.433
1926	0.226	0.172	0.166	0.151	0.11	0.095	0.024	0.135	0.074	0.29	0.471	0.157	0.11	0.084	0.394	0.736	0.067	0.106	0.239	0.202	0.382	0.261	0.107	0.18
1927	0.377	0.245	0.054	0.115	0.121	0.137	0.046	0.069	0.131	0.205	0.265	0.074	0.237	0.046	0.427	0.479	0.08	0.151	0.208	0.257	0.591	0.514	0.219	0.131
1928	0.892	0.729	0.506	0.379	0.518	0.356	0.396	0.331	0.47	0.392	0.622	0.41	0.5	0.356	0.988	1.798	0.267	0.437	0.572	0.581	0.453	0.375	0.446	0.462
1929	0.276	0.121	0.068	0.112	0.131	0.029	0.257	0.085	0.054	0.118	0.28	0	0	0	0.219	0.365	0.052	0.125	0.143	0.162	0.404	0.297	0.265	0.283
1930	0.329	0.179	0.263	0.292	0.451	0.28	0.031	0.328	0.416	0.315	0.53	0.369	0.336	0.264	0.542	1.132	0.212	0.321	0.443	0.439	0.598	0.49	0.232	0.422
1931	0.434	0.173	0.182	0.196	0.424	0.201	0.209	0.106	0.184	0.225	0.376	0.11	0.247	0.175	0.368	0.576	0.114	0.176	0.38	0.228	0.659	0.363	0.281	0.135
1932	0.351	0.226	0.253	0.211	0.413	0.268	0	0.227	0.374	0.26	0.398	0.285	0.294	0.231	0.559	1.033	0.174	0.185	0.359	0.441	0.664	0.657	0.418	0.325
1933	0.662	0.457	0.464	0.404	0.536	0.32	0.211	0.202	0.263	0.385	0.542	0.31	0.377	0.301	0.893	1.696	0.33	0.417	0.517	0.513	0.977	0.82	0.306	0.414
1934	0.568	0.445	0.403	0.42	0.474	0.263	0.187	0.255	0.503	0.458	0.373	0.399	0.423	0.394	0.859	1.395	0.338	0.344	0.563	0.578	1.117	0.547	0.552	0.478
1935	0.677	0.587	0.296	0.425	0.402	0.311	0.139	0.239	0.392	0.633	0.397	0.418	0.371	0.315	0.983	1.68	0.326	0.395	0.56	0.46	0.808	0.835	0.547	0.448
1936	0.407	0.358	0.159	0.196	0.333	0.165	0.082	0.099	0.241	0.302	0.264	0.254	0.284	0.229	0.729	1.231	0.049	0.292	0.31	0.365	0.704	0.387	0.216	0.278
1937	0.922	0.903	0.611	0.64	0.732	0.368	0.376	0.351	0.619	0.612	0.518	0.381	0.497	0.531	1.741	2.304	0.515	0.682	0.727	0.734	0.975	0.877	0.665	0.882
1938	0.672	1.136	0.625	0.498	0.838	0.442	0.351	0.317	0.388	0.472	0.58	0.529	0.699	0.517	2.477	2.208	0.369	0.525	0.671	0.763	0.961	1	0.646	0.501
1939	0.685	1.004	0.374	0.369	0.709	0.394	0.3	0.283	0.352	0.683	0.67	0.546	0.465	0.492	1.236	1.709	0.335	0.405	0.643	0.654	1.161	0.606	0.421	0.491
1940	0.681	0.725	0.363	0.448	0.459	0.207	0.259	0.266	0.381	0.538	0.75	0.462	0.688	0.476	1.326	2.116	0.124	0.241	0.473	0.518	1.046	1.025	0.478	0.327
1941	0.496	0.55	0.216	0.156	0.513	0.212	0.199	0.266	0.291	0.522	0.679	0.28	0.545	0.291	0.979	1.138	0.142	0.338	0.367	0.345	0.941	0.796	0.309	0.327
1942	0.607	0.493	0.412	0.371	1.034	0.706	0.253	0.343	0.632	0.591	0.843	0.684	0.529	0.57	1.221	1.502	0.323	0.428	0.704	0.839	1.77	1.07	0.503	0.527
1943	1.013	0.644	0.583	0.396	0.895	0.434	0.363	0.536	0.632	0.479	0.658	0.808	0.687	0.591	1.18	1.142	0.412	0.403	0.742	0.8	0.982	1.035	0.471	0.695
1944	0.772	0.473	0.105	0.101	0.245	0.136	0.22	0.303	0.074	0.531	0.803	0.538	0.35	0.297	0.548	0.614	0.129	0.175	0.447	0.608	1.085	0.538	0.329	0.318
1945	0.936	0.637	0.39	0.312	0.643	0.489	0.325	0.422	0.533	0.6	0.985	0.444	0.63	0.467	0.865	1.013	0.399	0.442	0.569	0.582	1.581	0.965	0.474	0.447
1946	1.43	1.206	0.475	0.57	0.993	0.746	0.461	0.384	0.383	0.714	0.965	0.924	0.732	0.623	1.46	1.644	0.419	0.474	0.841	1.079	1.095	1.416	0.569	0.592
