# Coulthard - Train Trailhead - TSME - ITRDB CANA646
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/35020
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-35020.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana646-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana646-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana646.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana646.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2021-11-29
#--------------------
# File_Last_Modified_Date
#   Date: 2021-11-29
#--------------------
# Title
#   Study_Name: Coulthard - Train Trailhead - TSME - ITRDB CANA646
#--------------------
# Investigators
#   Investigators: Coulthard, B.L.; Brice, B.L.(https://orcid.org/0000-0003-0023-5988); Homfeld, I.K.; Dye, L.A.(https://orcid.org/0000-0002-1311-9815); Anchukaitis, K.J.(https://orcid.org/0000-0002-8509-8080)
#--------------------
# Description_Notes_and_Keywords
#   Description: Fraser River Basin, British Columbia, Canada Tree-Ring Data NOAA Template Raw Measurements file added 2021-12-29.
#--------------------
# Publication
#   Authors: Becky L. Brice, Bethany Lynn Coulthard, Inga K. Homfeld, Laura Dye and Kevin J. Anchukaitis
#   Journal_Name: Environmental Research Letters
#   Published_Title: Paleohydrological context for recent floods and droughts in the Fraser River Basin, British Columbia, Canada
#   Published_Date_or_Year: 2021
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1088/1748-9326/ac3daf
#   Full_Citation: None
#   Abstract: The recent intensification of floods and droughts in the Fraser River Basin of British Columbia has had profound cultural, ecological, and economic impacts that are expected to be exacerbated further by anthropogenic climate change. In part due to short instrumental runoff records, the long-term stationarity of hydroclimatic extremes in this major North American watershed remains poorly understood, highlighting the need to use high-resolution paleoenvironmental proxies to inform on past streamflow. Here we use a network of tree-ring proxy records to develop 11 subbasin-scale, complementary flood- and drought-season reconstructions, the first of their kind. The reconstructions explicitly target management-relevant flood and drought seasons within each basin, and are examined in tandem to provide an expanded assessment of extreme events across the Fraser River Basin with immediate implications for water management. We find that past high flood-season flows have been of greater magnitude and occurred in more consecutive years than during the observational record alone. Early 20th century low flows in the drought season were especially severe in both duration and magnitude in some subbasins relative to recent dry periods. Our Fraser subbasin-scale reconstructions provide long-term benchmarks for the natural flood and drought variability prior to anthropogenic forcing. These reconstructions demonstrate that the instrumental streamflow records upon which current management is based likely underestimate the full natural magnitude, duration, and frequency of extreme seasonal flows in the Fraser River Basin, as well as the potential severity of future anthropogenically forced events.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: US National Science Foundation
#   Grant: AGS-1803995
#--------------------
# Site_Information
#   Site_Name: Train Trailhead
#   Location: British Columbia
#   Northernmost_Latitude: 50.591932
#   Southernmost_Latitude: 50.591932
#   Easternmost_Longitude: -123.017216
#   Westernmost_Longitude: -123.017216
#   Elevation_m: 1367
#--------------------
# Data_Collection
#   Collection_Name: CANA646
#   First_Year: 1682
#   Last_Year: 2017
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Tsuga mertensiana (Bong.) Carrière
#   Common_Name: mountain hemlock
#   Tree_Species_Code: TSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TTH01AAU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH01AAU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH07BBU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH07BBU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH11AAU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH11AAU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH12BBU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH12BBU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH16AAU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH16AAU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH23AAU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH23AAU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH24BBU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH24BBU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH02AAU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH02AAU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH08AAU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH08AAU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH11BBU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH11BBU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH13AAU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH13AAU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH22AAU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH22AAU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH23BBU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH23BBU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH27BBU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH27BBU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH02BBU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH02BBU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH08BBU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH08BBU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH12AAU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH12AAU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH13BBU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH13BBU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH19AAU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH19AAU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH22BBU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH22BBU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH24AAU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH24AAU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TTH25BBU_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TTH25BBU; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TTH01AAU_raw	TTH07BBU_raw	TTH11AAU_raw	TTH12BBU_raw	TTH16AAU_raw	TTH23AAU_raw	TTH24BBU_raw	TTH02AAU_raw	TTH08AAU_raw	TTH11BBU_raw	TTH13AAU_raw	TTH22AAU_raw	TTH23BBU_raw	TTH27BBU_raw	TTH02BBU_raw	TTH08BBU_raw	TTH12AAU_raw	TTH13BBU_raw	TTH19AAU_raw	TTH22BBU_raw	TTH24AAU_raw	TTH25BBU_raw
1682	NA	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1683	NA	NA	0.339	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1684	NA	NA	0.331	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1685	NA	NA	0.109	NA	NA	NA	NA	NA	NA	NA	0.329	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1686	NA	NA	0.281	NA	NA	NA	NA	NA	NA	NA	0.673	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1687	NA	NA	0.291	NA	NA	NA	NA	NA	NA	NA	1.187	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1688	NA	NA	0.071	NA	NA	NA	NA	NA	NA	NA	1.285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1689	NA	NA	0.099	NA	NA	NA	NA	NA	NA	NA	2.038	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1690	NA	NA	0.114	NA	NA	NA	NA	NA	NA	NA	1.696	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1691	NA	NA	0.092	NA	NA	NA	NA	NA	NA	NA	0.998	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1692	NA	NA	0.199	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1693	NA	NA	0.147	NA	NA	NA	NA	NA	NA	NA	0.951	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1694	NA	NA	0.078	NA	NA	NA	NA	NA	NA	NA	0.732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1695	NA	NA	0.271	NA	NA	NA	NA	NA	NA	NA	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1696	NA	NA	0.175	NA	NA	NA	NA	NA	NA	NA	0.796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1697	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	0.477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1698	NA	NA	0.388	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1699	NA	NA	0.306	NA	NA	NA	NA	NA	NA	NA	0.901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1700	NA	NA	0.26	NA	NA	NA	NA	NA	NA	NA	1.209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1701	NA	NA	0.521	NA	NA	NA	NA	NA	NA	NA	1.287	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1702	NA	NA	0.215	NA	NA	NA	NA	NA	NA	NA	1.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1703	NA	NA	0.805	NA	NA	NA	NA	NA	NA	NA	0.915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1704	NA	NA	0.507	NA	NA	NA	NA	NA	NA	NA	1.53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1705	NA	NA	0.397	NA	NA	NA	NA	NA	NA	NA	0.436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.049
1706	NA	NA	0.671	NA	NA	NA	NA	NA	NA	NA	0.586	NA	NA	NA	NA	NA	NA	0.481	NA	NA	NA	0.953
1707	NA	NA	0.834	NA	NA	NA	NA	NA	NA	NA	1.303	NA	NA	NA	NA	NA	NA	0.975	NA	NA	NA	1.353
1708	NA	NA	0.77	NA	NA	NA	NA	NA	NA	NA	1.185	NA	NA	NA	NA	NA	NA	0.97	NA	NA	NA	1.261
1709	0.613	NA	1.244	NA	NA	NA	NA	NA	NA	NA	1.08	NA	NA	NA	NA	NA	NA	1.241	NA	NA	NA	1.093
1710	0.715	NA	0.492	NA	NA	NA	NA	1.15	NA	NA	1.519	NA	NA	NA	NA	NA	NA	2.073	NA	NA	NA	1.31
1711	0.333	NA	1.38	NA	NA	NA	NA	0.8	1.135	NA	0.923	NA	NA	NA	NA	NA	NA	1.298	NA	NA	NA	1.084
1712	0.807	NA	1.156	NA	NA	NA	NA	1.033	1.811	NA	1.607	NA	NA	NA	NA	NA	NA	2.036	NA	NA	NA	1.113
1713	0.665	NA	0.952	NA	NA	NA	NA	1.18	0.952	NA	1.014	NA	NA	NA	NA	NA	NA	0.676	NA	NA	1.144	0.995
1714	0.751	NA	0.277	NA	NA	NA	NA	0.96	0.964	NA	0.419	NA	NA	NA	NA	NA	NA	0.386	NA	NA	0.775	1.028
1715	0.403	NA	0.649	NA	NA	NA	NA	0.42	0.532	NA	0.247	NA	NA	NA	NA	NA	NA	0.209	NA	NA	0.397	0.512
1716	0.748	NA	0.991	NA	NA	NA	NA	0.641	0.898	NA	0.476	NA	NA	NA	NA	NA	NA	0.347	NA	NA	0.748	1.128
1717	0.797	NA	0.923	NA	NA	NA	NA	0.732	1.371	NA	0.544	NA	NA	NA	NA	NA	NA	0.43	NA	NA	0.889	1.092
1718	0.792	NA	0.795	NA	NA	NA	NA	0.794	1.868	NA	0.522	NA	NA	NA	NA	NA	NA	0.43	NA	NA	0.872	1.29
1719	0.548	NA	1.267	NA	NA	NA	NA	0.612	1.383	NA	0.187	NA	NA	NA	NA	NA	NA	0.246	NA	NA	0.671	1.509
1720	0.749	NA	1.191	NA	NA	NA	NA	0.843	1.252	NA	0.342	NA	NA	NA	NA	NA	NA	0.443	NA	NA	0.97	1.527
1721	0.758	NA	0.354	NA	NA	NA	NA	1.08	1.241	NA	0.301	NA	NA	NA	NA	NA	NA	0.458	NA	NA	0.954	2.137
1722	0.383	NA	0.36	NA	NA	NA	NA	0.499	1.153	NA	0.173	NA	NA	NA	0.546	NA	NA	0.252	NA	NA	0.491	1.764
1723	0.414	NA	0.436	NA	NA	NA	NA	0.446	1.136	NA	0.239	NA	NA	NA	0.465	NA	NA	0.392	NA	NA	0.555	1.306
1724	0.25	NA	1.175	NA	NA	NA	NA	0.405	0.989	NA	0.201	NA	NA	NA	0.401	NA	NA	0.32	NA	NA	0.363	1.006
1725	0.982	NA	1.057	NA	NA	NA	NA	0.832	2.173	NA	0.415	NA	NA	NA	0.559	NA	NA	0.585	NA	NA	0.543	1.127
1726	0.883	NA	1.247	NA	NA	NA	NA	0.799	1.349	NA	0.811	NA	NA	NA	0.563	NA	NA	1.039	NA	NA	1.043	1.574
1727	0.811	NA	0.668	NA	NA	NA	NA	1.071	1.2	NA	1.049	NA	NA	NA	0.95	NA	NA	1.076	NA	NA	1.802	1.737
1728	0.446	NA	0.676	NA	NA	NA	NA	0.809	0.932	NA	0.755	NA	NA	NA	0.878	NA	NA	0.824	NA	NA	1.2	1.634
1729	0.501	NA	0.301	NA	NA	NA	NA	0.989	0.834	NA	0.899	NA	NA	NA	1.45	NA	NA	1.262	NA	NA	1.031	1.59
1730	0.429	NA	0.513	NA	NA	NA	NA	0.591	0.377	NA	0.663	NA	NA	NA	0.941	NA	NA	0.866	NA	NA	0.691	1.113
1731	0.507	NA	0.884	NA	NA	NA	NA	0.861	0.378	NA	0.722	NA	NA	NA	0.976	NA	NA	1.102	NA	NA	0.83	0.833
1732	0.785	NA	0.848	NA	NA	NA	NA	0.964	0.514	NA	0.958	NA	NA	NA	1.006	NA	NA	1.169	NA	NA	1.081	1.078
1733	0.73	NA	1.109	NA	NA	NA	NA	1.091	0.487	NA	0.903	NA	NA	NA	1.031	NA	NA	1.028	NA	NA	0.72	1.23
1734	0.732	NA	0.649	NA	NA	NA	NA	1.073	0.884	NA	0.784	NA	NA	NA	0.799	NA	NA	1.214	NA	NA	0.744	1.39
1735	0.509	NA	0.982	NA	NA	NA	NA	0.906	0.739	NA	0.987	NA	NA	NA	0.665	NA	NA	1.126	NA	NA	0.699	1.612
1736	0.672	NA	1.196	NA	NA	NA	NA	0.952	1.021	NA	1.018	NA	NA	NA	0.738	NA	NA	0.901	NA	NA	0.863	1.768
1737	0.755	NA	0.765	NA	NA	NA	NA	1.151	1.147	NA	0.882	NA	NA	NA	0.826	NA	NA	1.197	NA	NA	0.725	1.904
1738	0.515	NA	1.079	NA	NA	NA	NA	0.879	0.974	NA	1.152	NA	NA	NA	0.689	NA	NA	0.939	NA	NA	0.682	1.754
1739	0.518	NA	0.898	NA	NA	NA	NA	1.017	0.917	NA	1.194	NA	NA	NA	0.876	NA	NA	0.836	NA	NA	0.537	1.775
1740	0.362	NA	0.953	NA	NA	NA	NA	0.723	0.566	0.891	1.029	NA	NA	NA	0.617	NA	NA	0.666	NA	NA	0.37	1.496
1741	0.501	NA	0.443	NA	NA	NA	NA	1.049	0.707	1.117	1.284	NA	NA	NA	0.943	NA	NA	1.28	NA	NA	0.794	2.116
1742	0.269	NA	0.699	NA	NA	NA	NA	0.492	0.618	0.536	1.036	NA	NA	NA	0.559	NA	NA	0.732	NA	NA	0.524	1.31
1743	0.409	NA	0.635	NA	NA	NA	NA	0.628	0.858	1.053	1.196	NA	NA	NA	1.513	NA	NA	0.942	NA	NA	0.62	1.641
