# St. George - Turtle Lake - PIST - ITRDB CANA266
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/6171
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-6171.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana266-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; cana266-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/canada/cana266.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/cana266.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2008-06-04
#--------------------
# File_Last_Modified_Date
#   Date: 2008-06-04
#--------------------
# Title
#   Study_Name: St. George - Turtle Lake - PIST - ITRDB CANA266
#--------------------
# Investigators
#   Investigators: St. George, S.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-27. NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Turtle Lake
#   Location: Ontario
#   Northernmost_Latitude: 49.18
#   Southernmost_Latitude: 49.18
#   Easternmost_Longitude: -94.15
#   Westernmost_Longitude: -94.15
#   Elevation_m: 305
#--------------------
# Data_Collection
#   Collection_Name: CANA266
#   First_Year: 1862
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus strobus L.
#   Common_Name: eastern white pine
#   Tree_Species_Code: PIST
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## T0501a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0501a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0501b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0501b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0502a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0502a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0502b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0502b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0503a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0503a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0503b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0503b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0504a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0504a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0504b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0504b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0522a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0522a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0522b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0522b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0523a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0523a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0523b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0523b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0524a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0524a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0524b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0524b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0525a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0525a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0525b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0525b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0526a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0526a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0526b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0526b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0527a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0527a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0527b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0527b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0528a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0528a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0528b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0528b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0529A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0529A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0529B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0529B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0530a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0530a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0530b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0530b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0531a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0531a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0531b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0531b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## t0532a_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: t0532a; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## T0532b_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: T0532b; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	T0501a_raw	T0501b_raw	T0502a_raw	T0502b_raw	T0503a_raw	T0503b_raw	T0504a_raw	T0504b_raw	T0522a_raw	T0522b_raw	T0523a_raw	T0523b_raw	T0524a_raw	T0524b_raw	T0525a_raw	T0525b_raw	T0526a_raw	T0526b_raw	T0527a_raw	T0527b_raw	T0528a_raw	T0528b_raw	T0529A_raw	T0529B_raw	T0530a_raw	T0530b_raw	T0531a_raw	T0531b_raw	t0532a_raw	T0532b_raw
1862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.243	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.496	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1864	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.463	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1865	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.488	0.564	NA	NA	1.862	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1866	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.576	0.613	NA	NA	2.428	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.775	0.727	NA	NA	1.197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1868	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.599	0.63	NA	NA	0.657	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1869	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.084	0.938	NA	NA	2.867	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1870	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.444	1.384	NA	NA	3.899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1871	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.965	1.132	NA	NA	2.769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.478	1.507	NA	NA	3.946	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1873	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.625	NA	1.997	1.778	NA	NA	3.822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1874	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.911	0.545	4.001	1.073	NA	NA	2.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1875	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.825	0.871	2.017	0.534	1.692	1.494	2.226	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1876	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.779	1.816	2.753	0.631	2.346	1.837	4.387	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84	1.908	2.183	0.616	1.731	1.277	3.455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1878	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.365	2.307	2.047	1.154	1.874	1.56	3.686	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1879	NA	NA	NA	NA	NA	1.352	NA	NA	NA	NA	1.413	2.421	1.711	1.303	1.746	1.699	4.45	NA	NA	NA	NA	NA	1.67	1.722	NA	NA	NA	NA	NA	NA
1880	NA	NA	NA	NA	NA	1.595	NA	NA	NA	NA	1.241	1.848	1.06	1.179	1.332	1.469	3.823	NA	NA	NA	NA	NA	1.456	1.169	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	NA	NA	1.54	NA	NA	NA	NA	1.008	1.735	1.15	1.195	1.844	1.79	3.681	NA	1.403	1.554	NA	NA	1.24	1.422	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	0.694	NA	NA	NA	NA	0.742	0.93	0.571	0.584	1.034	0.927	1.73	NA	1.142	1.285	NA	NA	0.688	0.62	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	NA	NA	0.842	NA	NA	NA	NA	0.542	0.79	0.7	0.72	1.032	1.543	2.22	NA	0.859	0.79	NA	NA	1.781	1.897	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	NA	NA	1.198	NA	NA	NA	NA	0.956	0.743	0.65	1.015	0.747	1.646	2.999	0.781	1.74	1.04	NA	NA	2.677	2.94	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	NA	NA	1.347	NA	NA	NA	NA	1.599	1.489	0.854	1.129	1.313	1.57	2.69	1.453	1.801	1.939	NA	NA	3.205	3.511	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	NA	NA	0.964	NA	NA	NA	NA	1.489	1.185	0.472	0.702	0.768	0.804	1.798	0.916	0.982	1.047	NA	NA	1.981	2.007	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	NA	NA	1.636	NA	NA	NA	NA	1.795	2.281	1.145	1.768	1.182	1.264	2.508	1.616	1.925	1.592	NA	NA	2.596	2.682	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	1.965	NA	NA	NA	1.609	1.591	2.117	1.539	1.633	0.651	0.827	2.286	1.536	1.454	1.243	NA	NA	1.287	2.036	NA	NA	NA	NA	NA	NA
1889	1.648	NA	NA	NA	2.533	1.393	NA	NA	NA	1.575	1.243	1.404	1.002	0.96	0.693	1.35	1.431	0.895	1.074	0.657	NA	NA	1.152	1.59	NA	NA	NA	NA	NA	NA
1890	2.991	NA	NA	NA	2.877	1.656	NA	NA	NA	2.249	1.31	1.578	0.886	1.147	0.961	1.523	2.265	1.917	1.531	0.981	NA	NA	1.934	2.48	NA	NA	NA	NA	NA	NA
1891	3.361	NA	NA	NA	3.129	2.286	NA	NA	NA	2.838	1.665	2.427	1.12	1.677	1.375	1.574	2.932	1.714	2.55	1.486	NA	NA	2.042	2.927	NA	NA	NA	NA	NA	NA
1892	2.145	NA	NA	NA	3.391	2.121	NA	NA	NA	2.589	1.672	2.349	0.855	1.186	1.201	1.721	1.869	1.896	2.053	1.48	NA	NA	2.143	2.806	NA	NA	NA	NA	NA	NA
1893	1.665	NA	NA	NA	2.376	1.535	0.794	NA	NA	2.387	1.589	1.882	0.979	1.278	0.42	1.139	1.983	1.715	1.542	1.605	NA	NA	2.029	2.121	NA	2.665	NA	NA	NA	NA
1894	1.611	NA	NA	NA	1.977	1.306	0.485	NA	NA	1.657	1.545	1.398	0.621	1.129	0.516	1.042	1.517	1.336	0.908	0.907	NA	NA	1.737	1.994	NA	1.698	NA	NA	NA	NA
1895	2.246	NA	NA	NA	2.606	1.933	0.71	NA	NA	1.863	1.765	1.916	0.838	1.529	1.027	1.332	2.228	1.758	1.725	1.474	NA	NA	2.564	2.903	NA	3.411	NA	NA	NA	NA
1896	3.459	NA	NA	NA	2.76	2.066	1.005	NA	NA	1.908	2.204	2.203	1.365	1.933	1.529	1.545	2.869	2.085	2.21	1.82	NA	NA	2.908	3.473	NA	3.84	NA	NA	1.592	NA
1897	2.79	3.451	2.99	NA	2.536	1.84	0.97	NA	NA	1.604	1.328	1.267	1.363	1.681	1.372	1.142	2.211	1.896	1.856	1.64	NA	NA	2.518	3.452	NA	4.02	NA	NA	1.546	NA
1898	2.402	2.859	2.59	NA	1.932	1.615	0.957	NA	NA	1.153	1.44	1.044	0.8	1.261	1.09	0.859	1.528	1.269	1.059	0.998	NA	NA	1.486	2.562	NA	2.456	1.955	1.942	1.222	NA
1899	4.131	4.247	3.263	NA	3.019	2.182	1.515	NA	NA	1.816	1.971	2.083	1.283	1.426	1.501	1.503	2.659	1.704	2.21	1.879	NA	NA	2.337	3.345	NA	4.445	2.741	2.178	2.265	NA
1900	2.006	3.273	2.113	2.047	1.287	1.106	0.543	NA	NA	1.247	0.498	1.026	0.467	0.568	0.813	0.726	1.043	0.668	0.636	0.502	NA	NA	0.853	1.347	NA	3.433	1.187	1.28	1.615	NA
1901	1.744	3.336	2.584	2.49	1.805	1.748	0.978	NA	NA	1.944	0.778	1.421	0.787	0.814	1.24	1.292	1.611	1.476	1.081	1.054	NA	NA	1.904	2.134	NA	4.578	1.984	2.098	2.176	NA
1902	2.215	3.357	2.808	2.11	1.718	1.731	0.868	NA	NA	1.269	0.862	1.358	0.825	1.174	1.051	1.357	1.39	1.16	1.261	1.961	NA	NA	2.031	1.7	NA	5.124	2.295	2.013	2.528	NA
1903	2.989	3.316	2.187	1.807	1.337	1.277	0.981	NA	NA	1.184	0.842	1.294	0.67	0.758	0.704	1.068	1.02	0.79	0.827	1.389	NA	NA	2.158	1.517	NA	3.257	1.737	1.356	1.929	NA
