# Biondi - Las Cuevitas - PIJE - ITRDB MEXI019
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2756
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2756.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi019-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi019.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi019.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Biondi - Las Cuevitas - PIJE - ITRDB MEXI019
#--------------------
# Investigators
#   Investigators: Biondi, F.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Las Cuevitas
#   Location: Baja California Norte
#   Northernmost_Latitude: 31.9
#   Southernmost_Latitude: 31.9
#   Easternmost_Longitude: -115.93
#   Westernmost_Longitude: -115.93
#   Elevation_m: 1580
#--------------------
# Data_Collection
#   Collection_Name: MEXI019
#   First_Year: 1786
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus jeffreyi Balf.
#   Common_Name: Jeffrey pine
#   Tree_Species_Code: PIJE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CUE01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE03C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE03C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CUE10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CUE10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAC01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAC01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAC01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAC01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAC02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAC02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAC02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAC02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAC03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAC03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAC03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAC03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAC03C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAC03C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAC04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAC04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAC04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAC04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCU01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCU01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCU01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCU01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCU02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCU02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCU02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCU02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LCU03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LCU03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CUE01A_raw	CUE02A_raw	CUE02B_raw	CUE03A_raw	CUE03B_raw	CUE03C_raw	CUE04A_raw	CUE05A_raw	CUE05B_raw	CUE06A_raw	CUE06B_raw	CUE07A_raw	CUE08A_raw	CUE09A_raw	CUE10A_raw	CUE10B_raw	LAC01A_raw	LAC01B_raw	LAC02A_raw	LAC02B_raw	LAC03A_raw	LAC03B_raw	LAC03C_raw	LAC04A_raw	LAC04B_raw	LCU01A_raw	LCU01B_raw	LCU02A_raw	LCU02B_raw	LCU03A_raw
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.63	9.41	NA	NA	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.73	14.84	NA	NA	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.12	13.66	NA	NA	NA	NA	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.14	13.96	NA	NA	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.32	12.51	NA	NA	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	10.13	19.51	NA	NA	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.41	18.15	NA	NA	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.7	23.83	NA	NA	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.48	12.73	NA	NA	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	15.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.93	12.36	NA	NA	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	20.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.21	10.42	NA	NA	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	14.33	13.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.98	8.99	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	12.47	10.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.4	5.26	NA	NA	NA	NA	NA	12.59	NA
1799	NA	NA	NA	NA	24.94	29.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.68	14.63	NA	NA	NA	NA	NA	21.5	NA
1800	NA	NA	NA	NA	27.09	20.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.58	14.54	NA	NA	NA	NA	NA	16.96	NA
1801	NA	NA	NA	NA	20.69	14.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.08	8.95	NA	NA	NA	NA	NA	10.6	NA
1802	NA	NA	NA	NA	31.35	25.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.84	21.08	NA	NA	NA	NA	NA	23.15	NA
1803	NA	NA	NA	NA	20.35	14.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.95	20.18	NA	NA	NA	NA	NA	18.44	NA
1804	NA	NA	NA	NA	21.69	16.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	12.09	18.58	NA	NA	NA	NA	NA	14.75	NA
1805	NA	NA	NA	NA	20.69	14.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.2	6.7	NA	NA	NA	NA	NA	17.02	NA
1806	NA	NA	NA	NA	15.28	14.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.73	8.19	NA	NA	NA	NA	NA	13.15	NA
1807	NA	NA	NA	NA	10.58	10.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.01	4.62	NA	NA	NA	NA	NA	8.98	NA
1808	NA	NA	NA	NA	17.1	24.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.4	9.02	NA	NA	NA	NA	NA	15.3	NA
1809	NA	NA	NA	NA	13.53	12.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.25	7.17	NA	NA	NA	NA	NA	16.4	NA
1810	NA	NA	NA	NA	10.3	9.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.59	8.08	NA	NA	NA	NA	NA	14.05	NA
1811	NA	NA	NA	NA	19.36	15.45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.55	6.64	NA	NA	18.35	NA	NA	15.75	NA
1812	NA	NA	NA	NA	16.89	15.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.12	10.21	NA	NA	17.45	NA	NA	11.05	NA
1813	NA	NA	NA	NA	12.29	10.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.95	7.58	NA	NA	14.24	NA	NA	7.93	NA
1814	NA	NA	NA	NA	12.6	11.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.89	7.39	NA	NA	18.81	NA	NA	11.15	NA
1815	NA	NA	NA	NA	14.11	15.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.35	15.57	NA	NA	25.37	NA	NA	13.8	NA
1816	NA	NA	NA	NA	25.05	23.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15.92	22.89	NA	NA	37.55	NA	NA	23.21	NA
1817	NA	NA	NA	NA	22.85	21.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	14.59	17.73	NA	NA	34.5	NA	NA	22.42	NA
1818	NA	NA	NA	NA	21.17	21.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	13.14	14.96	NA	NA	24.92	NA	NA	24.81	NA
1819	NA	NA	NA	NA	26.2	28.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.19	17.29	NA	NA	33.91	NA	NA	28.71	NA
1820	NA	NA	NA	NA	8.47	10.83	NA	NA	NA	NA	NA	NA	NA	NA	12.48	12.44	NA	NA	NA	NA	NA	3.71	8.11	NA	NA	9.62	NA	NA	7.17	NA
1821	NA	NA	NA	NA	19.06	21.4	NA	NA	NA	NA	NA	NA	NA	NA	19.83	19	NA	NA	NA	NA	NA	15.66	17.74	NA	NA	32.54	NA	NA	21.59	NA
1822	NA	NA	NA	NA	10.54	10.6	NA	NA	NA	NA	NA	NA	NA	NA	16.21	17.02	NA	NA	NA	NA	NA	3.65	5.93	NA	NA	11.01	NA	NA	6.69	NA
1823	NA	NA	NA	NA	8.47	8.21	NA	NA	NA	NA	NA	NA	NA	NA	28.64	29.29	NA	NA	NA	NA	NA	3.1	9.32	NA	NA	11.04	NA	NA	6.39	NA
1824	NA	NA	NA	NA	18.81	14.44	NA	NA	NA	NA	NA	NA	NA	NA	19.13	20.32	NA	NA	NA	NA	NA	10.01	16.11	NA	NA	18.39	NA	NA	21.55	NA
1825	NA	NA	NA	NA	21.73	21.2	NA	NA	NA	NA	NA	NA	NA	NA	28.85	33.71	NA	NA	NA	NA	NA	17.93	25.83	NA	NA	20.08	NA	NA	25.59	NA
1826	NA	NA	NA	NA	36.32	34.86	NA	NA	NA	NA	NA	NA	NA	NA	33.1	32.71	NA	NA	NA	NA	NA	26.48	46.11	NA	NA	36.44	NA	NA	43.1	NA
1827	NA	NA	NA	NA	29.12	30.14	NA	NA	NA	NA	NA	NA	NA	NA	20.87	20.11	NA	NA	NA	NA	NA	18.39	23.7	NA	NA	42.37	NA	NA	33.5	NA
1828	NA	NA	NA	NA	37.09	43.85	NA	NA	NA	NA	NA	NA	NA	NA	38.42	36.7	NA	NA	NA	NA	NA	21.74	38.45	NA	NA	49.82	NA	NA	41.03	NA
1829	NA	9.36	NA	NA	11.6	10.23	NA	NA	NA	NA	NA	NA	NA	NA	11.96	11.03	NA	NA	NA	NA	NA	8.14	11.43	NA	NA	20.09	NA	NA	15.39	NA
1830	NA	26.5	NA	NA	19.04	25.67	NA	NA	NA	NA	NA	NA	NA	NA	30.46	26.5	NA	NA	NA	NA	NA	13.55	17.86	NA	NA	46.36	NA	NA	30.98	NA
1831	NA	23.33	NA	NA	22.69	25.8	NA	NA	NA	NA	NA	NA	NA	NA	22.75	21.62	NA	NA	NA	NA	NA	14.77	23.36	NA	NA	50.14	NA	NA	32.33	NA
