# Villanueva - Jerecuaro - TAMU - ITRDB MEXI087
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/20891
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-20891.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi087-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi087.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi087.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-07-27
#--------------------
# File_Last_Modified_Date
#   Date: 2016-07-27
#--------------------
# Title
#   Study_Name: Villanueva - Jerecuaro - TAMU - ITRDB MEXI087
#--------------------
# Investigators
#   Investigators: Villanueva, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: David W. Stahle, Edward R. Cook, Dorian J. Burnette, Jose Villanueva, Julian Cerano, Jordan N. Burns, Daniel Griffin, Benjamin I. Cook, Rodolfo Acuna, Max C.A. Torbenson, Paul Sjezner, Ian M. Howard
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: The Mexican Drought Atlas: Tree-ring reconstructions of the soil moisture balance during the late pre-Hispanic, colonial, and modern eras
#   Published_Date_or_Year: 2016
#   Volume: 149
#   Pages: 34-60
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.quascirev.2016.06.018
#   Full_Citation: None
#   Abstract: Mexico has suffered a long history and prehistory of severe sustained drought. Drought over Mexico is modulated by ocean-atmospheric variability in the Atlantic and Pacific, raising the possibility for long-range seasonal climate forecasting, which could help mediate the economic and social impacts of future dry spells. The instrumental record of Mexican climate is very limited before 1920, but tree-ring chronologies developed from old-growth forests in Mexico can provide an excellent proxy representation of the spatial pattern and intensity of past moisture regimes useful for the analysis of climate dynamics and climate impacts. The Mexican Drought Atlas (MXDA) has been developed from an extensive network of 252 climate sensitive tree-ring chronologies in and near Mexico. The MXDA reconstructions extend from 1400 CE-2012 and were calibrated with the instrumental summer (JJA) self-calibrating Palmer Drought Severity Index (scPDSI) on a 0.5 latitude/longitude grid extending over land areas from 14 to 34N and 75-120W using Ensemble Point-by-Point Regression (EPPR) for the 1944-1984 period. The grid point reconstructions were validated for the period 1920-1943 against instrumental gridded scPDSI values based on the fewer weather station observations available during that interval. The MXDA provides a new spatial perspective on the historical impacts of moisture extremes over Mexico during the past 600-years, including the Aztec Drought of One Rabbit in 1454, the drought of El Ano de Hambre in 1785-1786, and the drought that preceded the Mexican Revolution of 1909-1910. # The El Nino/Southern Oscillation (ENSO) is the most important ocean-atmospheric forcing of moisture variability detected with the MXDA. In fact, the reconstructions suggest that the strongest central equatorial Pacific sea surface temperature (SST) teleconnection to the soil moisture balance over North America may reside in northern Mexico. This ENSO signal has stronger and more time-stable correlations than computed for either the Atlantic Multidecadal Oscillation or Pacific Decadal Oscillation. The extended Multivariate ENSO Index is most highly correlated with reconstructed scPDSI over northern Mexico, where warm events favor moist conditions during the winter, spring, and early summer. This ENSO teleconnection to northern Mexico has been strong over the past 150 years, but it has been comparatively weak and non-stationary in the MXDA over central and southern Mexico where eastern tropical Pacific and Caribbean/tropical Atlantic SSTs seem to be more important. The ENSO teleconnection to northern Mexico is weaker in the available instrumental PDSI, but analyses based on the millennium climate simulations with the Community Earth System Model suggest that the moisture balance during the winter, spring, and early summer over northern Mexico may indeed be particularly sensitive to ENSO forcing. Nationwide drought is predicted to become more common with anthropogenic climate change, but the MXDA reconstructions indicate that intense "All Mexico" droughts have been rare over the past 600 years and their frequency does not appear to have increased substantially in recent decades.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Jerecuaro
#   Location: Mexico
#   Northernmost_Latitude: 20.144
#   Southernmost_Latitude: 20.144
#   Easternmost_Longitude: -100.525
#   Westernmost_Longitude: -100.525
#   Elevation_m: 1995
#--------------------
# Data_Collection
#   Collection_Name: MEXI087
#   First_Year: 1880
#   Last_Year: 2007
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Taxodium mucronatum Ten.
#   Common_Name: Montezuma cypress
#   Tree_Species_Code: TAMU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## JER01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER10C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER10C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER14C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER14C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER25B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER25B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER30B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER30B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER31A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER31A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER31B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER31B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER34A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER34A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER34B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER34B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER36A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER36A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER36C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER36C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER37A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER37A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER37B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER37B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER39B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER39B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER40A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER40A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER40B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER40B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER42A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER42A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER42B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER42B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER43A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER43A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## JER43B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: JER43B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	JER01A_raw	JER01B_raw	JER02A_raw	JER03B_raw	JER07B_raw	JER08B_raw	JER09A_raw	JER10A_raw	JER10B_raw	JER10C_raw	JER11A_raw	JER11B_raw	JER13A_raw	JER14A_raw	JER14B_raw	JER14C_raw	JER17A_raw	JER18B_raw	JER23A_raw	JER25B_raw	JER26A_raw	JER26B_raw	JER27A_raw	JER27B_raw	JER30B_raw	JER31A_raw	JER31B_raw	JER34A_raw	JER34B_raw	JER36A_raw	JER36C_raw	JER37A_raw	JER37B_raw	JER39B_raw	JER40A_raw	JER40B_raw	JER42A_raw	JER42B_raw	JER43A_raw	JER43B_raw
1880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.348	NA	NA	NA	1.362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	NA	NA	NA	NA	5.317	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.749	NA	NA	NA	1.275	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	NA	NA	6.996	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.361	NA	NA	NA	2.118	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	NA	NA	NA	NA	6.887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.58	NA	NA	NA	1.481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	NA	NA	NA	NA	6.903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.62	NA	NA	NA	2.333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	NA	NA	NA	NA	6.325	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.753	NA	NA	NA	NA	4.861	NA	NA	NA	1.906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	NA	NA	NA	NA	5.833	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.606	NA	NA	NA	NA	3.815	NA	NA	NA	1.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	NA	NA	NA	NA	6.348	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.059	NA	NA	NA	NA	4.647	NA	NA	NA	1.597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	3.568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.678	NA	NA	NA	NA	5.361	NA	NA	NA	1.573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	4.531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.124	NA	NA	NA	NA	5.593	NA	NA	NA	1.389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	3.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.833	NA	NA	NA	3.473	4.693	NA	NA	NA	1.565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.711	1.296
1891	NA	NA	NA	NA	NA	NA	NA	4.152	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.454	NA	NA	NA	2.572	3.543	NA	NA	NA	1.188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.947	1.406
1892	NA	NA	NA	NA	NA	NA	NA	4.03	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.965	NA	NA	NA	2.638	0.964	NA	NA	NA	1.358	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.095	1.283
1893	NA	NA	NA	NA	NA	NA	NA	5.236	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.488	NA	NA	NA	1.647	2.773	NA	NA	NA	1.127	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.732	0.973
1894	NA	5.607	NA	NA	NA	NA	NA	6.724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.195	NA	NA	NA	3.423	2.915	NA	NA	NA	1.471	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.459	2.767
1895	NA	5.413	NA	NA	NA	NA	NA	4.149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	NA	NA	NA	2.93	1.54	NA	NA	NA	1.149	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71	2.322
1896	NA	5.388	NA	NA	NA	NA	NA	4.741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.717	NA	NA	NA	2.737	3.06	NA	NA	NA	1.326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.512	1.564
1897	NA	3.551	NA	NA	NA	NA	NA	8.069	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.401	NA	NA	NA	3.236	6.245	NA	NA	NA	1.735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.557	1.634
1898	NA	11.031	NA	NA	NA	NA	NA	5.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.889	NA	NA	NA	5.262	7.656	NA	NA	NA	1.285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.837	0.617
1899	NA	2.832	NA	NA	NA	NA	NA	5.431	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.812	NA	NA	NA	7.92	8.926	NA	NA	NA	1.208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.442	0.591
1900	1.656	1.981	NA	NA	NA	NA	NA	3.895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.64	NA	NA	NA	8.787	7.258	NA	NA	NA	1.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	0.688
1901	1.784	1.351	NA	NA	NA	NA	NA	4.408	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.993	NA	NA	NA	6.886	7.582	NA	NA	NA	1.333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.248	1.309
1902	0.477	0.419	NA	NA	NA	NA	NA	4.526	NA	NA	NA	NA	NA	NA	NA	3.556	NA	NA	2.638	NA	NA	NA	5.652	8.401	NA	NA	NA	1.378	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.319	1.589
1903	6.466	2.555	NA	NA	NA	NA	NA	4.396	NA	NA	NA	NA	NA	NA	NA	5.328	NA	NA	4.529	NA	NA	NA	7.938	7.619	NA	NA	NA	1.345	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.149	3.175
1904	6.412	2.568	NA	NA	NA	NA	NA	3.069	NA	NA	NA	NA	NA	NA	NA	4.325	NA	NA	2.626	NA	NA	NA	8.089	7.55	NA	NA	NA	1.904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.727	1.668
1905	8.66	3.917	NA	NA	NA	NA	NA	3.399	NA	NA	NA	NA	NA	NA	NA	6.241	NA	NA	5.231	NA	NA	NA	8.387	9.859	NA	NA	NA	2.244	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.479	1.419
1906	1.966	0.375	NA	NA	NA	NA	NA	2.69	NA	NA	NA	NA	NA	NA	NA	5.624	NA	NA	4.347	NA	NA	NA	7.856	0.998	NA	NA	NA	1.454	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.808	0.994
1907	3.613	2.896	NA	NA	NA	NA	NA	2.572	NA	NA	NA	NA	NA	NA	NA	5.493	NA	NA	5.405	NA	NA	NA	3.302	4.483	NA	NA	NA	1.546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.139	1.262
1908	3.57	4.42	NA	NA	NA	NA	NA	0.789	NA	NA	NA	NA	NA	NA	NA	4.528	NA	NA	2.99	NA	NA	NA	3.546	1.077	NA	NA	NA	1.089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.953	1.388
1909	0.439	0.288	NA	NA	NA	NA	NA	1.86	NA	NA	NA	NA	NA	NA	NA	1.944	NA	NA	2.41	NA	NA	NA	1.666	2.455	NA	NA	NA	1.217	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.466	1.263
1910	2.362	5.194	NA	NA	NA	NA	NA	1.822	NA	2.468	NA	NA	NA	NA	NA	3.781	NA	NA	3.317	NA	NA	NA	2.414	5.572	NA	NA	NA	1.417	NA	1.234	NA	NA	0.907	NA	NA	NA	NA	NA	2.484	1.098
1911	2.885	5.402	NA	NA	NA	NA	NA	2.352	NA	2.73	NA	NA	NA	NA	NA	5.098	NA	NA	4.348	NA	NA	NA	5.059	6.489	NA	NA	NA	1.57	NA	1.492	NA	NA	1.191	NA	NA	NA	NA	NA	2.338	1.83
1912	0.209	1.597	NA	NA	NA	NA	NA	2.956	NA	2.111	NA	NA	NA	NA	NA	6.513	NA	NA	2.687	NA	NA	NA	3.535	6.359	NA	NA	NA	1.748	NA	1.178	NA	NA	0.931	NA	NA	NA	NA	NA	7.128	4.936
1913	1.427	4.288	NA	NA	NA	NA	NA	2.358	NA	3.001	NA	NA	NA	NA	NA	4.932	NA	NA	2.164	NA	NA	NA	2.755	5.906	NA	NA	NA	1.846	NA	1.014	NA	NA	1.215	NA	NA	NA	NA	NA	3.339	1.994
1914	6.18	4.246	NA	NA	NA	NA	NA	3.152	NA	3.524	NA	NA	NA	NA	NA	7.26	NA	NA	4.931	NA	NA	NA	5.36	5.751	NA	NA	NA	1.495	NA	1.082	NA	NA	0.597	NA	NA	NA	NA	NA	4.325	1.848
1915	7.944	4.504	NA	NA	NA	NA	NA	2.031	NA	2.75	NA	NA	NA	NA	NA	5.336	NA	NA	2.628	NA	NA	NA	2.828	2.016	NA	NA	NA	0	NA	0	NA	NA	0.538	NA	NA	NA	NA	NA	0.886	0.746
1916	5.017	2.019	NA	NA	NA	NA	NA	2.053	NA	3.499	NA	NA	NA	NA	NA	1.918	NA	NA	1.14	NA	NA	NA	3.039	4.657	NA	NA	NA	0.862	NA	1.036	NA	NA	0.409	NA	NA	NA	NA	NA	1.572	1.743
1917	2.146	2.197	NA	NA	NA	NA	NA	4.916	NA	3.119	NA	NA	NA	NA	NA	4.803	NA	NA	3.677	NA	NA	NA	6	6.059	NA	NA	NA	0.727	NA	1.283	NA	NA	0	NA	NA	NA	NA	NA	0	0.781
1918	2.613	4.457	NA	NA	NA	NA	NA	5.843	NA	2.217	NA	NA	NA	NA	NA	4.474	NA	NA	4.448	NA	NA	NA	7.802	8.285	NA	NA	NA	1.232	NA	1.476	NA	NA	0.268	NA	NA	NA	NA	NA	2.66	2.595
1919	2.652	5.479	NA	NA	NA	NA	NA	3.446	NA	3.497	NA	NA	NA	NA	NA	5.407	NA	NA	NA	NA	NA	NA	8.932	9.427	NA	NA	NA	2.061	NA	1.498	NA	NA	0.42	NA	NA	NA	NA	NA	4.675	3.472
1920	3.76	4.534	NA	NA	NA	NA	NA	0.944	NA	3.236	NA	NA	3.011	NA	12.38	5.59	NA	NA	NA	NA	NA	NA	7.906	8.643	NA	NA	NA	1.835	NA	2.204	NA	NA	0.773	NA	NA	NA	NA	NA	8.13	6.494
1921	1.49	1.309	NA	NA	NA	NA	NA	7.532	NA	3.206	NA	NA	4.419	NA	11.162	4.368	NA	NA	NA	NA	NA	NA	7.095	8.481	NA	13.142	8.678	1.364	NA	2.675	NA	NA	0.694	NA	NA	NA	NA	NA	4.098	6.19
1922	3.496	5.151	NA	NA	NA	NA	NA	9.626	NA	3.284	NA	NA	6.322	NA	10.517	4.704	NA	NA	NA	NA	NA	NA	7.858	9.572	NA	13.984	9.677	1.076	NA	1.822	NA	NA	1.024	NA	NA	NA	NA	NA	4.597	5.138
1923	6.455	7.328	NA	NA	NA	NA	NA	3.574	NA	2.315	NA	NA	1.211	NA	13.966	3.637	NA	NA	NA	NA	NA	NA	4.404	2.096	NA	11.391	10.116	1.611	NA	1.718	NA	NA	0.683	NA	NA	NA	NA	NA	7.904	8.048
1924	4.093	5.692	NA	NA	NA	NA	NA	2.791	NA	4.952	NA	NA	2.243	NA	11.942	3.888	NA	NA	NA	NA	NA	NA	5.664	5.682	NA	8.517	9.42	1.786	NA	2.204	NA	NA	0.737	NA	NA	NA	NA	NA	3.873	3.496
1925	1.747	1.915	NA	NA	NA	NA	NA	1.841	NA	1.843	NA	NA	1.544	NA	3.821	0.835	NA	NA	NA	NA	NA	NA	2.485	2.015	NA	2.15	1.889	1.637	NA	2.05	NA	NA	0	NA	NA	NA	NA	NA	2.965	2.486
1926	3.058	5.967	NA	NA	NA	NA	NA	2.649	NA	2.187	NA	NA	2.229	NA	5.46	3.623	NA	NA	NA	NA	NA	NA	2.768	4.726	NA	7.68	7.75	2.707	NA	1.86	NA	NA	0.847	NA	NA	NA	NA	NA	4.594	4.151
1927	1.17	4.328	NA	NA	NA	NA	NA	1.246	NA	2.065	NA	NA	1.72	NA	5.556	3.939	NA	NA	NA	NA	NA	NA	4.36	4.757	NA	9.754	9.995	1.385	NA	1.621	NA	NA	0.222	NA	NA	NA	NA	NA	2.575	2.593
1928	1.432	5.143	NA	NA	NA	NA	NA	3.218	NA	2.172	NA	NA	2.014	NA	7.023	3.44	NA	NA	NA	NA	NA	NA	6.287	6.656	NA	6.847	7.904	1.001	NA	1.518	NA	NA	0.25	NA	NA	NA	NA	NA	2.472	3.209
1929	0.836	1.214	NA	NA	NA	NA	NA	2.277	NA	2.465	NA	NA	0.953	NA	4.219	2.293	NA	NA	NA	NA	NA	NA	4.071	2.575	NA	1.742	1.685	1.109	NA	0.547	NA	NA	0.117	NA	NA	NA	NA	NA	1.809	2.143
