# Biondi - La Tasajera (San Pedro Martir) - PIJE - ITRDB MEXI020
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2755
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2755.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi020-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi020.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi020.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Biondi - La Tasajera (San Pedro Martir) - PIJE - ITRDB MEXI020
#--------------------
# Investigators
#   Investigators: Biondi, F.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: La Tasajera (San Pedro Martir)
#   Location: Baja California Norte
#   Northernmost_Latitude: 30.97
#   Southernmost_Latitude: 30.97
#   Easternmost_Longitude: -115.5
#   Westernmost_Longitude: -115.5
#   Elevation_m: 2400
#--------------------
# Data_Collection
#   Collection_Name: MEXI020
#   First_Year: 1560
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pinus jeffreyi Balf.
#   Common_Name: Jeffrey pine
#   Tree_Species_Code: PIJE
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LAT01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAT01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAT01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAT01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAT03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAT03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAT03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAT03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAT04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAT04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAT04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAT04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAT05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAT05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAT05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAT05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAT06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAT06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAT06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAT06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAT07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAT07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LAT07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LAT07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TAS11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TAS11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LAT01A_raw	LAT01B_raw	LAT03A_raw	LAT03B_raw	LAT04A_raw	LAT04B_raw	LAT05A_raw	LAT05B_raw	LAT06A_raw	LAT06B_raw	LAT07A_raw	LAT07B_raw	TAS01A_raw	TAS01B_raw	TAS02A_raw	TAS03A_raw	TAS03B_raw	TAS04A_raw	TAS05A_raw	TAS05B_raw	TAS06A_raw	TAS07A_raw	TAS08A_raw	TAS09A_raw	TAS09B_raw	TAS10A_raw	TAS10B_raw	TAS11A_raw	TAS11B_raw
1536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.386	NA	NA	NA	NA	NA	NA
1537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.564	NA	NA	NA	NA	NA	NA
1538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	NA
1539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.772	NA	NA	NA	NA	NA	NA
1540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.872	NA	NA	NA	NA	NA	NA
1541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.161	NA	NA	NA	NA	NA	NA
1542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.458	NA	NA	NA	NA	NA	NA
1543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.883	NA	NA	NA	NA	NA	NA
1544	NA	NA	NA	NA	NA	NA	2.162	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA	NA	NA	NA
1545	NA	NA	NA	NA	NA	NA	1.904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.696	NA	NA	NA	NA	NA	NA
1546	NA	NA	NA	NA	NA	NA	3.228	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.755	NA	NA	NA	NA	NA	NA
1547	NA	NA	NA	NA	NA	NA	2.511	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.632	NA	NA	NA	NA	NA	NA
1548	NA	NA	NA	NA	NA	NA	1.916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.601	NA	NA	NA	NA	NA	NA
1549	NA	NA	NA	NA	NA	NA	2.891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	NA	NA	NA	NA	NA	NA
1550	NA	NA	NA	NA	NA	NA	2.389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.725	NA	NA	NA	NA	NA	NA
1551	NA	NA	NA	NA	NA	NA	2.603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.902	NA	NA	NA	NA	NA	NA
1552	NA	NA	NA	NA	NA	NA	2.724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.864	NA	NA	NA	NA	NA	NA
1553	NA	NA	NA	NA	NA	NA	2.249	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.056	NA	NA	NA	NA	NA	NA
1554	NA	NA	NA	NA	NA	NA	2.456	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.155	NA	NA	NA	NA	NA	NA
1555	NA	NA	NA	NA	NA	NA	2.563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.721	NA	NA	NA	NA	NA	NA
1556	NA	NA	NA	NA	NA	NA	2.089	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.906	NA	NA	NA	NA	NA	NA
1557	NA	NA	NA	NA	NA	NA	1.792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.735	NA	NA	NA	NA	NA	NA
1558	NA	NA	NA	NA	NA	NA	1.705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.421	NA	NA	NA	NA	NA	NA
1559	NA	NA	NA	NA	NA	NA	1.555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.855	NA	NA	NA	NA	NA	NA
1560	NA	NA	NA	NA	NA	NA	1.607	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.691	NA	NA	NA	NA	NA	NA
1561	NA	NA	NA	NA	NA	0.903	1.591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.095	NA	NA	NA	NA	NA	NA
1562	NA	NA	NA	NA	NA	0.744	1.664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	NA	NA	NA	NA	NA	NA
1563	NA	NA	NA	NA	NA	0.617	1.633	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.939	NA	NA	NA	NA	NA	NA
1564	NA	NA	NA	NA	NA	0.994	2.191	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.052	NA	NA	NA	NA	NA	NA
1565	NA	NA	NA	NA	NA	0.631	2.251	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.112	NA	NA	NA	NA	NA	NA
1566	NA	NA	NA	NA	NA	0.873	2.346	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.793	NA	NA	NA	NA	NA	NA
1567	NA	NA	NA	NA	NA	1.146	2.557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.215	NA	NA	NA	NA	NA	NA
1568	NA	NA	NA	NA	NA	1.295	3.362	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.682	NA	NA	NA	NA	NA	NA
1569	NA	NA	NA	NA	NA	1.207	2.425	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.744	NA	NA	NA	NA	NA	NA
1570	NA	NA	NA	NA	NA	0.789	1.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.894	NA	NA	NA	NA	NA	NA
1571	NA	NA	NA	NA	NA	1.328	1.323	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.972	NA	NA	NA	NA	NA	NA
1572	NA	NA	NA	NA	NA	0.855	1.646	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.811	NA	NA	NA	NA	NA	NA
1573	NA	NA	NA	NA	NA	0.733	1.457	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.474	NA	NA	NA	0.59	NA	NA	NA	NA	NA	NA
1574	NA	NA	NA	NA	NA	0.988	1.632	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.308	NA	NA	NA	0.641	NA	NA	NA	NA	NA	NA
1575	NA	NA	NA	NA	NA	0.904	1.446	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.319	0.865	NA	NA	0.66	NA	NA	NA	NA	NA	NA
1576	NA	NA	NA	NA	NA	1.122	2.436	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.413	0.937	NA	NA	0.729	NA	NA	NA	NA	NA	NA
1577	NA	NA	NA	NA	NA	0.964	2.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.859	1.002	NA	NA	0.67	NA	NA	NA	NA	NA	NA
1578	NA	NA	NA	NA	NA	1.509	1.489	NA	1.606	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.876	1.276	NA	NA	0.957	NA	NA	NA	NA	NA	NA
1579	NA	NA	NA	NA	NA	1.56	2.009	NA	1.433	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.623	1.241	NA	NA	0.784	NA	NA	NA	NA	NA	NA
1580	NA	NA	NA	NA	NA	1.518	1.653	NA	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.148	0.981	NA	NA	0.746	NA	NA	NA	NA	NA	NA
1581	NA	NA	NA	NA	NA	1.706	1.712	NA	2.172	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.337	1.169	NA	NA	0.918	NA	NA	NA	NA	NA	NA
1582	NA	NA	NA	NA	NA	0.967	1.852	NA	1.832	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.882	1.663	NA	NA	1.155	NA	NA	NA	NA	NA	NA
1583	NA	NA	NA	NA	NA	1.217	1.639	NA	2.098	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83	1.679	NA	NA	1.196	NA	NA	NA	NA	NA	NA
