# Villanueva - Cebadillas de Ocampo - PSME - ITRDB MEXI051
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/20831
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-20831.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi051-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi051.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi051.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-07-27
#--------------------
# File_Last_Modified_Date
#   Date: 2016-07-27
#--------------------
# Title
#   Study_Name: Villanueva - Cebadillas de Ocampo - PSME - ITRDB MEXI051
#--------------------
# Investigators
#   Investigators: Villanueva, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: David W. Stahle, Edward R. Cook, Dorian J. Burnette, Jose Villanueva, Julian Cerano, Jordan N. Burns, Daniel Griffin, Benjamin I. Cook, Rodolfo Acuna, Max C.A. Torbenson, Paul Sjezner, Ian M. Howard
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: The Mexican Drought Atlas: Tree-ring reconstructions of the soil moisture balance during the late pre-Hispanic, colonial, and modern eras
#   Published_Date_or_Year: 2016
#   Volume: 149
#   Pages: 34-60
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.quascirev.2016.06.018
#   Full_Citation: None
#   Abstract: Mexico has suffered a long history and prehistory of severe sustained drought. Drought over Mexico is modulated by ocean-atmospheric variability in the Atlantic and Pacific, raising the possibility for long-range seasonal climate forecasting, which could help mediate the economic and social impacts of future dry spells. The instrumental record of Mexican climate is very limited before 1920, but tree-ring chronologies developed from old-growth forests in Mexico can provide an excellent proxy representation of the spatial pattern and intensity of past moisture regimes useful for the analysis of climate dynamics and climate impacts. The Mexican Drought Atlas (MXDA) has been developed from an extensive network of 252 climate sensitive tree-ring chronologies in and near Mexico. The MXDA reconstructions extend from 1400 CE-2012 and were calibrated with the instrumental summer (JJA) self-calibrating Palmer Drought Severity Index (scPDSI) on a 0.5 latitude/longitude grid extending over land areas from 14 to 34N and 75-120W using Ensemble Point-by-Point Regression (EPPR) for the 1944-1984 period. The grid point reconstructions were validated for the period 1920-1943 against instrumental gridded scPDSI values based on the fewer weather station observations available during that interval. The MXDA provides a new spatial perspective on the historical impacts of moisture extremes over Mexico during the past 600-years, including the Aztec Drought of One Rabbit in 1454, the drought of El Ano de Hambre in 1785-1786, and the drought that preceded the Mexican Revolution of 1909-1910. # The El Nino/Southern Oscillation (ENSO) is the most important ocean-atmospheric forcing of moisture variability detected with the MXDA. In fact, the reconstructions suggest that the strongest central equatorial Pacific sea surface temperature (SST) teleconnection to the soil moisture balance over North America may reside in northern Mexico. This ENSO signal has stronger and more time-stable correlations than computed for either the Atlantic Multidecadal Oscillation or Pacific Decadal Oscillation. The extended Multivariate ENSO Index is most highly correlated with reconstructed scPDSI over northern Mexico, where warm events favor moist conditions during the winter, spring, and early summer. This ENSO teleconnection to northern Mexico has been strong over the past 150 years, but it has been comparatively weak and non-stationary in the MXDA over central and southern Mexico where eastern tropical Pacific and Caribbean/tropical Atlantic SSTs seem to be more important. The ENSO teleconnection to northern Mexico is weaker in the available instrumental PDSI, but analyses based on the millennium climate simulations with the Community Earth System Model suggest that the moisture balance during the winter, spring, and early summer over northern Mexico may indeed be particularly sensitive to ENSO forcing. Nationwide drought is predicted to become more common with anthropogenic climate change, but the MXDA reconstructions indicate that intense "All Mexico" droughts have been rare over the past 600 years and their frequency does not appear to have increased substantially in recent decades.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cebadillas de Ocampo
#   Location: Mexico
#   Northernmost_Latitude: 28.122
#   Southernmost_Latitude: 28.122
#   Easternmost_Longitude: -107.95
#   Westernmost_Longitude: -107.95
#   Elevation_m: 2781
#--------------------
# Data_Collection
#   Collection_Name: MEXI051
#   First_Year: 1669
#   Last_Year: 2002
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CDO01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO01B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO01B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO01F_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO01F; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO03C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO03C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDOO7B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDOO7B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO08C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO08C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO19C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO19C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO23B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO23B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CDO24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CDO24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CDO01A_raw	CDO01B_raw	CDO01F_raw	CDO02A_raw	CDO02B_raw	CDO03A_raw	CDO03C_raw	CDO04A_raw	CDO04B_raw	CDOO7B_raw	CDO08C_raw	CDO09A_raw	CDO11B_raw	CDO14A_raw	CDO14B_raw	CDO15B_raw	CDO16B_raw	CDO17A_raw	CDO17B_raw	CDO18A_raw	CDO18B_raw	CDO19C_raw	CDO20B_raw	CDO21B_raw	CDO23A_raw	CDO23B_raw	CDO24B_raw
1669	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.669	NA	NA	NA	NA	NA	NA	NA	NA
1670	1.159	1.19	1.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.509	1.46	NA	NA	NA	NA	NA	NA	NA	NA
1671	1.129	1.349	1.289	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.97	1.599	NA	NA	NA	NA	NA	NA	NA	NA
1672	1.23	1.44	1.309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.489	1.17	NA	NA	NA	NA	NA	NA	NA	NA
1673	1.029	1.259	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.09	1.279	NA	NA	NA	NA	NA	NA	NA	NA
1674	1.17	1.25	1.259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.089	1.71	NA	NA	NA	NA	NA	NA	NA	NA
1675	1.72	2.16	1.919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	1.059	NA	NA	NA	NA	NA	NA	NA	NA
1676	1.11	1.509	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.64	1.35	NA	NA	NA	NA	NA	NA	NA	NA
1677	1.409	1.21	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.879	1.47	NA	NA	NA	NA	NA	NA	NA	NA
1678	1.529	1.509	1.569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	1.079	NA	NA	NA	NA	NA	NA	NA	NA
1679	1.29	1.61	1.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.3	1.099	NA	NA	NA	NA	NA	NA	NA	NA
1680	0.83	1.2	1.179	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.7	1.449	NA	NA	NA	NA	NA	NA	NA	NA
1681	1.319	1.529	1.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.209	1.149	NA	NA	NA	NA	NA	NA	NA	NA
1682	1.12	1.319	1.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.549	2.079	NA	NA	NA	NA	NA	NA	NA	NA
1683	0.939	1.15	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	1.26	NA	NA	NA	NA	NA	NA	NA	NA
1684	0.85	1.019	0.879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	1.28	NA	NA	NA	NA	NA	NA	NA	NA
1685	0.169	0.25	0.47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.799	0.95	NA	NA	NA	NA	NA	NA	NA	NA
1686	0.529	0.559	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.069	1.42	NA	NA	NA	NA	NA	NA	NA	NA
1687	0.66	0.74	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.159	1.389	NA	NA	NA	NA	NA	NA	NA	NA
1688	0.449	0.559	0.419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.899	NA	NA	NA	NA	NA	NA	NA	NA
1689	0.77	0.76	0.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.059	1.059	NA	NA	NA	NA	NA	NA	NA	NA
1690	0.759	0.93	1.029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.52	1.35	NA	NA	NA	NA	NA	NA	NA	NA
1691	0.589	0.839	0.899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.819	1.219	NA	NA	NA	NA	NA	NA	NA	NA
1692	0.65	1.25	1.029	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	0.93	NA	NA	NA	NA	NA	NA	NA	NA
1693	0.589	0.98	0.77	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.42	1.27	NA	NA	NA	NA	NA	NA	NA	NA
1694	0.619	0.909	0.759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.369	1.22	NA	NA	NA	NA	NA	NA	NA	NA
1695	0.79	1.15	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.56	1.479	NA	NA	NA	NA	NA	NA	NA	NA
1696	0.44	0.54	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.079	1.059	NA	NA	NA	NA	NA	NA	NA	NA
1697	0.849	0.87	0.739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.709	1.44	NA	NA	NA	NA	NA	NA	NA	NA
1698	0.84	0.949	0.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.13	NA	NA	NA	NA	NA	NA	NA	NA
1699	0.719	1.15	0.919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.45	1.449	NA	NA	NA	NA	NA	NA	NA	NA
1700	0.82	1.159	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.38	1.51	NA	NA	NA	NA	NA	NA	NA	NA
1701	0.55	0.77	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.639	1.489	NA	NA	NA	NA	NA	NA	NA	NA
1702	0.509	0.579	0.519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.099	1.06	NA	NA	NA	NA	NA	NA	NA	NA
1703	0.449	0.53	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	0.689	NA	NA	NA	NA	NA	NA	NA	NA
1704	0.46	0.599	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.899	0.8	NA	NA	NA	NA	NA	NA	NA	NA
1705	0.41	0.549	0.449	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.93	0.549	NA	NA	NA	NA	NA	NA	NA	NA
1706	0.629	0.69	0.619	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	0.689	NA	NA	NA	NA	NA	NA	NA	NA
1707	0.419	0.52	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.06	0.67	NA	NA	NA	NA	NA	NA	NA	NA
1708	0.75	0.709	0.479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.209	0.919	NA	NA	NA	NA	NA	NA	NA	NA
1709	0.57	0.619	0.419	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.159	0.689	NA	NA	NA	NA	NA	NA	NA	NA
1710	1	1.13	0.779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.369	0.9	NA	NA	NA	NA	NA	NA	NA	NA
1711	0.96	1.009	0.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	0.67	NA	NA	NA	NA	NA	NA	NA	NA
1712	0.599	0.809	0.66	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	0.869	NA	NA	NA	NA	NA	NA	NA	NA
1713	0.639	0.97	0.589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.02	0.799	NA	NA	NA	NA	NA	NA	NA	NA
1714	0.54	0.69	0.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.149	1.08	NA	NA	NA	NA	NA	NA	NA	NA
1715	0.389	0.43	0.319	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	1.059	NA	NA	NA	NA	NA	NA	NA	NA
1716	0.319	0.349	0.259	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.959	0.979	NA	NA	NA	NA	NA	NA	NA	NA
1717	0.479	0.47	0.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	1.15	NA	NA	NA	NA	NA	NA	NA	NA
1718	0.75	0.619	0.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.43	1.479	NA	NA	NA	NA	NA	NA	NA	NA
1719	0.73	0.63	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	1.27	NA	NA	NA	NA	NA	NA	NA	NA
1720	0.58	0.419	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.279	1.239	NA	NA	NA	NA	NA	NA	NA	NA
1721	0.699	0.6	0.759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	1.18	NA	NA	NA	NA	NA	NA	NA	NA
1722	0.55	0.479	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.949	1.19	NA	NA	NA	NA	NA	NA	NA	NA
1723	0.599	0.63	0.509	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.319	1.409	NA	NA	NA	NA	NA	NA	NA	NA
1724	0.38	0.44	0.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.23	1.279	NA	NA	NA	NA	NA	NA	NA	NA
1725	0.47	0.399	0.389	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.069	1.11	NA	NA	NA	NA	NA	NA	NA	NA
1726	0.699	0.539	0.519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.669	1.639	NA	NA	NA	NA	NA	NA	NA	NA
1727	0.779	0.62	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.449	1.48	NA	NA	NA	NA	NA	NA	NA	NA
1728	0.54	0.55	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.15	1.18	NA	NA	NA	NA	NA	NA	NA	NA
1729	0.529	0.47	0.409	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	NA	NA	1.16	1.139	NA	NA	NA	NA	NA	NA	NA	NA
1730	0.47	0.449	0.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.049	NA	NA	NA	NA	0.849	0.86	NA	NA	NA	NA	NA	NA	NA	NA
