# Pompa-García - Santa Bárbara Forest - ABDU - ITRDB MEXI116
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/27974
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-27974.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi116-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi116.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi116.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2019-10-14
#--------------------
# File_Last_Modified_Date
#   Date: 2019-10-14
#--------------------
# Title
#   Study_Name: Pompa-García - Santa Bárbara Forest - ABDU - ITRDB MEXI116
#--------------------
# Investigators
#   Investigators: Pompa-García, M.; Sánchez-Salguero, R.; Camarero, J.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: MEPA site, Santa Barbara, Durango NOAA Template Raw Measurements file added 2020-03-09.
#--------------------
# Publication
#   Authors: Marín Pompa-García, Raúl Sánchez-Salguero, J. Julio Camarero
#   Journal_Name: Dendrochronologia
#   Published_Title: Observed and projected impacts of climate on radial growth of three endangered conifers in northern Mexico indicate high vulnerability of drought-sensitive species from mesic habitats
#   Published_Date_or_Year: 2017
#   Volume: 45
#   Pages: 145-155
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.dendro.2017.08.006
#   Full_Citation: None
#   Abstract: A decline in productivity and radial growth in conifer forests from mesic areas has been associated with increased drought stress induced by climate warming. Nevertheless, studies showing how vulnerable tree species will be in response to forecasted warming conditions are scarce in such mesic habitats. Here we address this issue by analyzing how growth responds to drought and to observed and projected climate conditions in a conifer forest from northern Mexico, which is a hotspot of conifer diversity. We quantify the trends in radial growth (quantified as basal area increment, BAI) of three species (Abies durangensis, Picea chihuahuana, Cupressus lusitanica) using dendrochronology and a process-based model of tree growth. Growth decreased in A. durangensis and P. chihuahuana from the late 1980s onwards in response to warmer and drier conditions, whereas C. lusitanica growth showed very low sensitivity to precipitation and increased as temperature did. Winter-spring dry conditions adversely affected the growth of A. durangensis and P. chihuahuana. Our modeling approach anticipates growth reductions and an increase in the vulnerability of A. durangensis and the endangered P. chihuahuana against the warmer and more arid conditions predicted after the 2050s. Future warmer and drier climatic conditions could reduce the productivity and lead to growth decline of these mesic conifer forests triggering dieback episodes in highly drought-sensitive species as A. durangensis and P. chihuahuana.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Consejo Nacional de Ciencia y Tecnología (CONACyT)
#   Grant: 222522
#--------------------
# Site_Information
#   Site_Name: Santa Bárbara Forest
#   Location: Durango
#   Northernmost_Latitude: 23.84
#   Southernmost_Latitude: 23.84
#   Easternmost_Longitude: -105.82
#   Westernmost_Longitude: -105.82
#   Elevation_m: 2747
#--------------------
# Data_Collection
#   Collection_Name: MEXI116
#   First_Year: 1906
#   Last_Year: 2014
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies durangensis Martínez
#   Common_Name: Durango Fir
#   Tree_Species_Code: ABDU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## INF01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF01X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF01X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF02C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF02C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF04X_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF04X; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF06A2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF06A2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## INF17B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: INF17B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	INF01A_raw	INF01X_raw	INF02A_raw	INF02B_raw	INF02C_raw	INF03A_raw	INF04A_raw	INF04B_raw	INF04X_raw	INF05B_raw	INF06A_raw	INF06A2_raw	INF06B_raw	INF07A_raw	INF07B_raw	INF08B_raw	INF09A_raw	INF10A_raw	INF10B_raw	INF11B_raw	INF12A_raw	INF12B_raw	INF13A_raw	INF13B_raw	INF16A_raw	INF16B_raw	INF17A_raw	INF17B_raw
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.71	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1915	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.97	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1916	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.18	0.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.85	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1918	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.72	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1919	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.87	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1920	NA	NA	NA	NA	NA	2.19	NA	NA	NA	NA	1.85	0.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1921	NA	NA	NA	NA	NA	1.46	NA	NA	NA	NA	1.54	0.54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1922	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	2.41	0.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1923	NA	NA	NA	NA	NA	1.33	NA	NA	NA	1.87	3.48	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1924	NA	NA	NA	NA	NA	1.46	NA	NA	NA	1.14	1.62	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	NA	NA	NA	NA	NA	1.83	NA	NA	NA	0.73	0.93	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1926	NA	NA	NA	NA	NA	1.9	NA	NA	NA	1.04	2.11	0.67	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1927	NA	NA	NA	NA	NA	1.42	NA	NA	NA	0.87	2.37	0.94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1928	NA	NA	NA	NA	NA	1.23	NA	NA	NA	0.79	2.08	1.15	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1929	NA	NA	NA	NA	NA	1.27	NA	NA	NA	0.59	1.03	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1930	NA	NA	NA	NA	NA	1.17	NA	NA	NA	2.27	2.21	1.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1931	NA	NA	NA	NA	NA	1.08	NA	NA	NA	2.36	2.35	1.28	NA	NA	NA	NA	NA	NA	NA	2.03	NA	NA	NA	NA	NA	NA	NA	NA
1932	NA	NA	NA	NA	NA	0.69	NA	NA	NA	2.65	2.32	1.35	NA	NA	NA	NA	NA	NA	NA	1.59	NA	NA	NA	NA	NA	NA	NA	NA
1933	NA	NA	NA	NA	NA	0.36	NA	NA	NA	1.89	2.09	1.32	NA	NA	NA	NA	NA	NA	NA	2.1	NA	NA	NA	NA	NA	NA	NA	NA
1934	NA	NA	NA	NA	NA	0.57	NA	NA	NA	2.1	1.63	1.07	NA	NA	NA	NA	NA	NA	NA	1.93	NA	NA	NA	NA	NA	NA	NA	NA
1935	NA	2.68	NA	NA	NA	0.66	NA	NA	NA	2.29	2.33	1.27	NA	NA	NA	NA	NA	NA	NA	1.95	NA	NA	NA	NA	NA	NA	NA	NA
1936	NA	2.8	NA	NA	NA	0.77	NA	NA	NA	1.83	2.24	1.61	NA	NA	NA	NA	NA	NA	NA	2.61	NA	NA	NA	NA	NA	NA	NA	NA
1937	NA	4.06	NA	NA	NA	1.49	NA	NA	NA	1.81	2.1	2.07	NA	NA	NA	NA	NA	NA	NA	2.84	NA	NA	NA	NA	NA	NA	NA	NA
1938	NA	2.86	NA	NA	NA	1.75	NA	NA	NA	1.33	2.02	1.43	NA	NA	NA	NA	NA	NA	NA	4.22	NA	NA	NA	NA	NA	NA	NA	NA
1939	NA	3.96	NA	NA	NA	2.36	NA	NA	NA	1.4	2.01	1.28	NA	NA	NA	NA	NA	NA	NA	3.53	NA	NA	NA	NA	NA	NA	NA	NA
1940	5.4	4.9	NA	NA	NA	2.01	NA	NA	NA	2.88	2.87	1.9	2.03	NA	NA	NA	0.92	NA	NA	3.47	NA	NA	NA	NA	NA	NA	NA	NA
1941	5.63	4.12	NA	NA	NA	2.17	NA	NA	NA	3.26	3.12	1.71	2.72	NA	NA	2.06	1.67	NA	NA	3.53	NA	NA	NA	NA	NA	NA	NA	NA
1942	5.71	3.75	NA	NA	NA	2.13	NA	NA	NA	4.45	3.93	2.14	1.92	NA	NA	2.48	1.46	NA	NA	3.41	NA	NA	NA	NA	NA	NA	NA	NA
1943	4.35	3.28	NA	NA	NA	2.43	NA	NA	NA	3.04	1.96	1.74	1.69	NA	NA	2.33	1.23	NA	NA	2.86	NA	NA	NA	NA	NA	NA	NA	NA
1944	4.43	3.98	NA	NA	NA	2.74	NA	1.81	NA	3.28	2.55	1.72	2.71	NA	NA	2.97	1.5	NA	2.41	3.76	NA	NA	NA	NA	NA	NA	NA	NA
1945	4.16	4.6	NA	NA	NA	2.67	NA	1.78	NA	2.35	1.51	1.34	1.66	NA	NA	2.99	1.58	NA	1.57	2.95	NA	NA	NA	NA	NA	NA	NA	NA
1946	3.33	4.62	NA	NA	NA	2.4	NA	1.83	NA	1.63	1	1.47	1.82	NA	NA	2.84	2.05	NA	1.68	2.23	NA	NA	NA	NA	NA	NA	NA	NA
1947	3.46	4.92	NA	NA	NA	2.74	NA	2.44	NA	1.59	1.52	1.97	1.9	NA	NA	2.6	2.13	NA	1.91	3.19	NA	NA	NA	NA	NA	NA	NA	NA
1948	3.96	5.55	NA	NA	NA	3.61	NA	1.54	NA	1.95	2.63	1.91	2.87	NA	NA	2.8	2.39	2.53	2.22	3.71	NA	NA	NA	NA	NA	NA	NA	NA
1949	4.33	5.34	NA	NA	NA	3.18	NA	2.04	NA	1.56	3.38	2.22	3.26	NA	NA	2.8	2.32	1.63	2.03	2.66	NA	NA	NA	NA	NA	NA	NA	NA
1950	3.62	3.31	NA	NA	NA	2.88	NA	2.29	NA	0.9	1.81	1.21	1.52	NA	1.75	2.33	2.67	3.7	1.93	2.35	NA	NA	NA	NA	NA	NA	NA	NA
1951	3.97	3.47	NA	NA	NA	3.29	NA	2.12	NA	0.72	1.29	0.8	1.17	NA	3.2	2.29	2.43	3.03	1.79	2.2	NA	NA	NA	3.4	NA	NA	NA	NA
1952	2.76	2.85	NA	NA	NA	3.56	NA	2.8	NA	0.96	1.33	1	1.37	NA	2.73	2.34	2.44	2.52	1.93	2.56	NA	NA	NA	3.91	NA	NA	NA	NA
1953	3.05	2.76	NA	NA	NA	2.8	NA	2.81	NA	1.31	1.25	1	1.89	NA	2.72	1.41	2.35	2.32	1.58	2.38	NA	NA	NA	3.42	NA	NA	NA	NA
1954	2.7	2.02	NA	NA	NA	2.92	NA	2.4	3.29	1.04	0.76	0.64	2.22	NA	2.85	1.24	2.15	2.05	1.48	1.13	NA	NA	NA	5.91	NA	NA	NA	NA
1955	2.94	2.06	NA	NA	NA	3.44	NA	2.84	3.34	0.87	0.84	0.48	1.6	NA	2.7	1.47	2.74	2.06	1.49	2.46	NA	NA	NA	5.41	NA	NA	2.78	NA
1956	1.64	1.04	NA	NA	NA	2.77	NA	2.5	3.1	0.67	0.79	0.56	1.16	3.28	2.72	1.59	1.8	2.06	1.14	1.15	NA	NA	NA	6.25	NA	NA	3.18	NA
1957	2.74	1.8	NA	NA	NA	3.52	4.75	3.73	3.91	0.87	0.98	0.9	1.04	3.36	4.91	1.75	1.93	1.62	0.97	1.41	NA	NA	NA	5.28	NA	NA	2.96	NA
