# Stahle - Mesa de Campanero - ABSP - ITRDB MEXI032
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4899
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4899.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi032l-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi032l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi032l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Stahle - Mesa de Campanero - ABSP - ITRDB MEXI032
#--------------------
# Investigators
#   Investigators: Stahle, D.W.; Cleaveland, M.K.; Burns, B.T.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mesa de Campanero
#   Location: Mexico
#   Northernmost_Latitude: 28.33
#   Southernmost_Latitude: 28.33
#   Easternmost_Longitude: -109.05
#   Westernmost_Longitude: -109.05
#   Elevation_m: 2160
#--------------------
# Data_Collection
#   Collection_Name: MEXI032
#   First_Year: 1806
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies spp. Mill.
#   Common_Name: fir
#   Tree_Species_Code: ABSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CAM01ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM01ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM01BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM01BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM04ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM04ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM05ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM05ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM10ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM10ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM10BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM10BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM11ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM11ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM11BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM11BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM14ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM14ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM14BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM14BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM14CLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM14CLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM15ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM15ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM15BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM15BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM16ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM16ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM16BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM16BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM18ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM18ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM18BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM18BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM22ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM22ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM22BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM22BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM27ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM27ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM28BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM28BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM30ALW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM30ALW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM30BLW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM30BLW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CAM01ALW_raw	CAM01BLW_raw	CAM04ALW_raw	CAM05ALW_raw	CAM10ALW_raw	CAM10BLW_raw	CAM11ALW_raw	CAM11BLW_raw	CAM14ALW_raw	CAM14BLW_raw	CAM14CLW_raw	CAM15ALW_raw	CAM15BLW_raw	CAM16ALW_raw	CAM16BLW_raw	CAM18ALW_raw	CAM18BLW_raw	CAM22ALW_raw	CAM22BLW_raw	CAM27ALW_raw	CAM28BLW_raw	CAM30ALW_raw	CAM30BLW_raw
1856	0.794	1.059	NA	1.243	NA	NA	0.761	0.706	0.451	0.548	0.387	1.233	0.687	NA	NA	NA	NA	0.395	0.295	0.961	1.134	NA	NA
1857	0.473	0.364	NA	0.723	NA	NA	0.845	0.718	0.142	0.327	0.124	1.124	0.43	NA	NA	NA	NA	0.297	0.153	0.402	0.364	NA	NA
1858	0.618	0.703	NA	0.623	NA	NA	0.709	0.697	0.338	0.859	0.409	1.147	0.989	NA	NA	NA	NA	0.428	0.38	0.798	0.506	NA	NA
1859	0.643	0.846	NA	0.693	NA	NA	0.888	1.157	0.37	0.505	0.464	1.172	1.15	NA	NA	NA	NA	0.32	0.222	0.534	0.907	NA	0.981
1860	0.667	0.418	NA	0.399	NA	NA	0.49	0.798	0.224	0.56	0.288	0.546	0.972	NA	NA	NA	NA	0.286	0.138	0.445	0.283	NA	0.988
1861	1.002	1.611	NA	1.251	NA	NA	1.08	1.014	0.548	0.878	0.612	0.894	1.933	NA	NA	NA	NA	0.308	0.266	0.72	0.572	NA	1.134
1862	1.167	1.894	NA	1.067	0.944	NA	0.959	1.237	0.166	0.555	0.677	1.205	1.441	NA	NA	NA	NA	0.324	0.269	0.101	0.668	NA	1.516
1863	0.927	1.491	NA	0.703	1.036	NA	0.955	1.358	0.475	1.087	0.611	1.475	2.149	NA	NA	NA	NA	0.344	0.434	0.715	0.454	NA	1.479
1864	1.003	1.52	NA	0.362	1.043	NA	0.958	1.123	0.481	0.465	0.555	1.101	1.526	NA	NA	NA	NA	0.398	0.347	0.639	0.351	NA	0.855
1865	1.006	1.022	2.494	0.772	0.772	NA	1.1	1.493	0.349	0.598	0.509	1.005	1.361	NA	NA	NA	NA	0.516	0.525	0.646	0.272	0.776	0.657
1866	0.708	0.911	1.96	0.423	0.604	NA	0.578	0.651	0.163	0.216	0.188	0.6	0.644	NA	NA	NA	NA	0.244	0.297	0.201	0.166	0.697	0.399
1867	0.597	0.78	2.345	1.165	0.862	NA	1.473	1.264	0.149	0.302	0.283	0.764	0.944	NA	NA	NA	NA	0.525	0.371	0.257	0.284	1.134	0.785
1868	0.519	0.748	1.956	0.514	0.661	1.2	0.577	0.739	0.164	0.445	0.289	0.591	0.806	NA	NA	NA	NA	0.464	0.445	0.511	0.298	1.079	0.784
1869	1.088	0.846	3.284	0.997	0.906	1.491	0.77	0.791	0.388	0.731	0.558	1.217	1.38	NA	NA	NA	NA	0.428	0.867	0.859	0.311	0.865	1.126
1870	1.52	1.125	2.302	0.996	0.614	0.611	0.39	0.333	0.343	0.465	0.312	0.957	1.175	NA	NA	NA	NA	0.457	0.688	0.56	0.288	0.84	0.706
1871	1.303	1.288	0.988	0.753	0.852	1.451	0.063	0.159	0.093	0.602	0.125	1.042	1.211	NA	NA	NA	NA	0.522	0.638	0.574	0.345	0.642	0.932
1872	1.243	1.041	0.986	0.523	0.675	1.413	0.495	0.605	0.607	0.961	0.589	0.96	1.494	NA	NA	NA	NA	0.518	0.542	0.44	0.347	0.552	0.722
1873	1.741	1.152	0.78	0.726	0.424	1.194	0.485	0.413	0.35	0.547	0.465	0.516	1.515	NA	NA	NA	NA	0.481	0.465	0.49	0.294	0.557	0.929
1874	2.925	0.845	0.343	1.198	0.588	1.104	0.847	0.873	0.534	0.632	0.552	1.435	1.572	NA	NA	NA	NA	0.487	0.499	0.82	0.358	0.944	1.006
1875	0.998	0.459	0.585	0.685	0.708	1.159	0.937	0.68	0.428	0.455	0.513	1.361	1.326	NA	NA	NA	NA	0.239	0.241	0.763	0.298	0.605	0.726
1876	1.721	1.086	0.133	0.804	0.715	1.347	0.569	0.796	0.434	0.3	0.437	1.195	1.052	0.718	NA	NA	NA	0.3	0.372	0.86	0.326	0.517	0.825
1877	2.25	0.779	0.095	0.661	0.46	1.14	0.798	0.953	0.174	0.261	0.222	0.897	1.199	0.396	NA	NA	NA	0.282	0.252	0.696	0.272	0.519	0.873
1878	1.611	1.485	0.335	0.708	0.707	1.353	0.745	0.813	0.468	0.451	0.444	0.888	2.025	0.769	NA	NA	NA	0.469	0.444	0.554	0.489	0.669	1.003
1879	3.93	1.105	0.299	0.34	0.424	1.104	0.83	0.585	0.26	0.372	0.206	0.684	1.718	0.709	NA	NA	0.33	0.566	0.606	0.298	0.244	0.798	1
1880	2.209	1.341	1.228	0.296	0.923	1.421	0.191	0.755	0.144	0.118	0.109	1.499	1.645	0.643	NA	NA	0.187	0.648	0.546	0.092	0.367	1.093	1.6
1881	1.615	1.143	1.069	0.479	0.635	0.857	1.079	0.88	0.386	0.368	0.303	1.803	1.535	0.766	NA	NA	0.455	0.161	0.185	0.107	0.347	0.787	0.804
1882	1.39	0.66	1.334	0.258	0.485	1.195	1.3	0.864	0.393	0.587	0.248	1.682	1.276	0.89	NA	NA	0.334	0.145	0.174	0.075	0.236	0.739	0.44
1883	1.292	0.813	1.923	0.373	0.467	0.656	0.914	0.938	0.733	0.666	0.441	1.415	1.361	0.581	NA	NA	0.319	0.25	0.268	0.289	0.225	0.413	0.513
1884	1.258	0.922	2.886	0.495	0.486	1.381	0.835	1.027	0.824	0.537	0.492	1.487	1.584	0.552	NA	NA	0.376	0.291	0.324	0.429	0.4	0.513	0.416
1885	1.763	1.385	2.23	0.224	0.215	1.256	1.143	1.106	0.742	0.541	0.407	0.863	1.689	0.621	NA	NA	0.445	0.154	0.244	0.336	0.297	0.36	0.297
1886	1.888	1.825	1.483	0.364	0.25	1.233	0.756	1.015	0.597	0.59	0.409	1.186	1.946	0.416	NA	NA	0.414	0.206	0.166	0.254	0.54	0.409	0.363
1887	0.16	0.215	1.709	0.243	0.241	0.448	0.138	0.149	0.158	0.145	0.083	0.274	0.44	0.819	NA	NA	0.273	0.113	0.077	0.126	0	0.522	0.514
1888	1.183	1.073	1.829	0.637	0.493	1.316	1.689	1.518	0.926	1.3	0.409	2.148	2.962	1.313	NA	NA	1.123	0.216	0.432	0.563	0.155	0.528	0.853
1889	0.893	1.083	1.624	0.487	0.454	2.577	2.014	1.338	0.791	1.216	0.413	1.568	2.869	1.158	NA	NA	0.501	0.185	0.388	0.415	0.683	0.58	0.635
1890	0.347	0.853	1.213	0.256	0.125	0.601	1.799	1.437	0.257	0.625	0.229	1.019	1.33	0.338	NA	NA	0.387	0.135	0.495	0.311	0	0.375	0.461
1891	0.435	1.226	3.214	0.449	0.616	1.603	1.144	2.276	1.071	2.433	0.828	1.728	3.241	0.517	NA	NA	0.739	0.408	0.786	0.595	1.014	1.176	0.754
1892	0.289	0.499	2.139	0.251	0.412	0.897	0.312	0.277	0.84	1.674	0.812	1.295	2.001	0.729	NA	NA	0.6	0.223	0.264	0.444	0.107	1.175	0.852
1893	0.377	0.36	1.089	0.298	0.429	0.693	1.088	3.068	0.563	0.781	0.453	1.208	1.557	0.428	0.931	NA	0.341	0.219	0.302	0.062	0.043	0.824	0.854
1894	0.337	0.407	1.203	0.187	0.242	0.347	0.891	3.506	0.416	0.695	0.344	1.074	1.746	0.345	0.664	NA	0.36	0.25	0.463	0.39	0.127	0.684	0.873
1895	0.25	0.315	1.353	0.107	0.382	0.39	0.875	1.765	0.378	0.78	0.11	0.964	1.815	0.448	0.767	NA	0.225	0.203	0.912	0.669	0.416	1.152	1.395
1896	0.442	0.424	1.484	0.109	0.286	0.364	1.123	4.299	0.464	0.427	0.167	0.861	2.852	0.444	0.834	NA	0.279	0.369	1.135	1.266	0.459	0.996	1.205
1897	0.671	0.919	1.558	0.183	0.236	0.555	1.685	1.944	0.356	0.908	0.338	1.094	2.54	0.873	0.937	NA	0.164	0.214	0.912	1.089	0.5	0.599	0.856
1898	0.888	1.197	1.449	0.222	0.348	0.642	1.41	2.2	0.402	1.092	0.494	1.245	2.102	0.839	0.994	NA	0.14	0.144	0.791	1.516	0.503	0.424	0.595
1899	0.595	0.753	1.452	0.304	0.24	0.659	1.392	3.632	0.5	1.01	0.454	1.192	1.884	0.729	1.005	NA	0.453	0.314	0.665	1.146	0.432	0.715	0.916
1900	0.883	0.884	1.733	0.186	0.29	0.863	0.916	2.422	0.27	0.865	0.311	1.014	1.992	0.727	0.854	NA	0.284	0.238	0.553	1.908	0.405	0.697	1.147
1901	0.775	0.977	1.286	0.312	0.336	0.875	0.727	2.119	0.284	0.544	0.278	0.84	2.705	0.931	1.331	0.828	0.263	0.214	0.488	1.09	0.269	0.621	1.083
1902	0.542	1.06	1.649	0.276	0.232	0.194	0.816	1.757	0.093	0.128	0.159	1.843	2.53	0.302	0.298	0.108	0.151	0.2	0.148	0.176	0.475	0.663	0.912
1903	0.793	0.975	1.173	0.219	0.444	0.804	0.498	1.102	0.48	1.778	0.506	0.837	2.173	1.27	1.503	1.037	0.311	0.291	0.375	1.697	0.383	1.169	1.42
1904	0.366	0.481	0.79	0.059	0.038	0.1	0.561	0.857	0.102	0.064	0.086	0.131	0.184	0.298	0.222	0.129	0.128	0.084	0.075	0.127	0.342	0.549	0.716
1905	0.391	0.238	0.718	0.139	0.057	0.36	0.451	0.519	0.232	0.469	0.082	0.716	1.169	0.451	0.997	0.23	0.791	0.142	0.186	0.321	0.237	0.745	0.531
1906	0.111	0.514	1.27	0.066	0.064	0.228	0.997	1.088	0.606	2.027	0.538	1.565	1.796	1.328	1.034	0.353	0.92	0.311	0.21	1.083	0.43	1.176	1.079
1907	0.618	0.593	1.358	0.047	0.085	0.094	0.702	1.25	0.304	2.352	0.381	1.313	1.421	0.953	0.828	0.57	0.657	0.222	0.212	1.764	0.342	1.315	1.429
1908	0.883	0.47	1.32	0.039	0.078	0.151	0.784	1.695	0.584	2.826	0.571	1.197	2.481	0.878	0.953	0.662	0.447	0.415	0.277	1.488	0.652	1.75	2.329
1909	0.268	0.436	0.677	0.046	0.261	0.048	0.66	1.134	0.673	0.881	0.532	1.093	1.311	0.631	0.803	0.494	0.377	0.209	0.152	0.905	0.53	1.032	1.611
1910	0.534	0.516	0.557	0.042	0.166	0.083	0.756	0.9	0.431	0.541	0.494	0.38	0.686	0.652	0.803	0.178	0.343	0.186	0.115	0.876	0.723	1.035	2.092
1911	0.777	0.658	0.994	0.064	0.438	0.072	0.474	0.861	0.165	0.441	0.824	0.843	0.822	0.625	1.973	0.581	0.41	0.193	0.089	0.501	0.654	1.271	1.985
1912	1.515	0.914	1.502	0.227	0.201	0.384	0.867	0.877	0.838	0.925	0.73	0.444	0.74	1.179	2.468	0.282	0.346	0.384	0.106	0.771	1.746	1.466	1.536
1913	0.649	0.961	2.488	0.366	0.15	0.222	0.826	1.171	0.723	0.397	0.616	0.953	0.889	0.683	1.603	0.937	0.271	0.347	0.168	0.777	3.477	2.093	1.428
1914	0.286	0.416	1.226	0.188	0.5	0.592	0.677	1.535	0.613	0.899	0.816	0.828	0.739	0.754	1.479	1.16	0.426	0.35	0.182	1.183	3.045	1.561	1.39
1915	0.705	0.52	1.725	0.031	0.288	0.699	0.687	1.751	0.559	0.954	0.636	0.742	0.684	0.786	1.127	1.231	0.274	0.676	0.311	0.806	2.982	1.277	1.619
1916	0.559	0.617	1.324	0.057	0.337	0.464	0.619	1.785	0.71	0.69	0.702	0.831	0.386	0.597	2.087	0.875	0.316	0.744	0.409	0.547	1.717	1.333	1.276
1917	0.391	0.297	1.495	0.329	0.534	0.638	0.688	1.613	0.57	0.912	0.975	0.652	0.281	1.083	2.665	1.033	0.427	0.39	0.285	0.688	1.333	0.771	1.28
1918	0.235	0.757	0.524	0.33	0.294	0.296	0.361	0.57	0.835	0.527	0.402	0.281	0.58	1.196	1.314	1.594	0.711	0.208	0.169	0.468	0.896	0.961	1.585
1919	0.317	0.244	0.44	0.099	0.367	0.337	0.388	0.975	0.517	0.212	0.712	0.399	0.643	0.933	1.184	0.918	0.32	0.176	0.162	0.468	0.916	1.064	1.669
1920	0.236	0.375	0.968	0.443	0.278	0.81	0.118	1.448	0.425	0.147	0.86	0.503	1.095	1.016	1.626	1.137	0.542	0.152	0.167	0.514	0.715	0.932	1.799
1921	0.488	0.692	0.753	0.083	0.436	0.638	0.322	0.951	0.61	0.068	0.708	NA	1.123	0.703	1.335	0.903	0.586	0.18	0.315	1.213	1.255	0.505	1.224
1922	0.863	0.723	0.531	0.34	0.362	0.73	0.386	0.811	0.932	0.34	0.811	NA	1.047	1.039	1.675	0.788	0.513	0.106	0.244	1.554	1.479	0.846	1.231
1923	0.671	0.686	0.35	0.148	0.302	0.671	0.259	1.149	0.541	0.774	0.412	NA	0.953	0.694	1.036	0.521	0.43	0.125	0.15	1.017	0.886	0.654	0.988
1924	0.679	0.486	0.627	0.33	0.246	0.696	0.293	1.069	0.648	1.869	0.461	NA	2.624	0.744	1.048	0.531	0.421	0.062	0.214	1.107	1.013	0.93	1.25
1925	0.906	0.815	0.824	0.146	0.167	0.619	0.545	1.065	0.831	0.919	0.125	NA	1.747	0.731	0.972	0.694	0.22	0.137	0.121	0.976	1.054	0.717	1.097
1926	0.501	0.86	1.658	0.57	0.358	0.825	0.544	0.553	0.476	0.942	0.155	NA	3.559	1.226	1.148	0.513	0.508	0.087	0.098	0.645	0.714	1.069	0.955
1927	0.632	0.785	0.842	1.528	0.233	0.875	1.106	0.828	0.639	0.89	0.315	NA	3.038	0.864	0.902	0.48	0.431	0.09	0.143	0.907	0.916	0.875	1.721
1928	0.578	0.636	0.296	0.673	0.097	0.52	0.338	0.523	0.332	0.419	0.234	NA	1.239	0.685	0.883	0.376	0.389	0.106	0.319	1.5	0.503	0.467	1.552
1929	0.847	0.88	0.875	0.776	0.451	0.654	0.576	0.761	0.952	0.778	0.562	NA	0.822	1.111	1.35	0.546	0.837	0.183	0.952	2.018	0.755	0.675	1.5
1930	0.345	1.1	0.53	0.979	0.756	0.832	0.597	0.541	0.445	0.128	0.168	NA	0.274	1.039	0.963	0.335	0.512	0.126	0.304	1.774	0.556	0.597	1.277
1931	0.483	1.488	0.532	0.791	0.54	1.275	0.932	0.46	0.897	0.292	0.255	NA	NA	1.31	1.279	0.55	1.006	0.136	0.32	1.505	0.861	0.757	1.514
1932	0.746	1.08	0.326	0.742	0.399	1.316	0.8	0.641	0.827	1.151	0.217	NA	NA	1.309	1.36	0.32	0.754	0.201	0.236	1.127	0.714	0.542	1.44
1933	0.5	0.524	0.166	0.659	0.432	1.088	0.606	0.526	0.234	0.657	0.133	NA	NA	0.76	0.627	0.557	0.826	0.143	0.175	0.452	0.233	0.658	0.729
1934	0.62	0.923	0.201	0.408	0.472	0.625	0.588	0.699	0.711	0.137	0.376	NA	NA	1.378	1.19	0.627	0.869	0.129	0.18	0.783	0.222	0.458	0.979
1935	0.175	0.527	0.16	1.374	0.407	0.492	0.315	0.483	0.625	0.111	0.2	NA	NA	0.974	1.013	0.493	0.583	0.141	0.169	0.606	0.216	0.441	0.824
1936	0.638	0.951	0.264	1.01	0.625	0.594	0.529	0.659	0.911	0.69	0.071	NA	NA	1.241	1.238	0.406	0.737	0.27	0.235	0.753	0.27	0.472	0.768
1937	0.427	0.447	0.156	0.58	0.333	0.347	0.373	0.419	0.545	0.25	0.216	NA	NA	0.828	0.847	0.203	0.348	0.139	0.101	0.52	0.175	0.549	0.809
1938	0.348	0.6	0.404	0.538	0.47	0.517	0.529	0.697	1.158	0.397	0.395	NA	NA	1.026	1.286	0.365	0.591	0.184	0.231	0.973	0.345	0.578	0.731
1939	0.121	0.203	0.309	0.571	0.457	0.603	0.126	0.111	1	0.578	0.087	NA	NA	0.871	1.078	0.47	0.851	0.106	0.056	0.722	0.319	0.472	0.503
1940	0.401	0.5	0.656	0.807	0.306	0.385	0.306	0.369	0.856	0.575	0.219	NA	NA	0.739	0.78	0.492	0.53	0.141	0.087	0.55	0.305	0.478	0.356
1941	0.257	0.539	0.698	1.804	0.543	0.702	0.43	0.458	0.946	0.576	0.476	NA	NA	0.889	0.946	0.395	0.589	0.097	0.072	1.179	0.384	0.438	0.826
1942	0.35	0.352	0.43	1.288	0.402	0.787	0.417	0.367	0.973	0.571	0.467	NA	NA	0.881	0.73	0.328	0.485	0.115	0.115	1.165	0.395	0.627	0.84
1943	0.276	0.386	0.512	1.715	0.423	0.731	0.75	0.572	0.762	0.485	0.37	NA	NA	0.458	0.495	0.334	0.478	0.263	0.214	1.348	0.409	0.599	0.738
1944	0.207	0.395	0.326	0.731	0.438	0.606	0.458	0.356	0.458	0.444	0.454	NA	NA	0.414	0.35	0.315	0.483	0.095	0.095	1.198	0.47	0.706	0.576
1945	0.074	0.09	0.111	0.818	0.508	0.846	0.604	0.507	0.729	0.18	0.306	NA	NA	0.707	0.626	0.631	0.84	0.421	0.091	1.323	0.559	0.765	0.835
1946	0.145	0.299	0.089	0.56	0.462	0.714	0.601	0.325	0.524	0.319	0.354	NA	NA	0.645	0.55	0.527	0.777	0.154	0.097	1.011	0.386	0.673	0.521
1947	0.067	0.235	0.109	1.771	0.752	0.581	0.246	0.231	0.25	0.332	0.436	NA	NA	0.633	0.774	0.369	0.569	0.122	0.091	0.835	0.291	0.464	0.43
1948	0.08	0.138	0.097	1.722	1.096	0.886	1.876	0.367	0.397	0.462	0.353	NA	NA	0.855	1.925	0.551	0.728	0.145	0.127	0.578	0.499	0.704	0.36
1949	0.075	0.113	0.087	1.395	1.166	1.323	1.031	0.167	0.292	0.461	0.572	NA	NA	0.395	0.453	0.447	0.595	0.101	0.123	0.341	0.34	0.867	0.307
1950	0.189	0.462	NA	0.698	0.705	0.929	1.804	0.562	0.969	0.795	0.299	NA	NA	1.112	0.271	0.353	1.242	0.134	0.074	NA	0.415	0.574	0.326
1951	0.063	0.113	NA	0.541	0.538	0.657	0.364	0.451	0.706	0.589	0.438	NA	NA	0.697	0.651	0.208	0.844	0.138	NA	NA	0.533	0.753	0.235
1952	0.104	0.363	NA	1.045	0.491	0.64	0.227	0.378	0.328	0.708	0.496	NA	NA	0.757	0.492	0.261	0.814	0.144	NA	NA	0.562	0.993	0.526
1953	0.201	0.388	NA	1.334	0.295	0.722	0.467	0.46	0.879	0.68	0.628	NA	NA	0.758	0.888	0.32	0.683	0.117	NA	NA	0.388	0.673	0.544
1954	0.203	0.203	NA	0.73	0.261	0.754	0.479	0.53	0.202	0.179	0.115	NA	NA	0.755	0.899	0.471	1.086	0.468	NA	NA	0.075	0.427	0.362
1955	NA	NA	NA	0.614	0.095	0.286	0.263	0.083	0.358	0.188	0.214	NA	NA	0.279	0.445	0.187	0.275	0.108	NA	NA	0.138	0.25	0.109
1956	NA	NA	NA	0.534	0.193	0.242	0.582	0.416	0.978	0.477	0.555	NA	NA	0.796	1.288	0.627	0.827	0.363	NA	NA	0.498	0.395	0.43
1957	NA	NA	NA	0.764	0.387	0.4	2.432	0.533	1.321	1.194	1.767	NA	NA	0.957	1.894	0.667	0.565	0.169	NA	NA	0.57	0.813	0.454
1958	NA	NA	NA	1.333	0.244	0.304	2.513	0.455	1.746	1.468	0.741	NA	NA	0.272	1.371	0.374	0.58	0.408	NA	NA	0.445	0.537	0.399
1959	NA	NA	NA	1.18	0.523	0.63	0.572	0.602	0.662	0.341	0.27	NA	NA	0.748	1.257	1.197	0.622	0.277	NA	NA	0.873	0.742	0.477
1960	NA	NA	NA	1.396	0.48	1.039	0.509	0.693	1.372	0.947	0.498	NA	NA	1.355	1.357	0.685	0.236	0.25	NA	NA	0.6	0.513	0.319
1961	NA	NA	NA	1.185	0.218	0.68	0.388	0.503	1.291	0.51	0.666	NA	NA	1.337	1.091	0.331	0.309	0.197	NA	NA	0.456	0.309	0.263
1962	NA	NA	NA	0.925	0.354	0.621	0.526	0.526	1.701	0.569	0.477	NA	NA	1.842	0.862	0.335	0.899	0.199	NA	NA	0.453	0.867	0.814
1963	NA	NA	NA	0.652	0.326	0.416	0.208	0.485	0.829	0.253	0.387	NA	NA	1.098	0.775	0.384	0.808	0.328	NA	NA	0.509	0.445	0.399
