# Villanueva - Libres - PSME - ITRDB MEXI097
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/20905
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-20905.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi097-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi097.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi097.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-07-27
#--------------------
# File_Last_Modified_Date
#   Date: 2016-07-27
#--------------------
# Title
#   Study_Name: Villanueva - Libres - PSME - ITRDB MEXI097
#--------------------
# Investigators
#   Investigators: Villanueva, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: David W. Stahle, Edward R. Cook, Dorian J. Burnette, Jose Villanueva, Julian Cerano, Jordan N. Burns, Daniel Griffin, Benjamin I. Cook, Rodolfo Acuna, Max C.A. Torbenson, Paul Sjezner, Ian M. Howard
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: The Mexican Drought Atlas: Tree-ring reconstructions of the soil moisture balance during the late pre-Hispanic, colonial, and modern eras
#   Published_Date_or_Year: 2016
#   Volume: 149
#   Pages: 34-60
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.quascirev.2016.06.018
#   Full_Citation: None
#   Abstract: Mexico has suffered a long history and prehistory of severe sustained drought. Drought over Mexico is modulated by ocean-atmospheric variability in the Atlantic and Pacific, raising the possibility for long-range seasonal climate forecasting, which could help mediate the economic and social impacts of future dry spells. The instrumental record of Mexican climate is very limited before 1920, but tree-ring chronologies developed from old-growth forests in Mexico can provide an excellent proxy representation of the spatial pattern and intensity of past moisture regimes useful for the analysis of climate dynamics and climate impacts. The Mexican Drought Atlas (MXDA) has been developed from an extensive network of 252 climate sensitive tree-ring chronologies in and near Mexico. The MXDA reconstructions extend from 1400 CE-2012 and were calibrated with the instrumental summer (JJA) self-calibrating Palmer Drought Severity Index (scPDSI) on a 0.5 latitude/longitude grid extending over land areas from 14 to 34N and 75-120W using Ensemble Point-by-Point Regression (EPPR) for the 1944-1984 period. The grid point reconstructions were validated for the period 1920-1943 against instrumental gridded scPDSI values based on the fewer weather station observations available during that interval. The MXDA provides a new spatial perspective on the historical impacts of moisture extremes over Mexico during the past 600-years, including the Aztec Drought of One Rabbit in 1454, the drought of El Ano de Hambre in 1785-1786, and the drought that preceded the Mexican Revolution of 1909-1910. # The El Nino/Southern Oscillation (ENSO) is the most important ocean-atmospheric forcing of moisture variability detected with the MXDA. In fact, the reconstructions suggest that the strongest central equatorial Pacific sea surface temperature (SST) teleconnection to the soil moisture balance over North America may reside in northern Mexico. This ENSO signal has stronger and more time-stable correlations than computed for either the Atlantic Multidecadal Oscillation or Pacific Decadal Oscillation. The extended Multivariate ENSO Index is most highly correlated with reconstructed scPDSI over northern Mexico, where warm events favor moist conditions during the winter, spring, and early summer. This ENSO teleconnection to northern Mexico has been strong over the past 150 years, but it has been comparatively weak and non-stationary in the MXDA over central and southern Mexico where eastern tropical Pacific and Caribbean/tropical Atlantic SSTs seem to be more important. The ENSO teleconnection to northern Mexico is weaker in the available instrumental PDSI, but analyses based on the millennium climate simulations with the Community Earth System Model suggest that the moisture balance during the winter, spring, and early summer over northern Mexico may indeed be particularly sensitive to ENSO forcing. Nationwide drought is predicted to become more common with anthropogenic climate change, but the MXDA reconstructions indicate that intense "All Mexico" droughts have been rare over the past 600 years and their frequency does not appear to have increased substantially in recent decades.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Libres
#   Location: Mexico
#   Northernmost_Latitude: 19.519
#   Southernmost_Latitude: 19.519
#   Easternmost_Longitude: -97.779
#   Westernmost_Longitude: -97.779
#   Elevation_m: 2840
#--------------------
# Data_Collection
#   Collection_Name: MEXI097
#   First_Year: 1902
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LIB01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB03B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB03B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB07B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB07B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB19B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB19B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB21B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB21B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB24B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB24B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LIB25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LIB25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LIB01A_raw	LIB02A_raw	LIB02B_raw	LIB03A_raw	LIB03B_raw	LIB04A_raw	LIB04B_raw	LIB05A_raw	LIB05B_raw	LIB06A_raw	LIB06B_raw	LIB07A_raw	LIB07B_raw	LIB08A_raw	LIB08B_raw	LIB09A_raw	LIB09B_raw	LIB10A_raw	LIB10B_raw	LIB11A_raw	LIB11B_raw	LIB13A_raw	LIB13B_raw	LIB14A_raw	LIB14B_raw	LIB15A_raw	LIB15B_raw	LIB16A_raw	LIB18A_raw	LIB18B_raw	LIB19A_raw	LIB19B_raw	LIB20A_raw	LIB20B_raw	LIB21A_raw	LIB21B_raw	LIB22A_raw	LIB22B_raw	LIB23A_raw	LIB24A_raw	LIB24B_raw	LIB25A_raw
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.486	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	NA	1.726	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.025	NA	NA	NA	2.965	NA	1.702	1.863	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	NA	0.819	1.812	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.789	NA	NA	NA	4.342	NA	1.096	1.373	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	NA	NA	0.969	1.455	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.364	NA	NA	NA	3.671	NA	0.799	1.084	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	NA	NA	1.319	1.578	NA	NA	NA	NA	NA	NA	NA	3.987	NA	4.843	NA	NA	NA	5.218	NA	1.053	1.257	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	NA	NA	1.23	1.653	NA	NA	2.269	NA	NA	NA	NA	2.624	NA	4.853	NA	NA	NA	2.491	NA	1.29	1.208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	NA	NA	1.159	0.994	NA	NA	1.912	NA	NA	NA	NA	1.143	NA	2.656	NA	NA	NA	2.808	NA	1.072	1.033	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	0.957	NA	1.309	1.515	NA	NA	1.55	NA	NA	NA	NA	1.781	3.614	3.221	NA	NA	NA	1.947	15.038	0.784	0.925	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	0.883	NA	0.63	0.939	NA	1.348	1.394	NA	NA	NA	NA	1.363	2.077	2.073	NA	NA	NA	2.594	7.284	0.293	0.384	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.509	2.119	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	0.956	NA	1.16	1.317	NA	1.355	1.186	NA	NA	NA	NA	1.003	2.08	2.207	NA	3.509	NA	2.04	6.294	0.474	0.445	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.49	2.579	NA	NA	NA	NA	NA	NA	NA	NA	2.479	NA
1913	0.834	NA	1.289	1.121	NA	1.103	1.187	NA	NA	NA	NA	0.972	2.171	3.158	NA	2.75	NA	1.997	4.507	0.319	0.241	NA	NA	NA	NA	NA	1.358	NA	NA	NA	3.059	2.59	NA	NA	NA	NA	NA	NA	NA	NA	2.969	NA
1914	0.608	NA	1.389	1.251	NA	0.567	1.015	NA	NA	NA	NA	0.793	2.085	3.178	NA	1.269	NA	2.556	4.265	0.233	0.25	NA	NA	NA	NA	NA	0.72	NA	NA	NA	2.81	2.909	NA	NA	NA	NA	NA	NA	NA	NA	2.207	NA
1915	0.767	NA	1.19	1.274	NA	0.122	0.439	NA	NA	NA	NA	0.6	0.849	1.716	NA	1.469	4.159	2.767	3.715	0.157	0.246	NA	NA	NA	NA	NA	0.732	NA	NA	NA	2.179	3.3	NA	NA	NA	NA	NA	NA	NA	NA	1.642	NA
1916	0.202	NA	1.099	1.226	NA	0.772	0.673	NA	NA	NA	NA	0.873	1.111	1.628	NA	1.96	1.309	2.23	3.774	0.241	0.241	NA	NA	NA	NA	NA	1.255	NA	NA	NA	2.22	3.25	NA	NA	NA	NA	NA	NA	NA	NA	1.395	NA
1917	0.137	NA	0.72	1.406	NA	1.116	0.873	NA	NA	NA	NA	1.017	1.881	1.479	NA	2.289	3.09	1.373	2.76	0.17	0.18	NA	NA	NA	NA	NA	1.076	NA	NA	NA	2.459	2.059	NA	NA	NA	NA	NA	NA	NA	NA	1.616	NA
1918	0.36	NA	0.659	1.243	NA	1.298	1.251	NA	NA	NA	NA	0.836	0.968	2.68	NA	1.55	4.269	0.89	2.582	0.305	0.479	NA	NA	NA	NA	NA	1.556	NA	NA	NA	2.809	1.79	NA	NA	NA	NA	NA	NA	NA	NA	1.493	NA
1919	0.413	NA	1.259	1.394	NA	1.105	1.229	NA	NA	NA	NA	2.187	2.034	2.529	NA	3.079	3.229	1.318	1.528	0.094	0.309	NA	NA	NA	NA	NA	2.713	NA	NA	NA	4.61	2.149	NA	NA	NA	NA	NA	NA	NA	NA	2.138	NA
1920	0.497	NA	1.59	1.464	NA	1.175	1.383	NA	NA	3.16	NA	2.194	2.434	2.708	7.92	2.79	2.52	1.509	2.318	0.149	0.361	NA	1.56	NA	NA	2.884	2.579	NA	NA	NA	4.229	2.639	NA	NA	NA	NA	NA	NA	NA	NA	2.029	NA
1921	2.278	NA	2.15	2.441	NA	1.503	1.545	NA	NA	2.12	NA	1.755	2.236	4.119	8.673	2.11	2.18	1.652	2.263	0.459	0.637	NA	1.806	NA	NA	2.906	2.982	NA	NA	NA	4.139	4.5	NA	NA	NA	NA	NA	NA	NA	NA	2.18	NA
1922	1.851	NA	2.129	2.197	NA	2.578	2.597	NA	NA	2.339	NA	1.373	1.634	1.812	5.454	1.799	3.35	1.127	1.708	0.438	0.369	NA	1.427	NA	NA	2.059	2.092	NA	NA	NA	4.29	4.99	NA	NA	NA	NA	NA	NA	NA	NA	1.274	6.853
1923	2.414	8.06	1.93	3.233	NA	4.715	4.606	NA	NA	2.72	NA	1.88	1.747	2.468	7.215	2.819	1.189	1.716	2.544	0.391	0.369	NA	1.769	NA	NA	3.003	3.076	1.722	NA	NA	3.77	3.93	NA	NA	NA	NA	NA	NA	NA	NA	1.946	8.17
1924	0.371	3.679	0.729	1.056	NA	1.999	2.157	NA	NA	1.729	NA	0.829	0.849	1.671	4.37	1.03	1.86	0.912	1.301	0.488	0.447	NA	0.888	NA	NA	2.715	2.829	1.446	NA	NA	2.549	3.069	NA	NA	NA	NA	NA	NA	NA	NA	0.807	4.982
1925	1.151	5.409	1.809	2.344	NA	3.186	3.28	NA	NA	2.75	NA	1.287	1.028	2.259	5.822	2.319	2.61	1.468	1.875	0.339	0.526	NA	1.136	NA	NA	3.108	2.961	1.684	NA	NA	3.38	4.719	NA	6.079	NA	NA	NA	NA	NA	NA	1.025	6.673
1926	0.651	5.79	3.17	2.315	2.27	3.545	4.428	NA	NA	2.88	NA	1.225	1.356	2.332	6.495	3.549	1.489	1.353	2.069	0.748	0.753	2.016	2.03	NA	NA	2.767	2.59	1.911	NA	NA	4.31	3.79	NA	4.05	NA	NA	NA	NA	NA	NA	1.319	7.836
1927	1.426	3.519	2.22	1.813	1.698	2.378	2.62	NA	NA	1.479	NA	0.879	0.968	1.346	4.209	1.549	1.26	0.892	1.107	0.515	0.887	1.279	0.97	NA	NA	2.787	2.487	0.94	NA	NA	3.179	3.95	NA	2.76	NA	NA	NA	NA	NA	NA	0.773	2.716
1928	1.2	2.94	2.699	1.399	1.397	1.485	1.767	3.25	3.48	1.069	NA	0.453	0.469	1.066	4.961	0.99	0.97	0.985	1.211	0.428	0.509	1.139	1.154	NA	NA	2.589	2.529	0.929	NA	NA	3.45	3.909	NA	1.909	2.378	NA	NA	NA	NA	NA	0.6	3.93
1929	0.659	3.21	3.319	1.866	1.679	1.61	1.98	2.342	2.342	1.11	NA	0.823	0.793	0.8	2.808	0.939	1.689	0.893	0.717	0.163	0.32	0.948	1.164	NA	NA	1.803	0.988	0.217	NA	3.308	2.25	3.419	NA	2.24	3.326	NA	NA	NA	NA	NA	0.18	5.493
1930	0.668	3.2	3.009	1.689	3.209	2.496	2.132	1.868	1.781	0.949	NA	0.745	1.043	0.714	4.018	2.29	2.88	0.93	0.322	0.222	0.165	1.071	1.593	NA	NA	2.072	2.263	0.782	NA	4.914	2.119	3.47	NA	2.079	1.318	NA	NA	NA	NA	NA	0.601	4.455
1931	1.125	3.419	3.42	3.394	1.074	2.452	3.234	1.728	1.346	1.3	NA	0.899	1.149	1.146	3.663	2.81	4.609	1.107	0.478	0.326	0.386	2.633	2.378	NA	NA	2.186	1.911	1.415	NA	4.722	2.04	1.199	8.399	3.859	3.51	NA	NA	NA	NA	NA	1.304	1.245
1932	0.885	2.84	2.359	1.266	0.664	2.409	2.437	0.89	1.032	1.069	NA	0.609	0.698	1.215	3.743	2.289	2.44	0.555	0.437	0.625	0.66	1.337	1.539	NA	NA	1.795	1.875	1.181	NA	3.711	1.19	0.46	4.27	2.829	2.842	NA	NA	1.758	NA	NA	1.103	1.132
1933	0.396	2.47	1.83	0.623	0.985	1.698	1.404	0.19	0.359	0.229	NA	0.205	0	0.778	2.703	0.24	0.579	0.509	0.144	0.826	0.614	0.6	0.62	NA	NA	1.086	1.175	0.251	NA	2.454	0.5	0.919	3.559	2.21	1.848	NA	NA	1.234	NA	NA	0.581	0.868
1934	1.086	2.349	1.729	1.005	0.69	1.35	1.385	1.43	1.065	1.11	NA	0.298	0.132	1.782	3.364	2.209	1.99	1.791	0.269	0.258	0.312	0.84	0.872	NA	NA	1.949	2.013	1.013	NA	1.097	0.559	0.47	2.47	1.42	1.775	NA	NA	1.646	NA	NA	0.325	7.071
1935	1.848	1.97	1.349	1.014	1.31	1.044	0.972	1.487	1.291	1.68	NA	0.817	0.756	0.756	2.292	2.54	2.299	2.262	1.491	0.107	0.306	3.202	2.989	NA	NA	2.364	2.392	1.168	NA	1.434	0.4	0.809	1.619	1.17	1.527	NA	NA	0.851	NA	NA	1.513	7.496
1936	1.743	2.369	1.64	1.891	3.64	1.485	1.724	1.757	1.325	1.629	NA	1.182	0.935	3.048	3.388	2.639	2.42	2.224	1.732	0.485	0.248	5.616	5.235	NA	NA	2.933	3.423	1.409	NA	1.824	0.72	0.739	2.489	1.889	2.7	NA	NA	1.126	4.225	NA	0.98	5.033
1937	2.294	4.889	3.659	4.569	2.934	2.99	3.443	1.779	1.889	2.27	NA	2.737	2.23	3.555	5.077	4.59	4.619	2.525	3.156	1.577	1.178	5.714	5.424	NA	NA	4.259	4.264	1.778	NA	2.5	1.97	1.56	4.5	2.959	4.447	NA	NA	2.435	4.798	NA	1.323	4.583
1938	0.586	3.34	2.449	3.561	2.76	2.28	2.238	1.093	1.826	1.749	NA	1.505	1.28	2.947	3.847	3.22	3.399	3.022	3.062	1.398	0.593	3.877	3.749	NA	NA	3.939	3.147	1.909	NA	1.697	1.93	1.899	4.069	2.93	2.575	NA	NA	2.351	2.718	NA	2.089	2.255
1939	0.288	3.37	2.53	3.165	1.493	2.516	2.18	1.527	1.61	2.069	NA	1.588	1.476	2.648	4.538	3.13	2.71	2.2	2.202	1.149	0.533	3.679	3.774	NA	NA	3.202	2.927	2.409	NA	2.187	2.409	2.43	3.86	2.85	3.929	NA	NA	2.828	2.489	NA	2.116	2.831
1940	0.373	1.97	1.799	1.758	1.433	1.717	1.337	0.945	0.987	1.69	NA	0.921	0.694	1.831	3.039	2.029	1.659	1.867	2.012	0.933	0.7	2.221	2.043	1.98	NA	1.916	2.048	1.888	1.682	1.356	1.55	2.069	3.189	2.469	1.708	1.559	NA	1.784	1.559	NA	1.653	2.437
1941	0.435	2.369	1.739	1.766	1.156	1.426	1.67	1.304	1.278	1.68	NA	0.922	0.868	2.098	3.712	1.46	1.699	1.733	1.358	1.255	0.915	1.974	1.75	1.789	NA	2.026	1.614	1.639	1.93	1.272	1.579	2.229	2.75	2.44	3.068	1.895	NA	2.362	1.263	NA	1.631	1.806
1942	0.533	2.73	2.34	1.914	1.354	1.541	1.789	0.954	1.4	1.759	NA	0.835	0.795	2.449	5.057	2.009	2.58	2.718	2.499	1.383	0.968	1.691	1.472	1.17	NA	2.326	1.823	2.103	2.141	1.358	1.76	2.29	4.419	2.789	3.756	2.782	NA	3.103	0.413	NA	2.02	5.18
1943	0.671	2.489	2.15	1.861	1.072	1.947	2.151	1.748	1.851	1.639	NA	1.069	1.03	2.063	3.854	2.349	2.449	2.541	2.575	1.781	1.832	2.754	2.797	1.829	NA	2.83	2.72	2.337	2.506	1.293	1.75	1.86	3.05	2.3	2.042	1.942	NA	3.006	1.446	NA	1.417	3.856
1944	0.813	1.72	1.549	1.062	0.778	1.191	1.372	1.006	1.328	1.03	NA	0.882	1.005	1.335	2.841	1.59	1.569	1.546	1.788	1.273	1.406	1.627	1.761	0.99	NA	1.84	1.884	1.217	1.994	1.184	1.68	1.51	2.789	1.629	1.601	1.748	NA	2.691	1.065	NA	1.472	2.875
1945	0.694	1.019	1.26	0.81	1.04	0.693	0.815	1.212	1.212	1.329	NA	0.662	0.458	1.291	2.178	2.129	2.73	1.296	1.519	0.782	0.723	1.589	1.579	1.179	NA	1.939	1.453	1.778	1.463	0.792	0.97	1.08	1.229	0.85	1.736	1.195	3.165	1.843	1.305	4.311	1.187	4.021
1946	0.902	1.5	1.779	1.266	0.722	1.114	1.648	1.402	1.356	1.19	NA	0.862	0.878	1.278	2.3	1.56	1.379	1.042	1.039	0.986	0.937	1.604	2.083	1.1	NA	1.802	1.662	1.74	2.612	0.937	1.059	1.419	1.84	1.559	1.687	1.952	1.954	1.641	0.946	2.758	1.243	2.309
