# Villanueva - Cascada - PSME - ITRDB MEXI050
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/20830
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-20830.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi050-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi050.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi050.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-07-27
#--------------------
# File_Last_Modified_Date
#   Date: 2016-07-27
#--------------------
# Title
#   Study_Name: Villanueva - Cascada - PSME - ITRDB MEXI050
#--------------------
# Investigators
#   Investigators: Villanueva, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: David W. Stahle, Edward R. Cook, Dorian J. Burnette, Jose Villanueva, Julian Cerano, Jordan N. Burns, Daniel Griffin, Benjamin I. Cook, Rodolfo Acuna, Max C.A. Torbenson, Paul Sjezner, Ian M. Howard
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: The Mexican Drought Atlas: Tree-ring reconstructions of the soil moisture balance during the late pre-Hispanic, colonial, and modern eras
#   Published_Date_or_Year: 2016
#   Volume: 149
#   Pages: 34-60
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.quascirev.2016.06.018
#   Full_Citation: None
#   Abstract: Mexico has suffered a long history and prehistory of severe sustained drought. Drought over Mexico is modulated by ocean-atmospheric variability in the Atlantic and Pacific, raising the possibility for long-range seasonal climate forecasting, which could help mediate the economic and social impacts of future dry spells. The instrumental record of Mexican climate is very limited before 1920, but tree-ring chronologies developed from old-growth forests in Mexico can provide an excellent proxy representation of the spatial pattern and intensity of past moisture regimes useful for the analysis of climate dynamics and climate impacts. The Mexican Drought Atlas (MXDA) has been developed from an extensive network of 252 climate sensitive tree-ring chronologies in and near Mexico. The MXDA reconstructions extend from 1400 CE-2012 and were calibrated with the instrumental summer (JJA) self-calibrating Palmer Drought Severity Index (scPDSI) on a 0.5 latitude/longitude grid extending over land areas from 14 to 34N and 75-120W using Ensemble Point-by-Point Regression (EPPR) for the 1944-1984 period. The grid point reconstructions were validated for the period 1920-1943 against instrumental gridded scPDSI values based on the fewer weather station observations available during that interval. The MXDA provides a new spatial perspective on the historical impacts of moisture extremes over Mexico during the past 600-years, including the Aztec Drought of One Rabbit in 1454, the drought of El Ano de Hambre in 1785-1786, and the drought that preceded the Mexican Revolution of 1909-1910. # The El Nino/Southern Oscillation (ENSO) is the most important ocean-atmospheric forcing of moisture variability detected with the MXDA. In fact, the reconstructions suggest that the strongest central equatorial Pacific sea surface temperature (SST) teleconnection to the soil moisture balance over North America may reside in northern Mexico. This ENSO signal has stronger and more time-stable correlations than computed for either the Atlantic Multidecadal Oscillation or Pacific Decadal Oscillation. The extended Multivariate ENSO Index is most highly correlated with reconstructed scPDSI over northern Mexico, where warm events favor moist conditions during the winter, spring, and early summer. This ENSO teleconnection to northern Mexico has been strong over the past 150 years, but it has been comparatively weak and non-stationary in the MXDA over central and southern Mexico where eastern tropical Pacific and Caribbean/tropical Atlantic SSTs seem to be more important. The ENSO teleconnection to northern Mexico is weaker in the available instrumental PDSI, but analyses based on the millennium climate simulations with the Community Earth System Model suggest that the moisture balance during the winter, spring, and early summer over northern Mexico may indeed be particularly sensitive to ENSO forcing. Nationwide drought is predicted to become more common with anthropogenic climate change, but the MXDA reconstructions indicate that intense "All Mexico" droughts have been rare over the past 600 years and their frequency does not appear to have increased substantially in recent decades.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Cascada
#   Location: Mexico
#   Northernmost_Latitude: 28.018
#   Southernmost_Latitude: 28.018
#   Easternmost_Longitude: -107.817
#   Westernmost_Longitude: -107.817
#   Elevation_m: 2285
#--------------------
# Data_Collection
#   Collection_Name: MEXI050
#   First_Year: 1880
#   Last_Year: 2010
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CAC01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC02A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC02A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC17A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC17A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC19A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC19A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC21A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC21A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC23A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC23A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC24A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC24A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC25A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC25A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAC26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAC26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CAC01A_raw	CAC02A_raw	CAC03A_raw	CAC04A_raw	CAC05A_raw	CAC06A_raw	CAC07A_raw	CAC08A_raw	CAC09A_raw	CAC10A_raw	CAC11A_raw	CAC12A_raw	CAC13A_raw	CAC15A_raw	CAC16A_raw	CAC17A_raw	CAC18A_raw	CAC19A_raw	CAC21A_raw	CAC22A_raw	CAC23A_raw	CAC24A_raw	CAC25A_raw	CAC26A_raw
1880	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.49	NA	NA	NA	NA	NA	NA
1881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.39	NA	NA	NA	NA	NA	NA
1882	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96	NA	NA	NA	NA	NA	NA
1883	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.679	NA	NA	NA	NA	NA	NA
1884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.919	NA	NA	NA	NA	NA	NA
1885	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83	NA	NA	NA	NA	NA	NA
1886	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.599	NA	NA	NA	NA	NA	NA
1887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	NA	NA	NA	NA	NA
1888	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.599	NA	NA	NA	NA	NA	NA
1889	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.04	NA	NA	NA	NA	NA	NA
1890	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.74	1.699	NA	NA	NA	NA	NA	NA
1891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.18	1.57	NA	NA	NA	NA	NA	NA
1892	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88	1.159	NA	NA	NA	NA	NA	NA
1893	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.349	0.939	NA	NA	NA	NA	NA	NA
1894	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	0.97	NA	NA	NA	NA	NA	NA
1895	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.809	1.44	NA	NA	NA	NA	NA	NA
1896	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.48	1.25	NA	NA	NA	NA	NA	NA
1897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.859	2.079	NA	NA	NA	NA	NA	NA
1898	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.36	1.639	NA	NA	NA	NA	NA	NA
1899	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.13	1.42	NA	NA	NA	NA	NA	NA
1900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.959	1.79	NA	NA	NA	NA	NA	NA
1901	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.559	1.309	NA	NA	NA	NA	NA	NA
1902	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.96	NA	NA	NA	NA	NA	NA
1903	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.379	1.919	NA	NA	NA	NA	NA	NA
1904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.379	1.069	NA	NA	NA	NA	NA	NA
1905	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.91	2.26	NA	NA	NA	NA	NA	NA
1906	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.519	1.859	NA	NA	NA	NA	NA	NA
1907	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.159	1.26	NA	NA	NA	NA	NA	NA
1908	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.26	1.79	NA	NA	NA	NA	NA	NA
1909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.829	1.25	NA	NA	NA	NA	NA	NA
1910	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.159	1.329	0.989	NA	NA	NA	NA	NA	NA
1911	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.489	2.15	1.79	NA	NA	NA	NA	NA	NA
1912	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.39	3.689	1.93	NA	NA	NA	NA	NA	NA
1913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.989	3.13	2.25	NA	NA	NA	NA	NA	NA
1914	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.35	3.369	2.029	NA	NA	NA	NA	NA	NA
1915	NA	NA	NA	3.279	NA	NA	NA	NA	NA	NA	NA	NA	4.474	NA	NA	6.75	2.389	1.7	NA	NA	NA	NA	NA	NA
1916	NA	NA	NA	3.919	NA	NA	NA	NA	NA	NA	NA	NA	3.382	NA	NA	6.18	1.729	1.09	NA	NA	NA	NA	NA	NA
1917	NA	NA	NA	3.44	NA	NA	NA	NA	NA	NA	NA	NA	4.49	NA	NA	5.829	1.87	1.139	NA	NA	NA	NA	NA	NA
1918	NA	NA	NA	4.42	NA	NA	NA	NA	NA	NA	NA	NA	4.212	NA	NA	6.26	2.239	1.17	NA	NA	NA	NA	NA	NA
1919	NA	NA	NA	3.249	NA	NA	NA	NA	NA	NA	NA	NA	4.69	NA	NA	6	2.959	1.489	NA	NA	NA	NA	NA	NA
1920	NA	NA	NA	4.569	NA	NA	NA	NA	NA	NA	NA	NA	3.841	4.482	NA	6.369	2.98	1.939	NA	NA	NA	NA	3.38	3.289
1921	NA	NA	NA	3.35	NA	NA	NA	NA	NA	NA	NA	NA	3.412	4.169	NA	5.5	1.549	1.45	NA	NA	NA	NA	4	3.63
1922	NA	NA	NA	3.69	NA	NA	NA	NA	NA	NA	NA	NA	3.592	4.709	NA	5.23	1.61	1.449	NA	NA	NA	NA	4.099	3.789
1923	NA	NA	NA	3.55	NA	NA	NA	NA	NA	NA	NA	NA	4.317	5.685	NA	5.349	1.729	1.459	NA	NA	NA	NA	3.93	4
1924	NA	NA	NA	3.68	NA	NA	NA	NA	NA	NA	NA	NA	4.893	5.103	NA	5.779	2.559	1.63	NA	NA	NA	NA	4.11	4.099
1925	NA	NA	NA	2.039	NA	NA	NA	NA	NA	NA	NA	NA	3.427	4.588	NA	4.44	2.459	1.369	NA	NA	NA	NA	3.389	3.899
1926	NA	NA	NA	2.94	NA	NA	NA	NA	NA	NA	5.389	NA	4.508	4.673	NA	6.3	2.66	2.169	NA	NA	NA	NA	3.62	3.42
1927	NA	NA	NA	2.77	NA	NA	NA	NA	NA	NA	4.44	NA	3.33	3.908	NA	5.119	1.47	1.81	NA	NA	NA	NA	2.76	2.64
1928	NA	NA	NA	3.59	NA	NA	NA	NA	NA	NA	5.85	5.643	4.04	4.583	NA	4.41	2.899	1.759	NA	NA	NA	NA	2.849	3.63
1929	NA	NA	NA	2.809	NA	NA	NA	NA	NA	NA	3.649	4.654	2.481	4.228	NA	3.669	1.5	1.43	NA	NA	NA	NA	2.63	2.68
1930	5.389	3.109	NA	4.34	4.119	9.369	NA	NA	NA	7.661	5.93	6.451	4.609	5.759	NA	4.9	2.89	2.44	3.109	5.36	4.65	5.15	3.54	3.479
1931	5.13	2.24	NA	3.19	2.99	6.38	NA	NA	NA	5.482	5.42	6.407	3.695	4.677	NA	4.049	1.489	1.93	2.7	3.709	4.07	4.389	3.149	3.629
1932	4.689	1.78	NA	3.269	3.169	6.36	NA	NA	NA	4.731	5.459	5.591	4.009	4.993	NA	4.39	1.909	1.44	2.45	3.38	3.989	4.159	2.92	3.59
1933	4.269	2.899	NA	3.38	3.96	8.159	NA	3.259	8.68	5.879	8.26	7.056	4.659	6.1	NA	5.599	2.27	1.819	2.329	3.9	4.749	4.849	3.319	4.51
1934	2.489	1.53	NA	2.479	2.76	6.529	NA	2.33	6.75	3.537	6.299	6.074	2.921	4.545	NA	3.91	1.589	1.43	2.269	2.359	3.22	3.65	2.729	3.149
1935	3.9	2.509	NA	3.209	3.69	7.959	NA	3.26	13.399	4.984	6.059	6.678	3.417	5.051	NA	3.839	2.18	1.72	2.85	2.97	4.219	4.489	3.229	4.22
1936	3.069	2.18	NA	2.22	2.889	5.5	NA	2.389	3.989	4.536	4.21	5.519	2.836	4.184	NA	3.419	1.84	1.319	1.679	2.409	3.569	3.199	2.59	2.7
1937	3.499	2.739	NA	2.27	2.87	4.86	NA	2.26	3.799	4.285	5	5.671	2.881	3.869	NA	3.13	1.379	0.989	1.31	2.44	3.76	3.2	2.759	2.649
1938	3.64	2.069	NA	1.759	3.279	4.54	NA	2.18	3.389	4.213	5.69	5.838	3.056	3.802	NA	3.979	1.989	1.12	1.989	2.939	3.52	3.419	2.64	2.81
1939	3.299	2.53	NA	1.54	2.639	4.09	NA	2.09	3.13	3.467	4.429	6.198	2.839	3.027	NA	3.38	0.73	0.889	1.6	2.19	3.119	2.37	3.029	1.91
1940	3.819	3.7	2.519	1.93	2.92	5.04	4.309	3.059	5.139	5.305	5.15	8.433	3.672	3.495	NA	3.86	1.83	1.599	2.189	3.139	4.1	1.75	2.309	2.649
1941	3.939	3.5	2.36	1.849	2.979	4.44	4.639	3.25	5.34	4.811	5.959	7.468	4	3.586	NA	4.47	2.629	2.08	2.47	3.31	3.619	1.75	2.05	2.79
1942	4.24	2.779	2.239	1.88	3.229	3.819	2.97	3.53	4.38	4.219	5.8	6.143	3.528	2.978	NA	4.169	2.879	1.709	2.059	2.959	3.579	1.469	1.699	2.919
