# Villanueva - Arnulfa - PCCH - ITRDB MEXI049
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/20812
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-20812.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi049-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi049.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi049.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2016-07-27
#--------------------
# File_Last_Modified_Date
#   Date: 2016-07-27
#--------------------
# Title
#   Study_Name: Villanueva - Arnulfa - PCCH - ITRDB MEXI049
#--------------------
# Investigators
#   Investigators: Villanueva, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: David W. Stahle, Edward R. Cook, Dorian J. Burnette, Jose Villanueva, Julian Cerano, Jordan N. Burns, Daniel Griffin, Benjamin I. Cook, Rodolfo Acuna, Max C.A. Torbenson, Paul Sjezner, Ian M. Howard
#   Journal_Name: Quaternary Science Reviews
#   Published_Title: The Mexican Drought Atlas: Tree-ring reconstructions of the soil moisture balance during the late pre-Hispanic, colonial, and modern eras
#   Published_Date_or_Year: 2016
#   Volume: 149
#   Pages: 34-60
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.quascirev.2016.06.018
#   Full_Citation: None
#   Abstract: Mexico has suffered a long history and prehistory of severe sustained drought. Drought over Mexico is modulated by ocean-atmospheric variability in the Atlantic and Pacific, raising the possibility for long-range seasonal climate forecasting, which could help mediate the economic and social impacts of future dry spells. The instrumental record of Mexican climate is very limited before 1920, but tree-ring chronologies developed from old-growth forests in Mexico can provide an excellent proxy representation of the spatial pattern and intensity of past moisture regimes useful for the analysis of climate dynamics and climate impacts. The Mexican Drought Atlas (MXDA) has been developed from an extensive network of 252 climate sensitive tree-ring chronologies in and near Mexico. The MXDA reconstructions extend from 1400 CE-2012 and were calibrated with the instrumental summer (JJA) self-calibrating Palmer Drought Severity Index (scPDSI) on a 0.5 latitude/longitude grid extending over land areas from 14 to 34N and 75-120W using Ensemble Point-by-Point Regression (EPPR) for the 1944-1984 period. The grid point reconstructions were validated for the period 1920-1943 against instrumental gridded scPDSI values based on the fewer weather station observations available during that interval. The MXDA provides a new spatial perspective on the historical impacts of moisture extremes over Mexico during the past 600-years, including the Aztec Drought of One Rabbit in 1454, the drought of El Ano de Hambre in 1785-1786, and the drought that preceded the Mexican Revolution of 1909-1910. # The El Nino/Southern Oscillation (ENSO) is the most important ocean-atmospheric forcing of moisture variability detected with the MXDA. In fact, the reconstructions suggest that the strongest central equatorial Pacific sea surface temperature (SST) teleconnection to the soil moisture balance over North America may reside in northern Mexico. This ENSO signal has stronger and more time-stable correlations than computed for either the Atlantic Multidecadal Oscillation or Pacific Decadal Oscillation. The extended Multivariate ENSO Index is most highly correlated with reconstructed scPDSI over northern Mexico, where warm events favor moist conditions during the winter, spring, and early summer. This ENSO teleconnection to northern Mexico has been strong over the past 150 years, but it has been comparatively weak and non-stationary in the MXDA over central and southern Mexico where eastern tropical Pacific and Caribbean/tropical Atlantic SSTs seem to be more important. The ENSO teleconnection to northern Mexico is weaker in the available instrumental PDSI, but analyses based on the millennium climate simulations with the Community Earth System Model suggest that the moisture balance during the winter, spring, and early summer over northern Mexico may indeed be particularly sensitive to ENSO forcing. Nationwide drought is predicted to become more common with anthropogenic climate change, but the MXDA reconstructions indicate that intense "All Mexico" droughts have been rare over the past 600 years and their frequency does not appear to have increased substantially in recent decades.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Arnulfa
#   Location: Mexico
#   Northernmost_Latitude: 26.469
#   Southernmost_Latitude: 26.469
#   Easternmost_Longitude: -106.366
#   Westernmost_Longitude: -106.366
#   Elevation_m: 2240
#--------------------
# Data_Collection
#   Collection_Name: MEXI049
#   First_Year: 1753
#   Last_Year: 2011
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Picea chihuahuana Martinez
#   Common_Name: chihuahua spruce
#   Tree_Species_Code: PCCH
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ARN02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN02C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN02C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN05C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN05C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN07C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN07C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN08C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN08C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN09C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN09C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN09B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN09B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN10B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN10B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN10A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN10A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN12C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN12C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN20C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN20C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN22A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN22A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ARN22B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ARN22B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ARN02B_raw	ARN02C_raw	ARN05A_raw	ARN05B_raw	ARN05C_raw	ARN06A_raw	ARN07C_raw	ARN07A_raw	ARN08C_raw	ARN08B_raw	ARN09C_raw	ARN09B_raw	ARN09A_raw	ARN10B_raw	ARN10A_raw	ARN111_raw	ARN11A_raw	ARN12A_raw	ARN12C_raw	ARN14A_raw	ARN14B_raw	ARN15A_raw	ARN15B_raw	ARN18A_raw	ARN20C_raw	ARN20A_raw	ARN22A_raw	ARN22B_raw
1753	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14	NA
1754	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.73	NA
1755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.28	NA
1756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.32	NA
1757	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.11	NA
1758	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.2	NA
1759	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.66	NA
1760	NA	NA	NA	NA	2.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.58	NA
1761	NA	NA	NA	NA	2.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.81	NA
1762	NA	NA	NA	NA	2.78	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.05	NA
1763	NA	NA	NA	NA	2.17	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.1	NA
1764	NA	NA	NA	NA	2.58	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91	NA
1765	NA	NA	NA	NA	2.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.96	NA
1766	NA	NA	NA	NA	2.09	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.88	NA
1767	NA	NA	NA	NA	2.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.21	NA
1768	NA	NA	NA	NA	2.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.31	NA
1769	NA	NA	NA	NA	3.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.78	NA
1770	NA	NA	NA	NA	3.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.62	NA	NA	NA	NA	2.49	NA
1771	NA	NA	NA	4.49	3.26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.14	NA	NA	NA	NA	2.03	NA
1772	NA	NA	NA	3.84	2.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.16	NA	NA	NA	NA	1.8	NA
1773	NA	NA	2.73	2.63	2.05	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.23	NA	NA	NA	NA	1.27	NA
1774	NA	NA	4.25	3.87	3.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	7.06	2.76	NA	NA	NA	NA	2.44	NA
1775	NA	NA	4.53	4.48	2.55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.86	2.65	NA	NA	NA	NA	2.49	NA
1776	NA	NA	5.38	6.35	3.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.75	4.38	NA	NA	NA	NA	2.81	NA
1777	NA	NA	5.46	5.66	3.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.63	3.95	4.95	NA	NA	NA	3.28	NA
1778	NA	NA	3.2	4.38	2.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.57	3.1	3.46	NA	NA	NA	2.23	3.17
1779	NA	NA	4.37	5.93	3.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.63	2.79	3.38	NA	NA	NA	2.38	3.86
1780	NA	NA	3.68	4.34	2.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.97	2.78	3.45	NA	NA	NA	2	2.78
1781	NA	NA	4.17	4.81	3.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.28	3.35	4.12	NA	NA	NA	2.51	3.05
1782	NA	NA	3.92	4.96	3.32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.82	3.51	3.83	NA	NA	NA	2.2	2.33
1783	NA	NA	3.73	4.92	3.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.28	4.7	4.73	NA	NA	NA	2.75	3.35
1784	NA	NA	4.17	5.23	4.01	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.5	4.72	4.44	NA	NA	NA	3.32	3.63
1785	NA	NA	3.12	4.43	2.99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.32	3.18	3.08	NA	NA	NA	2.18	2.67
1786	NA	NA	3.25	4.25	3.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.49	3.52	3.6	NA	NA	NA	1.62	2.18
1787	NA	NA	2.81	3.18	2.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91	2.83	2.97	NA	NA	NA	1.6	1.49
1788	NA	NA	3.73	4.58	3.87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.38	4.6	4.07	NA	NA	NA	2.8	3.25
1789	NA	NA	3.36	3.95	2.95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.78	2.53	2.56	NA	NA	NA	1.42	1.28
1790	NA	NA	3.13	3.37	2.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.97	2.54	2.87	NA	NA	NA	1.26	1.63
1791	NA	NA	4.29	5.31	4.06	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.77	3.89	4.04	NA	NA	NA	3.3	4.56
1792	NA	NA	4.83	4.64	3.73	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.47	4.16	3.93	NA	NA	NA	2.87	3.45
1793	NA	NA	4.81	4.52	4.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.63	4.23	3.95	5.46	NA	NA	3.25	4.47
1794	NA	NA	5.22	4.82	4.16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.35	3.45	3.59	5.08	NA	NA	2.84	3.58
1795	NA	NA	4.35	4.44	3.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.65	2.21	3.06	3.1	4.39	NA	NA	2.42	2.82
1796	NA	NA	4.79	4.05	4.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.58	3.28	3.69	3.77	4.78	NA	NA	2.84	3.98
1797	NA	NA	3.55	3.05	3.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.11	2.76	3.35	2.93	3.25	NA	NA	2.34	2.72
1798	NA	NA	3.4	3.02	2.96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.3	2.11	2.71	2.89	3.13	NA	NA	2.13	2.83
1799	NA	NA	4.06	3.71	3.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.45	2.67	3.35	3.68	4.05	NA	NA	2.53	3.82
1800	NA	NA	4	3.67	3.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.91	1.62	2.99	3.18	4.18	NA	NA	3.19	3.95
1801	NA	NA	3.51	3.41	3.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.5	1.73	2.83	2.79	3.53	NA	NA	2.04	2.73
1802	NA	NA	3.45	3.55	3.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.15	2.41	2.95	2.86	4.39	NA	NA	2.93	4.26
1803	NA	NA	3.76	4.01	3.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.65	2.07	2.37	2.78	2.71	3.61	NA	NA	3.07	4.08
1804	NA	NA	2.91	2.78	2.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.44	1.6	1.8	2.7	1.96	2.48	NA	NA	1.88	2.89
1805	NA	NA	3.46	3.38	3.42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.95	1.53	1.9	3.4	2.87	2.78	NA	NA	1.88	2.74
1806	NA	NA	2.63	3.01	2.97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.84	1.52	2.04	2.7	2.33	2.62	NA	NA	1.96	2.86
1807	NA	NA	2.85	3.21	2.74	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.83	2.09	2.32	2.71	2.38	3.21	NA	NA	1.98	2.89
1808	NA	NA	2.62	2.73	2.81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.71	1.58	2.07	2.67	2.48	2.33	NA	NA	1.55	1.91
1809	NA	NA	2.25	3.31	2.76	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.46	1.62	2.2	2.36	2.27	2.57	NA	NA	1.95	2.34
1810	NA	NA	2.61	3.33	2.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3	1.71	2.17	2.89	2.78	2.17	NA	NA	2.3	2.7
1811	NA	NA	2.29	1.93	2.27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.92	1.92	2.34	2.52	2.23	1.79	NA	NA	1.45	2.17
1812	NA	NA	3.02	3.61	3.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.84	1.99	2.46	4.24	4.04	3.5	NA	NA	1.57	3
