# Therrell - Rio Atoyac - TAMU - ITRDB MEX121
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/36067
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-36067.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mex121-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mex121.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mex121.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2022-02-28
#--------------------
# File_Last_Modified_Date
#   Date: 2022-02-28
#--------------------
# Title
#   Study_Name: Therrell - Rio Atoyac - TAMU - ITRDB MEX121
#--------------------
# Investigators
#   Investigators: Therrell, M.D.; Acuno, R.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2022-04-04.
#--------------------
# Publication
#   Authors: Zuidema, P.A., F. Babst,, P. Groenendijk, V. Trouet, A. Abiyu, R. Acuña-Soto, E. Adenesky-Filho, R. Alfaro-Sánchez, J. Roberto Vieira Aragão, G. Assis-Pereira,, X. Bai, A.C. Barbosa, G. Battipaglia, H. Beeckman, P. C. Botosso, T. Bradley, A. Bräuning, R. Brienen, B. M. Buckley, J.J. Camarero, A. Carvalho, G. Ceccantini, L.R. Centeno-Erguera, J. Cerano-Paredes, Á.A. Chávez-Durán, B.B.L. Cintra, M.K. Cleaveland, C. Couralet, R. D'Arrigo, J.I. Del Valle, O. Dünisch, B.J. Enquist,, K. Esemann-Quadros,, Z. Eshetu, Z.-X. Fan, M.E. Ferrero,, E. Fichtler, C. Fontana, K.S. Francisco, A. Gebrekirstos, E. Gloor, D. Granato-Souza, K. Haneca, G.L. Harley, I. Heinrich, G. Helle, J.G. Inga, M. Islam,, Y.-M. Jiang, M. Kaib, Z.H. Khamisi, M. Koprowski,, B. Kruijt, E. Layme, R. Leemans, A.J. Leffler, C.S. Lisi, N.J. Loader, G.M. Locosselli,, L. Lopez, M.I. López-Hernández, J.L.P.C. Lousada, H.A. Mendivelso, M. Mokria,, V. Ribeiro Montóia,, E. Moors,, C. Nabais, J. Ngoma, F.d.C. Nogueira Júnior, J.M. Oliveira, G.M. Olmedo, M.A. Pagotto, S. Panthi, G. Pérez-De-Lis, D. Pucha-Cofrep, N. Pumijumnong, M. Rahman,, J.A. Ramirez, E.J. Requena-Rojas, A.d.S. Ribeiro, I. Robertson, F.A. Roig,, E.A. Rubio-Camacho, U. Sass-Klaassen, J. Schöngart, P.R. Sheppard, F. Slotta, J.H. Speer, M.D. Therrell, B. Toirambe, M. Tomazello-Filho, M.C.A. Torbenson,, R. Touchan, A. Venegas-González, R. Villalba, J. Villanueva-Diaz, R. Vinya, M. Vlam, T. Wils, Z.-K. Zhou.
#   Journal_Name: Nature Geoscience
#   Published_Title: Tropical tree growth driven by dry-season climate variability
#   Published_Date_or_Year: 2022
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/s41561-022-00911-8
#   Full_Citation: None
#   Abstract: Interannual variability in the global land carbon sink is strongly related to variations in tropical temperature and rainfall. This association suggests an important role for moisture-driven fluctuations in tropical vegetation productivity, but empirical evidence to quantify the responsible ecological processes is missing. Such evidence can be obtained from tree-ring# data that quantify variability in a major vegetation productivity component: woody biomass growth. Here we compile a pantropical tree-ring network to show that annual woody biomass growth increases primarily with dry-season precipitation and decreases with dry-season maximum temperature. The strength of these dry-season climate responses varies among sites, as reflected in four robust and distinct climate response groups of tropical tree growth derived from clustering. Using cluster and regression analyses, we find that dry-season climate responses are amplified in regions that are drier, hotter and more climatically variable. These amplification patterns suggest that projected global warming will probably aggravate drought-induced declines in annual tropical vegetation productivity. Our study reveals a previously underappreciated role of dry-season climate variability in driving the dynamics of tropical vegetation productivity and consequently in influencing the land carbon sink.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Rio Atoyac
#   Location: Mexico
#   Northernmost_Latitude: 16.6
#   Southernmost_Latitude: 16.6
#   Easternmost_Longitude: -96.9
#   Westernmost_Longitude: -96.9
#   Elevation_m: 1493
#--------------------
# Data_Collection
#   Collection_Name: MEX121
#   First_Year: 1719
#   Last_Year: 2005
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  width
#   Notes: None
#--------------------
# Species
#   Species_Name: Taxodium mucronatum Ten.
#   Common_Name: Montezuma cypress
#   Tree_Species_Code: TAMU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ATO02B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO02B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO05B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO05B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO06A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO06A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO06B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO06B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO11B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO11B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO12A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO12A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO12B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO12B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO12C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO12C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO13A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO13A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO13B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO13B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO15B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO15B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO16A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO16A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO16B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO16B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO18A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO18A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO18B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO18B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO20A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO20A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ATO20B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ATO20B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ATO02B_raw	ATO04A_raw	ATO05A_raw	ATO05B_raw	ATO06A_raw	ATO06B_raw	ATO11B_raw	ATO12A_raw	ATO12B_raw	ATO12C_raw	ATO13A_raw	ATO13B_raw	ATO15A_raw	ATO15B_raw	ATO16A_raw	ATO16B_raw	ATO18A_raw	ATO18B_raw	ATO20A_raw	ATO20B_raw
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	NA	NA	NA	NA	NA	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	NA	NA	NA	NA	NA	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.14	NA	NA	NA	NA	NA	NA	NA	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	8.28	NA	NA	NA	NA	NA	NA	NA	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.88	NA	NA	NA	NA	NA	NA	NA	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.83	NA	NA	NA	NA	NA	NA	NA	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.01	NA	NA	NA	NA	NA	NA	NA	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.39	NA	NA	NA	NA	NA	NA	NA	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	5.28	NA	NA	NA	NA	NA	NA	NA	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	9.1	NA	NA	NA	NA	NA	NA	NA	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	6.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	2.44	NA	2.69	NA	NA	NA	NA	NA	NA	NA	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	1.73	NA	2.01	NA	NA	NA	NA	NA	NA	NA	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	2.28	NA	3.36	NA	NA	NA	NA	NA	NA	NA	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	3.02	NA	4.82	NA	NA	NA	NA	NA	NA	NA	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	1.7	NA	1.2	NA	NA	NA	NA	NA	NA	NA	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	2.12	NA	1.23	NA	NA	NA	NA	NA	NA	NA	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	2.04	NA	1.08	NA	NA	NA	NA	NA	NA	NA	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	2.54	4.67	1.37	NA	NA	NA	NA	NA	NA	NA	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	2.3	3.78	1.31	NA	NA	NA	NA	NA	NA	NA	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	NA	2.69	3.76	0.96	NA	NA	NA	NA	NA	NA	NA	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	0.7	2.54	2.96	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA
1741	NA	NA	NA	NA	NA	NA	NA	1.02	1.57	2.64	1.86	NA	NA	NA	NA	NA	NA	NA	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	1.26	1.17	3.21	1.78	NA	NA	NA	NA	NA	NA	NA	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	1.52	1.26	2.53	2.01	NA	NA	NA	NA	NA	NA	NA	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	0.97	0.66	1.79	0.81	NA	NA	NA	NA	NA	NA	NA	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	1.25	1.13	3.42	1.13	NA	NA	NA	NA	NA	NA	NA	NA	NA
1746	NA	NA	NA	NA	NA	NA	NA	1.39	0.81	3.28	0.5	NA	NA	NA	NA	NA	NA	NA	NA	NA
1747	NA	NA	NA	NA	NA	NA	NA	0.69	0.76	4.14	0.99	NA	NA	NA	NA	NA	NA	NA	NA	NA
1748	NA	NA	NA	NA	NA	NA	NA	1.25	1.6	6.46	2.66	NA	NA	NA	NA	NA	NA	NA	NA	NA
1749	NA	NA	NA	NA	NA	NA	NA	0.4	0.79	4.24	0.84	NA	NA	NA	NA	NA	NA	NA	NA	NA
1750	NA	NA	NA	NA	NA	NA	5.07	0.23	1.27	4.04	0.74	2.97	2.74	3.36	0.63	NA	NA	NA	NA	NA
1751	NA	NA	NA	NA	NA	NA	4.33	0.63	1.77	3.44	1.89	3.41	2.07	3.92	0.54	NA	NA	NA	NA	NA
1752	NA	NA	NA	NA	NA	NA	5.15	1.04	1.91	4.87	6.19	3.37	2.05	3.51	0.56	NA	NA	NA	NA	NA
1753	NA	NA	NA	NA	NA	NA	3.8	1.44	2.49	2.73	9.43	2.01	2.21	3.44	0.78	NA	NA	NA	NA	NA
1754	NA	NA	NA	NA	NA	NA	5.28	1.01	2.04	4.42	2.11	1.65	3.25	1.82	0.33	NA	NA	NA	NA	NA
1755	NA	NA	NA	NA	NA	NA	5.41	0.54	1.06	2.45	0.91	1.66	2.5	1.86	0.59	NA	NA	NA	NA	NA
1756	NA	NA	NA	NA	NA	NA	5.86	1.01	1.22	3.74	0.61	1.58	1.7	1.94	0.47	NA	NA	NA	NA	NA
1757	NA	NA	NA	NA	NA	NA	5.28	1.22	1.93	2.65	0.87	3	1.84	1.76	0.63	NA	NA	NA	NA	NA
1758	NA	NA	NA	NA	NA	NA	6.5	1.15	1.34	2.97	0.65	2.15	1.41	1.53	0.44	NA	NA	NA	NA	NA
1759	NA	NA	NA	NA	NA	NA	3.8	0.7	0.81	1.76	0.62	1.81	1.22	1.16	0.28	NA	NA	NA	NA	NA
1760	NA	NA	NA	NA	NA	NA	4.06	1.09	0.68	1.82	0.68	1.58	1.36	0.76	0.33	NA	NA	NA	NA	NA
1761	NA	NA	NA	NA	NA	NA	2.54	0.82	0.56	1.34	0.28	1.09	0.87	1.25	0.49	NA	NA	NA	NA	NA
1762	NA	NA	NA	NA	NA	NA	4.19	1.57	1.19	2.16	0.44	1.22	1.2	1.16	0.6	NA	NA	NA	NA	NA
1763	NA	NA	NA	NA	NA	NA	3.06	0.88	0.71	2.42	0.78	1.62	1.37	1.22	0.69	NA	NA	NA	NA	NA
1764	NA	NA	NA	NA	NA	NA	3.11	1.49	0.94	2.35	0.7	1.85	1.34	0.96	0.94	NA	NA	NA	NA	NA
1765	NA	NA	NA	NA	NA	NA	5.54	1.44	0.68	2.12	0.82	2.17	1.2	1.19	0.7	NA	NA	NA	NA	NA
1766	NA	NA	NA	NA	NA	NA	6.72	0.67	0.64	2.09	1.19	2.93	1.06	0.82	0.47	NA	NA	NA	NA	NA
1767	NA	NA	NA	NA	NA	NA	9.2	1.33	0.89	2.04	2.58	3.77	1.2	0.74	0.75	NA	NA	NA	NA	NA
1768	NA	NA	NA	NA	NA	NA	8.25	0.93	0.61	1.32	2.55	2.97	0.82	0.7	0.81	NA	NA	NA	NA	NA
1769	NA	NA	NA	NA	NA	NA	6.67	1.08	0.68	1.21	1.82	1.99	0.95	0.81	0.75	NA	NA	NA	NA	NA
1770	NA	NA	NA	NA	NA	NA	3.6	0.6	0.38	0.57	1.07	1.27	0.77	0.73	0.64	NA	NA	NA	NA	NA
1771	NA	NA	NA	NA	NA	NA	3.12	0.58	0.28	0.42	0.78	1.16	0.82	0.67	0.5	NA	NA	NA	NA	NA
1772	NA	NA	NA	NA	NA	NA	2.63	1.14	0.75	0.92	1.06	1.42	0.71	1.13	0.44	NA	NA	NA	NA	NA
1773	NA	NA	NA	NA	NA	NA	2.37	1	0.44	1.2	1.04	1.38	0.82	0.35	0.46	NA	NA	NA	NA	NA
1774	NA	NA	NA	NA	NA	NA	4.85	1.19	0.51	0.66	0.74	1.27	0.98	1.22	0.36	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	5.92	1.67	0.67	1.27	1.06	2.38	1.04	1.24	0.24	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	3.96	2.12	1.07	1.7	1.32	2.72	1.5	1.55	0.73	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	1.75	NA	8.75	1.56	1.05	1.38	0.7	2.46	0.99	1.25	0.62	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	1.83	NA	10.75	1.55	1.53	1.64	0.87	2.53	1.1	1.26	1.1	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	1.49	NA	7.79	0.42	0.55	0.97	0.39	1.69	1.07	1	0.47	NA	NA	NA	NA	NA
1780	0.54	NA	NA	NA	0.99	0.19	1.5	0.31	0.46	0.86	0	0.93	0.71	0.64	0.13	NA	NA	NA	NA	NA
1781	0.57	NA	NA	NA	1.44	0.48	3.56	0.79	0.78	1.22	0.25	2.03	1.09	0.89	0.48	NA	NA	NA	NA	NA
1782	0.09	NA	NA	NA	1.07	0.43	2.57	0.8	0.82	1.3	0.58	1.28	1.12	0.59	0.6	NA	NA	NA	NA	NA
1783	0.33	NA	NA	NA	1.09	0.49	2.39	0.7	0.68	1.2	0.55	1.46	0.93	0.52	0.57	NA	NA	NA	NA	NA
1784	0.08	NA	NA	NA	1.49	0.81	2.96	1.17	0.99	1.45	0.61	1.62	0.98	0.41	0.76	NA	NA	NA	NA	NA
1785	0.12	NA	NA	NA	1.02	0.42	1.68	1.06	0.75	1.51	1.14	0.94	1.3	0.94	1.31	NA	NA	NA	NA	NA
1786	0.29	NA	NA	NA	1.42	0.71	1.97	0.9	0.72	1.81	1.39	1	2.23	1.25	2.04	NA	NA	NA	NA	NA
1787	0.51	NA	NA	NA	1.3	0.68	1.72	0.7	0.94	2.21	0.75	1.13	2.2	1.3	1.61	NA	NA	NA	NA	NA
1788	0.68	NA	NA	NA	1.8	0.48	1.65	0.81	0.91	1.7	1.18	1.27	1.81	1.51	1.61	NA	NA	NA	NA	NA
1789	0.48	NA	NA	NA	2.19	0.58	1.52	0.66	0.93	1.53	0.94	1.36	1.78	1.32	1.42	NA	NA	NA	NA	NA
