# Stahle - Mesa de Campanero - ABSP - ITRDB MEXI032
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/4899
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-4899.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi032e-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi032e.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi032e.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Stahle - Mesa de Campanero - ABSP - ITRDB MEXI032
#--------------------
# Investigators
#   Investigators: Stahle, D.W.; Cleaveland, M.K.; Burns, B.T.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Mesa de Campanero
#   Location: Mexico
#   Northernmost_Latitude: 28.33
#   Southernmost_Latitude: 28.33
#   Easternmost_Longitude: -109.05
#   Westernmost_Longitude: -109.05
#   Elevation_m: 2160
#--------------------
# Data_Collection
#   Collection_Name: MEXI032
#   First_Year: 1806
#   Last_Year: 1993
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  earlywood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Abies spp. Mill.
#   Common_Name: fir
#   Tree_Species_Code: ABSP
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CAM01AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM01AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM01BEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM01BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM04AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM04AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM04BEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM04BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM05AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM05AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM10AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM10AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM10BEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM10BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM11AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM11AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM11BEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM11BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM14AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM14AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM14BEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM14BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM14CEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM14CEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM15AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM15AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM15BEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM15BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM16AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM16AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM16BEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM16BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM18AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM18AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM18BEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM18BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM22AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM22AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM22BEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM22BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM27AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM27AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM28BEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM28BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM30AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM30AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM30BEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM30BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM37AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM37AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM37BEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM37BEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CAM46AEW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CAM46AEW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CAM01AEW_raw	CAM01BEW_raw	CAM04AEW_raw	CAM04BEW_raw	CAM05AEW_raw	CAM10AEW_raw	CAM10BEW_raw	CAM11AEW_raw	CAM11BEW_raw	CAM14AEW_raw	CAM14BEW_raw	CAM14CEW_raw	CAM15AEW_raw	CAM15BEW_raw	CAM16AEW_raw	CAM16BEW_raw	CAM18AEW_raw	CAM18BEW_raw	CAM22AEW_raw	CAM22BEW_raw	CAM27AEW_raw	CAM28BEW_raw	CAM30AEW_raw	CAM30BEW_raw	CAM37AEW_raw	CAM37BEW_raw	CAM46AEW_raw
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.224	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.374	NA	NA	NA	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.263	NA	NA	NA	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.325	NA	NA	NA	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.476	0.37	NA	NA	NA	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.562	0.23	NA	NA	NA	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.314	0.179	NA	NA	NA	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	0.317	NA	NA	NA	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.269	0.578	NA	NA	NA	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.685	0.729	NA	NA	NA	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.565	0.795	NA	NA	NA	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.997	0.407	NA	NA	NA	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.467	0.078	NA	NA	NA	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.163	0.192	0.321	NA	NA	NA	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.123	0.121	0.182	NA	NA	NA	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.412	0.401	0.029	NA	NA	NA	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.045	0.66	0.561	NA	NA	NA	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.25	0.914	0.19	NA	NA	NA	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.852	1.015	0.413	NA	NA	NA	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.202	1.059	0.309	NA	NA	NA	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.562	0.604	0.073	NA	NA	NA	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.126	1.024	0.524	NA	NA	NA	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.065	1.022	0.197	NA	NA	NA	NA	NA	NA
1829	NA	0.338	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.328	1.17	0.08	NA	NA	NA	NA	NA	NA
1830	NA	0.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.029	1.032	0.038	NA	NA	NA	NA	NA	NA
1831	NA	0.439	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.835	0.829	0.172	NA	NA	NA	NA	NA	NA
1832	0.289	0.555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	0.888	0.833	0.086	NA	NA	NA	NA	NA	NA
1833	1.177	1.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.726	NA	NA	NA	NA	NA	2.277	1.325	0.788	NA	NA	NA	NA	NA	NA
1834	0.463	0.769	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.874	1.12	NA	NA	NA	NA	NA	1.588	1.687	0.523	0.936	NA	NA	NA	NA	NA
1835	0.368	0.608	NA	NA	NA	NA	NA	NA	NA	NA	0.273	0.305	0.672	NA	NA	NA	NA	NA	0.827	0.933	0.125	0.797	NA	NA	NA	NA	NA
1836	0.394	0.656	NA	NA	NA	NA	NA	NA	NA	NA	0.662	0.667	0.743	NA	NA	NA	NA	NA	0.847	0.954	0.131	1.013	NA	NA	NA	NA	NA
1837	0.765	0.933	NA	NA	NA	NA	NA	NA	NA	NA	0.836	1.072	1.032	NA	NA	NA	NA	NA	1.38	1.378	0.517	1.207	NA	NA	NA	NA	NA
1838	0.476	0.624	NA	NA	NA	NA	NA	NA	0.55	NA	0.521	0.476	0.961	NA	NA	NA	NA	NA	0.916	0.721	0.112	0.975	NA	NA	0.73	NA	NA
1839	0.881	0.645	NA	NA	NA	NA	NA	NA	1.008	NA	0.968	0.927	1.229	1.123	NA	NA	NA	NA	1.776	0.974	0.304	0.916	NA	NA	0.898	NA	NA
1840	0.268	0.234	NA	NA	NA	NA	NA	NA	0.289	NA	0.291	0.19	0.78	0.758	NA	NA	NA	NA	0.711	0.668	0.431	0.77	NA	NA	0.502	NA	NA
1841	0.286	0.542	NA	NA	NA	NA	NA	0.439	0.401	0.237	0.237	0.255	0.694	0.635	NA	NA	NA	NA	0.802	0.604	0.386	0.565	NA	NA	0.442	0.375	NA
1842	0.453	0.556	NA	NA	NA	NA	NA	0.592	0.624	0.216	0.224	0.294	0.774	0.887	NA	NA	NA	NA	0.58	0.577	0.361	0.711	NA	NA	1.081	0.374	NA
1843	0.768	1.194	NA	NA	NA	NA	NA	1.166	1.159	0.491	0.593	0.583	1.455	1.484	NA	NA	NA	NA	1.101	1.106	0.246	1.097	NA	NA	0.833	0.924	NA
1844	0.685	1.31	NA	NA	NA	NA	NA	1.39	1.192	0.737	0.743	0.784	1.323	1.15	NA	NA	NA	NA	0.893	1.096	0.361	1.056	NA	NA	0.804	0.643	NA
1845	0.616	1.076	NA	NA	NA	NA	NA	0.476	0.413	0.152	0.126	0.19	0.638	0.545	NA	NA	NA	NA	0.479	0.604	0.069	0.511	NA	NA	0.289	0.355	NA
1846	1.146	1.49	NA	NA	NA	NA	NA	1.118	0.935	0.364	0.393	0.31	1.064	0.949	NA	NA	NA	NA	1.111	1.03	0.218	0.75	NA	NA	0.737	0.671	NA
1847	0.173	0.248	NA	NA	NA	NA	NA	0.053	0.056	0.9	0.434	0.708	0.118	0.152	NA	NA	NA	NA	0.229	0.201	0.687	0.256	NA	NA	0.192	0.225	NA
1848	0.849	1.405	NA	NA	NA	NA	NA	0.469	0.497	0.222	0.102	0.098	0.729	0.665	NA	NA	NA	NA	0.555	0.51	0.125	0.546	NA	NA	0.388	0.454	NA
1849	1.494	1.805	NA	NA	NA	NA	NA	1.445	1.15	0.6	0.399	0.483	1.457	1.524	NA	NA	NA	NA	1.137	0.946	0.388	0.75	NA	NA	0.684	0.747	NA
1850	1.348	2.279	NA	NA	NA	NA	NA	1.284	0.823	0.767	0.784	0.644	1.664	1.69	NA	NA	NA	NA	1.25	0.998	0.229	0.828	NA	NA	1.269	0.744	NA
1851	1.498	1.902	NA	NA	NA	NA	NA	0.688	0.482	0.51	0.256	0.6	1.513	1.173	NA	NA	NA	NA	1.502	1.019	0.39	0.802	NA	NA	0.604	0.708	NA
1852	0.996	2.122	NA	NA	NA	NA	NA	0.59	0.727	0.394	0.303	0.417	1.551	1.016	NA	NA	NA	NA	0.763	0.643	0.361	0.673	NA	NA	0.524	0.73	NA
1853	0.699	1.277	NA	NA	1.126	NA	NA	0.628	0.545	0.279	0.317	0.347	1.358	1.035	NA	NA	NA	NA	1.103	0.736	0.4	0.993	NA	NA	0.503	0.732	NA
