# Villanueva-Diaz - Las Bateas - PSME - ITRDB MEXI030
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5197
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5197.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi030l-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi030l.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi030l.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Villanueva-Diaz - Las Bateas - PSME - ITRDB MEXI030
#--------------------
# Investigators
#   Investigators: Villanueva-Diaz, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Las Bateas
#   Location: Coahuila de Zaragoza
#   Northernmost_Latitude: 25.27
#   Southernmost_Latitude: 25.27
#   Easternmost_Longitude: -100.48
#   Westernmost_Longitude: -100.48
#   Elevation_m: 3300
#--------------------
# Data_Collection
#   Collection_Name: MEXI030
#   First_Year: 1780
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  latewood width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BAT14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT26C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT26C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT31A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT31A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT31B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT31B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT32A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT32A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT32B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT32B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT33A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT33A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT33B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT33B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BAT14A_raw	BAT14B_raw	BAT26A_raw	BAT26B_raw	BAT26C_raw	BAT27A_raw	BAT27B_raw	BAT29A_raw	BAT29B_raw	BAT31A_raw	BAT31B_raw	BAT32A_raw	BAT32B_raw	BAT33A_raw	BAT33B_raw
1836	NA	NA	0.344	0.145	0.199	NA	0.2	0.49	1.02	0.607	0.737	0.555	0.374	0.655	0.431
1837	NA	NA	0.427	0.115	0.25	NA	0.266	0.814	1.029	0.319	0.787	0.406	0.399	1.113	0.865
1838	NA	NA	0.361	0.142	0.138	NA	0.157	0.538	0.858	0.404	0.611	0.369	0.256	0.472	0.455
1839	NA	NA	0.353	0.173	0.138	NA	0.17	0.787	1.05	0.36	0.643	0.499	0.381	0.662	0.333
1840	NA	NA	0.3	0.121	0.097	NA	0.23	0.569	0.594	0.305	0.66	0.565	0.43	0.629	0.32
1841	NA	NA	0.306	0.185	0.069	NA	0.138	0.351	0.742	0.33	0.479	0.45	0.284	0.871	0.335
1842	NA	NA	0.277	0.137	0.066	NA	0.157	0.401	0.5	0.328	0.505	0.28	0.275	0.445	0.214
1843	NA	NA	0.336	0.185	0.37	NA	0.113	0.294	0.713	0.264	0.83	0.386	0.351	0.394	0.313
1844	NA	NA	1.213	0.282	1.433	NA	0.1	0.472	0.934	0.258	0.498	0.451	0.456	0.495	0.291
1845	NA	NA	1.346	0.057	1.227	NA	0.094	0.748	1.323	0.351	0.848	0.6	0.574	0.577	0.403
1846	NA	NA	0.777	0.18	0.81	NA	0.121	0.804	1.017	0.34	0.658	0.659	0.722	0.568	0.555
1847	NA	NA	0.9	0.091	0.634	NA	0.11	0.388	0.531	0.217	0.551	0.428	0.52	0.387	0.267
1848	0.462	NA	0.798	0.093	0.652	NA	0.093	0.314	0.663	0.264	0.514	0.464	0.446	0.454	0.301
1849	0.364	NA	0.592	0.08	0.336	NA	0.147	0.507	0.932	0.361	0.805	0.452	0.611	0.383	0.192
1850	0.552	NA	0.745	0.056	0.532	NA	0.083	0.464	0.619	0.27	0.494	0.302	0.443	0.62	0.298
1851	0.687	NA	0.068	0.347	0.263	NA	0.138	0.467	0.714	0.334	0.744	0.319	0.462	0.622	0.267
1852	0.298	NA	0.044	0.181	0.099	NA	0.112	0.159	0.505	0.207	0.568	0.241	0.326	0.452	0.236
1853	0.73	NA	0.054	0.138	0.17	NA	0.204	0.343	0.382	0.356	0.563	0.309	0.461	0.608	0.177
1854	0.551	NA	0.063	0.141	0.347	NA	0.142	0.373	0.359	0.289	0.339	0.346	0.459	0.46	0.111
1855	0.506	NA	0.287	0.146	0.84	NA	0.142	0.391	0.988	0.371	0.964	0.383	0.617	0.4	0.212
1856	0.84	NA	0.291	0.149	0.665	NA	0.092	0.472	0.891	0.408	0.752	0.534	0.85	0.877	0.311
1857	0.364	NA	0.337	0.272	0.497	NA	0.135	0.223	0.248	0.343	0.582	0.459	0.52	0.329	0.269
1858	0.808	0.922	0.085	0.226	0.54	NA	0.124	0.107	0.113	0.23	0.266	0.368	0.556	0.222	0.124
1859	0.732	1.052	0.043	0.296	0.507	NA	0.115	0.098	0.084	0.154	0.339	0.343	0.501	0.169	0.124
1860	0.973	1.624	0.085	0.211	0.532	NA	0.102	0.074	0.151	0.158	0.337	0.378	0.421	0.08	0.064
1861	0.363	0.74	0.325	0.198	0.553	NA	0.1	0.083	0.246	0.3	0.314	0.34	0.554	0.119	0.097
1862	0.565	0.731	0.411	0.188	0.461	NA	0.068	0.072	0.42	0.265	0.48	0.32	0.515	0.06	0
1863	0.368	0.489	0.375	0.246	0.583	NA	0.097	0.091	0.197	0.226	0.593	0.358	0.425	0.097	0.073
1864	0.446	0.586	0.309	0.25	0.293	NA	0.129	0.191	0.149	0.479	0.613	0.315	0.361	0.162	0.1
1865	0.452	0.932	0.384	0.4	0.359	NA	0.157	0.165	0.174	0.593	0.46	0.298	0.424	0.21	0.08
1866	0.19	0.605	0.323	0.25	0.319	NA	0.106	0.154	0.158	0.393	0.319	0.351	0.37	0.191	0.121
1867	0.576	0.537	0.131	0.278	0.204	NA	0.097	0.113	0.242	0.434	0.58	0.448	0.509	0.226	0.085
1868	0.243	0.117	0.064	0.06	0.08	0.13	0.061	0.04	0.106	0.194	0.27	0.099	0.152	0.062	0.041
1869	0.34	0.444	0.193	0.228	0.232	0.259	0.189	0.234	0.227	0.905	0.562	0.417	0.285	0.247	0.108
1870	0.361	0.473	0.19	0.294	0.207	0.233	0.149	0.143	0.111	0.579	0.386	0.368	0.327	0.304	0.123
1871	0.252	0.458	0.049	0.125	0.078	0.21	0.15	0.129	0.1	0.669	0.509	0.402	0.541	0.152	0.045
1872	0.141	0.269	0.133	0.261	0.267	0.241	0.1	0.175	0.099	0.636	0.348	0.3	0.334	0.183	0.055
1873	0.401	0.435	0.155	0.29	0.245	0.342	0.138	0.27	0.261	0.498	0.288	0.334	0.252	0.228	0.055
1874	0.312	0.423	0.151	0.231	0.236	0.274	0.153	0.169	0.121	0.375	0.224	0.416	0.333	0.109	0
1875	0.333	0.474	0.335	0.298	0.405	0.241	0.217	0.326	0.205	0.203	0.463	0.617	0.468	0.215	0.084
1876	0.358	0.351	0.496	0.26	0.434	0.35	0.246	0.475	0.146	0.32	0.324	0.563	0.501	0.263	0.087
1877	0.432	0.711	0.281	0.263	0.512	0.199	0.355	0.564	0.268	0.722	0.399	0.597	0.82	0.374	0.114
1878	0.337	0.626	0.284	0.268	0.406	0.294	0.387	0.375	0.27	0.454	0.46	1.177	0.957	0.374	0.06
1879	0.18	0.27	0.3	0.349	0.495	0.254	0.243	0.218	0.212	0.424	0.324	0.695	0.822	0.325	0.055
1880	0.108	0.269	0.162	0.138	0.244	0.244	0.306	0.149	0.106	0.231	0.239	0.465	0.549	0.067	0.034
1881	0.317	0.616	0.354	0.185	0.425	0.293	0.358	0.182	0.271	0.222	0.285	0.596	1.018	0.149	0.191
1882	0.411	0.541	0.33	0.244	0.413	0.386	0.522	0.228	0.19	0.158	0.261	0.436	0.845	0.195	0.081
1883	0.28	0.443	0.447	0.214	0.416	0.312	0.386	0.198	0.139	0.19	0.244	0.352	0.675	0.2	0.13
1884	0.43	0.556	0.478	0.246	0.737	0.34	0.409	0.216	0.208	0.222	0.175	0.458	0.789	0.159	0.208
1885	0.299	0.312	0.473	0.283	NA	0.349	0.505	0.169	0.197	0.274	0.25	0.633	0.659	0.27	0.301
1886	0.355	0.451	0.534	0.305	NA	0.365	0.356	0.164	0.143	0.275	0.288	0.451	0.654	0.375	0.196
1887	0.177	0.187	0.678	0.2	NA	0.413	0.286	0.094	0.203	0.185	0.762	0.519	0.923	0.246	0.175
1888	0.323	0.243	0.54	0.238	NA	0.321	0.283	0.156	0.145	0.137	0.434	0.694	1.39	0.277	0.204
1889	0.46	0.258	0.413	0.194	NA	0.324	0.273	0.317	0.161	0.179	0.539	0.593	1.313	0.196	0.213
1890	0.155	0.187	0.281	0.08	NA	0.327	0.415	0.154	0.078	0.085	0.439	0.517	0.522	0.142	0.056
1891	0.122	0.183	0.411	0.148	NA	0.284	0.298	0.192	0.121	0.119	0.323	0.482	0.709	0.196	0.193
1892	0.159	0.062	0.347	0.169	NA	0.239	0.294	0.25	0.106	0.167	0.558	0.613	0.82	0.329	0.138
1893	0.083	0.06	0.245	0.146	NA	0.195	0.251	0.111	0.069	0.119	0.241	0.493	0.516	0.251	0.118
1894	0.164	0.208	0.513	0.202	NA	0.319	0.363	0.085	0.199	0.103	0.538	0.465	0.758	0.235	0.12
1895	0.344	0.266	0.474	0.126	NA	0.261	0.32	0.11	0.122	0.238	0.358	0.501	0.989	0.225	0.17
1896	0.194	0.267	0.678	0.167	NA	0.3	0.334	0.149	0.281	0.285	0.815	0.96	1.877	0.269	0.176
1897	0.218	0.34	0.681	0.285	NA	0.366	0.375	0.167	0.193	0.324	0.544	0.853	1.016	0.422	0.277
1898	0.02	0.244	0.449	0.233	NA	0.369	0.426	0.106	0.143	0.289	0.468	0.602	0.671	0.338	0.133
1899	0.218	0.495	0.492	0.294	NA	0.339	0.435	0.151	0.123	0.537	0.394	0.824	0.77	0.277	0.155
1900	0.128	0.277	0.443	0.234	NA	0.226	0.344	0.152	0.21	0.481	0.507	0.67	0.677	0.147	0.095
1901	0.122	0.286	0.541	0.255	NA	0.242	0.475	0.199	0.231	0.677	0.828	0.813	0.825	0.403	0.322
1902	0.057	0.071	0.478	0.226	NA	0.169	0.232	0.164	0.846	0.278	0.565	0.824	1.161	0.218	0.199
1903	0.235	0.267	0.397	0.228	NA	0.384	0.415	0.171	0.412	0.361	0.33	0.635	0.912	0.222	0.101
1904	0.083	0.151	0.472	0.284	NA	0.353	0.372	0.123	0.337	0.429	0.511	0.555	1.344	0.271	0.137
1905	0.139	0.277	0.53	0.3	NA	0.392	0.422	0.141	0.447	0.982	0.52	0.678	1.061	0.402	0.219
1906	0.438	0.355	0.318	0.299	NA	0.298	0.525	0.162	0.304	0.602	0.339	0.652	0.897	0.265	0.226
1907	0.207	0.087	0.414	0.223	NA	0.289	0.557	0.141	0.212	0.628	0.431	0.678	1.086	0.317	0.25
1908	0.146	0.062	0.523	0.152	NA	0.215	0.477	0.079	0.225	0.391	0.819	0.872	1.602	0.183	0.177
1909	0.172	0.069	0.345	0.269	NA	0.266	0.476	0.155	0.109	0.614	0.521	0.765	0.623	0.23	0.164
1910	0.174	0.209	0.683	0.247	NA	0.388	0.329	0.11	0.369	0.343	0.692	0.763	1.677	0.195	0.111
