# Villanueva-Diaz - Las Bateas - PSME - ITRDB MEXI030
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5197
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5197.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi030-rwl-noaa.txt
#   Data_Download_Description: RWL File; Raw Measurements - NOAA Template File
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/northamerica/mexico/mexi030.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/mexi030.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-05-21
#--------------------
# File_Last_Modified_Date
#   Date: 2002-05-21
#--------------------
# Title
#   Study_Name: Villanueva-Diaz - Las Bateas - PSME - ITRDB MEXI030
#--------------------
# Investigators
#   Investigators: Villanueva-Diaz, J.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-04.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Las Bateas
#   Location: Coahuila de Zaragoza
#   Northernmost_Latitude: 25.27
#   Southernmost_Latitude: 25.27
#   Easternmost_Longitude: -100.48
#   Westernmost_Longitude: -100.48
#   Elevation_m: 3300
#--------------------
# Data_Collection
#   Collection_Name: MEXI030
#   First_Year: 1780
#   Last_Year: 1999
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Pseudotsuga menziesii (Mirb.) Franco
#   Common_Name: Douglas-fir
#   Tree_Species_Code: PSME
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## BAT14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT26A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT26A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT26B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT26B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT26C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT26C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT27A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT27A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT27B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT27B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT29A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT29A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT29B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT29B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT31A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT31A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT31B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT31B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT32A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT32A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT32B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT32B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT33A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT33A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## BAT33B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: BAT33B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	BAT14A_raw	BAT14B_raw	BAT26A_raw	BAT26B_raw	BAT26C_raw	BAT27A_raw	BAT27B_raw	BAT29A_raw	BAT29B_raw	BAT31A_raw	BAT31B_raw	BAT32A_raw	BAT32B_raw	BAT33A_raw	BAT33B_raw
1836	NA	NA	1.079	0.527	0.714	NA	0.841	2.176	2.801	2.263	2.381	1.903	1.779	2.334	1.959
1837	NA	NA	1.011	0.514	0.731	NA	0.884	1.987	2.332	1.745	1.986	1.918	1.546	2.403	2.081
1838	NA	NA	0.675	0.363	0.365	NA	0.736	1.423	1.725	1.208	1.331	1.27	0.989	1.111	1.093
1839	NA	NA	0.836	0.554	0.407	NA	0.782	2.23	2.814	1.3	1.579	1.968	1.498	1.786	1.519
1840	NA	NA	0.635	0.358	0.261	NA	0.944	1.897	2.305	1.189	1.461	1.739	1.347	1.668	1.262
1841	NA	NA	0.617	0.48	0.331	NA	1.06	1.722	2.058	1.263	1.44	1.926	1.419	2.196	1.496
1842	NA	NA	0.583	0.43	0.295	NA	0.805	1.388	1.537	1.413	1.416	1.679	1.232	1.686	1.241
1843	NA	NA	0.658	0.513	0.633	NA	0.7	1.152	1.571	1.29	1.993	1.934	1.738	1.689	1.534
1844	NA	NA	1.449	0.604	1.686	NA	0.624	1.579	2.312	1.149	1.547	2.01	1.755	1.731	1.516
1845	NA	NA	1.649	0.251	1.478	NA	0.543	1.901	2.805	1.14	1.766	2.35	2.055	1.854	1.349
1846	NA	NA	1.06	0.368	1.133	NA	0.536	1.666	2.275	1.044	1.55	2.335	2.434	1.382	1.43
1847	NA	NA	1.197	0.332	0.897	NA	0.706	1.808	2.261	0.933	1.628	1.677	1.788	1.45	1.347
1848	2.507	NA	1.108	0.361	0.985	NA	0.672	1.549	2.148	1.097	1.522	1.657	1.998	1.677	1.504
1849	2.016	NA	0.749	0.179	0.532	NA	0.474	0.884	1.394	0.912	1.388	1.119	1.459	0.803	0.631
1850	2.425	NA	1.023	0.313	0.847	NA	0.715	1.427	1.869	0.99	1.188	1.179	1.464	1.875	1.36
1851	2.513	NA	0.202	0.605	0.471	NA	0.708	1.065	1.68	0.886	1.292	1.06	1.25	1.24	0.819
1852	2.624	NA	0.188	0.458	0.281	NA	0.89	1.024	1.815	0.812	1.395	1.229	1.141	1.653	0.947
1853	2.744	NA	0.171	0.466	0.405	NA	0.777	0.759	1.266	0.837	1.044	0.987	1.136	1.208	0.597
1854	1.826	NA	0.19	0.43	0.63	NA	0.555	0.798	0.84	0.664	0.808	0.916	1.181	1.125	0.558
1855	2.951	NA	0.605	0.709	1.355	NA	0.708	1.234	1.8	1.022	1.803	1.321	1.702	1.527	0.948
1856	1.957	NA	0.804	0.704	1.569	NA	0.742	1.198	2.115	1.046	1.535	1.517	2.27	2.021	1.131
1857	1.27	NA	0.7	0.564	0.955	NA	0.594	0.706	1.261	0.733	1.051	1.143	1.465	1.169	0.604
1858	1.891	2.118	0.333	1.234	0.989	NA	0.81	0.825	0.604	0.807	0.97	1.17	1.548	0.906	0.521
1859	1.739	1.895	0.274	1.342	1.009	NA	0.674	0.546	0.5	0.515	0.774	1.182	1.617	0.69	0.369
1860	2.081	2.349	0.236	0.896	0.899	NA	0.583	0.262	0.376	0.416	0.666	1.044	1.28	0.353	0.269
1861	2.071	1.986	0.909	1.051	1.444	NA	0.77	0.555	0.923	1.007	0.951	1.465	1.768	0.646	0.415
1862	1.333	1.081	0.938	0.601	1.053	NA	0.347	0.186	0.632	0.6	0.812	0.784	1.147	0.237	0
1863	1.307	1.013	0.681	0.669	1.05	NA	0.525	0.345	1.076	0.747	0.86	0.867	1.248	0.538	0.462
1864	1.853	1.435	0.89	0.984	1.052	NA	0.777	0.585	0.973	1.118	1.216	1.039	1.416	0.683	0.527
1865	1.883	1.638	0.916	1.344	1.057	NA	0.808	0.488	0.768	1.231	0.774	0.935	1.135	0.671	0.422
1866	1.571	1.463	0.541	1.002	0.816	NA	0.658	0.496	0.807	0.981	0.701	0.971	1.125	0.671	0.363
1867	1.862	1.195	0.273	0.685	0.43	NA	0.712	0.583	0.923	0.88	0.984	1.104	1.214	0.63	0.383
1868	0.695	0.33	0.272	0.449	0.406	0.794	0.437	0.152	0.283	0.49	0.473	0.503	0.595	0.282	0.152
1869	1.832	1.59	0.48	0.888	0.746	1.367	0.743	0.968	1.156	1.653	1.188	1.336	1.423	0.864	0.535
1870	1.284	1.304	0.375	0.713	0.532	1.12	0.863	0.817	0.805	1.426	1.3	1.177	1.222	0.763	0.375
1871	0.394	0.618	0.196	0.486	0.339	0.816	0.466	0.295	0.57	1.116	0.798	0.912	1.081	0.525	0.176
1872	0.506	0.678	0.234	0.527	0.545	0.857	0.516	0.732	0.576	1.161	0.729	0.98	1.036	0.611	0.197
1873	0.687	0.663	0.447	0.829	0.705	0.967	0.623	0.621	0.527	1.134	0.568	0.947	0.879	0.565	0.228
1874	1.091	0.972	0.41	0.941	0.859	0.95	0.869	0.701	0.679	1.02	0.661	1.2	1.057	0.472	0
1875	1.138	1.107	0.644	1.072	1.101	0.998	1.026	0.712	0.882	0.527	1.083	1.638	1.439	0.691	0.38
1876	1.106	0.828	1.087	0.971	0.986	1.082	1.118	1.076	0.817	0.973	1.019	1.617	1.388	0.751	0.402
1877	1.362	1.399	0.572	1.021	1.196	1.002	1.228	1.328	0.85	1.373	1.013	1.967	1.728	1.071	0.453
1878	0.807	0.97	0.611	0.805	0.72	1.022	1.343	0.825	0.654	0.838	0.823	2.07	1.865	0.756	0.371
1879	0.398	0.465	0.446	0.601	0.77	0.889	1.08	0.681	0.694	0.732	0.743	1.761	1.722	0.517	0.192
1880	0.357	0.334	0.341	0.403	0.541	0.831	0.852	0.345	0.494	0.6	0.4	1.097	1.101	0.302	0.101
1881	1.013	1.347	0.988	0.888	1.425	1.311	1.501	0.988	1.025	0.962	0.893	1.816	2.297	0.897	0.796
1882	1.574	1.607	0.909	0.656	1.149	1.311	1.719	0.933	0.752	0.6	0.755	1.435	2.114	0.757	0.418
1883	1.596	1.389	1.284	0.722	1.167	1.568	1.651	0.876	0.857	0.823	0.762	1.485	1.976	0.873	0.6
1884	0.854	1.058	0.855	0.526	1.182	1.335	1.344	0.583	0.679	0.676	0.625	1.26	1.665	0.412	0.59
1885	1.284	1.27	1.315	0.867	NA	1.833	1.791	0.832	0.972	0.86	0.807	1.844	2.022	0.836	0.978
1886	0.723	1.204	1.214	0.748	NA	1.796	1.697	0.715	0.71	0.844	0.82	1.534	1.978	0.755	0.875
1887	0.488	0.611	1.012	0.373	NA	1.625	1.341	0.32	0.662	0.411	1.254	1.171	1.83	0.522	0.56
1888	0.93	0.864	1.25	0.617	NA	1.475	1.253	0.597	0.625	0.508	0.908	1.784	2.912	0.978	0.758
1889	0.891	0.703	1.22	0.574	NA	1.396	1.363	0.89	0.593	0.55	1.099	1.908	3.223	0.825	0.719
1890	0.326	0.313	0.399	0.219	NA	0.861	0.857	0.331	0.241	0.115	0.654	1.115	1.57	0.324	0.138
1891	0.491	0.699	1.002	0.525	NA	1.524	1.372	0.856	0.554	0.528	0.791	1.557	2.002	0.85	0.743
1892	0.588	0.34	1.152	0.65	NA	1.318	1.152	0.731	0.503	0.55	1.127	1.577	1.914	0.944	0.611
1893	0.493	0.297	0.472	0.37	NA	1.087	1.201	0.325	0.207	0.375	0.581	1.501	1.476	0.645	0.327
1894	0.448	0.521	0.809	0.453	NA	1.522	1.346	0.351	0.477	0.296	0.735	1.381	1.595	0.791	0.35
1895	1.036	0.831	0.991	0.682	NA	1.639	1.57	0.518	0.527	0.723	0.956	1.907	2.235	1.191	0.882
1896	0.997	1.024	1.838	0.842	NA	1.555	1.556	0.712	0.942	0.819	1.671	2.58	3.516	1.308	1.083
1897	0.862	1.356	1.212	0.791	NA	1.494	1.243	0.524	0.598	0.751	1.147	2.331	2.718	1.069	0.779
1898	0.33	0.655	0.708	0.444	NA	1.137	0.785	0.235	0.673	0.511	0.897	1.645	1.981	0.565	0.617
1899	0.904	1.231	1.291	0.776	NA	1.499	1.363	0.736	0.835	0.928	0.941	2.079	2.158	1.041	0.604
1900	0.437	1.037	1.185	0.849	NA	1.191	1.351	0.65	0.807	1.131	0.912	1.656	1.677	0.775	0.544
1901	0.364	0.815	1.116	0.844	NA	1.141	1.268	0.604	0.697	1.33	1.25	1.716	1.624	0.973	0.905
1902	0.106	0.298	0.879	0.626	NA	0.906	1.018	0.445	1.192	0.522	0.883	1.611	2.07	0.717	0.805
1903	0.594	0.67	0.871	0.707	NA	1.466	1.486	0.628	1.196	0.843	0.688	1.689	1.949	0.779	0.75
1904	0.307	0.534	1.083	0.654	NA	1.445	1.494	0.537	1.171	1.102	1.104	1.701	2.576	0.692	0.637
1905	0.721	0.993	1.732	1.09	NA	1.47	1.711	0.785	1.33	1.96	1.041	2.231	2.981	1.07	1.021
1906	1.238	1.09	1.391	1.013	NA	1.374	2.074	0.899	1.311	1.686	0.824	2.027	2.434	1.189	1.166
1907	0.617	0.319	0.797	0.518	NA	0.969	1.387	0.375	0.764	1.419	0.841	1.652	2.125	0.655	0.555
1908	0.606	0.395	1.457	0.727	NA	1.291	1.666	0.603	0.988	1.054	1.499	2.111	2.843	0.865	0.75
1909	0.402	0.26	0.903	0.482	NA	1.027	1.176	0.31	0.576	1.113	1.08	1.26	1.867	0.541	0.399
1910	0.702	0.56	1.577	0.949	NA	1.423	1.672	0.574	1.014	0.981	1.332	1.711	3.165	0.797	0.645
