# Palmer - Flagstaff Creek - LIBI - ITRDB NEWZ125
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/22559
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-22559.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz125-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz125-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz125.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz125.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2018-02-15
#--------------------
# File_Last_Modified_Date
#   Date: 2018-02-15
#--------------------
# Title
#   Study_Name: Palmer - Flagstaff Creek - LIBI - ITRDB NEWZ125
#--------------------
# Investigators
#   Investigators: Palmer, J.G.(https://orcid.org/0000-0002-6665-4483); Cook, E.R.(https://orcid.org/0000-0001-7478-4176); Fenwick, P.(https://orcid.org/0000-0002-0462-2371)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-01-24. NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Flagstaff Creek
#   Location: New Zealand
#   Northernmost_Latitude: -42.5
#   Southernmost_Latitude: -42.5
#   Easternmost_Longitude: 171.74
#   Westernmost_Longitude: 171.74
#   Elevation_m: 200
#--------------------
# Data_Collection
#   Collection_Name: NEWZ125
#   First_Year: 1464
#   Last_Year: 2004
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Libocedrus bidwillii Hook. f.
#   Common_Name: New Zealand cedar
#   Tree_Species_Code: LIBI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## FC01-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC01-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC01-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC01-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC02-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC02-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC02-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC02-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC03-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC03-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC03-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC03-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC04-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC04-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC04-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC04-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC05-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC05-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC05-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC05-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC06-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC06-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC07-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC07-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC08-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC08-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC08-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC08-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC09-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC09-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC09-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC09-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC10-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC10-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC10-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC10-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC11-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC11-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC11-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC11-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC12-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC12-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## FC12-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: FC12-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	FC01-1_raw	FC01-2_raw	FC02-1_raw	FC02-2_raw	FC03-1_raw	FC03-2_raw	FC04-1_raw	FC04-2_raw	FC05-1_raw	FC05-2_raw	FC06-1_raw	FC07-2_raw	FC08-1_raw	FC08-2_raw	FC09-1_raw	FC09-2_raw	FC10-1_raw	FC10-2_raw	FC11-1_raw	FC11-2_raw	FC12-1_raw	FC12-2_raw
1518	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.126	0.127	NA	NA	0.15	0.453	NA	NA
1519	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.144	0.16	NA	NA	0.187	0.536	NA	NA
1520	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.192	0.061	NA	NA	0.187	0.391	NA	NA
1521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.149	0.079	NA	NA	0.199	0.307	NA	NA
1522	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.263	0.255	NA	NA	0.152	0.347	NA	NA
1523	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.269	0.243	NA	NA	0.236	0.512	NA	NA
1524	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.245	0.178	NA	NA	0.107	0.348	NA	NA
1525	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.197	0.307	NA	NA	0.153	0.406	NA	NA
1526	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.226	0.44	NA	NA	0.163	0.297	NA	NA
1527	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.191	0.377	NA	NA	0.194	0.292	NA	NA
1528	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.275	0.313	NA	NA	0.205	0.272	NA	NA
1529	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.263	0.212	NA	NA	0.194	0.393	NA	NA
1530	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.242	0.261	NA	NA	0.31	0.537	NA	NA
1531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.256	0.352	NA	NA	0.261	0.503	NA	NA
1532	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.359	0.342	NA	NA	0.284	0.506	NA	NA
1533	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.378	0.309	NA	NA	0.573	0.656	NA	NA
1534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.224	0.329	NA	NA	0.639	0.771	NA	NA
1535	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.256	0.397	NA	NA	0.472	0.669	NA	NA
1536	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.362	NA	NA	0.508	0.725	NA	NA
1537	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.25	0.348	NA	NA	0.342	0.581	NA	NA
1538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.246	0.218	NA	NA	0.266	0.597	NA	NA
1539	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	0.236	NA	NA	0.319	0.655	NA	NA
1540	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.277	0.24	NA	NA	0.345	0.676	NA	NA
1541	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.195	0.134	NA	NA	0.195	0.576	NA	NA
1542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.223	0.127	NA	NA	0.227	0.515	NA	NA
1543	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.329	0.242	NA	NA	0.505	0.6	NA	NA
1544	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.464	0.361	NA	NA	0.622	0.71	NA	NA
1545	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.418	0.324	NA	NA	0.58	0.701	NA	NA
1546	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.354	0.41	NA	NA	0.453	0.577	NA	NA
1547	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	0.351	0.563	NA	NA	0.453	0.533	NA	NA
1548	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.603	NA	0.317	0.565	NA	NA	0.497	0.688	NA	NA
1549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.786	NA	0.404	0.519	NA	NA	0.819	1.152	NA	NA
1550	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.763	NA	0.259	0.387	NA	NA	0.952	1.035	NA	NA
1551	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.75	NA	0.255	0.354	NA	NA	0.988	0.792	NA	NA
1552	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.811	NA	0.278	0.338	NA	NA	1.053	0.784	NA	NA
1553	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.735	NA	0.259	0.371	NA	NA	0.998	0.819	NA	NA
1554	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.767	NA	0.322	0.336	NA	NA	0.841	0.826	NA	NA
1555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.679	NA	0.32	0.268	NA	NA	0.684	0.841	NA	NA
1556	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.626	NA	0.418	0.374	NA	NA	0.787	0.879	NA	NA
1557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.668	NA	0.456	0.456	NA	NA	0.751	0.976	0.427	NA
1558	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.548	NA	0.293	0.354	NA	NA	0.589	0.776	0.313	NA
1559	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.624	NA	0.377	0.407	NA	NA	0.51	0.852	0.379	NA
1560	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.691	NA	0.375	0.417	NA	NA	0.388	0.674	0.33	NA
1561	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.637	NA	0.308	0.285	NA	NA	0.283	0.596	0.293	NA
1562	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.731	NA	0.323	0.355	NA	NA	0.283	0.62	0.318	NA
1563	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.687	NA	0.262	0.327	NA	NA	0.266	0.448	0.27	NA
1564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.027	NA	0.402	0.457	NA	NA	0.397	0.475	0.337	NA
1565	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.008	NA	0.384	0.682	NA	NA	0.382	0.565	0.464	NA
1566	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.742	NA	0.327	0.414	NA	NA	0.333	0.333	0.36	NA
1567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.912	NA	0.426	0.564	NA	NA	0.271	0.452	0.403	NA
1568	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.193	NA	0.427	0.711	NA	NA	0.252	0.72	0.418	NA
1569	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.792	NA	0.567	0.939	NA	NA	0.399	1.069	0.515	NA
1570	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.112	NA	0.461	0.633	NA	NA	0.457	1.053	1.157	NA
1571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.168	NA	0.536	1.044	NA	NA	0.527	0.782	1.162	NA
1572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.035	NA	0.519	1.147	NA	NA	0.564	0.695	1.045	NA
1573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.117	NA	0.287	1.117	NA	NA	0.517	0.671	0.765	NA
1574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.312	1.332	0.295	1.149	NA	NA	0.76	0.849	0.64	NA
1575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.325	1.104	0.263	0.759	NA	NA	0.565	0.687	0.428	NA
1576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.757	0.787	0.115	0.279	NA	NA	0.407	0.434	0.305	NA
1577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.829	0.74	0.151	0.301	NA	NA	0.596	0.504	0.315	NA
1578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.872	0.69	0.22	0.475	0.23	NA	0.625	0.615	0.416	NA
1579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.606	0.727	0.359	0.448	0.435	NA	0.539	0.688	0.526	NA
1580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.679	0.823	0.422	0.338	0.584	NA	0.435	0.57	0.562	NA
1581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.887	1.049	0.315	0.416	0.817	NA	0.755	0.852	0.547	NA
1582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.012	1.238	0.405	0.559	0.916	NA	0.909	1.115	0.697	NA
1583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.838	0.897	0.274	0.556	0.782	NA	1.085	1.197	0.632	NA
1584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.762	0.721	0.322	0.566	0.695	NA	0.805	1.037	0.477	NA
1585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.154	1.127	0.365	0.688	0.649	NA	0.463	0.796	0.429	NA
1586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.981	1.062	0.421	0.607	0.636	NA	0.603	0.881	0.557	NA
1587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.785	0.848	0.361	0.656	0.54	NA	0.759	0.971	0.693	NA
1588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.508	0.58	0.292	0.434	0.328	NA	0.602	0.91	0.448	NA
1589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.428	0.636	0.339	0.441	0.443	NA	0.658	0.833	0.533	NA
1590	NA	NA	NA	0.103	NA	NA	NA	NA	NA	NA	NA	NA	0.527	0.614	0.258	0.517	0.466	NA	0.584	0.59	0.576	NA
1591	NA	NA	NA	0.183	NA	NA	NA	NA	NA	NA	NA	NA	0.478	0.642	0.256	0.507	0.407	NA	0.489	0.671	0.564	NA
1592	NA	NA	NA	0.082	NA	NA	NA	NA	NA	NA	NA	NA	0.369	0.539	0.205	0.393	0.431	NA	0.436	0.757	0.489	NA
1593	NA	NA	NA	0.142	NA	NA	NA	NA	NA	NA	NA	NA	0.271	0.399	0.226	0.343	0.342	NA	0.349	0.478	0.463	NA
1594	NA	NA	NA	0.14	NA	NA	NA	NA	NA	NA	NA	NA	0.389	0.527	0.226	0.296	0.252	NA	0.262	0.546	0.435	NA
1595	NA	NA	0.14	0.104	NA	NA	NA	NA	NA	NA	NA	NA	0.365	0.428	0.233	0.237	0.411	NA	0.248	0.448	0.486	NA
1596	NA	NA	0.093	0.098	NA	NA	NA	NA	NA	NA	NA	NA	0.369	0.391	0.351	0.364	0.319	NA	0.241	0.408	0.411	NA
1597	NA	NA	0.168	0.173	NA	NA	NA	NA	NA	NA	NA	NA	0.36	0.375	0.307	0.385	0.272	NA	0.246	0.286	0.321	NA
1598	NA	NA	0.182	0.159	NA	NA	NA	NA	NA	NA	NA	NA	0.329	0.443	0.351	0.446	0.432	NA	0.187	0.171	0.433	NA
1599	NA	NA	0.195	0.19	NA	NA	NA	NA	NA	NA	NA	NA	0.458	0.586	0.469	0.43	0.484	NA	0.226	0.218	0.605	NA
1600	NA	NA	0.15	0.141	NA	NA	NA	NA	NA	NA	NA	NA	0.564	0.648	0.353	0.414	0.471	NA	0.329	0.283	0.483	NA
1601	NA	NA	0.183	0.124	NA	NA	NA	NA	NA	NA	NA	NA	0.679	0.727	0.438	0.498	0.511	NA	0.383	0.361	0.532	NA
1602	NA	NA	0.223	0.233	NA	NA	NA	NA	NA	NA	NA	NA	0.684	0.621	0.494	0.487	0.682	NA	0.3	0.269	0.503	NA
1603	NA	NA	0.244	0.183	NA	NA	NA	NA	NA	NA	NA	NA	1.108	0.94	0.783	0.915	0.958	NA	0.736	0.777	0.991	NA
1604	NA	NA	0.272	0.225	NA	NA	NA	NA	NA	NA	NA	NA	0.9	0.901	0.991	0.834	1.583	NA	1.054	0.892	1.15	NA
1605	NA	NA	0.142	0.155	NA	NA	NA	NA	NA	NA	NA	NA	1.412	0.988	0.918	0.808	1.301	NA	0.876	1.119	1.123	NA
1606	NA	NA	0.191	0.204	NA	NA	NA	NA	NA	NA	NA	NA	1.548	0.583	0.55	0.421	1.007	NA	0.695	0.73	0.64	NA
1607	NA	NA	0.213	0.246	NA	NA	NA	NA	NA	NA	NA	NA	2.063	0.563	0.475	0.378	1.051	NA	0.594	0.564	0.684	NA
1608	NA	NA	0.172	0.22	NA	NA	NA	NA	NA	NA	NA	NA	1.336	0.55	0.355	0.374	0.698	NA	0.509	0.536	0.641	NA
1609	NA	NA	0.253	0.269	NA	NA	NA	NA	NA	NA	NA	NA	1.46	0.613	0.453	0.475	0.702	NA	0.587	0.504	0.629	NA
1610	NA	NA	0.2	0.216	NA	NA	NA	NA	NA	NA	NA	NA	1.087	0.551	0.457	0.484	0.581	NA	0.56	0.786	0.635	NA
1611	NA	NA	0.191	0.223	NA	NA	NA	NA	NA	NA	NA	NA	0.617	0.42	0.321	0.386	0.444	NA	0.222	0.294	0.527	NA
1612	NA	NA	0.16	0.148	NA	NA	NA	NA	NA	NA	NA	NA	0.645	0.415	0.317	0.338	0.449	NA	0.235	0.251	0.621	NA
1613	NA	NA	0.312	0.382	NA	NA	NA	NA	NA	NA	NA	NA	1.078	0.905	0.569	0.6	0.706	NA	0.432	0.654	0.952	NA
1614	NA	NA	0.243	0.278	0.32	NA	NA	NA	NA	NA	NA	NA	1.052	0.7	0.649	0.585	0.774	NA	0.27	0.517	0.914	NA
1615	NA	NA	0.216	0.21	0.36	NA	NA	NA	NA	NA	NA	NA	1.384	0.722	0.497	0.637	0.807	NA	0.357	0.369	0.731	NA
1616	NA	NA	0.225	0.239	0.262	NA	NA	NA	NA	NA	NA	NA	0.862	0.392	0.433	0.588	0.593	NA	0.255	0.263	0.422	NA
1617	NA	NA	0.139	0.14	0.139	NA	NA	NA	NA	NA	NA	NA	0.874	0.326	0.263	0.456	0.66	NA	0.259	0.183	0.387	NA
1618	NA	NA	0.119	0.201	0.122	NA	NA	NA	NA	NA	NA	NA	0.734	0.39	0.197	0.335	0.603	NA	0.267	0.252	0.277	NA
1619	NA	NA	0.108	0.142	0.185	NA	NA	NA	NA	NA	NA	NA	0.603	0.332	0.252	0.318	0.537	NA	0.381	0.354	0.321	NA
1620	NA	NA	0.118	0.125	0.153	NA	NA	NA	NA	NA	NA	NA	0.427	0.248	0.161	0.311	0.496	NA	0.292	0.363	0.248	NA
1621	NA	NA	0.201	0.174	0.325	NA	NA	NA	NA	NA	NA	NA	0.414	0.286	0.278	0.566	0.472	NA	0.308	0.29	0.214	NA
1622	NA	NA	0.145	0.228	0.292	NA	NA	NA	NA	NA	NA	NA	0.291	0.169	0.427	0.671	0.437	NA	0.31	0.236	0.212	NA
1623	NA	NA	0.16	0.181	0.205	NA	NA	NA	NA	NA	NA	NA	0.221	0.044	0.297	0.505	0.265	NA	0.292	0.223	0.25	NA
1624	NA	NA	0.226	0.209	0.22	NA	NA	NA	NA	NA	NA	NA	0.421	0.143	0.29	0.561	0.47	NA	0.429	0.373	0.398	NA
1625	NA	NA	0.254	0.305	0.507	NA	NA	NA	NA	NA	NA	NA	0.319	0.256	0.254	0.413	0.287	NA	0.277	0.288	0.325	NA
1626	NA	NA	0.228	0.224	0.281	NA	NA	NA	NA	NA	NA	NA	0.268	0.32	0.214	0.333	0.167	NA	0.265	0.269	0.25	NA
1627	NA	NA	0.249	0.29	0.499	NA	NA	NA	NA	NA	NA	NA	0.369	0.412	0.263	0.389	0.134	NA	0.336	0.282	0.345	NA
1628	NA	NA	0.274	0.277	0.693	NA	NA	NA	NA	NA	NA	NA	0.432	0.535	0.424	0.663	0.453	NA	0.306	0.318	0.607	0.375
1629	NA	NA	0.292	0.415	0.501	NA	NA	NA	NA	NA	NA	NA	0.401	0.635	0.634	0.757	0.79	NA	0.371	0.459	0.644	0.772
1630	NA	NA	0.34	0.362	0.716	NA	NA	NA	NA	NA	NA	NA	0.79	0.807	0.647	0.677	1.162	NA	0.475	0.53	0.876	1.074
1631	NA	NA	0.283	0.303	0.626	NA	NA	NA	NA	NA	NA	NA	1.07	0.911	0.698	0.664	1.48	NA	0.421	0.642	0.835	0.973
1632	NA	NA	0.281	0.22	0.566	NA	NA	NA	NA	NA	NA	NA	1.083	0.756	0.538	0.562	1.148	NA	0.434	0.601	0.926	0.943
1633	NA	NA	0.195	0.194	0.421	NA	NA	NA	NA	NA	NA	NA	0.775	0.453	0.256	0.306	0.734	NA	0.42	0.489	0.704	0.763
1634	NA	NA	0.167	0.155	0.44	NA	NA	NA	NA	NA	NA	NA	0.753	0.374	0.315	0.325	0.512	NA	0.43	0.334	0.825	0.741
1635	NA	NA	0.24	0.15	0.461	NA	NA	NA	NA	NA	NA	NA	0.542	0.383	0.587	0.409	0.436	NA	0.349	0.352	0.619	0.472
1636	NA	NA	0.253	0.147	0.432	NA	NA	NA	NA	NA	NA	NA	0.725	0.242	0.523	0.639	0.409	NA	0.386	0.46	0.55	0.59
1637	NA	NA	0.145	0.091	0.354	NA	NA	NA	NA	NA	NA	NA	0.74	0.127	0.492	0.291	0.426	NA	0.408	0.293	0.355	0.443
1638	NA	NA	0.163	0.162	0.178	NA	NA	NA	NA	NA	NA	NA	0.342	0.021	0.116	0.088	0.307	NA	0.115	0.066	0.22	0.234
1639	NA	NA	0.101	0.049	0.419	NA	NA	NA	NA	NA	NA	NA	0.536	0.026	0.115	0.174	0.452	NA	0.268	0.162	0.414	0.504
1640	NA	NA	0.139	0.137	0.481	NA	NA	NA	NA	NA	NA	NA	0.907	0.111	0.338	0.598	0.778	NA	0.376	0.332	0.608	0.789
1641	NA	NA	0.295	0.319	0.399	NA	NA	NA	NA	NA	NA	NA	1.357	0.491	0.96	1.01	1.146	NA	0.929	0.735	0.412	0.491
1642	NA	NA	0.35	0.295	0.326	NA	NA	NA	NA	NA	NA	NA	1.232	0.965	1.112	1.054	1.556	NA	0.949	0.539	0.359	0.559
1643	NA	NA	0.365	0.265	0.294	NA	NA	NA	NA	NA	NA	NA	1.025	0.967	1.006	1.303	1.523	NA	0.87	0.458	1.196	1.122
1644	NA	NA	0.15	0.092	0.25	NA	NA	NA	NA	NA	NA	NA	0.574	0.481	0.618	1.109	1.151	NA	0.744	0.262	1.019	1.138
1645	NA	NA	0.445	0.5	0.346	NA	NA	NA	NA	NA	NA	NA	0.465	0.458	0.332	0.619	1.051	0.584	0.649	0.307	0.898	1.107
1646	NA	NA	0.398	0.477	0.285	NA	NA	NA	NA	NA	NA	NA	0.426	0.511	0.251	0.718	0.831	0.504	0.482	0.282	0.553	0.918
1647	NA	NA	0.203	0.33	0.198	NA	NA	NA	NA	NA	NA	NA	0.34	0.39	0.197	0.4	0.681	0.407	0.467	0.29	0.359	0.648
1648	NA	NA	0.07	0.086	0.221	NA	NA	NA	NA	NA	NA	NA	0.219	0.189	0.222	0.372	0.777	0.48	0.319	0.208	0.315	0.503
