# Allen - Butters - LGFR - ITRDB AUSL036
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/18197
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-18197.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl036w-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ausl036w-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl036w.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ausl036w.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2015-02-06
#--------------------
# File_Last_Modified_Date
#   Date: 2015-02-06
#--------------------
# Title
#   Study_Name: Allen - Butters - LGFR - ITRDB AUSL036
#--------------------
# Investigators
#   Investigators: Allen, K.J.; Drew, D.M.; Downes, G.M.; Evans, R.; Baker, P.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Wood properties data including average microfibril angle (ausl036f.rwl), average cell wall thickness (ausl036c.rwl), average trachedi radial diameter (ausl036w.rwl), and average density (ausl036d.rwl). Data collected for investigative purposes.  Contains strong temperature signal, also a weaker streamflow signal present.  NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: K.J. Allen, D.M. Drew, G.M. Downes, R. Evans, E.R. Cook, M. Battaglia and P.J. Baker
#   Journal_Name: Journal of Quaternary Science
#   Published_Title: A strong regional temperature signal in low-elevation Huon pine
#   Published_Date_or_Year: 2013
#   Volume: 28
#   Pages: 433-438
#   Issue: 5
#   Report_Number: 
#   DOI: 10.1002/jqs.2637
#   Full_Citation: None
#   Abstract: We have produced the first annually resolved, centennial-length tree-ring chronologies, based on tracheid radial diameter (TRD) and microfibril angle for south-eastern Australia (SEA) from what would commonly be considered a dendroclimatically suboptimal site. The chronologies exhibit a strong regional temperature signal for the austral summer (nominally November-April) that extends across much of SEA. The strength and spatial extent of the temperature-TRD correlations surpass those between the iconic Tasmanian Mt Read ring-width chronology and austral summer temperatures, and are more time-stable. We demonstrate that the value of wood property chronologies for their ability to improve the both the quality and the quantity of highly climate-sensitive series available for regional annual-resolution climate reconstructions, in data-sparse regions in Australasia and beyond, should be examined. In light of the 'divergence debate', the time-stability of relationships with climate, relative to other tree-ring proxies, also requires further investigation.
#--------------------
#   Authors: David M. Drew, Kathryn Allen, Geoffrey M. Downes, Robert Evans, Michael Battaglia and Patrick Baker
#   Journal_Name: Tree Physiology
#   Published_Title: Wood properties in a long-lived conifer reveal strong climate signals where ring-width series do not
#   Published_Date_or_Year: 2013
#   Volume: 33
#   Pages: 37-47
#   Issue: 1
#   Report_Number: 
#   DOI: 10.1093/treephys/tps111
#   Full_Citation: None
#   Abstract: Although tree-ring-width chronologies have been widely used for temperature reconstructions, there are many sites around the world at which there is little evidence of a clear climate signal in the ring-width chronologies. This is the case with the long-lived conifer Huon pine (Lagarostrobos franklinii (Hook. F.) Quinn), endemic to Tasmania, Australia, when the species grows at low elevation. In this study, we developed chronologies of several wood properties (e.g., tracheid radial diameter, microfibril angle) from Huon pine growing at a low-elevation site. We found that despite the absence of a climate signal in the ring-width chronologies, there were significant correlations between wood density, tracheid radial diameter and microfibril angle and temperature, stream flow and a drought index, enabling the development of robust chronologies. This novel finding suggests that chronologies based on these wood properties may have important potential for climate reconstructions from sites and species that have not yet been realized. In particular, a relatively extensive resource of ancient, low-elevation Huon pine in western Tasmania, in which climate signals have not been found using ring widths, may now be useful as part of the broader effort to reconstruct Southern Hemisphere climate.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Butters
#   Location: Tasmania
#   Northernmost_Latitude: -42.15
#   Southernmost_Latitude: -42.15
#   Easternmost_Longitude: 145.5167
#   Westernmost_Longitude: 145.5167
#   Elevation_m: 60
#--------------------
# Data_Collection
#   Collection_Name: AUSL036
#   First_Year: 1790
#   Last_Year: 2009
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  density
#   Notes: 
#--------------------
# Species
#   Species_Name: Lagarostrobus franklinii (Hook. f.) Quinn
#   Common_Name: huon pine
#   Tree_Species_Code: LGFR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## But03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But06_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But06; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But07_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But07; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But08_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But08; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But09_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But09; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But10_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But10; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But11_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But11; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But12_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But12; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But13_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But13; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But15_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But15; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But17_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But17; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But18_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But18; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But19_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But19; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But22_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But22; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But25_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But25; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But26_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But26; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But27_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But27; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But28_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But28; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But29_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But29; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But30_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But30; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## But32_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: But32; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	But03_raw	But04_raw	But05_raw	But06_raw	But07_raw	But08_raw	But09_raw	But10_raw	But11_raw	But12_raw	But13_raw	But15_raw	But16_raw	But17_raw	But18_raw	But19_raw	But20_raw	But21_raw	But22_raw	But25_raw	But26_raw	But27_raw	But28_raw	But29_raw	But30_raw	But32_raw
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.194	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.183	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.189	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.188	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.204	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.211	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.216	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.203	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.19	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.198	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.201	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.197	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.207	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.215	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.199	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.202	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.192	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1810	NA	NA	NA	NA	NA	NA	NA	NA	0.231	NA	NA	NA	NA	NA	NA	0.202	NA	NA	NA	NA	NA	0.248	0.256	NA	NA	NA
1811	NA	NA	NA	NA	NA	NA	NA	NA	0.236	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	0.243	0.248	NA	NA	NA
1812	NA	NA	NA	NA	NA	NA	NA	NA	0.234	NA	NA	NA	NA	NA	NA	0.207	NA	NA	NA	NA	NA	0.249	0.254	NA	NA	NA
1813	NA	NA	NA	NA	NA	NA	NA	NA	0.229	NA	NA	NA	NA	NA	NA	0.209	NA	NA	NA	NA	NA	0.249	0.258	NA	NA	NA
1814	NA	NA	NA	NA	NA	NA	NA	NA	0.228	NA	NA	NA	NA	NA	NA	0.203	NA	NA	NA	NA	NA	0.25	0.261	NA	NA	NA
1815	NA	NA	NA	NA	NA	NA	NA	NA	0.242	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	0.255	0.255	NA	NA	NA
1816	NA	NA	NA	NA	NA	NA	NA	NA	0.231	NA	NA	NA	NA	NA	NA	0.206	NA	NA	NA	NA	NA	0.241	0.262	NA	NA	NA
1817	NA	NA	NA	NA	NA	NA	NA	NA	0.257	NA	NA	NA	NA	NA	NA	0.234	NA	NA	NA	NA	NA	0.259	0.272	NA	NA	NA
1818	NA	NA	NA	NA	NA	NA	NA	NA	0.243	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA	0.243	0.252	NA	NA	NA
1819	NA	NA	NA	NA	NA	NA	NA	NA	0.263	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	0.241	0.256	NA	NA	NA
1820	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	NA	0.216	NA	NA	NA	NA	NA	0.232	0.246	NA	NA	NA
1821	NA	NA	NA	NA	NA	NA	NA	NA	0.242	NA	NA	NA	NA	NA	NA	0.232	NA	NA	NA	NA	NA	0.25	0.251	NA	NA	NA
1822	NA	NA	NA	NA	NA	NA	NA	NA	0.236	NA	NA	NA	NA	NA	NA	0.228	NA	NA	NA	NA	NA	0.237	0.234	NA	NA	NA
1823	NA	NA	NA	NA	NA	NA	NA	NA	0.232	NA	NA	NA	NA	NA	NA	0.231	NA	NA	NA	NA	NA	0.252	0.256	NA	NA	NA
1824	NA	NA	NA	NA	NA	NA	NA	NA	0.248	NA	NA	NA	NA	NA	NA	0.232	NA	NA	NA	NA	NA	0.248	0.253	NA	NA	NA
1825	NA	NA	NA	NA	NA	NA	NA	NA	0.251	NA	NA	NA	NA	NA	NA	0.237	NA	NA	NA	NA	NA	0.252	0.255	NA	NA	NA
1826	NA	NA	NA	NA	NA	NA	NA	NA	0.243	NA	NA	NA	NA	NA	NA	0.237	NA	NA	NA	NA	NA	0.25	0.244	NA	NA	NA
1827	NA	NA	NA	NA	NA	NA	NA	NA	0.234	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA	0.243	0.252	NA	NA	NA
1828	NA	NA	NA	NA	NA	NA	NA	NA	0.238	NA	NA	NA	NA	NA	NA	0.237	NA	NA	NA	NA	NA	0.242	0.245	NA	NA	NA
1829	NA	NA	NA	NA	NA	NA	NA	NA	0.242	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA	0.251	0.253	NA	NA	NA
1830	NA	NA	NA	NA	NA	NA	NA	NA	0.243	NA	NA	NA	NA	NA	NA	0.228	NA	NA	NA	NA	NA	0.247	0.258	NA	NA	0.239
