# Allen - Hayesfarm - CAIN - ITRDB AUSL057
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/31415
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-31415.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl057-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ausl057-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl057.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ausl057.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2020-09-26
#--------------------
# File_Last_Modified_Date
#   Date: 2020-09-26
#--------------------
# Title
#   Study_Name: Allen - Hayesfarm - CAIN - ITRDB AUSL057
#--------------------
# Investigators
#   Investigators: Allen, K.J.; Palmer, J.G.(https://orcid.org/0000-0002-6665-4483); Baker, P.J.
#--------------------
# Description_Notes_and_Keywords
#   Description: Callitris intratropica ring-width data used for drought reconstruction, monsoonal north Australia. NOAA Template Raw Measurements file added 2020-11-18.
#--------------------
# Publication
#   Authors: K.J. Allen, M.B. Freund, J.G. Palmer, R. Simkin, L. Williams, M. Brookhouse, E.R. Cook, S. Stewart, P.J. Baker
#   Journal_Name: Global and Planetary Change
#   Published_Title: Hydroclimate extremes in a north Australian drought reconstruction asymmetrically linked with Central Pacific Sea surface temperatures
#   Published_Date_or_Year: 2020
#   Volume: 195
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1016/j.gloplacha.2020.103329
#   Full_Citation: None
#   Abstract: An understanding of tropical hydroclimate variability, the associated drivers and how it is likely to change is a major scientific and societal challenge that is acutely hampered by short instrumental records. We present a 246-year tree-ring drought reconstruction of the Standardised Precipitation Evaporation Index (SPEI) for monsoonal northern Australia for the end of the wet season (March-May; MAM). This reconstruction extends the instrumental record back by 150 years. Around one third of total annual rainfall falls during MAM, making it a crucial component of the monsoonal cycle. MAM is also the season most impacted by the differential decay process of Central Pacific (as opposed to Western Pacific) El Nino events that are linked with dry conditions over northern and northwestern Australia more generally. Our reconstruction therefore provides an opportunity to consider how central Pacific variability has modulated MAM hydroclimate in Australia's monsoonal north over the past two and a half centuries. We found that MAM hydroclimate extremes in the region have a strong, but asymmetric relationship with central Pacific sea surface temperatures (SSTs) and ENSO indices. Extremely wet MAMs in monsoonal north Australia were associated with cooler SSTs, above average rainfall across much of Australia, and often coincided with La Nina events. The spatial relationship between dry extremes and Pacific SSTs during dry events was generally, but weakly, consistent with the SST signature of central Pacific El Nino events. The association between reconstructed dry extremes in the monsoonal north and dry conditions across the rest of Australia is also less extensive and weaker than for wet events. Results suggest that more extreme wet events in the Australian monsoonal north likely reflect cool central Pacific SSTs and later termination of the Australian monsoon. Consecutive years with extremely dry MAMs became more frequent over the latter part of the 20th Century while the probability of an extreme dry MAM followed by an extreme wet MAM the next year peaked in the mid 20th Century and has since declined.
#--------------------
# Funding_Agency
#   Funding_Agency_Name: Australian Research Council  
#   Grant: DP087874
#--------------------
# Site_Information
#   Site_Name: Hayesfarm
#   Location: Australia
#   Northernmost_Latitude: -13.6
#   Southernmost_Latitude: -13.6
#   Easternmost_Longitude: 131.53
#   Westernmost_Longitude: 131.53
#   Elevation_m: None
#--------------------
# Data_Collection
#   Collection_Name: AUSL057
#   First_Year: 1897
#   Last_Year: 2006
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Callitris intratropica R. Baker & H.G. Smith
#   Common_Name: cypress pine
#   Tree_Species_Code: CAIN
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HAY01-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY01-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY01-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY01-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY02-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY02-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY02-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY02-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY03-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY03-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY03-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY03-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY04-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY04-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY04-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY04-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY05-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY05-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY05-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY05-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY06-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY06-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY06-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY06-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY07-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY07-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY07-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY07-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY08-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY08-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY08-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY08-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY09-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY09-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY09-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY09-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY10-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY10-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY10-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY10-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY11-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY11-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HAY11-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HAY11-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HAY01-1_raw	HAY01-2_raw	HAY02-1_raw	HAY02-2_raw	HAY03-1_raw	HAY03-2_raw	HAY04-1_raw	HAY04-2_raw	HAY05-1_raw	HAY05-2_raw	HAY06-1_raw	HAY06-2_raw	HAY07-1_raw	HAY07-2_raw	HAY08-1_raw	HAY08-2_raw	HAY09-1_raw	HAY09-2_raw	HAY10-1_raw	HAY10-2_raw	HAY11-1_raw	HAY11-2_raw
1897	NA	NA	0.613	0.741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1898	NA	NA	0.471	0.88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1899	NA	NA	0.52	0.603	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1900	NA	NA	0.3	0.663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1901	NA	NA	0.527	1.104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1902	NA	NA	0.649	0.458	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1903	NA	NA	0.226	0.682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1904	NA	NA	0.435	1.061	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1905	NA	NA	0.535	0.701	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1906	NA	NA	0.591	0.92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1907	1.596	NA	0.179	0.401	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1908	1.772	NA	0.441	0.642	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1909	2.02	NA	0.403	0.57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1910	2.004	NA	0.695	0.703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1911	2.122	NA	0.858	0.738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1912	2.614	NA	0.465	0.399	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1913	2.818	NA	0.23	0.181	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1914	2.034	NA	0.38	0.212	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1915	2.373	NA	0.704	0.723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1916	2.67	NA	0.694	0.521	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1917	2.058	2.153	0.461	0.475	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1918	1.857	2.002	0.376	0.36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1919	1.64	1.492	0.389	0.663	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1920	1.874	2.631	0.554	0.641	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1921	2.128	2.282	0.644	0.685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1922	2.162	3.244	0.557	0.666	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1923	1.668	2.098	0.931	0.778	1.534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1924	2.378	2.858	0.936	0.69	1.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1925	2.405	3.431	0.416	0.516	0.734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1926	1.686	1.591	0.354	0.613	0.705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1927	1.213	1.285	0.515	0.793	1.025	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1928	1.354	1.499	0.458	0.598	0.853	0.681	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1929	1.236	1.587	0.288	0.36	0.437	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1930	1.102	1.528	0.124	0.183	0.241	0.421	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1931	0.961	0.896	0.28	0.58	0.744	0.944	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1932	1.321	1.286	0.477	0.803	1.612	2.283	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1933	1.528	1.832	0.697	1.234	1.735	2.891	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1934	1.009	1.013	0.618	0.865	1.484	2.058	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1935	0.574	0.615	0.529	0.626	1.351	1.478	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.523	1.775	1.112	1.167
1936	0.894	0.972	0.288	0.573	1.326	2.007	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.203	1.169	0.609	0.604
1937	0.79	0.657	0.595	0.923	1.853	2.102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.415	1.764	0.951	1.167
1938	1.136	1.027	0.564	0.691	1.764	2.248	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.997	3.563	1.425	1.663
1939	1.195	1.094	0.66	0.74	2.254	2.187	NA	NA	NA	NA	NA	NA	NA	NA	2.13	2.349	NA	NA	1.99	3.28	1.867	1.667
1940	1.009	1.112	0.858	0.697	1.951	2.572	1.638	1.941	NA	2.999	NA	NA	NA	NA	2.299	2.473	NA	NA	1.813	2.634	1.768	1.813
1941	0.93	0.889	0.57	0.682	1.668	2.326	2.137	1.782	NA	2.733	NA	NA	NA	NA	2.27	1.174	NA	NA	2.004	2.759	1.422	2.636
1942	0.863	0.922	1.141	0.954	1.409	2.204	2.132	1.823	NA	2.366	NA	NA	1.953	2.489	2.48	1.592	NA	NA	2.315	3.299	1.517	2.544
1943	1.094	0.868	1.224	1.24	1.23	2.025	1.653	1.914	NA	2.149	NA	NA	2.181	3.082	1.228	1.678	NA	NA	2.343	2.91	2.034	2.515
1944	1.119	1.038	1.274	1.409	1.203	1.709	1.93	1.622	NA	1.523	NA	NA	1.946	2.649	1.631	1.797	NA	NA	1.889	2.751	1.923	2.451
1945	1.101	1.122	1.318	1.413	1.529	2.072	1.896	1.432	NA	1.995	NA	NA	1.66	2.459	1.543	1.591	1.985	NA	1.958	2.847	2.286	2.035
1946	1.179	1.211	1.404	1.765	1.791	2.256	1.867	1.452	NA	1.984	NA	NA	1.575	1.779	0.951	1.062	1.445	NA	1.439	2.058	1.482	2.01
1947	1.023	1.047	1.536	2.198	1.551	2.684	1.751	1.272	NA	0.979	NA	NA	1.835	1.93	1.237	1.373	1.355	NA	1.725	3.096	2.313	2.664
1948	0.985	1.043	1.458	1.861	1.217	2.192	0.66	1.376	NA	0.817	NA	NA	1.942	1.392	1.256	0.885	1.914	NA	1.309	2.518	1.324	1.957
1949	1.176	1.073	1.048	1.948	1.465	1.34	1.367	0.953	NA	1.167	NA	NA	2.166	1.557	1.474	1.523	2.298	NA	1.779	2.834	1.393	1.737
1950	1.167	1.177	1.752	2.086	1.698	1.303	1.535	0.951	NA	1.873	NA	NA	1.967	1.274	1.667	1.972	2.68	NA	2.452	3.049	1.719	1.895
1951	0.338	0.267	0.787	0.741	0.625	0.483	0.232	0.143	NA	0.965	NA	NA	1.088	0.834	0.823	0.648	1.174	NA	1.207	1.409	0.922	1.136
1952	0.631	0.61	1.528	1.442	1.145	0.826	0.463	0.495	NA	1.202	NA	NA	2.707	2.046	1.167	1.088	2.854	NA	1.615	2.29	1.053	1.513
1953	1.192	1.629	1.902	2.83	0.463	3.283	1.291	1.489	NA	2.92	NA	NA	3.635	2.718	2.644	1.566	4.091	NA	2.967	4.125	1.684	2.738
1954	1.22	1.32	1.802	2.167	1.453	2.554	2.172	2.123	1.492	2.517	NA	NA	4.294	2.527	3.753	2.118	4.352	4.153	3.046	5.728	2.136	2.478
1955	0.973	1.512	1.447	2.22	2.398	2.574	2.252	2.023	2.117	2.038	NA	NA	4.506	2.555	3.369	1.846	3.797	3.541	2.569	4.181	2.098	2.341
1956	1.08	1.745	1.748	2.295	2.941	3.063	2.69	2.486	2.09	2.011	NA	NA	3.957	2.035	2.974	1.841	3.634	6.125	2.699	3.818	2.67	2.941
1957	0.992	1.525	1.893	2.029	2.111	1.556	2.272	2.211	1.677	1.726	NA	NA	2.519	2.184	3.105	1.743	3.27	4.873	2.318	3.332	1.163	2.151
