# Lamarche - Sheepwash Creek - PHAS - ITRDB AUSL020
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3850
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3850.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl020-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ausl020-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl020.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ausl020.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Lamarche - Sheepwash Creek - PHAS - ITRDB AUSL020
#--------------------
# Investigators
#   Investigators: Lamarche, V.C.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Sheepwash Creek
#   Location: Tasmania
#   Northernmost_Latitude: -43.47
#   Southernmost_Latitude: -43.47
#   Easternmost_Longitude: 147.28
#   Westernmost_Longitude: 147.28
#   Elevation_m: 340
#--------------------
# Data_Collection
#   Collection_Name: AUSL020
#   First_Year: 1542
#   Last_Year: 1975
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Phyllocladus aspleniifolius (Labill.) Hook. f.
#   Common_Name: celery top pine
#   Tree_Species_Code: PHAS
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## SWK422_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK422; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK424_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK424; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK432_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK432; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK434_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK434; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK441_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK441; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK451_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK451; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK452_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK452; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK453_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK453; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK463_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK463; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK473_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK473; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK481_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK481; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK482_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK482; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK421_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK421; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK423_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK423; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK431_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK431; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK433_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK433; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK442_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK442; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK445_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK445; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK461_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK461; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK462_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK462; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK471_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK471; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK472_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK472; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK483_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK483; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## SWK484_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: SWK484; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	SWK422_raw	SWK424_raw	SWK432_raw	SWK434_raw	SWK441_raw	SWK451_raw	SWK452_raw	SWK453_raw	SWK463_raw	SWK473_raw	SWK481_raw	SWK482_raw	SWK421_raw	SWK423_raw	SWK431_raw	SWK433_raw	SWK442_raw	SWK445_raw	SWK461_raw	SWK462_raw	SWK471_raw	SWK472_raw	SWK483_raw	SWK484_raw
1542	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1543	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1544	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1545	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1546	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1547	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1548	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1549	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1550	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	0.38	NA	NA	NA	NA	NA	NA	NA	NA
1551	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	0.61	NA	NA	NA	NA	NA	NA	NA	NA
1552	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	NA	NA	NA
1553	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	0.34	NA	NA	NA	NA	NA	NA	NA	NA
1554	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	0.37	NA	NA	NA	NA	NA	NA	NA	NA
1555	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	NA	NA	NA	0.54	NA	NA	NA	NA	NA	NA	NA	NA
1556	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.3	NA	NA	NA	NA	NA	0.21	NA	NA	NA	NA	NA	NA	NA	NA
1557	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.23	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	NA	NA	NA
1558	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.18	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA
1559	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	0.51	NA	NA	NA	NA	NA	NA	NA	NA
1560	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.41	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	NA	NA	NA
1561	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA	NA	NA	NA	NA
1562	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	0.35	NA	NA	NA	NA	NA	NA	NA	NA
1563	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.32	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	NA	NA	NA	NA
1564	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.45	NA	NA	NA	NA	NA	0.27	NA	NA	NA	NA	NA	NA	NA	NA
1565	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	0.27	NA	NA	NA
1566	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA	NA	NA	NA	0.18	NA	NA	NA	NA	0.52	0.53	NA	0.76
1567	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	NA	NA	NA	0.13	NA	NA	NA	NA	0.54	0.5	NA	1.08
1568	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.39	NA	NA	NA	NA	NA	0.08	NA	NA	NA	NA	0.61	0.54	NA	0.8
1569	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	NA	NA	NA	0.28	NA	NA	NA	NA	0.84	0.57	NA	0.79
1570	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.55	NA	NA	NA	NA	NA	0.16	NA	NA	NA	NA	0.64	0.59	NA	1.04
1571	0.62	0.51	NA	NA	NA	NA	NA	NA	NA	0.54	0.46	NA	NA	0.52	NA	0.06	NA	NA	NA	NA	0.72	0.59	NA	0.74
1572	0.44	0.47	NA	NA	NA	NA	NA	NA	NA	0.71	0.46	NA	NA	0.42	NA	0.16	NA	NA	NA	NA	0.82	0.75	NA	0.56
1573	0.42	0.42	NA	NA	NA	NA	NA	NA	NA	0.67	0.51	NA	NA	0.45	NA	0.21	NA	NA	NA	NA	0.72	0.62	NA	0.52
1574	0.51	0.49	NA	NA	NA	NA	NA	NA	NA	0.57	0.6	NA	NA	0.52	NA	0.16	NA	NA	NA	NA	0.65	0.64	NA	0.66
1575	0.44	0.46	NA	NA	NA	NA	NA	NA	NA	0.63	0.38	NA	NA	0.51	NA	0.09	NA	NA	NA	NA	0.7	0.71	NA	0.45
1576	0.37	0.52	NA	NA	NA	NA	NA	NA	NA	0.67	0.6	NA	NA	0.52	NA	0.18	NA	NA	NA	NA	0.72	0.79	NA	0.66
1577	0.44	0.38	NA	NA	NA	NA	NA	NA	NA	0.67	0.4	NA	NA	0.48	NA	0.24	NA	NA	NA	NA	0.84	0.77	NA	0.51
1578	0.39	0.38	NA	NA	NA	NA	NA	NA	NA	0.56	0.13	NA	NA	0.44	NA	0.1	NA	NA	NA	NA	0.86	0.75	NA	0.19
1579	0.42	0.48	NA	NA	NA	NA	NA	NA	NA	0.46	0.47	NA	NA	0.46	NA	0.08	NA	NA	NA	NA	0.67	0.69	NA	0.57
1580	0.37	0.39	NA	NA	NA	NA	NA	NA	NA	0.64	0.34	NA	NA	0.36	NA	0.18	NA	NA	NA	NA	0.88	1	NA	0.35
1581	0.44	0.46	NA	NA	NA	NA	NA	NA	NA	0.6	0.55	NA	NA	0.44	NA	0.46	NA	NA	NA	NA	0.68	0.7	NA	0.52
1582	0.37	0.39	NA	NA	NA	NA	NA	NA	NA	0.81	0.53	NA	NA	0.42	NA	0.34	NA	NA	NA	NA	0.79	0.89	NA	0.56
1583	0.4	0.33	NA	NA	NA	NA	NA	NA	NA	0.65	0.33	NA	NA	0.35	NA	0.27	NA	NA	NA	NA	0.69	0.73	NA	0.47
1584	0.44	0.45	NA	NA	NA	NA	NA	NA	NA	0.7	0.39	NA	NA	0.37	NA	0.12	NA	NA	NA	NA	0.62	0.54	NA	0.63
1585	0.61	0.49	NA	NA	NA	NA	NA	NA	NA	0.91	0.49	NA	NA	0.49	NA	0.22	NA	NA	NA	NA	0.74	0.83	NA	0.86
1586	0.46	0.47	NA	NA	NA	NA	NA	NA	NA	0.58	0.21	NA	NA	0.45	NA	0.1	NA	NA	NA	NA	0.61	0.67	NA	0.48
1587	0.41	0.46	NA	NA	NA	NA	NA	NA	NA	0.72	0.72	NA	NA	0.45	NA	0.39	NA	NA	NA	NA	0.75	0.74	NA	0.74
1588	0.45	0.52	NA	NA	NA	NA	NA	NA	NA	0.59	0.54	NA	NA	0.49	NA	0.19	NA	NA	NA	NA	0.83	0.81	NA	0.53
1589	0.51	0.53	NA	NA	NA	NA	NA	NA	NA	0.77	0.29	NA	NA	0.49	NA	0.31	NA	NA	NA	NA	0.92	0.81	NA	0.61
