# Lamarche - Holly Range Road - PHAS - ITRDB AUSL005
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/3834
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-3834.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl005-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ausl005-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl005.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ausl005.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Lamarche - Holly Range Road - PHAS - ITRDB AUSL005
#--------------------
# Investigators
#   Investigators: Lamarche, V.C.; Campbell, D.A.; Bird, T.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Holly Range Road
#   Location: Australia
#   Northernmost_Latitude: -42.77
#   Southernmost_Latitude: -42.77
#   Easternmost_Longitude: 146.07
#   Westernmost_Longitude: 146.07
#   Elevation_m: 400
#--------------------
# Data_Collection
#   Collection_Name: AUSL005
#   First_Year: 1675
#   Last_Year: 1974
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Phyllocladus aspleniifolius (Labill.) Hook. f.
#   Common_Name: celery top pine
#   Tree_Species_Code: PHAS
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HR0601_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0601; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0602_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0602; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0603_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0603; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0621_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0621; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0622_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0622; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0623_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0623; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0631_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0631; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0632_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0632; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0633_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0633; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0641_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0641; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0642_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0642; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HR0643_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HR0643; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HR0601_raw	HR0602_raw	HR0603_raw	HR0621_raw	HR0622_raw	HR0623_raw	HR0631_raw	HR0632_raw	HR0633_raw	HR0641_raw	HR0642_raw	HR0643_raw
1739	0.69	1.11	0.81	NA	NA	NA	NA	0.32	NA	1.06	0.84	1.06
1740	0.49	0.79	0.77	NA	NA	NA	NA	0.69	NA	1.05	0.81	1.08
1741	0.66	1.1	1.15	NA	NA	NA	NA	0.68	NA	1.01	0.99	1.17
1742	0.58	1.06	1.05	NA	NA	NA	NA	0.22	NA	0.9	0.8	1.13
1743	0.89	1.17	1.01	NA	NA	NA	NA	0.56	NA	1.05	1.21	1.39
1744	0.55	0.7	0.95	NA	NA	NA	NA	0.15	NA	0.87	1.15	1.28
1745	0.68	1.18	1.33	NA	NA	NA	NA	0.65	NA	0.84	0.79	0.96
1746	0.65	1.54	0.83	NA	NA	NA	NA	0.14	NA	0.85	0.77	1.13
1747	0.31	0.73	0.31	NA	NA	NA	NA	0.62	NA	0.67	0.5	0.63
1748	0.62	1.04	0.73	NA	0.31	NA	NA	0.2	NA	0.95	0.84	1.05
1749	0.67	0.94	0.74	NA	0.24	NA	NA	0.58	NA	0.78	0.59	1.03
1750	0.85	0.89	1.08	NA	0.5	NA	NA	0.37	NA	0.84	0.75	1.06
1751	0.89	0.94	1.09	NA	0.26	NA	NA	0.43	NA	1.11	1.11	1.45
1752	0.59	0.62	0.9	NA	0.24	NA	NA	0.54	NA	0.77	0.71	0.99
1753	0.83	0.89	1.45	NA	0.37	NA	NA	0.42	NA	1.03	0.86	1.23
1754	0.71	0.58	1.1	NA	0.05	NA	NA	0.14	NA	0.78	0.55	1.37
1755	1.07	0.85	1.22	NA	0.45	NA	NA	0.49	NA	1.34	0.93	1.62
1756	0.62	0.53	0.79	NA	0.14	NA	NA	0.07	NA	0.98	0.85	1.3
1757	0.94	0.81	1.34	NA	0.19	NA	NA	0.67	NA	1.18	1.07	1.31
1758	0.83	0.65	1.14	NA	0.18	NA	NA	0.76	NA	0.95	0.96	1.1
1759	1.01	1.03	1.27	NA	0.46	NA	NA	0.12	NA	1.05	1.13	1.32
1760	0.76	0.79	1.03	NA	0.19	NA	NA	0.23	NA	0.96	1.19	0.99
1761	1.36	1.02	1.23	NA	0.49	NA	NA	0.33	NA	1.14	1.4	1.23
1762	0.88	0.75	1.04	NA	0.25	NA	NA	0.37	NA	0.96	1.09	1.02
1763	0.81	1.09	1.04	NA	0.44	NA	NA	0.07	NA	0.85	1.12	1.07
1764	0.81	1.02	0.95	NA	0.1	NA	NA	0.19	NA	0.66	0.83	1.12
1765	1.17	1.25	1.15	NA	0.3	NA	NA	0.06	NA	0.93	0.82	1.22
1766	1.08	0.82	0.99	NA	0.16	NA	NA	0.17	NA	0.75	0.8	1.22
1767	1.26	1.08	1.14	NA	0.22	NA	NA	0.19	NA	0.83	0.94	1.23
1768	1.04	1.08	1.06	NA	0.31	NA	NA	0.24	NA	0.86	1	1.27
1769	1.07	1.02	1.01	NA	0.41	NA	NA	0.15	NA	0.73	0.96	1.29
1770	0.89	0.94	0.79	NA	0.31	NA	NA	0.29	NA	1	1.02	1.12
1771	0.8	0.98	0.77	NA	0.42	NA	NA	0.1	NA	0.76	0.73	0.78
1772	0.94	0.85	0.74	NA	0.46	NA	NA	0.06	NA	0.91	0.67	0.66
1773	0.95	0.87	0.73	NA	0.47	NA	NA	0.03	NA	1.08	0.89	0.82
1774	0.97	0.78	0.84	NA	0.44	NA	NA	0.08	NA	1.12	0.88	1.13
1775	0.92	1.03	0.84	NA	0.48	NA	NA	0.09	NA	0.95	0.79	1.11
1776	0.63	0.51	0.65	NA	0.38	NA	NA	0.03	NA	0.54	0.59	0.57
1777	0.99	0.65	0.68	NA	0.49	NA	NA	0.05	NA	0.3	0.18	0.34
1778	1.23	1.03	1.09	NA	0.68	NA	NA	0.16	NA	0.71	0.46	0.76
1779	1.51	1.1	1.04	NA	0.62	NA	NA	0.1	NA	1.51	1.51	1.57
1780	1.26	1.05	1.01	NA	0.38	NA	NA	0.15	NA	1.19	1.46	1.4
1781	1.33	1.05	1.03	NA	0.4	NA	0.46	0.22	NA	1.18	1.42	1.55
1782	1.16	0.78	0.8	NA	0.44	NA	0.49	0.23	NA	1.41	1.21	2.13
1783	1.33	1	1.17	NA	0.42	NA	0.3	0.2	NA	0.95	0.68	1.74
1784	1.41	0.98	1.01	NA	0.25	NA	0.23	0.19	NA	1.07	0.61	1.46
1785	1.09	0.68	0.82	NA	0.25	NA	0.26	0.18	NA	1	0.43	0.95
1786	0.96	0.6	0.66	0.25	0.25	NA	0.71	0.26	NA	1.33	0.44	1.17
1787	1.06	0.79	0.59	0.21	0.31	NA	0.7	0.45	NA	0.98	0.37	0.89
1788	1.05	0.83	0.72	0.11	0.18	NA	0.48	0.36	NA	0.67	0.38	0.66
1789	0.98	0.73	0.53	0.26	0.32	NA	0.44	0.43	NA	0.6	0.37	0.63
1790	0.65	0.49	0.4	0.18	0.14	0.16	0.36	0.38	NA	0.48	0.39	0.49
1791	1.13	0.92	0.81	0.37	0.48	0.46	0.7	0.66	NA	0.92	0.84	0.89
1792	1.1	0.86	0.64	0.51	0.66	0.61	0.64	0.47	NA	1.2	0.98	0.78
1793	1.09	0.75	0.88	0.27	0.25	0.25	0.54	0.44	NA	1.31	0.69	0.62
1794	0.74	0.49	0.47	0.5	0.4	0.36	0.65	0.68	NA	1.47	0.79	0.89
1795	0.84	0.59	0.53	0.46	0.35	0.61	0.55	0.67	NA	1.42	0.8	1.48
1796	0.61	0.27	0.28	0.26	0.1	0.32	0.35	0.44	NA	0.37	0.09	0.23
1797	0.68	0.45	0.42	0.57	0.42	0.66	0.85	0.97	NA	0.64	0.25	0.28
1798	1.08	0.69	0.54	0.67	0.45	0.64	0.73	0.68	NA	0.27	0.09	0.06
1799	0.89	0.78	0.66	0.49	0.27	0.52	0.84	0.84	NA	0.46	0.4	0.23
1800	0.84	0.81	0.68	0.23	0.16	0.43	0.86	0.74	NA	0.82	0.67	0.34
1801	0.94	0.57	0.52	0.24	0.14	0.12	0.93	0.6	NA	0.95	0.68	0.76
1802	1.21	0.73	0.67	0.71	0.37	0.37	1.1	0.77	NA	1.14	0.75	0.77
1803	1.22	0.68	0.62	0.23	0.22	0.14	0.71	0.51	NA	1.17	0.75	0.8
1804	1.43	0.96	0.96	0.56	0.58	0.65	1.14	0.89	NA	1.38	0.92	1.03
1805	0.97	0.66	0.59	0.39	0.42	0.42	0.77	0.66	NA	0.67	0.36	0.19
1806	0.94	0.85	0.63	0.64	0.4	0.64	0.91	0.92	NA	0.9	0.51	0.28
1807	0.97	0.9	0.58	0.67	0.41	0.76	0.78	0.9	NA	1.01	0.58	0.59
1808	0.55	0.35	0.17	0.15	0.15	0.19	0.62	0.65	NA	0.46	0.12	0.12
1809	0.72	0.49	0.24	0.53	0.25	0.61	0.89	0.88	NA	0.66	0.28	0.25
1810	1.03	0.77	0.37	0.42	0.33	0.8	1.03	1.03	0.4	1.15	0.56	0.51
1811	0.97	0.47	0.31	0.36	0.42	0.61	0.61	0.61	0.15	0.56	0.21	0.22
1812	0.89	0.55	0.33	0.25	0.17	0.64	1.08	1	0.33	0.67	0.32	0.34
1813	1.03	0.66	0.68	0.61	0.56	0.92	0.91	0.87	0.48	1.16	0.64	0.74
1814	0.64	0.47	0.42	0.24	0.23	0.3	0.51	0.41	0.1	0.21	0	0.06
1815	0.82	0.91	0.72	0.64	0.76	0.84	1.23	0.99	0.42	0.39	0.13	0.16
1816	0.26	0.36	0.24	0.63	0.32	0.6	0.72	0.54	0.22	0.04	0	0
1817	0.62	0.64	0.46	1.16	0.67	1	1.27	1.18	0.81	0.36	0.15	0.29
1818	0.51	0.58	0.38	0.65	0.49	0.72	1.02	0.87	0.52	0.54	0.35	0.31
1819	0.82	0.71	0.55	0.53	0.3	0.5	1.02	0.71	0.33	0.49	0.45	0.4
1820	0.92	1.03	0.68	0.71	0.49	0.88	1.32	0.99	0.81	0.91	0.65	0.54
1821	0.62	0.83	0.43	0.39	0.21	0.88	1.16	0.69	0.5	0.65	0.42	0.29
1822	0.68	0.79	0.46	0.45	0.42	1.27	1.2	0.73	0.42	0.73	0.43	0.46
1823	0.53	0.48	0.28	0.3	0.32	0.91	1.1	0.66	0.47	0.55	0.29	0.33
1824	0.81	0.69	0.54	0.6	0.58	1.34	1.44	1.02	1	0.8	0.47	0.55
1825	0.47	0.49	0.54	0.23	0.4	0.78	1.05	0.66	0.58	0.61	0.3	0.31
1826	0.74	0.66	0.94	0.47	0.58	1.13	1.19	0.69	0.65	0.8	0.45	0.56
1827	0.91	0.8	0.79	0.45	0.49	0.79	1.45	0.79	0.86	1	0.78	0.63
1828	0.84	0.56	0.62	0.45	0.57	0.73	0.96	0.68	0.57	0.65	0.7	0.51
1829	0.8	0.62	0.52	0.29	0.47	0.77	1.07	0.68	0.72	0.64	0.49	0.54
1830	0.85	0.6	0.74	0.32	0.48	0.53	1.12	0.69	0.74	0.68	0.4	0.57
1831	1.05	0.78	0.7	0.69	0.62	0.93	1.39	0.86	1	1.08	0.83	0.83
1832	0.69	0.44	0.5	0.39	0.34	0.47	1.06	0.47	0.52	0.7	0.68	0.51
1833	0.78	0.61	0.66	0.63	0.6	0.89	1.23	0.78	0.93	1.14	1.04	0.73
1834	0.75	0.49	0.37	0.31	0.37	0.39	0.9	0.54	0.48	0.7	0.47	0.28
1835	0.4	0.35	0.26	0.41	0.41	0.69	1.04	0.46	0.47	0.66	0.39	0.21
1836	0.73	0.59	0.56	0.6	0.43	0.84	1.14	0.6	0.65	0.87	0.52	0.33
1837	0.92	0.64	0.6	0.69	0.53	0.95	1.32	0.7	0.81	1.2	0.65	0.46
1838	0.98	0.66	0.59	0.48	0.39	0.75	0.95	0.55	0.65	1.04	0.32	0.36
1839	1.31	0.95	1.14	0.46	0.66	0.82	1.5	1.14	1.62	1.33	0.58	0.65
1840	1.18	0.67	0.9	0.2	0.63	0.72	1.06	0.58	1.49	0.7	0.24	0.25
1841	1.3	0.59	0.56	0.92	0.68	1.35	1.42	0.92	1.4	0.8	0.33	0.49
1842	1.36	0.66	0.66	0.86	0.63	0.98	1.49	1.11	1.31	0.97	0.63	0.96
1843	1.11	0.84	0.88	0.47	0.52	0.85	1.18	0.72	0.98	0.73	0.4	0.54
1844	1.34	0.94	0.89	0.58	0.53	0.74	1.47	1.14	1.29	0.99	0.52	0.8
1845	1.2	0.7	0.7	0.31	0.19	0.52	0.97	0.5	0.62	0.53	0.18	0.29
1846	1.4	0.86	0.77	0.58	0.48	1.01	1.38	0.92	1.12	0.72	0.28	0.52
1847	0.83	0.53	0.42	0.33	0.31	0.58	0.85	0.59	0.63	0.54	0.16	0.2
1848	1.07	0.58	0.48	0.46	0.51	0.84	1.31	0.92	0.93	0.76	0.34	0.51
1849	1.58	0.81	0.83	0.58	0.99	1.14	1.57	0.84	1.08	1.18	0.48	0.53
1850	1.14	0.45	0.62	0.29	0.79	0.73	0.8	0.49	0.47	0.62	0.13	0.12
1851	0.95	0.52	0.69	0.57	0.71	0.96	1.09	0.72	0.69	0.76	0.19	0.18
1852	0.89	0.57	0.7	0.58	0.53	0.83	1.19	0.74	0.69	0.78	0.39	0.33
