# Ahmed - Huia - AGAU - ITRDB NEWZ085
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/8484
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-8484.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES 2k Network, PAGES Australasia 2k
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz085-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz085-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz085.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz085.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2010-02-10
#--------------------
# File_Last_Modified_Date
#   Date: 2010-02-10
#--------------------
# Title
#   Study_Name: Ahmed - Huia - AGAU - ITRDB NEWZ085
#--------------------
# Investigators
#   Investigators: Ahmed, M.; Ogden, J.G.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Huia
#   Location: New Zealand
#   Northernmost_Latitude: -36.97
#   Southernmost_Latitude: -36.97
#   Easternmost_Longitude: 174.57
#   Westernmost_Longitude: 174.57
#   Elevation_m: 300
#--------------------
# Data_Collection
#   Collection_Name: NEWZ085
#   First_Year: 1720
#   Last_Year: 1981
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Agathis australis (D. Don) Loudon
#   Common_Name: kauri pine
#   Tree_Species_Code: AGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## HUI0471_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0471; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0472_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0472; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0491_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0491; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0492_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0492; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0541_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0541; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0542_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0542; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0551_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0551; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0562_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0562; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0581_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0581; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0582_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0582; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0611_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0611; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## HUI0612_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: HUI0612; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	HUI0471_raw	HUI0472_raw	HUI0491_raw	HUI0492_raw	HUI0541_raw	HUI0542_raw	HUI0551_raw	HUI0562_raw	HUI0581_raw	HUI0582_raw	HUI0611_raw	HUI0612_raw
1788	3.19	NA	1.34	NA	NA	2.79	1.93	NA	NA	NA	NA	2.02
1789	2.01	NA	1.66	NA	NA	1.73	2.51	NA	NA	NA	NA	1.73
1790	2.59	NA	0.95	3.64	NA	1.52	1.97	NA	NA	NA	NA	1.11
1791	2.92	NA	1.93	3.87	NA	2.27	2.65	NA	NA	NA	NA	1.59
1792	2.17	NA	0.55	1.23	NA	0.79	1.73	NA	NA	NA	NA	0.8
1793	3.11	NA	1.22	2.7	NA	1.33	1.38	NA	NA	NA	NA	1.56
1794	3.68	NA	1.88	2.39	NA	2.43	2.9	NA	NA	NA	NA	1.03
1795	1.54	NA	0.55	0.84	NA	1.74	1.28	NA	NA	NA	NA	0.58
1796	2.74	NA	1.64	2.79	NA	2.19	2.21	NA	NA	NA	NA	0.98
1797	3.47	NA	2.28	3.46	NA	3.57	3.08	NA	NA	NA	NA	0.74
1798	3.3	NA	1.23	3.4	NA	2.3	2.84	NA	NA	NA	NA	1.1
1799	2.42	NA	1.56	3.07	NA	3.26	2.44	NA	NA	NA	NA	1.21
1800	1.72	2.66	0.61	1.07	1.07	1.49	1.84	NA	NA	NA	1.89	0.63
1801	1.8	2.85	0.55	2.44	1.63	1.79	1.1	NA	NA	NA	1.3	0.76
1802	2.77	2.77	0.49	2.29	2.11	2.25	2.1	NA	NA	NA	1.65	0.61
1803	2.86	3.28	1.27	3.45	1.59	3.23	3.33	NA	NA	NA	1.78	0.6
1804	2.95	4.67	1.52	2.8	1.13	0.77	1.96	NA	NA	NA	1.75	0.89
1805	1.89	2.31	0.81	3.14	1.45	0.56	0.62	NA	NA	NA	0.83	0.45
1806	3.41	4.16	2.1	3.66	2.48	2.32	2.44	NA	NA	NA	1.7	1.25
1807	1.7	3.43	2.22	4.22	2.06	2.39	1.88	NA	NA	NA	1.58	0.74
1808	1.88	3.75	0.4	1.16	3.39	1.63	1.34	NA	NA	NA	0.94	0.96
1809	2.59	3.29	1.81	3.95	1.8	2.84	2.11	NA	NA	NA	1.86	0.91
1810	2.45	5.42	1.27	4.56	1.34	1.74	1.03	NA	NA	NA	1.36	0.71
1811	2.29	4.01	1.62	3.41	2.79	2.29	1.75	NA	NA	NA	2.5	1.36
1812	2.08	4.88	2.24	4.52	2.89	2.39	1.61	NA	NA	NA	2	0.95
1813	2.6	5.03	1.32	3.39	2.39	1.43	1.23	NA	NA	NA	2.58	1.61
1814	1.75	3.46	0.64	1.92	3.1	1.77	1.2	NA	NA	NA	2.01	1.77
1815	2.83	5.38	1.07	3.1	2.51	2.79	1.73	NA	NA	NA	1.95	1.37
1816	2.44	4.54	1.28	4.29	2.74	2.74	2.11	NA	NA	NA	2.42	2.06
1817	1.81	3.03	1.39	4.83	2.36	2.04	1.57	NA	NA	NA	1.53	1.33
1818	2.8	4.3	1.11	4.28	1.87	1.66	1.84	NA	NA	NA	1.48	1.27
1819	2.86	3.3	1.64	3.89	1.56	1.2	1.82	NA	NA	NA	1.16	1.1
1820	2.13	3.11	1.74	3.33	2.54	1.83	1.96	NA	NA	NA	1.69	1.09
1821	2	2.79	1.04	2.48	2.37	1.28	1.65	NA	NA	NA	1.47	0.9
1822	2.66	5.28	1.03	1.48	2.25	1.68	1.39	NA	NA	NA	2.07	0.67
1823	2.14	3.84	1.2	1.42	2.45	1.32	1.21	NA	NA	NA	2.12	0.81
1824	2.91	3.66	1.53	3.38	2.74	1.23	1.38	NA	NA	NA	1.98	0.51
1825	1.82	2.85	0.69	2.72	1.21	0.77	0.65	NA	NA	NA	1.84	0.82
1826	3.09	4.97	1.39	3.26	2.29	1.9	1.67	NA	NA	NA	2.25	0.38
1827	2.07	3.69	1.25	3.03	2.57	1.74	1.84	NA	NA	NA	2.54	0.57
1828	3.28	3.9	0.42	2.73	1.15	0.23	0.63	NA	NA	NA	2.52	0.5
1829	1.9	2.96	1.25	3.27	2.22	1.3	1.53	NA	NA	NA	2.52	0.7
1830	2.36	2.91	0.56	1.16	2.16	1.15	1.17	NA	0.56	0.96	1.86	0.4
1831	3.07	2.87	1.86	3.66	3.05	2.22	2.15	NA	0.95	0.96	2.69	0.9
1832	2.65	4.04	0.74	1.43	2.59	1.55	1.76	NA	0.43	1.09	1.69	1.37
1833	2.07	4.35	1.12	2.86	2.89	2.67	1.41	NA	0.56	0.75	2.38	1.44
1834	1.55	2.31	0.3	0.52	1.37	0.64	0.74	NA	0.41	0.41	1.83	1.08
1835	2.24	2.6	0.37	0.75	1.19	0.55	0.53	NA	0.94	1.23	1.69	0.85
1836	1.59	1.74	0.59	1.02	2.66	1.57	1.71	NA	0.33	1.06	1.01	0.63
1837	2.9	3.18	0.59	2.43	2.67	1.92	1.78	NA	1.1	1.67	1.6	1.35
1838	3.1	3.4	0.92	3.51	2.82	1.56	1.36	NA	1.13	1.46	1.37	1.22
1839	1.51	2.07	0.32	1.13	0.52	0.26	0.45	NA	0.43	1.09	0.65	0.68
1840	2.6	3.27	0.93	2.98	1.9	1.73	2.1	1.61	1.02	2.13	1.35	1.11
1841	2.14	2.68	0.76	2.46	1.72	1.4	1.88	1.06	0.83	1.22	1.96	1.18
1842	2.71	2.97	0.58	1.03	1.28	0.92	1.51	1.51	0.93	1.86	1.17	1
1843	2.43	2.43	1.21	2.48	2.37	1.5	1.3	1.31	0.8	1.57	1.92	1.41
1844	1.63	1.55	0.41	1	1.45	0.43	0.8	1.63	0.67	1.92	1.42	1.16
1845	2.36	1.87	1.97	3.6	2.44	1.49	1.77	1.46	0.82	1.33	2.2	1.21
1846	1.58	1.09	0.82	1.09	1.48	0.22	0.52	1.11	0.59	0.97	0.83	0.82
1847	2.42	1.42	1.08	2.73	2.62	0.96	1.45	1.45	1.36	2.08	1.5	1.33
1848	2.76	1.48	1.74	3.27	2.31	0.89	1.1	1.62	0.81	1.97	1.77	1.3
1849	1.65	0.99	0.72	2.3	1.23	0.57	1.32	1.63	1.44	2.65	1.06	1.39
1850	1.85	1.81	1.58	3.06	2.18	0.64	1.13	2.98	1.66	2.67	1.72	0.86
1851	1.73	1.23	1.17	2.85	1.84	0.34	1.79	2.91	1.32	1.86	1.07	0.86
1852	2.13	2.74	2.58	3.58	2.37	1.35	2.38	2.14	1.44	3.19	1.92	0.98
1853	2.51	2.65	2.71	4.05	2.16	1.35	2.22	2.66	1	2.4	1.95	1.51
1854	2.12	1.42	1.39	2.11	0.8	0.2	0.95	2.25	0.7	1.59	1.5	1.43
1855	2.33	1.8	2.2	2.55	1.83	1.04	1.7	1.58	1.19	2.57	1.36	1.72
1856	1.91	1.17	1.1	1.34	1.2	0.13	0.93	1.57	0.66	1.9	0.88	1.07
1857	2.78	1.63	2.58	2.41	1.4	1.11	1.83	2.39	1.01	2.86	1.36	1.18
1858	1.96	1.02	2.99	3.14	1.31	0.83	0.77	1.74	0.87	2.35	1.24	1.01
1859	2.85	2.12	1.89	2.37	1.05	0.55	1.29	2.09	1.86	2.22	0.52	1.51
1860	1.22	1.05	1.03	1.39	0.46	0.42	0.55	0.75	1.38	1.9	0.39	0.7
1861	2.21	1.14	0.83	0.84	0.94	1.07	1	1.82	1.63	2	0.51	1.4
1862	1.45	0.97	1.1	1.26	1.09	0.72	0.97	2.3	1.17	1.75	0.86	0.86
1863	2.07	0.74	0.58	0.46	0.52	0.61	0.71	2.44	0.92	1.1	0.44	1.16
1864	1.74	0.62	1.49	0.96	0.7	0.78	1.22	2.78	0.37	2.77	0.91	1.37
1865	1.64	1.05	0.62	0.32	0.4	0.27	0.76	1.88	0.7	1.71	0.72	0.87
1866	1.28	0.74	1.4	0.78	0.45	0.48	1.17	2.04	0.55	0.93	0.82	0.91
1867	1.13	0.84	0.72	0.45	0.66	0.75	0.92	2.84	1.27	1.67	0.79	0.88
1868	2.29	1.96	2.23	3.11	1.22	1.53	1.79	2.65	1.1	2.4	1.79	1.24
1869	2.03	1.75	1.21	1.88	1.25	1.02	1.21	1.69	1.09	1.06	1.52	0.97
1870	2.16	1.74	1.04	2.6	1.34	1.3	1.1	2.65	2.19	2.34	0.83	0.84
1871	1.88	1.59	0.59	1.04	0.87	0.68	0.98	1.73	2.58	2.52	0.78	1.14
1872	1.38	1	0.29	0.46	0.43	0.14	0.64	1.11	1.24	1.51	0.43	0.6
1873	1.99	1.42	0.63	0.76	1.49	0.8	1.57	3.48	2.31	3.08	0.97	1.04
1874	3.42	2.01	0.15	0.2	2.14	0.46	2.12	2.9	2.23	2.01	0.85	0.85
1875	1.35	1.05	0.31	0.43	0.58	0.21	0.73	1.07	0.84	1.29	0.63	0.99
1876	3.35	2.18	0.19	0.28	1.83	0.44	1.03	3.33	1	1.93	1.09	0.7
1877	3.6	1.98	0.53	0.58	1.42	0.54	1.26	2.49	1.7	2.61	0.91	1.5
1878	1.04	1.27	0.24	0.33	0.19	0.23	0.44	1.22	0.75	1.74	0.16	0.82
1879	1.89	0.89	0.41	0.82	1.03	0.29	2.28	1.55	1	1.77	0.97	1.34
1880	0.92	1.14	0.19	0.53	0.99	0.26	1.44	0.55	1.24	1.38	0.91	0.94
1881	1.86	2.41	0.64	0.85	1.34	0.77	1.22	1.92	1.69	1.98	1.64	1.98
1882	1.15	1.35	0.46	0.72	1.29	0.44	0.96	2.3	1.43	2.61	1.01	1.23
1883	0.86	0.95	0.2	0.66	0.79	0.44	0.97	1	0.97	1.16	0.85	1.2
1884	1.64	1.36	0.54	1.35	1.73	0.46	1.78	1.78	1.75	2.46	1.12	2
1885	1.57	0.97	0.38	0.65	1.13	0.52	1.05	1.51	1.12	1.57	0.83	0.82
1886	0.65	0.44	0.26	0.23	0.82	0.25	0.48	0.86	0.49	0.92	0.37	0.82
1887	1.01	0.85	0.39	0.38	1.36	0.82	1.1	2.16	0.88	1.08	0.56	1.03
1888	0.67	0.72	0.37	0.36	0.59	0.36	1.1	2.69	1.28	1.08	0.36	0.7
1889	0.55	0.36	0.15	0.16	0.74	0.18	0.67	1.28	0.64	1.14	0.42	0.94
1890	0.67	0.45	0.32	0.36	1.21	0.35	1.05	0.83	0.94	0.52	0.59	0.42
1891	1.02	0.58	1.01	0.8	2.36	0.94	1.32	3.32	1.84	1.43	1.32	0.74
1892	0.64	0.54	0.27	0.11	2.52	0.21	0.96	2.21	1.18	1.09	0.47	0.45
1893	0.94	0.65	1.59	0.92	3.47	1.03	1.35	3.23	2.25	2.39	1.08	0.74
1894	0.9	0.89	0.61	0.29	2.41	0.67	2.1	2.11	0.8	1.34	0.79	0.84
1895	1.02	0.82	1	0.68	1.76	0.52	1.1	2.26	1.34	1.24	1	0.93
1896	1.01	1.17	0.68	0.32	1.46	0.6	1.01	2.21	2.31	1.21	0.95	0.89
1897	0.41	0.49	0.19	0.11	0.93	0.19	0.7	2.51	1.32	0.88	0.49	0.65
1898	0.37	0.74	0.35	0.34	1.29	0.15	0.57	2.4	1.56	1.24	0.84	1
