# O'Donnell - Juna Downs Gully - CACO - ITRDB AUSL037
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/18957
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-18957.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: Southern Annular Mode (SAM)
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl037-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ausl037-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl037.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ausl037.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2015-04-20
#--------------------
# File_Last_Modified_Date
#   Date: 2015-04-20
#--------------------
# Title
#   Study_Name: O'Donnell - Juna Downs Gully - CACO - ITRDB AUSL037
#--------------------
# Investigators
#   Investigators: O'Donnell, A.J.; Cook, E.R.(https://orcid.org/0000-0001-7478-4176); Palmer, J.G.(https://orcid.org/0000-0002-6665-4483); Turney, C.S.M.(https://orcid.org/0000-0001-6733-0993); Page, G.F.M.; Grierson, P.F.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: Alison J. O'Donnell, Edward R. Cook, Jonathan G. Palmer, Chris S. M. Turney, Gerald F. M. Page, Pauline F. Grierson
#   Journal_Name: PLoS ONE
#   Published_Title: Tree Rings Show Recent High Summer-Autumn Precipitation in Northwest Australia Is Unprecedented within the Last Two Centuries
#   Published_Date_or_Year: 2015
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1371/journal.pone.0128533
#   Full_Citation: None
#   Abstract: An understanding of past hydroclimatic variability is critical to resolving the significance of recent recorded trends in Australian precipitation and informing climate models. Our aim was to reconstruct past hydroclimatic variability in semi-arid northwest Australia to provide a longer context within which to examine a recent period of unusually high summer-autumn precipitation. We developed a 210-year ring-width chronology from Callitris columellaris, which was highly correlated with summer-autumn (Dec-May) precipitation (r = 0.81; 1910-2011; p < 0.0001) and autumn (Mar-May) self-calibrating Palmer drought severity index (scPDSI, r = 0.73; 1910-2011; p < 0.0001) across semi-arid northwest Australia. A linear regression model was used to reconstruct precipitation and explained 66% of the variance in observed summer-autumn precipitation. Our reconstruction reveals inter-annual to multi-decadal scale variation in hydroclimate of the region during the last 210 years, typically showing periods of below average precipitation extending from one to three decades and periods of above average precipitation, which were often less than a decade. Our results demonstrate that the last two decades (1995-2012) have been unusually wet (average summer-autumn precipitation of 310 mm) compared to the previous two centuries (average summer-autumn precipitation of 229 mm), coinciding with both an anomalously high frequency and intensity of tropical cyclones in northwest Australia and the dominance of the positive phase of the Southern Annular Mode.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Juna Downs Gully
#   Location: Western Australia
#   Northernmost_Latitude: -22.8333
#   Southernmost_Latitude: -22.8333
#   Easternmost_Longitude: 118.6167
#   Westernmost_Longitude: 118.6167
#   Elevation_m: 800
#--------------------
# Data_Collection
#   Collection_Name: AUSL037
#   First_Year: 1762
#   Last_Year: 2012
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Callitris columellaria F. Muell.
#   Common_Name: cypress pine
#   Tree_Species_Code: CACO
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## CJD636E2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD636E2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD636W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD636W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD635SW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD635SW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD635NW_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD635NW; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD634E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD634E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD633W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD633W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD633E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD633E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD629W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD629W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD629S1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD629S1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD626W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD626W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD626E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD626E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD624W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD624W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD624E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD624E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD622E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD622E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD089W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD089W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD077W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD077W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD077E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD077E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD032W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD032W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD031W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD031W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD031E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD031E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD029W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD029W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD029E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD029E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD028W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD028W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD028E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD028E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD027W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD027W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD025W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD025W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD024S1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD024S1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD024E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD024E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD023W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD023W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD023E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD023E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD022W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD022W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD022E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD022E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD002W1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD002W1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJD002E1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJD002E1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJDS20_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJDS20; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJDS05_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJDS05; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJDS01_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJDS01; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJDS03_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJDS03; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJDS04_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJDS04; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJDS21_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJDS21; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## CJDS16_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: CJDS16; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	CJD636E2_raw	CJD636W1_raw	CJD635SW_raw	CJD635NW_raw	CJD634E1_raw	CJD633W1_raw	CJD633E1_raw	CJD629W1_raw	CJD629S1_raw	CJD626W1_raw	CJD626E1_raw	CJD624W1_raw	CJD624E1_raw	CJD622E1_raw	CJD089W1_raw	CJD077W1_raw	CJD077E1_raw	CJD032W1_raw	CJD031W1_raw	CJD031E1_raw	CJD029W1_raw	CJD029E1_raw	CJD028W1_raw	CJD028E1_raw	CJD027W1_raw	CJD025W1_raw	CJD024S1_raw	CJD024E1_raw	CJD023W1_raw	CJD023E1_raw	CJD022W1_raw	CJD022E1_raw	CJD002W1_raw	CJD002E1_raw	CJDS20_raw	CJDS05_raw	CJDS01_raw	CJDS03_raw	CJDS04_raw	CJDS21_raw	CJDS16_raw
1761	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.523	NA	NA
1762	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.159	NA	NA
1763	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.227	NA	NA
1764	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.864	NA	NA
1765	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.297	NA	NA
1766	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.965	NA	NA
1767	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.296	NA	NA
1768	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.352	NA	NA
1769	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	NA	NA
1770	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.575	NA	NA
1771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.073	NA	NA
1772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.694	NA	NA
1773	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.086	NA	NA
1774	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.349	NA	NA
1775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.133	NA	NA
1776	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.906	NA	NA
1777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.364	NA	NA
1778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.617	NA	NA
1779	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.066	0.417	NA	NA	1.132	NA	NA
1780	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.102	0.712	NA	NA	2.06	NA	NA
1781	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.621	0.662	NA	NA	0.697	NA	NA
1782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.089	0.652	NA	NA	1.897	NA	NA
1783	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.259	0.579	NA	NA	0.86	NA	NA
1784	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.407	0.445	NA	NA	0.323	NA	NA
1785	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.245	0.608	NA	NA	0.854	NA	NA
1786	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	1.192	NA	NA	1.292	NA	NA
1787	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.626	1.498	NA	NA	1.321	NA	NA
1788	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.669	0.998	NA	NA	0.632	NA	NA
1789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.344	0.258	NA	NA	0.434	NA	NA
1790	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.269	0.706	NA	NA	0.705	NA	NA
1791	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.219	0.914	NA	NA	0.152	NA	NA
1792	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.361	1.343	NA	NA	0.857	NA	NA
1793	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.021	2.177	NA	NA	1.155	NA	NA
1794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.041	1.18	NA	NA	0.382	NA	NA
1795	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.278	0.17	NA	NA	0.556	NA	NA
1796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.527	1.305	NA	NA	1.363	NA	NA
1797	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.509	0.501	NA	NA	1.015	NA	NA
1798	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.111	0.001	NA	NA	0.112	NA	NA
1799	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.214	0.471	NA	1.289	0.461	NA	NA
1800	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.456	0.527	NA	0.464	0.176	NA	NA
1801	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.134	0.555	0.894	NA	1.321	0.8	NA	NA
1802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.273	0.971	1.975	NA	0.264	0	NA	NA
1803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.183	1.093	2.003	NA	1.075	0.936	NA	NA
1804	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.405	0	0.001	NA	0.242	0	NA	NA
1805	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.329	0.124	0.349	NA	0.626	1.278	NA	NA
1806	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.361	0.154	0.353	NA	0.348	0	NA	NA
1807	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.375	0.304	0.273	NA	2.6	0.982	NA	NA
1808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.412	2.432	1.97	0.832	3.126	1.286	NA	NA
1809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.312	2.999	3.056	0.811	1.993	1.542	NA	NA
1810	NA	NA	NA	NA	NA	NA	0.296	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	0.679	0.223	0.639	0.991	0.445	NA	NA
