# Buckley - Lake Marilyn Low - LGFR - ITRDB AUSL023
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/2922
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-2922.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: PAGES 2k Network, PAGES Australasia 2k
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl023-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; ausl023-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/ausl023.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/ausl023.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Buckley - Lake Marilyn Low - LGFR - ITRDB AUSL023
#--------------------
# Investigators
#   Investigators: Buckley, B.M.; Cook, E.R.(https://orcid.org/0000-0001-7478-4176)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Lake Marilyn Low
#   Location: Tasmania
#   Northernmost_Latitude: -42.33
#   Southernmost_Latitude: -42.33
#   Easternmost_Longitude: 146.0
#   Westernmost_Longitude: 146.0
#   Elevation_m: 700
#--------------------
# Data_Collection
#   Collection_Name: AUSL023
#   First_Year: 1058
#   Last_Year: 1992
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Lagarostrobus franklinii (Hook. f.) Quinn
#   Common_Name: huon pine
#   Tree_Species_Code: LGFR
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## LML01A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML01A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML1C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML1C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML02BB_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML02BB; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML03A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML03A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML3B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML3B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML03B'_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML03B'; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML04A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML04A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML04B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML04B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML05A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML05A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LMLO6A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LMLO6A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML6B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML6B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML07A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML07A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML07A'_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML07A'; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML07'_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML07'; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML08A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML08A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML08B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML08B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML09A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML09A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML11A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML11A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML11A'_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML11A'; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML14A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML14A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML14B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML14B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML15A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML15A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## LML15S_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: LML15S; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	LML01A_raw	LML1C_raw	LML02BB_raw	LML03A_raw	LML3B_raw	LML03B'_raw	LML04A_raw	LML04B_raw	LML05A_raw	LMLO6A_raw	LML6B_raw	LML07A_raw	LML07A'_raw	LML07'_raw	LML08A_raw	LML08B_raw	LML09A_raw	LML11A_raw	LML11A'_raw	LML14A_raw	LML14B_raw	LML15A_raw	LML15S_raw
1109	0.473	0.34	0.208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.463	NA	NA	0.211	NA	NA	NA	NA	0.397	NA
1110	0.563	0.489	0.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.588	NA	NA	0.314	NA	NA	NA	NA	0.427	NA
1111	0.484	0.348	0.185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.335	NA	NA	0.233	NA	NA	NA	NA	0.324	NA
1112	0.462	0.361	0.184	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.474	NA	NA	0.281	NA	NA	NA	NA	0.279	NA
1113	0.51	0.333	0.309	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.539	NA	NA	0.316	NA	NA	NA	NA	0.265	NA
1114	0.496	0.386	0.239	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.43	NA	NA	0.285	NA	NA	NA	NA	0.312	NA
1115	0.49	0.321	0.263	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.447	NA	NA	0.326	NA	NA	NA	NA	0.322	NA
1116	0.531	0.427	0.336	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.581	NA	NA	0.289	NA	NA	NA	NA	0.378	NA
1117	0.614	0.432	0.409	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.61	NA	NA	0.429	NA	NA	NA	NA	0.38	NA
1118	0.625	0.48	0.318	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.582	NA	NA	0.383	NA	NA	NA	NA	0.307	NA
1119	0.604	0.429	0.321	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.535	NA	NA	0.484	NA	NA	NA	NA	0.372	NA
1120	0.527	0.463	0.403	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA	0.504	NA	NA	NA	NA	0.378	NA
1121	0.468	0.312	0.432	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.515	NA	NA	0.398	NA	NA	NA	NA	0.302	NA
1122	0.36	0.34	0.364	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.698	NA	NA	0.369	NA	NA	NA	NA	0.231	NA
1123	0.489	0.326	0.307	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.585	NA	NA	0.381	NA	NA	NA	NA	0.373	NA
1124	0.491	0.322	0.334	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.571	NA	NA	0.328	NA	NA	NA	NA	0.313	NA
1125	0.505	0.364	0.326	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	0.31	NA	NA	NA	NA	0.284	NA
1126	0.503	0.389	0.411	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.598	NA	NA	0.409	NA	NA	NA	NA	0.395	NA
1127	0.405	0.334	0.354	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.461	NA	NA	0.326	NA	NA	NA	NA	0.334	NA
1128	0.419	0.338	0.392	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.613	NA	NA	0.373	NA	NA	NA	NA	0.331	NA
1129	0.513	0.392	0.538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.719	NA	NA	0.458	NA	NA	NA	NA	0.458	NA
1130	0.431	0.367	0.451	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.607	NA	NA	0.366	NA	NA	NA	NA	0.375	NA
1131	0.475	0.386	0.466	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.583	NA	NA	0.293	NA	NA	NA	NA	0.39	NA
1132	0.416	0.402	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.577	NA	NA	0.34	NA	NA	NA	NA	0.402	NA
1133	0.466	0.367	0.35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.536	NA	NA	0.342	NA	NA	NA	NA	0.423	NA
1134	0.503	0.447	0.437	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.576	NA	NA	0.425	NA	NA	NA	NA	0.499	NA
1135	0.486	0.386	0.44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.652	NA	NA	0.407	NA	NA	NA	NA	0.51	NA
1136	0.47	0.419	0.465	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.787	NA	NA	0.388	NA	NA	NA	NA	0.502	NA
1137	0.493	0.412	0.549	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.567	NA	NA	0.453	NA	NA	NA	NA	0.443	NA
1138	0.51	0.479	0.586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.664	NA	NA	0.417	NA	NA	NA	NA	0.542	NA
1139	0.489	0.378	0.487	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.538	NA	NA	0.421	NA	NA	NA	NA	0.541	NA
1140	0.466	0.51	0.444	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.627	NA	NA	0.506	NA	NA	NA	NA	0.568	NA
1141	0.631	0.468	0.659	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.668	NA	NA	0.564	NA	NA	NA	NA	0.597	NA
1142	0.593	0.541	0.634	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.742	NA	NA	0.491	NA	NA	NA	NA	0.632	NA
1143	0.531	0.448	0.557	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.42	NA	NA	0.286	NA	NA	NA	NA	0.555	NA
1144	0.406	0.395	0.369	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.491	NA	NA	0.346	NA	NA	NA	NA	0.542	NA
1145	0.364	0.388	0.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.506	NA	NA	0.338	NA	NA	NA	NA	0.541	NA
1146	0.368	0.458	0.534	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.638	NA	NA	0.333	NA	NA	NA	NA	0.512	NA
1147	0.552	0.566	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.628	NA	NA	0.423	NA	NA	NA	NA	0.589	NA
1148	0.504	0.618	0.555	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.727	NA	NA	0.479	NA	NA	NA	NA	0.5	NA
1149	0.58	0.598	0.576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.66	NA	NA	0.434	NA	NA	NA	NA	0.423	NA
1150	0.467	0.497	0.445	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.571	NA	NA	0.404	NA	NA	NA	NA	0.576	NA
1151	0.511	0.541	0.412	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.568	NA	NA	0.417	NA	NA	NA	NA	0.662	NA
1152	0.591	0.555	0.481	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.736	NA	NA	0.499	NA	NA	NA	NA	0.706	NA
1153	0.664	0.579	0.587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.704	NA	NA	0.447	NA	NA	NA	NA	0.678	NA
1154	0.585	0.568	0.477	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.558	NA	NA	0.403	NA	NA	NA	NA	0.564	NA
1155	0.48	0.48	0.41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.547	NA	NA	0.35	NA	NA	NA	NA	0.569	NA
1156	0.523	0.546	0.479	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.574	NA	NA	0.291	NA	NA	NA	NA	0.472	NA
1157	0.677	0.632	0.648	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.062	NA	NA	0.521	NA	NA	NA	NA	0.699	NA
1158	0.625	0.638	0.682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.953	NA	NA	0.535	NA	NA	NA	NA	0.631	NA
1159	0.5	0.591	0.508	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.761	NA	NA	0.472	NA	NA	NA	NA	0.585	NA
1160	0.688	0.663	0.614	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.741	NA	NA	0.496	NA	NA	NA	NA	0.835	NA
1161	0.672	0.583	0.802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.681	NA	NA	0.575	NA	NA	NA	NA	0.884	NA
1162	0.601	0.675	0.771	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.618	NA	NA	0.517	NA	NA	NA	NA	0.767	NA
1163	0.804	0.743	0.884	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.809	NA	NA	0.704	NA	NA	NA	NA	0.78	NA
1164	0.758	0.76	0.812	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA	0.5	NA	NA	NA	NA	0.696	NA
1165	0.588	0.581	0.854	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.678	NA	NA	0.477	NA	NA	NA	NA	0.805	NA
1166	0.546	0.55	0.731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.793	NA	NA	0.586	NA	NA	NA	NA	0.68	NA
1167	0.67	0.682	0.856	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.662	NA	NA	0.505	NA	NA	NA	NA	0.77	NA
1168	0.539	0.574	0.775	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.682	NA	NA	0.515	NA	NA	NA	NA	0.846	NA
1169	0.393	0.404	0.594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.614	NA	NA	0.475	NA	NA	NA	NA	0.625	NA
1170	0.566	0.491	0.909	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.881	NA	NA	0.59	NA	NA	NA	NA	0.82	NA
1171	0.478	0.495	0.823	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.824	NA	NA	0.537	NA	NA	NA	NA	0.691	NA
1172	0.416	0.512	0.635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.659	NA	NA	0.473	NA	NA	NA	NA	0.646	NA
1173	0.458	0.556	0.772	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.722	NA	NA	0.458	NA	NA	NA	NA	0.681	NA
1174	0.446	0.494	0.59	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	0.262	NA	NA	NA	NA	0.669	NA
1175	0.512	0.562	0.618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.693	NA	NA	0.499	NA	NA	NA	NA	0.554	NA
1176	0.362	0.447	0.649	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.676	NA	NA	0.369	NA	NA	NA	NA	0.59	NA
1177	0.38	0.5	0.538	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.69	NA	NA	0.44	NA	NA	NA	NA	0.528	NA
1178	0.445	0.583	0.635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.656	NA	NA	0.453	NA	NA	NA	NA	0.542	NA
1179	0.485	0.552	0.636	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	0.437	NA	NA	NA	NA	0.588	NA
1180	0.468	0.578	0.685	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.715	NA	NA	0.604	NA	NA	NA	NA	0.65	NA
1181	0.488	0.528	0.609	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.67	NA	NA	0.517	NA	NA	NA	NA	0.579	NA
1182	0.497	0.569	0.674	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.784	NA	NA	0.452	NA	NA	NA	NA	0.597	NA
1183	0.54	0.571	0.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.738	NA	NA	0.465	NA	NA	NA	NA	0.597	NA
1184	0.438	0.479	0.705	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.599	NA	NA	0.372	NA	NA	NA	NA	0.564	NA
1185	0.531	0.535	0.802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.889	NA	NA	0.475	NA	NA	NA	NA	0.549	NA
1186	0.455	0.495	0.724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.881	NA	NA	0.532	NA	NA	NA	NA	0.631	NA
1187	0.59	0.608	0.872	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.113	NA	NA	0.637	NA	NA	NA	NA	0.611	NA
1188	0.427	0.541	0.756	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.855	NA	NA	0.506	NA	NA	NA	NA	0.464	NA
1189	0.442	0.496	0.611	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.845	NA	NA	0.514	NA	NA	NA	NA	0.36	NA
1190	0.527	0.504	0.814	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA	0.482	NA	NA	NA	NA	0.494	NA
1191	0.534	0.527	0.847	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.838	NA	NA	0.465	NA	NA	NA	NA	0.476	NA
1192	0.459	0.468	0.735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.672	NA	NA	0.416	NA	NA	NA	NA	0.551	NA
1193	0.479	0.435	0.625	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.77	NA	NA	0.528	NA	NA	NA	NA	0.387	NA
1194	0.451	0.511	0.618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.737	NA	NA	0.486	NA	NA	NA	NA	0.467	NA
1195	0.495	0.523	0.808	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.865	NA	NA	0.518	NA	NA	NA	NA	0.431	NA
1196	0.46	0.562	0.89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.646	NA	NA	0.415	NA	NA	NA	NA	0.443	NA
1197	0.45	0.527	0.954	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	NA	NA	0.409	NA	NA	NA	NA	0.486	NA
1198	0.582	0.583	1.133	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA	0.574	NA	NA	NA	NA	0.562	NA
1199	0.458	0.562	0.967	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.821	NA	NA	0.532	NA	NA	NA	NA	0.587	NA
1200	0.485	0.541	0.913	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.68	NA	NA	0.494	NA	NA	NA	NA	0.584	NA
1201	0.512	0.486	0.879	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.631	NA	NA	0.516	NA	NA	NA	NA	0.553	NA
1202	0.388	0.45	0.664	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.646	NA	NA	0.474	NA	NA	NA	NA	0.617	NA
1203	0.519	0.589	0.851	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.808	NA	NA	0.587	NA	NA	NA	NA	0.651	NA
1204	0.375	0.449	0.708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.763	NA	NA	0.596	NA	NA	NA	NA	0.503	NA
1205	0.387	0.458	0.722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.777	NA	NA	0.539	NA	NA	NA	NA	0.588	NA
1206	0.416	0.498	0.732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.902	NA	NA	0.707	NA	NA	NA	NA	0.652	NA
1207	0.431	0.505	0.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.647	NA	NA	0.534	NA	NA	NA	NA	0.527	NA
1208	0.3	0.431	0.567	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.552	NA	NA	0.398	NA	NA	NA	NA	0.42	NA
1209	0.592	0.547	0.708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.606	NA	NA	0.559	NA	NA	NA	NA	0.547	NA
1210	0.531	0.513	0.877	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.755	NA	NA	0.579	NA	NA	NA	NA	0.573	NA
1211	0.525	0.508	0.789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.653	NA	NA	0.531	NA	NA	NA	NA	0.579	NA
1212	0.469	0.423	0.737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.645	NA	NA	0.459	NA	NA	NA	NA	0.578	NA
1213	0.486	0.493	0.821	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.476	NA	NA	0.445	NA	NA	NA	NA	0.619	NA
1214	0.524	0.472	0.803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.425	NA	NA	0.461	NA	NA	NA	NA	0.549	NA
1215	0.51	0.513	0.881	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.415	NA	NA	0.574	NA	NA	NA	NA	0.652	NA
1216	0.568	0.597	0.897	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.371	NA	NA	0.533	NA	NA	NA	NA	0.549	NA
1217	0.517	0.494	0.852	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.404	NA	NA	0.477	NA	NA	NA	NA	0.681	NA
1218	0.432	0.481	0.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.371	NA	NA	0.519	NA	NA	NA	NA	0.535	NA
1219	0.521	0.527	1.013	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.371	NA	NA	0.538	NA	NA	NA	NA	0.633	NA
1220	0.607	0.589	1.095	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.535	NA	NA	0.674	NA	NA	NA	NA	0.668	NA
1221	0.52	0.482	0.859	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.518	NA	NA	0.588	NA	NA	NA	NA	0.661	NA
1222	0.445	0.412	0.794	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.455	NA	NA	0.507	NA	NA	NA	NA	0.649	NA
1223	0.506	0.441	0.739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.456	NA	NA	0.551	NA	NA	NA	NA	0.572	NA
1224	0.584	0.549	0.991	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.503	NA	NA	0.62	NA	NA	NA	NA	0.661	NA
1225	0.575	0.478	0.904	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.486	NA	NA	0.534	NA	NA	NA	NA	0.699	NA
1226	0.487	0.444	0.947	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.416	NA	NA	0.508	NA	NA	NA	NA	0.52	NA
1227	0.555	0.568	0.953	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.368	NA	NA	0.51	NA	NA	NA	NA	0.553	NA
1228	0.405	0.362	0.64	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.218	NA	NA	0.327	NA	NA	NA	NA	0.306	NA
1229	0.328	0.302	0.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.218	NA	NA	0.464	NA	NA	NA	NA	0.431	NA
1230	0.375	0.326	0.741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.327	NA	NA	0.618	NA	NA	NA	NA	0.476	NA
1231	0.355	0.297	0.778	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.375	NA	NA	0.622	NA	NA	NA	NA	0.475	NA
1232	0.378	0.315	0.782	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.331	NA	NA	0.527	NA	NA	NA	NA	0.447	NA
1233	0.335	0.291	0.718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.196	NA	NA	0.451	NA	NA	NA	NA	0.371	NA
1234	0.345	0.302	0.652	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.217	NA	NA	0.525	NA	NA	NA	NA	0.329	NA
1235	0.451	0.444	0.62	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.304	NA	NA	0.778	NA	NA	NA	NA	0.392	NA
1236	0.38	0.375	0.542	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.182	NA	NA	0.546	NA	NA	NA	NA	0.436	NA
1237	0.607	0.563	0.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.268	NA	NA	0.601	NA	NA	NA	NA	0.503	NA
