# Xiong - Takapari Road - DABI - ITRDB NEWZ076
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/5376
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-5376.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz076-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz076-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz076.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz076.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2002-04-26
#--------------------
# File_Last_Modified_Date
#   Date: 2002-04-26
#--------------------
# Title
#   Study_Name: Xiong - Takapari Road - DABI - ITRDB NEWZ076
#--------------------
# Investigators
#   Investigators: Xiong, L.; Okada, N.; Fujiwara, T.; Ohta, S.; Palmer, J.G.(https://orcid.org/0000-0002-6665-4483)
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: 
#   Published_Title: 
#   Published_Date_or_Year: 
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 
#   Full_Citation: 
#   Abstract: 
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Takapari Road
#   Location: New Zealand
#   Northernmost_Latitude: -40.08
#   Southernmost_Latitude: -40.08
#   Easternmost_Longitude: 176.0
#   Westernmost_Longitude: 176.0
#   Elevation_m: 800
#--------------------
# Data_Collection
#   Collection_Name: NEWZ076
#   First_Year: 1629
#   Last_Year: 1995
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: None
#--------------------
# Species
#   Species_Name: Dacrydium biforme (Hook.) Pilg. = Halocarpus biformis (Hook.) Quinn = Halocarpus biformis Hook.
#   Common_Name: pink pine
#   Tree_Species_Code: DABI
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TKPT1-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKPT1-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKPT2-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKPT2-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKPT3-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKPT3-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKPT4-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKPT4-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKPT5-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKPT5-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKPT6-2_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKPT6-2; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKPT8-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKPT8-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKPT9-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKPT9-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKPP1-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKPP1-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKPP2-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKPP2-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKPP3-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKPP3-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKPP5-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKPP5-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKPP6-1_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKPP6-1; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TKPT1-1_raw	TKPT2-1_raw	TKPT3-1_raw	TKPT4-1_raw	TKPT5-1_raw	TKPT6-2_raw	TKPT8-1_raw	TKPT9-1_raw	TKPP1-1_raw	TKPP2-1_raw	TKPP3-1_raw	TKPP5-1_raw	TKPP6-1_raw
1708	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.09	NA	NA
1709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.5	NA	NA
1710	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.04	NA	NA
1711	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA
1712	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA
1713	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	NA	NA
1714	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA
1715	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.63	NA	NA
1716	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA
1717	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA
1718	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.33	NA	NA
1719	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.49	NA	NA
1720	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.35	NA	NA
1721	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA
1722	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.54	NA	NA
1723	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.71	NA	NA
1724	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.98	NA	NA
1725	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.4	NA	NA
1726	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA
1727	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	NA	NA
1728	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA
1729	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.88	NA	NA
1730	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.87	NA	NA
1731	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.8	NA	NA
1732	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	NA	NA
1733	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.65	NA	NA
1734	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.6	NA	NA
1735	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.53	NA	NA
1736	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.36	NA	NA
1737	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.64	NA	NA
1738	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.56	NA	NA
1739	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	NA	NA
1740	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	NA	NA
1741	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	NA	NA
1742	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.13	NA	NA
1743	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.46	0.9	NA	NA
1744	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.59	0.74	NA	NA
1745	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.84	0.75	NA	NA
1746	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.08	0.88	NA	NA
1747	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.17	1.19	NA	NA
1748	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.85	0.93	NA	NA
1749	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.73	0.7	NA	NA
1750	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.58	0.85	1.15	NA
1751	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.82	1.16	1.24	NA
1752	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.83	0.86	1.57	NA
1753	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	0.94	1.01	NA
1754	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.89	1.09	1.15	NA
1755	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.93	1.08	1.18	NA
1756	NA	NA	NA	NA	NA	NA	NA	NA	1.08	0.98	0.93	1.23	NA
1757	NA	NA	NA	NA	NA	NA	NA	NA	1.3	1.1	0.95	1.27	NA
1758	NA	NA	NA	NA	NA	NA	NA	NA	0.43	0.79	0.67	0.87	NA
1759	NA	NA	NA	NA	NA	0.54	NA	NA	0.98	0.98	0.9	1.07	NA
1760	NA	NA	NA	NA	NA	0.82	NA	NA	1.06	0.9	0.98	1.15	NA
1761	NA	NA	NA	NA	NA	0.6	NA	NA	1.31	1.13	0.98	0.62	NA
1762	NA	NA	NA	NA	NA	0.38	NA	NA	1.7	0.84	0.8	1.09	NA
1763	NA	NA	NA	NA	NA	0.67	NA	NA	1.86	0.77	0.77	0.96	NA
1764	NA	NA	NA	NA	NA	0.45	NA	NA	1.19	0.85	0.79	0.89	NA
1765	NA	NA	NA	NA	NA	0.43	NA	NA	0.97	0.92	1.14	0.97	NA
1766	NA	NA	NA	NA	NA	0.31	NA	NA	1.98	1.35	1.13	1.26	NA
1767	NA	NA	NA	NA	NA	0.24	NA	NA	1.43	1.23	1.07	1.01	NA
1768	NA	NA	NA	NA	NA	0.7	NA	NA	1.38	0.94	1.11	0.83	NA
1769	NA	NA	NA	NA	NA	0.56	NA	NA	1.49	1.14	1.11	1.15	NA
1770	NA	NA	NA	NA	NA	0.83	NA	NA	1.72	1.19	1.03	1.18	NA
1771	NA	NA	NA	NA	NA	0.75	NA	NA	1.56	1.38	1.33	1.34	NA
1772	NA	NA	NA	NA	NA	0.94	NA	NA	1.89	1.44	1.58	1.3	NA
1773	NA	NA	NA	NA	NA	0.73	NA	NA	2.03	1.4	1.37	1.59	NA
1774	NA	NA	NA	NA	NA	0.72	NA	NA	1.3	1.33	0.9	1.2	NA
1775	NA	NA	NA	NA	NA	0.8	NA	NA	2.11	1.43	1.28	1.15	NA
1776	NA	NA	NA	NA	NA	1.04	NA	NA	1.58	1.25	1.25	1.21	NA
