# Wunder - Display Piece - AGAU - ITRDB NEWZ106
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13930
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13930.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz106-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz106-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz106.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz106.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-08-20
#--------------------
# File_Last_Modified_Date
#   Date: 2012-08-20
#--------------------
# Title
#   Study_Name: Wunder - Display Piece - AGAU - ITRDB NEWZ106
#--------------------
# Investigators
#   Investigators: Wunder, J.; Fowler, A.M.
#--------------------
# Description_Notes_and_Keywords
#   Description: Purpose of collection: 
# # # Archaeology - construction (felling dates)
# # # 
# # # 
# # # Cores stored at: 
# # # Samples stored at the Tree-Ring Laboratory, School of Environment, 
# # # University of Auckland. Available to view on site.
# # # 
# # # 
# # # Reference:
# # # Fowler AM, Boswijk G, Lorrey AM, Gergis J, Pirie M, McCloskey SPJ, 
# # # Palmer JG, Wunder J. 2012. Multi-centennial tree-ring record of ENSO-
# # # related activity in New Zealand. Nature Climate Change 2:172-176. 
# # # 
# # # 
# # # NOTES: 
# # # DSPL (Display Piece) is a cross-section of unknown provenance. The Lat-
# # # Long and elevation above are for DSPL's current location at the School 
# # # of Environment. The section was from a tree felled ca. 1900. and was 
# # # used for a display at the University of Auckland. Five radii measured 
# # # for late-Holocene kauri chronology. Raw ring width measurement only 
# # # (0.01 mm). Ring width series go to AD 1600 only. NOAA Template Raw Measurements file added 2019-01-24. NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Nature Climate Change
#   Published_Title: Multi-centennial tree-ring record of ENSO- related activity in New Zealand
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/nclimate1374
#   Full_Citation: Anthony M. Fowler, Gretel Boswijk, Andrew M. Lorrey, Joelle Gergis, Maryann Pirie, Shane P.J. McCloskey, Jonathan G. Palmer, and Jan Wunder. 2012. Multi-centennial tree-ring record of ENSO-related activity in New Zealand. 
Nature Climate Change 2: 172 - 176.
DOI: 10.1038/nclimate1374
#   Abstract: It is not known how global warming will affect the El Niño/Southern Oscillation (ENSO). The instrumental record is too short to discern centennial-scale trends and modelling results are inconclusive1, 2, 3, 4, 5. Proxy reconstructions indicate that ENSO activity was relatively high during the late twentieth century6, 7, 8, 9, 10, but whether this was unusual in the millennial context remains uncertain. Here we present insights into these issues derived from rings of the kauri tree (Agathis australis), a rare long-lived conifer endemic to the forests of northern New Zealand. Our results indicate that the twentieth century was the most ‘ENSO-active’ century of the past 500 years, but may not be unique in the context of the past 700 years, and that ENSO activity comparable to or elevated above that experienced during the late twentieth century is plausible under warmer-than-present conditions. We also find evidence that there may have been significant changes in the ENSO teleconnection to the New Zealand region during the fourteenth and fifteenth centuries, and of multi-decadal fluctuations in ENSO-related activity building up to the present day. Although these two features may delay the expression of increased ENSO activity in the New Zealand region, our results indicate that New Zealand climate is likely to be more dominated by ENSO-related inter-annual variability as the world continues to warm.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: Display Piece
#   Location: New Zealand
#   Northernmost_Latitude: -36.85
#   Southernmost_Latitude: -36.85
#   Easternmost_Longitude: 174.7667
#   Westernmost_Longitude: 174.7667
#   Elevation_m: 26
#--------------------
# Data_Collection
#   Collection_Name: NEWZ106
#   First_Year: 911
#   Last_Year: 1600
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Agathis australis (D. Don) Loudon
#   Common_Name: kauri pine
#   Tree_Species_Code: AGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## DSP001A_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSP001A; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSP001B_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSP001B; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSP001C_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSP001C; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSP001D_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSP001D; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## DSP001E_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: DSP001E; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	DSP001A_raw	DSP001B_raw	DSP001C_raw	DSP001D_raw	DSP001E_raw
1057	1.11	1	1.06	1	1.3
1058	1.41	1.16	1.27	1.09	1.57
1059	1.38	1.35	0.91	0.97	1.19
1060	1.16	1.06	0.91	0.77	1.16
1061	0.82	0.86	0.55	0.48	0.83
1062	1.35	0.98	0.95	1.09	1.41
1063	1.09	1.02	1.04	0.86	1.22
1064	1.45	1.26	1	0.94	1.29
1065	1.36	1.24	0.99	0.9	1.12
1066	1.03	0.84	0.78	0.7	0.84
1067	1.34	1.27	0.93	1.27	1.11
1068	1.12	1.37	0.89	1.27	1.11
1069	1.11	1.17	0.83	1.25	1.08
1070	1.24	1.03	0.69	1.08	0.98
1071	1.18	0.76	0.78	1.13	1.3
1072	1.14	1.23	0.87	1.22	1.09
1073	0.86	1.07	0.83	0.95	0.94
1074	1.27	1.35	1.14	1.03	1.15
1075	1.14	1.46	0.95	1.02	1.23
1076	0.86	1.21	0.73	0.9	1.17
1077	0.87	1.01	0.61	0.89	1.11
1078	1.07	1.28	1.1	1.22	1.22
1079	1.07	1.33	1.06	1.07	1.36
1080	1.22	1.57	1.11	1.23	1.62
1081	1.22	1.45	1.15	1.21	1.53
1082	0.97	1.05	1	0.82	1.32
1083	0.82	0.94	0.77	0.58	1.02
1084	0.63	0.71	0.52	0.41	0.73
1085	1.11	1.13	1	0.99	1.18
1086	1.23	1.69	1.41	1.14	1.57
1087	1.38	1.83	1.34	1.08	1.45
1088	0.99	1.22	0.95	0.71	1.06
1089	1.38	1.42	1.31	0.84	1.23
1090	0.95	0.8	1.03	0.3	0.68
1091	1.06	1.23	2.29	1.21	1.43
1092	1.42	1.69	1.97	1.55	1.59
1093	0.83	0.79	0.83	0.77	0.89
1094	1.29	1.15	1.49	1.3	1.25
1095	1.6	1.6	1.62	1.2	0.9
1096	0.83	1.04	0.92	0.78	1.07
1097	0.8	0.92	1.04	0.7	1.02
1098	0.93	1.07	1.06	0.75	0.9
1099	0.78	0.97	0.83	0.97	1.39
1100	0.73	0.83	0.98	1.27	1.37
1101	0.61	0.69	0.77	0.98	1.03
1102	0.74	0.85	1.23	1.14	1.53
1103	0.62	0.67	1.09	0.77	1.11
1104	0.47	0.63	1.01	0.59	0.94
1105	0.45	0.55	0.78	0.76	1.03
1106	0.82	0.82	1.02	0.82	1.58
1107	0.94	0.85	1.56	0.96	1.52
1108	0.64	0.74	1.06	0.88	1.48
1109	0.67	0.76	0.88	0.94	1.3
1110	0.89	1	1.26	1.21	1.82
1111	0.65	0.95	0.84	0.96	1.41
1112	0.69	0.87	1.04	1.24	1.93
1113	0.85	1.12	1.05	1.14	1.52
1114	0.84	1.1	0.98	1.13	1.46
1115	0.6	0.77	0.57	0.7	0.94
1116	1.09	1.2	1.35	1.46	1.49
1117	1.16	0.99	1.21	1.29	1.19
1118	0.92	0.84	0.85	0.62	0.62
1119	0.8	0.82	0.65	0.72	0.88
1120	0.86	1.04	0.96	0.79	1
1121	0.87	1.19	1.39	1.12	1.28
1122	0.73	1.09	1.16	0.94	1.05
1123	1.11	1.93	1.71	1.1	1.43
1124	0.91	1.54	1.72	1.01	1.28
1125	0.64	1.11	0.9	0.65	0.93
1126	0.58	1.7	1.27	0.8	1.19
1127	0.83	1.3	1.37	0.97	0.91
1128	0.91	1.53	1.31	0.87	0.99
1129	0.48	1.34	1.03	0.8	1.06
1130	0.36	1.06	0.77	0.58	0.77
1131	0.48	1.08	0.78	0.75	0.83
1132	0.67	1.29	1	1.34	1.42
1133	0.59	1.1	0.85	1.17	0.69
1134	1.03	1.52	1.26	1.42	1.39
1135	0.76	1.05	0.79	0.91	0.94
1136	0.68	1.25	1.14	1.05	1.09
1137	0.82	1.19	1.23	1.21	1.21
1138	1.34	1.36	1.29	1.35	1.45
1139	1.3	1.26	1.13	1.7	1.27
1140	0.92	0.88	0.98	0.99	0.91
1141	0.69	0.97	0.84	0.99	0.71
1142	0.39	0.58	0.59	0.86	0.93
1143	0.57	0.77	0.79	0.78	0.84
1144	0.28	0.81	0.95	1.07	1.38
1145	0.72	1.14	1.19	1.4	1.45
1146	0.45	0.87	1.11	0.81	1.23
1147	0.69	0.59	0.99	1.15	1.3
1148	0.44	0.57	0.66	0.63	0.74
1149	0.59	0.91	0.74	0.97	1
1150	0.61	1.05	0.98	1.36	1.49
1151	0.7	0.87	0.78	1.33	1.4
1152	0.89	1.02	1.09	1.32	1.43
1153	0.74	0.83	0.86	1.01	1.24
1154	0.72	0.55	0.61	0.83	0.71
1155	0.79	0.48	0.52	0.72	0.67
1156	1.01	0.58	0.69	1.12	0.91
1157	1.06	0.58	0.71	1.02	1.14
1158	0.71	0.38	0.55	0.91	0.75
1159	1.15	0.77	0.59	1.4	1.55
1160	0.6	0.45	0.39	0.67	0.57
1161	1.24	0.88	0.54	0.93	0.98
1162	1.25	0.98	0.93	1.39	1.45
1163	1.13	1.06	0.98	1.3	1.22
1164	0.89	0.8	0.68	1.02	0.8
1165	0.57	0.61	0.5	0.82	0.78
1166	0.88	1.3	0.84	1.13	1.28
1167	0.69	1.25	0.58	1.18	1
1168	1.05	1.44	0.86	1.13	1.12
1169	0.77	1.06	0.52	1.21	0.85
1170	0.92	1.62	0.92	1.41	1.23
1171	0.7	1.08	0.83	1.13	0.93
1172	0.61	0.68	0.55	1.05	0.72
1173	0.71	0.89	0.62	1.33	0.88
1174	0.43	0.63	0.48	0.91	0.65
1175	0.39	0.56	0.26	0.92	0.5
1176	0.74	0.93	0.89	1.32	1.01
1177	0.41	0.72	0.65	0.92	0.73
1178	0.46	0.65	0.59	0.89	0.95
1179	0.43	0.78	0.69	0.74	0.72
1180	0.73	0.9	0.94	1.48	1.12
1181	0.56	0.78	0.74	1.06	0.71
1182	0.54	0.69	0.77	1.16	0.8
1183	0.76	0.97	1.05	1.31	0.96
1184	0.5	0.66	0.74	1	0.77
1185	0.8	0.78	1.1	1.44	1.04
1186	0.66	0.83	1.1	1.07	1.08
1187	0.97	1.19	1.73	1.6	1.13
1188	0.58	0.86	1.62	0.85	0.72
1189	0.84	0.7	1.87	1.01	0.67
1190	0.81	0.75	2.18	1.03	0.72
1191	0.69	0.44	2.35	1.05	0.6
1192	0.44	0.34	1.92	1.14	0.72
1193	0.58	0.3	1.98	1.28	0.75
1194	0.73	0.64	1.79	1.25	0.79
1195	0.85	0.8	2.16	1.53	0.87
1196	0.49	0.49	1.16	0.78	0.5
1197	0.57	0.33	0.8	0.87	0.66
1198	0.54	0.39	1.34	1.29	0.91
1199	0.47	0.23	0.75	0.92	0.82
1200	0.52	0.5	1.48	1.13	1.04
1201	0.35	0.45	1.14	1	0.92
1202	0.69	1.07	1.28	1.19	1.34
1203	0.33	0.73	0.71	0.8	0.72
1204	0.42	0.77	0.6	0.82	0.91
1205	0.54	0.98	0.62	1.03	0.96
1206	0.44	0.84	0.52	0.67	0.58
1207	0.26	0.41	0.3	0.57	0.54
1208	0.29	0.51	0.48	0.69	0.76
1209	0.4	1.03	0.62	0.98	0.88
1210	0.35	0.89	0.49	0.68	0.62
1211	0.32	1.02	0.43	0.75	0.74
1212	0.28	0.6	0.48	0.63	0.5
1213	0.26	0.54	0.55	0.55	0.59
1214	0.24	0.77	0.79	0.92	0.73
1215	0.25	0.41	0.51	0.83	0.57
1216	0.39	0.72	0.79	1.07	0.79
1217	0.34	0.99	0.69	1.22	0.9
1218	0.38	1.02	0.69	1.2	0.95
1219	0.25	0.72	0.44	0.82	0.59
1220	0.22	0.53	0.37	0.59	0.62
1221	0.24	0.58	0.62	0.68	0.66
1222	0.43	0.94	0.58	0.92	1.17
1223	0.29	0.52	0.54	0.6	0.87
1224	0.3	0.32	0.76	0.68	0.96
1225	0.39	0.61	0.65	0.69	0.66
1226	0.41	0.8	0.71	0.61	0.96
1227	0.34	0.77	0.6	0.59	0.94
1228	0.38	0.66	0.77	0.54	0.92
1229	0.42	0.59	0.72	0.58	0.86
1230	0.45	0.77	0.98	0.66	1.04
1231	0.41	0.65	0.82	0.63	0.97
1232	0.57	0.65	0.89	0.65	1.16
1233	0.38	0.52	0.71	0.53	1
1234	0.53	0.62	1.08	0.71	1.77
1235	0.51	0.67	0.83	0.6	1.16
1236	0.65	0.66	0.82	0.57	1.7
1237	0.36	0.24	0.44	0.25	0.61
1238	0.18	0.28	0.41	0.33	1.21
1239	0.56	0.63	0.77	0.66	1.56
1240	0.65	0.46	0.62	0.59	1.27
1241	0.73	0.39	0.6	0.53	1.62
1242	1.07	0.86	0.76	1.34	2.03
