# Boswijk - 12 Tonks Avenue, Wellington - AGAU - ITRDB NEWZ111
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13938
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13938.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz111-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz111-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz111.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz111.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-08-22
#--------------------
# File_Last_Modified_Date
#   Date: 2012-08-22
#--------------------
# Title
#   Study_Name: Boswijk - 12 Tonks Avenue, Wellington - AGAU - ITRDB NEWZ111
#--------------------
# Investigators
#   Investigators: Boswijk, G.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Nature Climate Change
#   Published_Title: Multi-centennial tree-ring record of ENSO- related activity in New Zealand
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/nclimate1374
#   Full_Citation: Anthony M. Fowler, Gretel Boswijk, Andrew M. Lorrey, Joelle Gergis, Maryann Pirie, Shane P.J. McCloskey, Jonathan G. Palmer, and Jan Wunder. 2012. Multi-centennial tree-ring record of ENSO-related activity in New Zealand. 
Nature Climate Change 2: 172 - 176.
DOI: 10.1038/nclimate1374
#   Abstract: It is not known how global warming will affect the El Niño/Southern Oscillation (ENSO). The instrumental record is too short to discern centennial-scale trends and modelling results are inconclusive1, 2, 3, 4, 5. Proxy reconstructions indicate that ENSO activity was relatively high during the late twentieth century6, 7, 8, 9, 10, but whether this was unusual in the millennial context remains uncertain. Here we present insights into these issues derived from rings of the kauri tree (Agathis australis), a rare long-lived conifer endemic to the forests of northern New Zealand. Our results indicate that the twentieth century was the most ‘ENSO-active’ century of the past 500 years, but may not be unique in the context of the past 700 years, and that ENSO activity comparable to or elevated above that experienced during the late twentieth century is plausible under warmer-than-present conditions. We also find evidence that there may have been significant changes in the ENSO teleconnection to the New Zealand region during the fourteenth and fifteenth centuries, and of multi-decadal fluctuations in ENSO-related activity building up to the present day. Although these two features may delay the expression of increased ENSO activity in the New Zealand region, our results indicate that New Zealand climate is likely to be more dominated by ENSO-related inter-annual variability as the world continues to warm.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: 12 Tonks Avenue, Wellington
#   Location: New Zealand
#   Northernmost_Latitude: -41.2833
#   Southernmost_Latitude: -41.2833
#   Easternmost_Longitude: 174.7667
#   Westernmost_Longitude: 174.7667
#   Elevation_m: 22
#--------------------
# Data_Collection
#   Collection_Name: NEWZ111
#   First_Year: 1496
#   Last_Year: 1752
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Agathis australis (D. Don) Loudon
#   Common_Name: kauri pine
#   Tree_Species_Code: AGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## TKB106_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB106; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB109_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB109; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB111_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB111; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB114_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB114; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB115_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB115; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB118_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB118; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB120_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB120; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB121_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB121; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB122_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB122; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB124_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB124; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB125_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB125; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB128_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB128; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB130_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB130; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB131_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB131; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB132_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB132; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB141_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB141; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB143_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB143; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB139_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB139; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## TKB138_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: TKB138; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	TKB106_raw	TKB109_raw	TKB111_raw	TKB114_raw	TKB115_raw	TKB118_raw	TKB120_raw	TKB121_raw	TKB122_raw	TKB124_raw	TKB125_raw	TKB128_raw	TKB130_raw	TKB131_raw	TKB132_raw	TKB141_raw	TKB143_raw	TKB139_raw	TKB138_raw
1496	NA	NA	NA	NA	NA	NA	NA	2.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1497	NA	NA	NA	NA	NA	NA	NA	2.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1498	NA	NA	NA	NA	NA	NA	NA	2.38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1499	NA	NA	NA	NA	NA	NA	NA	2.03	2.37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1500	NA	NA	NA	NA	NA	NA	NA	2.45	2.68	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1501	NA	NA	NA	NA	NA	NA	NA	2.73	2.52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1502	NA	NA	NA	NA	NA	NA	NA	2.06	1.82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1503	NA	NA	NA	NA	NA	NA	NA	1.77	1.72	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1504	NA	NA	NA	NA	NA	NA	NA	3.03	3.18	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1505	NA	NA	NA	NA	NA	NA	NA	2.13	2.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1506	NA	NA	NA	NA	NA	NA	NA	2.11	2.34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1507	NA	NA	NA	NA	NA	NA	NA	1.51	1.25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1508	NA	NA	NA	NA	NA	NA	NA	2.09	2.51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1509	NA	NA	NA	NA	NA	NA	NA	2.87	2.98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1510	NA	NA	NA	NA	NA	NA	NA	3.12	2.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1511	NA	NA	NA	NA	NA	NA	NA	1.69	1.84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1512	NA	NA	NA	NA	NA	NA	NA	1.65	2.11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1513	NA	NA	NA	NA	NA	NA	NA	1.48	1.85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1514	NA	NA	NA	NA	NA	NA	NA	1.16	1.43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1515	NA	NA	NA	NA	NA	NA	NA	1.36	1.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1516	NA	NA	NA	NA	NA	NA	NA	1.54	1.56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1517	NA	NA	NA	NA	NA	NA	NA	1.45	1.39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1518	NA	NA	NA	NA	NA	NA	NA	1.68	1.49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1519	NA	NA	NA	NA	NA	NA	NA	1.6	1.46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1520	NA	NA	NA	NA	NA	NA	NA	2.73	2.02	NA	NA	NA	NA	NA	NA	2.99	NA	NA	NA
1521	NA	NA	NA	NA	NA	NA	NA	2.53	2.08	NA	NA	NA	NA	NA	NA	2.86	NA	NA	NA
1522	NA	NA	NA	NA	NA	NA	NA	2.2	1.91	NA	NA	NA	NA	NA	NA	2.71	NA	NA	NA
1523	NA	NA	NA	NA	NA	NA	NA	1.36	1.4	NA	NA	NA	NA	NA	NA	2.75	NA	NA	NA
1524	NA	NA	NA	NA	NA	NA	NA	2.57	3.11	NA	NA	NA	NA	NA	NA	2.45	NA	NA	NA
1525	1.83	NA	NA	NA	NA	NA	NA	1.6	1.67	NA	NA	NA	NA	NA	NA	2.83	NA	NA	NA
1526	1.83	NA	NA	NA	NA	NA	NA	1.26	1.37	NA	NA	NA	NA	NA	NA	2.44	NA	NA	NA
1527	1.36	NA	NA	NA	NA	NA	NA	1.97	1.8	NA	NA	NA	NA	NA	NA	1.67	NA	NA	NA
1528	1.51	NA	NA	NA	NA	NA	NA	2.73	2.75	NA	NA	NA	NA	NA	NA	2.68	NA	NA	NA
1529	1.91	NA	NA	NA	NA	NA	NA	1.89	2.06	NA	NA	NA	NA	NA	NA	2.6	NA	NA	NA
1530	2.09	NA	NA	NA	NA	NA	NA	1.68	1.91	NA	NA	NA	NA	NA	NA	1.88	NA	NA	NA
1531	1.76	NA	NA	NA	NA	NA	NA	1.07	1.08	NA	NA	NA	NA	NA	NA	1.1	NA	NA	NA
1532	1.72	NA	NA	NA	NA	NA	NA	1.31	1.28	NA	NA	NA	NA	NA	NA	1.9	NA	NA	NA
1533	2.55	NA	NA	NA	NA	NA	NA	2.43	1.82	NA	NA	NA	NA	NA	NA	2.89	NA	NA	NA
1534	1.96	NA	NA	NA	NA	NA	NA	2.33	2.23	NA	NA	NA	NA	NA	NA	2.34	NA	NA	NA
1535	1.83	NA	NA	NA	NA	NA	NA	1.71	1.63	NA	NA	NA	NA	NA	NA	2.62	NA	NA	NA
1536	1.79	NA	NA	NA	NA	NA	NA	1.85	1.58	NA	NA	NA	NA	NA	NA	2.37	NA	NA	NA
1537	2.34	NA	NA	NA	NA	NA	NA	1.96	1.66	NA	NA	NA	NA	NA	NA	1.77	NA	NA	NA
1538	2.32	NA	NA	NA	NA	NA	NA	1.21	1.3	NA	NA	NA	NA	NA	NA	2.2	NA	NA	NA
1539	3.09	NA	2.77	NA	NA	NA	NA	1.82	1.64	NA	NA	NA	NA	NA	NA	3.19	NA	NA	NA
1540	3.08	NA	2.48	NA	NA	NA	NA	1.1	1.33	NA	NA	NA	NA	NA	NA	2.32	NA	NA	NA
1541	3.79	2.64	2.54	NA	NA	NA	NA	1.44	1.61	NA	NA	NA	NA	NA	NA	2.36	NA	NA	NA
1542	3.08	2.51	2.54	NA	NA	NA	NA	1.76	1.65	NA	NA	NA	NA	NA	NA	2.61	NA	NA	NA
1543	3.11	2.64	2.48	NA	NA	NA	NA	1.98	1.78	NA	NA	NA	NA	NA	NA	3.38	NA	NA	NA
1544	3.45	2.48	2.45	NA	NA	NA	NA	1.82	1.47	NA	NA	NA	NA	NA	NA	2.53	NA	NA	NA
1545	3.1	1.57	1.76	NA	NA	NA	NA	0.99	0.87	NA	NA	NA	NA	NA	NA	1.97	NA	NA	NA
1546	3.27	1.91	1.93	NA	NA	NA	NA	1.63	1.55	NA	NA	NA	NA	NA	NA	2.52	NA	NA	NA
1547	2.1	2.76	2.65	NA	NA	NA	NA	1.05	0.94	NA	NA	NA	NA	NA	NA	2.79	NA	NA	NA
1548	2.66	2.94	2.44	NA	NA	NA	NA	2.46	3.22	NA	NA	NA	NA	NA	NA	2.81	NA	NA	NA
1549	2.12	1.79	1.6	NA	NA	NA	NA	1.52	1.44	NA	NA	NA	NA	NA	NA	2.3	NA	1.54	NA
1550	1.97	1.3	1.39	NA	NA	NA	NA	1.22	1.2	NA	NA	NA	NA	NA	NA	1.37	NA	1	NA
1551	2.81	1.54	1.64	NA	NA	NA	NA	1.52	1.34	NA	NA	NA	NA	NA	NA	1.6	NA	1.59	NA
1552	1.68	1.61	1.76	NA	NA	NA	NA	1.65	1.2	NA	NA	NA	NA	NA	NA	1.34	NA	1.64	NA
1553	1.79	1.81	1.64	NA	NA	NA	NA	1.83	1.64	NA	NA	NA	NA	NA	NA	1.56	1.21	1.48	1.35
1554	1.81	3.31	2.62	NA	NA	NA	NA	1.99	2.07	NA	NA	NA	NA	NA	NA	1.3	1.96	1.61	1.48
1555	1.7	2.88	2.41	NA	NA	NA	NA	1.6	1.69	NA	NA	NA	NA	NA	NA	2.33	1.07	1.35	1.33
1556	2.01	3.35	2.98	NA	NA	NA	NA	1.37	1.27	NA	NA	NA	NA	NA	NA	1.43	1.09	1.13	1.16
1557	2.3	3.51	3.08	2.1	NA	NA	NA	1.68	1.68	NA	NA	NA	NA	NA	NA	2.05	1.61	1.68	1.87
1558	1.55	2.8	2.52	1.24	NA	NA	NA	0.75	0.53	NA	NA	NA	NA	NA	NA	0.74	0.89	1.14	1.24
