# Boswijk - 3 Alfred Street, Auckland - AGAU - ITRDB NEWZ114
#----------------------------------------------------
#                World Data Service for Paleoclimatology, Boulder
#                                  and
#                     NOAA Paleoclimatology Program
#             National Centers for Environmental Information (NCEI)
#----------------------------------------------------
# Template Version 4.0
# Encoding: UTF-8
# NOTE: Please cite original publication, NOAA Landing Page URL, dataset and publication DOIs (where available), and date accessed when using downloaded data. If there is no publication information, please cite investigator, study title, NOAA Landing Page URL, and date accessed.
#
# Description/Documentation lines begin with #
# Data lines have no #
#
# NOAA_Landing_Page: https://www.ncei.noaa.gov/access/paleo-search/study/13941
#   Landing_Page_Description: NOAA Landing Page of this file's parent study, which includes all study metadata.
#
# Study_Level_JSON_Metadata: https://www.ncei.noaa.gov/pub/data/metadata/published/paleo/json/noaa-tree-13941.json
#   Study_Level_JSON_Description: JSON metadata of this data file's parent study, which includes all study metadata.
#
# Data_Type: Tree Ring
#
# Dataset_DOI:
#
# Science_Keywords: 
#--------------------
# Resource_Links
#
# Data_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz114-rwl-noaa.txt
#   Data_Download_Description: Raw Measurements - NOAA Template File; newz114-rwl-noaa.txt
#
# Related_Online_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/australia/newz114.rwl
#   Related_Online_Description: RWL File; Raw Measurements - Tucson Decadal File
#
# Supplemental_Download_Resource: https://www.ncei.noaa.gov/pub/data/paleo/treering/measurements/correlation-stats/newz114.txt
#   Supplemental_Description: Text File; Correlation Stats
#
#--------------------
# Contribution_Date
#   Date: 2012-08-22
#--------------------
# File_Last_Modified_Date
#   Date: 2012-08-22
#--------------------
# Title
#   Study_Name: Boswijk - 3 Alfred Street, Auckland - AGAU - ITRDB NEWZ114
#--------------------
# Investigators
#   Investigators: Boswijk, G.
#--------------------
# Description_Notes_and_Keywords
#   Description: NOAA Template Raw Measurements file added 2019-02-01.
#--------------------
# Publication
#   Authors: 
#   Journal_Name: Nature Climate Change
#   Published_Title: Multi-centennial tree-ring record of ENSO- related activity in New Zealand
#   Published_Date_or_Year: 2012
#   Volume: 
#   Pages: 
#   Issue: 
#   Report_Number: 
#   DOI: 10.1038/nclimate1374
#   Full_Citation: Anthony M. Fowler, Gretel Boswijk, Andrew M. Lorrey, Joelle Gergis, Maryann Pirie, Shane P.J. McCloskey, Jonathan G. Palmer, and Jan Wunder. 2012. Multi-centennial tree-ring record of ENSO-related activity in New Zealand. 
Nature Climate Change 2: 172 - 176.
DOI: 10.1038/nclimate1374
#   Abstract: It is not known how global warming will affect the El Niño/Southern Oscillation (ENSO). The instrumental record is too short to discern centennial-scale trends and modelling results are inconclusive1, 2, 3, 4, 5. Proxy reconstructions indicate that ENSO activity was relatively high during the late twentieth century6, 7, 8, 9, 10, but whether this was unusual in the millennial context remains uncertain. Here we present insights into these issues derived from rings of the kauri tree (Agathis australis), a rare long-lived conifer endemic to the forests of northern New Zealand. Our results indicate that the twentieth century was the most ‘ENSO-active’ century of the past 500 years, but may not be unique in the context of the past 700 years, and that ENSO activity comparable to or elevated above that experienced during the late twentieth century is plausible under warmer-than-present conditions. We also find evidence that there may have been significant changes in the ENSO teleconnection to the New Zealand region during the fourteenth and fifteenth centuries, and of multi-decadal fluctuations in ENSO-related activity building up to the present day. Although these two features may delay the expression of increased ENSO activity in the New Zealand region, our results indicate that New Zealand climate is likely to be more dominated by ENSO-related inter-annual variability as the world continues to warm.
#--------------------
# Funding_Agency
#   Funding_Agency_Name:
#   Grant:
#--------------------
# Site_Information
#   Site_Name: 3 Alfred Street
#   Location: New Zealand
#   Northernmost_Latitude: -36.85
#   Southernmost_Latitude: -36.85
#   Easternmost_Longitude: 174.7667
#   Westernmost_Longitude: 174.7667
#   Elevation_m: 40
#--------------------
# Data_Collection
#   Collection_Name: NEWZ114
#   First_Year: 1571
#   Last_Year: 1894
#   Time_Unit: CE
#   Core_Length_m:
#   Parameter_Keywords:  ring width
#   Notes: 
#--------------------
# Species
#   Species_Name: Agathis australis (D. Don) Loudon
#   Common_Name: kauri pine
#   Tree_Species_Code: AGAU
#--------------------
# Variables
#
# PaST_Thesaurus_Download_Resource: https://www.ncei.noaa.gov/access/paleo-search/skos/past-thesaurus.rdf
#   PaST_Thesaurus_Download_Description: Paleoenvironmental Standard Terms (PaST) Thesaurus terms, definitions, and relationships in SKOS format.
#
# Data variables follow that are preceded by '##' in columns one and two.
# Variables format: shortname-tab-var components: what, material, error, units, seasonality, data type, detail, method, C or N for Character or Numeric data)
#
## age_CE	age,,,year Common Era,,tree ring,,,N,
## ALF001_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF001; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF002_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF002; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF004_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF004; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF005_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF005; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF007_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF007; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF008_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF008; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF009_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF009; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF010_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF010; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF011_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF011; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF012_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF012; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF020_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF020; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF022_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF022; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF028_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF028; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF029_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF029; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF031_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF031; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
## ALF034_raw	total ring width,,,millimeter,,tree ring,,,N,Tree ID: ALF034; units are 0.01 mm if end-of-series marker is 999 and 0.001 mm if end-of-series marker is -9999
#---------------------
# Data:
# Missing_Values: NA
age_CE	ALF001_raw	ALF002_raw	ALF004_raw	ALF005_raw	ALF007_raw	ALF008_raw	ALF009_raw	ALF010_raw	ALF011_raw	ALF012_raw	ALF020_raw	ALF022_raw	ALF028_raw	ALF029_raw	ALF031_raw	ALF034_raw
1571	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.71	NA	NA	NA	NA
1572	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.22	NA	NA	NA	NA
1573	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.57	NA	NA	NA	NA
1574	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.44	NA	NA	NA	NA
1575	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.47	NA	NA	NA	NA
1576	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.86	NA	NA	NA	NA
1577	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.52	NA	NA	NA	NA
1578	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.02	NA	NA	NA	NA
1579	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.29	NA	NA	NA	NA
1580	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	NA	NA	NA	NA
1581	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.66	NA	NA	NA	NA
1582	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.95	0.67	NA	NA	NA
1583	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.59	1.82	NA	NA	NA
1584	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.96	0.92	NA	NA	NA
1585	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.65	3.39	NA	NA	NA
1586	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	2.18	NA	NA	NA
1587	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.83	2.04	NA	NA	NA
1588	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.78	0.97	NA	NA	NA
1589	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.55	1.77	NA	NA	NA
1590	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.28	1.22	NA	NA	NA
1591	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.61	1.59	NA	NA	NA
1592	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.6	NA	NA	NA
1593	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.35	1.45	NA	NA	NA
1594	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.34	1.65	NA	NA	NA
1595	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.7	0.75	NA	NA	NA
1596	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.62	1.86	NA	NA	NA
1597	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.1	1.17	NA	NA	NA
1598	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.81	0.85	NA	NA	NA
1599	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.62	0.86	NA	NA	NA
1600	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.92	1.25	NA	NA	NA
1601	NA	NA	NA	NA	NA	NA	NA	NA	1.64	NA	NA	1	1.51	NA	NA	NA
1602	NA	NA	NA	NA	NA	NA	NA	NA	1.25	NA	NA	0.54	0.62	NA	NA	NA
1603	NA	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	1.25	1.46	NA	NA	NA
1604	NA	NA	NA	NA	NA	NA	NA	NA	2.54	NA	NA	1.84	2.07	NA	NA	NA
1605	NA	NA	NA	NA	NA	NA	NA	NA	3.54	NA	NA	0.75	1.09	NA	NA	NA
1606	NA	NA	NA	NA	NA	NA	NA	NA	3.79	NA	NA	1.66	1.82	NA	NA	NA
1607	NA	NA	NA	NA	NA	NA	NA	NA	3.37	NA	NA	1.1	1.1	NA	NA	NA
1608	NA	NA	NA	NA	NA	NA	NA	NA	3.02	NA	NA	1.27	1.33	NA	NA	NA
1609	NA	NA	NA	NA	NA	NA	NA	NA	2.63	NA	NA	0.49	0.51	NA	NA	NA
1610	NA	NA	NA	NA	NA	NA	NA	NA	3.17	NA	NA	2.06	2.46	NA	NA	NA
1611	NA	NA	NA	NA	NA	NA	NA	NA	3.57	NA	NA	0.8	1.03	NA	NA	NA
1612	NA	NA	NA	NA	NA	NA	NA	NA	2.35	NA	NA	0.98	1.25	NA	NA	NA
1613	NA	NA	NA	NA	NA	NA	NA	NA	2.12	NA	NA	1.19	1.29	NA	NA	NA
1614	NA	NA	NA	NA	NA	NA	NA	NA	1.3	NA	NA	0.99	1.2	NA	NA	NA
1615	NA	NA	NA	NA	NA	NA	NA	NA	1.35	NA	NA	0.68	1.08	NA	NA	NA
1616	NA	NA	NA	NA	NA	NA	NA	NA	1.12	NA	NA	1.43	1.72	NA	NA	NA
1617	NA	NA	NA	NA	NA	NA	NA	NA	1.67	NA	NA	0.61	0.73	NA	NA	NA
1618	NA	NA	NA	NA	NA	NA	NA	NA	1.66	NA	NA	2.32	2.59	NA	NA	NA
1619	NA	NA	NA	NA	NA	NA	NA	NA	1.42	NA	NA	1.43	1.65	NA	NA	NA
1620	NA	NA	NA	NA	NA	NA	NA	NA	2.04	NA	NA	0.79	0.77	NA	NA	NA
1621	NA	NA	NA	NA	NA	NA	NA	NA	1.78	NA	NA	1.2	1.04	NA	NA	NA
1622	NA	NA	NA	NA	NA	NA	NA	NA	1.63	NA	NA	0.94	0.99	NA	NA	NA
1623	NA	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	0.78	1.12	NA	NA	NA
1624	NA	NA	NA	NA	NA	NA	NA	NA	2.05	NA	NA	0.7	0.79	NA	NA	NA
1625	NA	NA	NA	NA	NA	NA	NA	NA	1.28	NA	NA	1.18	1.51	NA	NA	NA
1626	NA	NA	NA	NA	NA	NA	NA	NA	1.87	NA	NA	0.69	0.67	NA	NA	NA
1627	NA	NA	NA	NA	NA	NA	NA	NA	1.6	NA	NA	1.29	1.19	NA	NA	NA
1628	NA	NA	NA	NA	NA	NA	NA	NA	3.21	NA	NA	0.98	0.91	NA	NA	NA
1629	NA	NA	NA	NA	NA	NA	NA	NA	1.7	NA	NA	1.25	0.99	NA	NA	NA
1630	NA	NA	NA	NA	NA	NA	NA	NA	2.17	NA	NA	0.88	0.71	NA	NA	NA
1631	NA	NA	NA	NA	NA	NA	NA	NA	2.47	NA	NA	1.22	1.07	NA	NA	NA
1632	NA	NA	NA	NA	NA	NA	NA	NA	1.31	NA	NA	0.46	0.32	NA	NA	NA
1633	NA	NA	NA	NA	NA	NA	NA	NA	1.27	NA	NA	1.52	1.16	NA	NA	NA
1634	NA	NA	NA	NA	NA	NA	NA	NA	1.99	NA	NA	1.48	1.2	NA	NA	NA
1635	NA	NA	NA	NA	NA	NA	NA	NA	2.6	NA	NA	1.02	0.94	NA	NA	NA
1636	NA	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	0.93	0.91	NA	NA	NA
1637	NA	NA	NA	NA	NA	NA	NA	NA	1.45	NA	NA	1.03	1.09	NA	NA	NA
1638	NA	NA	NA	NA	NA	NA	NA	NA	1.36	NA	NA	0.89	0.76	NA	NA	NA
1639	NA	NA	NA	NA	NA	NA	NA	NA	1.74	NA	NA	0.78	0.81	NA	NA	NA
1640	NA	NA	NA	NA	NA	NA	NA	NA	1.53	NA	NA	0.83	0.85	NA	NA	NA
1641	NA	NA	NA	NA	NA	NA	NA	NA	1.91	NA	NA	0.42	0.37	NA	NA	NA
